,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
791,22018,1610612740,NOP,New Orleans Pelicans,0021800393,2018-12-10,NOP @ BOS,L,240,39,87,0.448,8,26,0.308,14,19,0.737,6,33,39,28,11,1,13,19,100,-13,1
829,22018,1610612740,NOP,New Orleans Pelicans,0021800411,2018-12-12,NOP vs. OKC,W,240,45,97,0.464,4,18,0.222,24,30,0.8,17,39,56,29,14,3,18,27,118,4,1
882,22018,1610612740,NOP,New Orleans Pelicans,0021800441,2018-12-16,NOP vs. MIA,L,240,35,86,0.407,13,36,0.361,13,17,0.765,11,27,38,26,12,5,11,22,96,-6,1
922,22018,1610612740,NOP,New Orleans Pelicans,0021800462,2018-12-19,NOP @ MIL,L,240,43,92,0.467,19,42,0.452,10,15,0.667,7,34,41,28,6,7,15,22,115,-8,1
938,22018,1610612740,NOP,New Orleans Pelicans,0021800478,2018-12-21,NOP @ LAL,L,240,44,102,0.431,8,27,0.296,8,16,0.5,14,39,53,27,8,6,13,24,104,-8,1
989,22018,1610612740,NOP,New Orleans Pelicans,0021800492,2018-12-23,NOP @ SAC,L,240,44,94,0.468,6,26,0.231,23,28,0.821,12,46,58,26,6,9,13,29,117,-5,1
1017,22018,1610612740,NOP,New Orleans Pelicans,0021800509,2018-12-26,NOP @ DAL,L,240,42,90,0.467,12,27,0.444,23,30,0.767,7,32,39,25,4,2,10,27,119,-3,1
1051,22018,1610612740,NOP,New Orleans Pelicans,0021800523,2018-12-28,NOP vs. DAL,W,240,44,96,0.458,4,23,0.174,22,27,0.815,20,29,49,22,7,4,11,28,114,2,1
1068,22018,1610612740,NOP,New Orleans Pelicans,0021800528,2018-12-29,NOP vs. HOU,L,240,41,92,0.446,9,28,0.321,13,17,0.765,8,37,45,25,7,5,15,23,104,-4,1
1094,22018,1610612740,NOP,New Orleans Pelicans,0021800546,2018-12-31,NOP vs. MIN,W,240,45,87,0.517,14,25,0.56,19,21,0.905,11,33,44,28,3,2,15,21,123,9,1
1112,22018,1610612740,NOP,New Orleans Pelicans,0021800557,2019-01-02,NOP @ BKN,L,240,46,87,0.529,10,23,0.435,19,27,0.704,10,31,41,19,7,5,12,20,121,-5,1
1155,22018,1610612740,NOP,New Orleans Pelicans,0021800579,2019-01-05,NOP @ CLE,W,240,47,81,0.58,14,27,0.519,25,29,0.862,10,34,44,29,13,7,15,18,133,35,1
1195,22018,1610612740,NOP,New Orleans Pelicans,0021800595,2019-01-07,NOP vs. MEM,W,240,44,79,0.557,6,17,0.353,20,29,0.69,5,35,40,27,13,4,14,18,114,19,1
1231,22018,1610612740,NOP,New Orleans Pelicans,0021800612,2019-01-09,NOP vs. CLE,W,240,46,84,0.548,12,29,0.414,36,39,0.923,11,33,44,33,7,7,17,21,140,16,1
