,GAME_DATE,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
211,2012-01-16,PHI,MIL,101.0,84.4,0.4789,0.3604,0.7369,43.3,11.8,5.6,0.75,1.0,1607.8027223357697,2,0.6,17.413600310436436,92.2,95.4,0.43550000000000005,0.32080000000000003,0.7703,39.5,15.3,4.2,0.36363636363636365,0.0,1481.3328149881634,-1,0.4,12.715553109551196,A
212,2012-01-18,PHI,DEN,100.5,82.4,0.4748,0.3774,0.7337,43.2,11.4,5.9,0.7692307692307693,1.0,1614.684629497932,3,0.5,15.625440455646965,103.5,98.2,0.4911999999999999,0.3687,0.7421,40.3,17.4,5.8,0.6428571428571429,0.5,1496.8481164530913,1,0.5,16.66580233839599,B
213,2012-01-20,PHI,ATL,100.2,85.3,0.46930000000000005,0.35100000000000003,0.7493000000000001,43.5,11.3,5.7,0.7142857142857143,0.8571428571428571,1605.420600363812,-1,0.5,17.096113615831,97.3,92.4,0.4447,0.3943,0.7426999999999999,43.9,14.2,5.0,0.7333333333333333,0.5714285714285714,1474.2732354675622,4,0.5,16.896762189104805,A
214,2012-01-21,PHI,MIA,99.1,83.6,0.4633,0.34950000000000003,0.7502000000000001,44.8,11.5,5.5,0.7333333333333333,0.5714285714285714,1612.8645140985557,1,0.2,17.64934895352187,107.3,98.0,0.48840000000000006,0.4069,0.7379,44.5,17.1,4.2,0.7142857142857143,0.8333333333333334,1562.6432247736327,2,0.8,16.080494193054424,B
215,2012-01-23,PHI,WAS,98.7,87.6,0.462,0.37499999999999994,0.7356,43.0,11.2,5.2,0.6875,0.875,1592.672865309483,-1,0.5,16.186455183890207,91.3,99.5,0.42749999999999994,0.3029,0.6878,43.6,16.5,8.2,0.125,0.0,1438.2137326129853,-2,0.5,12.559269366475037,A
216,2012-01-25,PHI,NJN,99.3,89.7,0.4704,0.3887,0.7164999999999999,42.5,11.1,4.7,0.7058823529411765,0.8888888888888888,1601.1661180580766,1,0.8,16.327982425193255,97.4,102.2,0.4404,0.3645,0.7952999999999999,38.4,15.6,3.9,0.2777777777777778,0.2,1451.2401459757045,-1,0.2,12.77564748928904,B
217,2012-01-27,PHI,CHA,98.7,90.8,0.46469999999999995,0.3891,0.7216999999999999,41.4,10.6,4.4,0.6666666666666666,0.8,1587.7200583354718,-1,0.4,16.183094788494667,85.6,98.4,0.42490000000000006,0.23170000000000002,0.7522,36.9,15.0,7.0,0.15789473684210525,0.1,1506.4887637858612,-6,0.6,9.615932518946932,A
218,2012-01-28,PHI,DET,96.4,89.5,0.45299999999999996,0.39059999999999995,0.7345999999999998,41.5,10.9,3.9,0.6842105263157895,0.8,1598.3154411920334,1,0.4,16.07592144727638,90.0,96.8,0.4343,0.414,0.7756,38.6,16.2,4.6,0.2,0.1111111111111111,1488.4771878423228,-3,0.6,11.892990022699683,A
219,2012-01-30,PHI,ORL,98.0,88.4,0.46220000000000006,0.4306,0.7345999999999999,42.0,10.2,4.1,0.7,0.8,1609.1268470524706,2,0.1,16.612795101297742,88.3,91.6,0.4194,0.3587,0.6292,43.6,16.5,4.6,0.6,0.6,1567.3269388369024,-3,0.9,13.04330525724886,A
220,2012-02-01,PHI,CHI,93.4,86.4,0.4444,0.3906,0.7134999999999999,42.8,9.7,4.3,0.7142857142857143,0.8,1615.1211690884275,3,0.5,16.258262466962755,98.8,90.2,0.46980000000000005,0.3383,0.7222999999999999,43.9,12.5,6.3,0.782608695652174,0.7,1537.920066386977,1,0.5,14.852845115790249,A
221,2012-02-03,PHI,MIA,92.9,85.6,0.44899999999999995,0.3895,0.7019999999999998,43.4,9.9,4.1,0.7272727272727273,0.8,1625.4673286046082,4,0.1,15.225766965177744,100.8,93.3,0.48130000000000006,0.3839,0.8083,39.5,14.3,4.3,0.7272727272727273,0.6,1582.8348735627053,-1,0.9,17.478294012192634,B
222,2012-02-04,PHI,ATL,91.4,87.3,0.4445,0.38339999999999996,0.7041999999999999,43.3,9.7,4.0,0.6956521739130435,0.5,1606.438120148709,-1,0.6,15.642037671142054,94.0,90.0,0.46830000000000005,0.4126,0.7515,39.7,14.4,5.5,0.6956521739130435,0.8,1466.8293217328185,-1,0.4,15.253571226074742,A
223,2012-02-06,PHI,LAL,90.8,85.2,0.4506,0.39919999999999994,0.6971999999999999,41.9,9.3,3.8,0.7083333333333334,0.7,1612.564315753007,1,0.16666666666666666,15.206841589632276,91.3,90.8,0.4447000000000001,0.3215,0.7466,42.4,12.5,5.3,0.5833333333333334,0.3,1537.2102115449898,-1,0.8333333333333334,12.93717919581538,A
224,2012-02-08,PHI,SAS,91.3,86.6,0.4558000000000001,0.42279999999999995,0.6777,39.8,8.5,3.5,0.72,0.7,1617.784198117737,2,0.5,15.846498998453837,96.1,90.3,0.454,0.41289999999999993,0.718,41.5,13.7,4.1,0.6538461538461539,0.4,1487.2156902537179,5,0.5,13.546975635554285,B
225,2012-02-10,PHI,LAC,91.1,85.3,0.4521,0.41950000000000004,0.6746,42.2,8.6,3.7,0.6923076923076923,0.7,1602.035504055544,-1,0.6666666666666666,16.473971108054076,101.7,98.2,0.4746,0.37449999999999994,0.6521,41.6,15.1,5.8,0.6521739130434783,0.5,1478.8461644707438,-1,0.3333333333333333,17.215043624670038,B
226,2012-02-11,PHI,CLE,88.5,84.8,0.44110000000000005,0.40869999999999995,0.6848000000000001,41.6,9.0,3.6,0.6666666666666666,0.5555555555555556,1596.0253352354998,-2,0.3,14.304039895857436,93.7,95.4,0.4439,0.36619999999999997,0.6841999999999999,42.8,15.9,3.7,0.4,0.5,1519.99183634268,-1,0.7,12.629499416969857,A
227,2012-02-13,PHI,CHA,89.4,83.5,0.44109999999999994,0.4159,0.6826000000000001,41.9,8.3,3.9,0.6785714285714286,0.6,1605.9828915625958,1,0.4,15.306709156857528,78.8,100.7,0.3788,0.22680000000000003,0.7396999999999999,37.7,14.7,5.7,0.1111111111111111,0.1,1495.8933809292996,-14,0.6,7.660582480735185,A
228,2012-02-15,PHI,ORL,90.3,85.2,0.4396,0.40919999999999995,0.6846000000000001,41.2,7.6,4.3,0.6896551724137931,0.7,1612.1854041319432,2,0.2,14.599128388036277,94.2,92.6,0.4262,0.38439999999999996,0.6607,43.6,14.5,4.4,0.6206896551724138,0.5,1561.3326168009455,2,0.8,15.244816708010386,B
229,2012-02-17,PHI,DAL,89.5,88.1,0.4333,0.3825,0.6929000000000001,40.9,8.3,3.9,0.6666666666666666,0.6,1595.4008551585223,-1,0.16666666666666666,15.174209937305223,98.8,94.5,0.45409999999999995,0.3551,0.7654,44.6,14.9,6.7,0.6333333333333333,0.7,1520.565131873859,5,0.8333333333333334,15.599465238750447,B
230,2012-02-19,PHI,MIN,89.6,89.4,0.4295,0.3629,0.7245000000000001,41.0,8.4,3.9,0.6451612903225806,0.6,1584.554164118058,-2,0.6666666666666666,14.723772353590693,97.0,96.8,0.4383,0.2857,0.8031,47.5,18.2,4.4,0.4838709677419355,0.5,1464.2851888543807,2,0.3333333333333333,14.721587563933056,B
231,2012-02-21,PHI,MEM,88.9,90.4,0.42630000000000007,0.3538,0.7308,41.5,8.2,4.1,0.625,0.6,1578.5928610003934,-3,0.5,14.62566460920436,93.3,94.2,0.44480000000000003,0.31589999999999996,0.7928,42.0,15.0,5.3,0.5454545454545454,0.7,1493.365297675045,-1,0.5,14.974496950340685,B
232,2012-02-22,PHI,HOU,88.6,89.4,0.42329999999999995,0.36540000000000006,0.7343999999999999,41.3,8.9,4.7,0.6060606060606061,0.5,1562.2811173245132,-4,0.8333333333333334,14.30563456480343,96.1,95.8,0.4556,0.41279999999999994,0.7469999999999999,38.3,15.2,4.5,0.5757575757575758,0.7,1464.2842691230205,2,0.16666666666666666,13.148560805621598,B
233,2012-02-28,PHI,DET,87.5,90.0,0.4135,0.32100000000000006,0.7455,41.6,9.5,5.0,0.5882352941176471,0.4,1551.5848069804647,-5,0.5,12.971084508801283,97.0,94.9,0.4436,0.31120000000000003,0.7568999999999999,43.1,14.2,4.6,0.3142857142857143,0.6,1477.6657819818856,-2,0.5,15.16004204704204,A
234,2012-02-29,PHI,OKC,87.7,87.8,0.4166,0.31239999999999996,0.7697,43.0,10.7,5.6,0.6,0.5,1567.505156500904,1,0.16666666666666666,13.819935427014542,108.1,97.7,0.4891,0.3473,0.8195,43.6,17.0,8.6,0.7941176470588235,0.6,1529.1855231407283,5,0.8333333333333334,17.273696084495008,B
235,2012-03-02,PHI,GSW,87.5,87.0,0.41679999999999995,0.28589999999999993,0.7894000000000001,41.4,10.8,5.2,0.5833333333333334,0.5,1560.2640905345727,-1,0.7142857142857143,14.971188122287385,97.1,98.6,0.44000000000000006,0.36450000000000005,0.7858,40.9,13.2,6.8,0.4375,0.5,1460.973104904958,1,0.2857142857142857,12.637877913843505,A
236,2012-03-04,PHI,CHI,90.3,87.5,0.4232,0.3063,0.8055,42.5,10.6,5.4,0.5945945945945946,0.5,1571.972096026575,1,0.5,14.695013019015935,98.8,89.6,0.4465,0.38770000000000004,0.7021000000000001,47.8,14.0,5.1,0.7894736842105263,0.8,1527.5739068707962,5,0.5,19.43143564835135,B
237,2012-03-05,PHI,MIL,89.5,88.7,0.4181,0.2725000000000001,0.8112,43.5,10.6,5.3,0.5789473684210527,0.5,1563.7481885906616,-1,0.6,14.218753776255616,95.0,102.1,0.4056,0.31100000000000005,0.8104000000000001,41.4,13.9,4.5,0.3783783783783784,0.4,1474.450907826001,-3,0.4,15.657236499386139,B
238,2012-03-07,PHI,BOS,89.0,89.5,0.4119,0.276,0.7975,44.8,11.1,5.4,0.5641025641025641,0.4,1555.224283845656,-2,0.2,12.82525237541736,93.3,96.7,0.44530000000000003,0.2948,0.7673,39.7,15.0,5.8,0.5405405405405406,0.4,1578.218912889652,5,0.8,17.477019151618734,A
239,2012-03-09,PHI,UTA,90.6,86.3,0.4178,0.278,0.7958,46.3,10.6,5.6,0.575,0.4,1580.1156956799805,1,0.14285714285714285,14.852599533827695,100.2,98.6,0.46290000000000014,0.3175,0.7870999999999999,43.9,14.1,5.0,0.5,0.3,1546.9482192502785,2,0.8571428571428571,20.170173866413982,A
240,2012-03-11,PHI,NYK,93.5,87.2,0.4367,0.3138,0.7819999999999999,46.1,11.2,5.7,0.5853658536585366,0.4,1590.915754349195,2,0.4,15.849559329593944,100.3,102.0,0.44489999999999996,0.3369,0.7148,43.2,16.9,4.2,0.45,0.7,1484.7525101663641,-4,0.6,15.387073280858742,A
241,2012-03-14,PHI,IND,95.0,87.4,0.4429,0.34209999999999996,0.7827999999999998,45.5,11.8,5.6,0.5952380952380952,0.5,1598.4621385400421,3,0.5,16.24734303049186,97.6,89.9,0.44020000000000004,0.3490000000000001,0.7234999999999999,45.4,12.4,5.3,0.6,0.6,1479.881293964997,1,0.5,14.409468584500331,B
242,2012-03-16,PHI,MIA,96.8,89.6,0.45899999999999996,0.335,0.7877999999999998,44.5,11.3,5.1,0.5813953488372093,0.4,1576.9612391929122,-1,0.1,15.943414073133988,100.0,94.6,0.47700000000000004,0.3696,0.7867,39.9,13.8,6.6,0.7380952380952381,0.6,1601.8640820186044,-2,0.9,16.121338641915973,B
243,2012-03-17,PHI,CHI,95.9,88.7,0.4542999999999999,0.3628,0.7599999999999999,45.9,11.4,5.4,0.5681818181818182,0.4,1569.9220525487192,-2,0.4,16.503440017864705,100.6,94.4,0.4652000000000001,0.41130000000000005,0.7482,47.2,13.7,5.3,0.782608695652174,0.7,1535.7978143067096,-1,0.6,15.359125955655202,B
244,2012-03-19,PHI,CHA,94.2,90.8,0.44609999999999994,0.34740000000000004,0.7444,45.4,11.1,4.7,0.5555555555555556,0.3,1558.9353224635345,-3,0.5,15.270141564647044,89.8,97.6,0.4226,0.3,0.7926999999999998,38.2,14.0,5.4,0.16279069767441862,0.2,1489.6908683599522,1,0.5,13.300571822067077,A
245,2012-03-21,PHI,NYK,95.9,89.6,0.4585,0.3694,0.75,46.6,11.2,5.0,0.5652173913043478,0.4,1573.527681401476,1,0.4,15.96085453942153,105.2,101.1,0.4615,0.37039999999999995,0.7330000000000001,43.1,15.2,5.0,0.4782608695652174,0.4,1477.206125975517,4,0.6,15.881649362375919,B
246,2012-03-23,PHI,BOS,93.3,89.5,0.45,0.3694,0.7408999999999999,45.4,11.6,5.6,0.5531914893617021,0.3,1565.8327178006414,-1,0.3,16.030484445031952,93.0,95.1,0.45339999999999997,0.32330000000000003,0.8203999999999999,34.9,14.1,5.9,0.5434782608695652,0.5,1553.3275010553275,2,0.7,16.816037915263475,A
247,2012-03-25,PHI,SAS,94.1,88.5,0.4554,0.3903,0.7363,45.0,11.9,5.6,0.5625,0.3,1577.527678918793,1,0.42857142857142855,13.82034496092811,107.6,101.6,0.49040000000000006,0.3767,0.712,44.9,12.2,4.3,0.6956521739130435,0.7,1502.964384315911,3,0.5714285714285714,15.298814322215147,B
248,2012-03-27,PHI,CLE,92.4,88.1,0.45940000000000003,0.36460000000000004,0.7121999999999999,44.4,12.8,5.3,0.5510204081632653,0.4,1558.6585361021291,-1,0.4,14.601349175295063,96.4,101.4,0.42540000000000006,0.3177,0.7489,43.0,14.6,2.6,0.3695652173913043,0.3,1510.034280015584,-3,0.6,14.415313447860099,A
249,2012-03-30,PHI,WAS,92.4,89.5,0.4600000000000001,0.3819,0.6989000000000001,43.3,13.0,5.5,0.56,0.3,1571.2803277663988,1,0.5,14.639021685189526,90.2,92.4,0.44489999999999996,0.2908,0.7342000000000001,40.6,15.5,5.5,0.22,0.2,1429.7204798643918,-5,0.5,15.606139912575621,B
250,2012-03-31,PHI,ATL,89.6,90.1,0.44399999999999995,0.36040000000000005,0.705,42.5,12.6,5.3,0.5490196078431373,0.5,1544.785429104285,-1,0.6,13.802355089263852,98.9,96.1,0.4584,0.33829999999999993,0.7555000000000001,41.9,13.1,4.5,0.5849056603773585,0.4,1460.7031261285206,1,0.4,15.384151307163458,A
251,2012-04-03,PHI,MIA,88.5,89.7,0.4415,0.35479999999999995,0.7030999999999998,42.4,12.3,5.2,0.5576923076923077,0.3,1549.81394225459,1,0.0,14.429338566127862,93.2,91.8,0.4587,0.28759999999999997,0.7563000000000001,38.9,13.9,6.1,0.7254901960784313,1.0,1608.9032686627975,-1,1.0,13.90948727196539,B
252,2012-04-04,PHI,TOR,88.4,88.5,0.4347,0.33859999999999996,0.7054999999999999,43.6,13.1,5.1,0.5471698113207547,0.6,1543.6740473559375,-1,0.4,13.763471993045414,96.7,99.3,0.4681,0.304,0.8259000000000001,40.5,14.9,4.5,0.35185185185185186,0.3,1476.4484325890476,2,0.6,12.924646099874035,B
253,2012-04-07,PHI,ORL,88.4,90.0,0.4422,0.3358,0.7429999999999999,41.1,12.4,5.1,0.5370370370370371,0.6,1522.3402402797062,-2,0.2,14.748922909140068,91.3,96.0,0.4422,0.3554,0.6371,38.7,15.7,3.6,0.5818181818181818,0.4,1578.1171657743664,-5,0.8,14.750083033978157,B
254,2012-04-08,PHI,BOS,88.6,89.9,0.44010000000000005,0.35119999999999996,0.7447,41.3,11.8,5.8,0.5272727272727272,0.3,1516.1160909008386,-3,0.4,8.852600021931526,91.9,84.6,0.46430000000000005,0.35490000000000005,0.7886,40.9,13.0,5.4,0.5636363636363636,0.8,1541.6325399371758,1,0.6,15.91434821647591,B
255,2012-04-10,PHI,NJN,86.0,92.2,0.4248,0.32389999999999997,0.735,40.1,12.2,5.6,0.5178571428571429,0.3,1499.20436439755,-4,0.8,12.851254642999622,99.0,97.7,0.4372,0.3332,0.7859,44.0,14.1,3.8,0.3620689655172414,0.5,1464.6862056983093,2,0.2,14.232280042823753,A
256,2012-04-11,PHI,TOR,88.8,92.8,0.43200000000000005,0.31210000000000004,0.7513,41.5,12.5,5.4,0.5263157894736842,0.3,1513.0642318146529,1,0.4,13.195345777228702,95.1,96.3,0.4594999999999999,0.3744,0.7852,43.3,13.8,4.4,0.3448275862068966,0.5,1497.782239665279,-3,0.6,14.60502524691578,A
257,2012-04-13,PHI,NJN,88.2,91.7,0.44060000000000005,0.29209999999999997,0.736,41.1,12.1,5.8,0.5344827586206896,0.5,1527.4493816871527,2,0.9,13.528231619351052,99.4,99.1,0.43579999999999997,0.32739999999999997,0.8049,43.1,14.2,3.8,0.3559322033898305,0.4,1450.8263382812065,-1,0.1,15.831155701094149,B
258,2012-04-16,PHI,ORL,89.5,91.9,0.44139999999999996,0.29100000000000004,0.7646,41.2,11.6,6.1,0.5254237288135594,0.4,1517.4238583488168,-1,0.2,13.606847626761676,93.3,96.7,0.42910000000000004,0.34750000000000003,0.7083999999999999,41.0,12.7,3.5,0.5833333333333334,0.5,1584.341315153234,1,0.8,12.11443641895883,B
259,2012-04-17,PHI,IND,89.2,94.7,0.4425,0.28840000000000005,0.7778999999999999,39.9,11.3,5.9,0.5166666666666667,0.5,1508.006408331223,-2,0.4,14.756758370704238,102.5,95.2,0.44959999999999994,0.3532,0.8282,47.0,13.8,6.4,0.639344262295082,0.6,1501.382193312127,5,0.6,18.30809344735667,B
260,2012-04-18,PHI,CLE,91.3,95.2,0.4506,0.3027,0.7764,40.9,11.8,6.0,0.5081967213114754,0.3,1500.796667195696,-3,0.5,12.386029141658604,93.2,103.5,0.4141,0.3556,0.8169000000000001,40.2,16.0,3.1,0.3333333333333333,0.2,1497.4124883513143,-2,0.5,11.74167682206025,A
261,2012-04-21,PHI,IND,92.1,94.9,0.4549,0.31270000000000003,0.7774999999999999,41.4,12.3,5.9,0.5161290322580645,0.4,1514.6807308655466,1,0.4,14.90562952030771,102.9,95.2,0.4462,0.3825,0.8265,45.9,13.1,5.9,0.6507936507936508,0.8,1508.5919344476538,7,0.6,18.07393903589134,A
262,2012-04-23,PHI,NJN,93.7,95.6,0.454,0.31600000000000006,0.7647999999999999,42.4,12.0,6.5,0.5238095238095238,0.5,1520.146757261698,2,0.8,17.890897664295586,96.0,100.8,0.4372,0.32220000000000004,0.8106,40.9,13.5,3.3,0.34375,0.4,1460.8518616195424,-4,0.2,15.949586176651225,A
263,2012-04-25,PHI,MIL,96.4,94.4,0.46480000000000005,0.32670000000000005,0.7596999999999999,42.8,12.0,6.5,0.53125,0.5,1532.229731551296,3,0.5,11.48066021705881,103.8,102.6,0.4479,0.33969999999999995,0.7538,44.0,12.8,6.4,0.484375,0.6,1482.9748125710066,2,0.5,15.174166445376676,A
264,2012-04-26,PHI,DET,97.2,94.1,0.4607,0.3195,0.7568999999999999,43.8,12.4,6.3,0.5384615384615384,0.6,1538.0468520286727,4,0.5,8.661991076846917,91.7,97.5,0.4304,0.3318,0.76,41.6,15.2,4.7,0.36923076923076925,0.6,1461.7454324614464,-1,0.5,13.501289675250082,B
265,2012-11-10,PHI,TOR,87.8,89.4,0.40499999999999997,0.367,0.7764,44.6,15.6,5.6,0.6,0.6666666666666666,1513.1915685320675,2,0.5,13.412042768357459,97.0,100.0,0.41180000000000005,0.3356,0.8390000000000001,38.6,12.4,3.8,0.2,0.5,1483.397089792779,-2,0.5,12.80573538843825,A
266,2012-11-12,PHI,MIL,88.66666666666667,88.33333333333333,0.4151666666666667,0.3773333333333333,0.7736666666666667,44.833333333333336,15.5,5.333333333333333,0.6666666666666666,0.5,1522.4604036323697,3,0.5,11.574681559329697,97.4,97.0,0.45600000000000007,0.35539999999999994,0.7542000000000001,41.2,15.6,6.4,0.6,1.0,1477.15769209363,-1,0.5,18.818703598172824,B
267,2012-11-14,PHI,DET,89.71428571428571,90.71428571428571,0.41800000000000004,0.38299999999999995,0.7702857142857144,42.857142857142854,15.428571428571429,5.0,0.5714285714285714,0.3333333333333333,1511.0510068964302,-1,0.5,10.35667658599377,91.25,101.5,0.42025,0.35924999999999996,0.7297499999999999,37.625,15.0,6.125,0.0,0.0,1484.424807012861,-8,0.5,11.086698105535499,B
268,2012-11-16,PHI,UTA,88.0,91.125,0.403,0.37424999999999997,0.756,42.25,14.0,4.875,0.5,0.25,1494.2987365943436,-2,0.25,11.292911729942322,99.88888888888889,99.66666666666667,0.44166666666666665,0.3466666666666666,0.7313333333333334,45.22222222222222,15.555555555555555,8.0,0.4444444444444444,0.16666666666666666,1536.148160581064,-1,0.75,16.033260886733377,A
269,2012-11-18,PHI,CLE,89.22222222222223,91.33333333333333,0.4093333333333333,0.39444444444444443,0.772,42.333333333333336,13.666666666666666,5.111111111111111,0.5555555555555556,0.4,1503.2583758346864,1,0.5,12.410513555587647,97.55555555555556,104.55555555555556,0.432,0.3576666666666666,0.6871111111111111,39.888888888888886,16.444444444444443,1.8888888888888888,0.2222222222222222,0.16666666666666666,1483.5284246814638,-5,0.5,15.536548176099238,A
270,2012-11-20,PHI,TOR,88.9,90.1,0.4109,0.4,0.7698,42.2,13.5,5.5,0.6,0.5,1511.0706066312114,2,0.6,12.172531524058746,96.1,99.8,0.4176,0.3726,0.7778,40.0,13.2,3.9,0.3,0.2,1474.128254692477,1,0.4,16.49506153466664,A
271,2012-11-21,PHI,CLE,91.1,92.4,0.42269999999999996,0.4095000000000001,0.7783,41.6,12.7,5.4,0.6363636363636364,0.75,1518.9551302399243,3,0.6,14.402350415461688,95.7,102.7,0.4245,0.34689999999999993,0.7117,40.7,16.4,2.1,0.2,0.3333333333333333,1475.7161938849388,-6,0.4,13.787032654887081,B
272,2012-11-24,PHI,OKC,91.0,91.6,0.4157,0.3859,0.7756000000000001,41.4,11.6,6.3,0.5833333333333334,0.5714285714285714,1507.6241743124467,-1,0.14285714285714285,12.536802464395526,105.1,98.4,0.48760000000000003,0.4035,0.8516999999999999,40.7,17.0,7.1,0.6923076923076923,0.6,1536.4265891070595,-1,0.8571428571428571,20.32385027634148,B
273,2012-11-25,PHI,PHX,93.1,92.2,0.43149999999999994,0.3845,0.7615999999999999,40.3,11.9,6.5,0.5384615384615384,0.5,1500.0810430662802,-2,0.5714285714285714,13.445567703558568,103.5,105.1,0.4559,0.3736,0.7358,40.4,12.7,5.7,0.46153846153846156,0.2,1473.9937586526378,2,0.42857142857142855,15.631037962622878,A
274,2012-11-27,PHI,DAL,95.8,96.1,0.43790000000000007,0.41370000000000007,0.7754999999999999,39.3,11.2,6.3,0.5714285714285714,0.5555555555555556,1505.1469496911957,1,0.14285714285714285,15.474662403337478,97.9,102.9,0.4317000000000001,0.3534,0.7672999999999999,42.5,15.4,5.9,0.5,0.3333333333333333,1531.4118229143232,-1,0.8571428571428571,14.175170379900678,A
275,2012-11-30,PHI,CHA,95.2,95.9,0.43579999999999997,0.40280000000000005,0.7678999999999999,39.5,11.3,5.9,0.6,0.6,1510.4549219260396,2,0.6,13.797751696906243,92.8,96.4,0.3973,0.29359999999999997,0.7714999999999999,43.1,16.0,6.9,0.5,0.625,1475.0985094220107,-2,0.4,12.77897009220519,A
276,2012-12-01,PHI,CHI,96.3,97.4,0.4404,0.4069999999999999,0.7718999999999999,38.8,10.9,6.1,0.625,0.6666666666666666,1517.2123088771411,3,0.4,14.777651668902429,93.4,93.7,0.43520000000000003,0.3451,0.8156999999999999,44.0,16.6,4.6,0.5,0.5,1546.7845443918943,1,0.6,13.36231668717986,B
277,2012-12-04,PHI,MIN,95.5,96.2,0.44079999999999997,0.3903,0.7690999999999999,39.4,10.5,6.3,0.5882352941176471,0.6,1510.9213134649212,-1,0.5714285714285714,15.185485588341546,91.6,93.9,0.4066000000000001,0.2826,0.7322,46.6,15.1,6.2,0.4666666666666667,0.375,1470.2464919720453,1,0.42857142857142855,15.073694019670533,B
278,2012-12-07,PHI,BOS,96.7,97.3,0.45319999999999994,0.384,0.76,39.6,11.4,6.1,0.5555555555555556,0.5,1494.0167567659357,-2,0.5,15.75854488976995,98.2,97.4,0.48129999999999995,0.3535,0.8089999999999999,38.7,15.8,3.8,0.5555555555555556,0.5,1549.1948729362605,1,0.5,16.11078535558218,A
279,2012-12-08,PHI,BOS,96.3,97.4,0.4446,0.3466,0.7430999999999999,40.7,11.2,5.8,0.5789473684210527,0.5714285714285714,1498.9112995699602,1,0.5,15.439644732539376,97.9,96.7,0.47780000000000006,0.327,0.8009999999999999,39.6,16.3,4.2,0.5263157894736842,0.6,1544.300330132236,-1,0.5,16.013947831461902,B
280,2012-12-10,PHI,DET,95.6,98.7,0.4413,0.3251,0.7493999999999998,40.2,10.8,5.2,0.55,0.6,1488.6237318204612,-1,0.5,15.998040172153264,96.5,95.9,0.4584,0.42749999999999994,0.7217,42.8,14.8,5.2,0.3181818181818182,0.2,1501.1770773149476,1,0.5,14.026278520212218,A
281,2012-12-12,PHI,CHI,95.4,98.6,0.4479,0.32399999999999995,0.7121,40.6,11.2,4.9,0.5714285714285714,0.7,1497.4287554501434,1,0.4,15.112297510397559,92.9,88.6,0.4408,0.39960000000000007,0.8085000000000001,46.5,16.0,5.4,0.55,0.625,1553.0755398041142,-1,0.6,13.449814587847362,B
282,2012-12-14,PHI,IND,96.0,99.0,0.457,0.3147999999999999,0.6803,41.1,11.8,4.6,0.5454545454545454,0.5,1490.65362242768,-1,0.4,14.242262438233848,93.7,92.8,0.4242,0.35270000000000007,0.7514,44.1,13.2,7.2,0.5,0.6666666666666666,1503.1259080515024,1,0.6,13.741132740445659,B
283,2012-12-16,PHI,LAL,93.6,96.9,0.45070000000000005,0.30479999999999996,0.6847,40.4,11.4,4.6,0.5217391304347826,0.7,1480.7473230377516,-2,0.2857142857142857,12.154153028210663,103.1,103.2,0.4377,0.36669999999999997,0.7037000000000001,47.4,15.2,5.7,0.4166666666666667,0.3,1531.9903291802596,1,0.7142857142857143,17.07648287253,B
284,2012-12-18,PHI,DAL,93.0,97.9,0.45199999999999996,0.29739999999999994,0.6653,40.8,12.4,4.9,0.5,0.4444444444444444,1470.700564213792,-3,0.25,13.037949736631976,98.5,101.5,0.4482000000000001,0.3136,0.8112999999999999,40.8,16.8,5.1,0.4583333333333333,0.7,1526.1038506794794,-3,0.75,14.289642348333436,B
285,2012-12-19,PHI,HOU,93.0,98.8,0.4483,0.29159999999999997,0.6769999999999999,40.8,12.1,4.8,0.48,0.4,1463.9186634038572,-4,0.7142857142857143,12.433053284508155,106.1,108.6,0.4499000000000001,0.36899999999999994,0.7590999999999999,41.8,16.1,4.8,0.5,0.8,1474.980579467069,1,0.2857142857142857,14.493655863087188,B
286,2012-12-21,PHI,ATL,92.9,101.5,0.442,0.2798,0.6678,40.8,12.1,4.5,0.46153846153846156,0.6,1447.114501202174,-5,0.6,14.400451643565166,99.2,97.6,0.4479,0.378,0.7098000000000001,42.0,13.7,4.2,0.6521739130434783,0.7,1455.6746129782155,-1,0.4,15.272582526630531,A
287,2012-12-26,PHI,MEM,94.4,99.2,0.45030000000000003,0.31629999999999997,0.662,42.5,11.8,4.4,0.4642857142857143,0.3,1457.5281804644812,-1,0.42857142857142855,15.228857805336876,91.8,90.1,0.4433999999999999,0.32939999999999997,0.7894,45.2,16.7,6.0,0.72,0.8,1509.6770413509253,-1,0.5714285714285714,13.637168839128687,A
288,2012-12-28,PHI,GSW,94.8,98.7,0.465,0.35439999999999994,0.6585,40.9,12.6,5.2,0.4827586206896552,0.3,1469.9708284939882,1,0.75,12.797132764937755,105.6,100.8,0.45150000000000007,0.41479999999999995,0.8688999999999998,47.1,14.0,4.4,0.6551724137931034,0.7,1449.2650994129558,1,0.25,20.476933021609362,B
