,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
22,22008,BOS,MIN,105.3,89.6,0.49770000000000003,0.4497000000000001,0.7732,42.2,14.2,4.2,0.8125,0.9,1677.2973993271228,10,1.0,17.800263675251013,103.1,103.3,0.4537,0.34079999999999994,0.7819999999999999,42.6,13.3,3.2,0.35555555555555557,0.6,1488.8157520064426,-2,0.0,15.45584047435093,A
23,22008,BOS,PHI,106.8,90.9,0.5049,0.43299999999999994,0.7763,42.0,13.9,4.2,0.8163265306122449,0.6,1681.2826794566051,11,1.0,18.099813729688204,100.2,93.5,0.4864,0.37689999999999996,0.7438999999999999,42.2,15.4,6.8,0.5,0.7,1480.7004386671142,-1,0.0,16.929572246787405,A
24,22008,BOS,LAL,105.3,89.9,0.5111,0.42210000000000003,0.783,41.5,14.8,4.4,0.82,0.9,1682.9520279133683,12,0.0,19.23033811913254,113.0,103.4,0.49280000000000007,0.36219999999999997,0.764,44.5,13.0,6.5,0.8125,0.9,1517.2474359375617,4,1.0,16.022930585031055,B
25,22008,BOS,NYK,104.4,92.3,0.49989999999999996,0.41200000000000003,0.7861999999999998,41.7,14.7,4.8,0.803921568627451,0.6,1676.2245526616227,-1,0.6666666666666666,19.040765967787188,108.8,106.6,0.4694,0.35729999999999995,0.8125,43.2,14.5,2.6,0.4375,0.7,1505.1305496976524,-2,0.3333333333333333,15.414144527676562,A
26,22008,BOS,NOH,104.4,95.6,0.5017,0.4081,0.7793,42.8,14.2,4.9,0.7924528301886793,0.7,1667.8145797004338,-1,1.0,16.31624593906297,94.7,95.8,0.4372,0.374,0.8295,36.2,12.3,4.1,0.6122448979591837,0.6,1494.0474646056286,-1,0.0,14.539874007484721,A
27,22008,BOS,DAL,103.5,95.0,0.4946,0.3624,0.7874,41.9,13.4,4.9,0.7962962962962963,0.8,1673.3084745545536,1,1.0,17.097761627963276,106.8,106.0,0.49349999999999994,0.39669999999999994,0.8440999999999999,39.3,13.1,6.2,0.6078431372549019,0.9,1490.4480229423577,2,0.0,16.54731912018787,A
28,22008,BOS,UTA,104.4,96.2,0.4964999999999999,0.39239999999999997,0.8003,42.9,14.4,4.7,0.8,0.9,1677.1060438330283,2,1.0,16.23129126684186,107.2,103.9,0.49750000000000016,0.3374,0.766,40.2,15.7,4.1,0.5740740740740741,0.8,1495.1617012384766,2,0.0,16.68071390489922,B
29,22008,BOS,PHX,100.5,95.2,0.48640000000000005,0.3639,0.7991,43.5,15.5,4.8,0.7857142857142857,0.9,1664.912073461275,-1,1.0,13.246659075658625,117.9,108.3,0.5193000000000001,0.37360000000000004,0.7706999999999999,45.2,15.2,4.2,0.5740740740740741,0.6,1491.7074033217095,3,0.0,19.44833079621786,A
30,22008,BOS,DEN,101.4,96.0,0.4944,0.33909999999999996,0.7876000000000001,43.5,16.5,4.4,0.7894736842105263,0.9,1672.6671981304708,1,0.0,14.332019957555532,102.0,100.5,0.47759999999999997,0.376,0.7687999999999999,40.1,16.1,5.3,0.6607142857142857,0.8,1511.771785870354,-2,1.0,15.002287203154097,A
31,22008,BOS,IND,102.4,95.0,0.497,0.3705,0.7821,43.7,16.9,4.3,0.7796610169491526,0.7,1677.2932602838894,-1,0.6666666666666666,14.413008925123133,105.7,105.0,0.45620000000000005,0.3987,0.7967000000000001,43.7,14.5,5.8,0.4166666666666667,0.1,1501.327420995401,1,0.3333333333333333,13.611074289233501,A
32,22008,BOS,DET,102.8,95.0,0.4958,0.3923,0.7642,43.1,16.5,4.4,0.7833333333333333,0.7,1680.5801379425131,1,1.0,14.71298934896485,93.4,98.6,0.44699999999999995,0.3349,0.7581,41.7,11.8,3.3,0.49122807017543857,0.4,1474.2312926711274,1,0.0,13.968429276231841,B
33,22008,BOS,NJN,101.4,94.5,0.49729999999999996,0.36219999999999997,0.7613,41.9,16.1,3.7,0.7704918032786885,0.8,1661.5295782476396,-1,1.0,14.989401270480935,97.7,100.2,0.44160000000000005,0.3497,0.8258000000000001,39.6,11.6,5.5,0.45,0.4,1476.5050539583194,1,0.0,17.20376309427319,A
