,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
659,22017,CLE,MEM,112.5,102.3,0.4736000000000001,0.38480000000000003,0.8034999999999999,45.4,14.5,3.9,0.6818181818181818,0.6,1564.0195312742226,10,0.5,19.025080015634785,93.5,103.8,0.4433999999999999,0.32680000000000003,0.8087,38.9,15.2,5.1,0.3333333333333333,0.3333333333333333,1486.4311845942075,-10,0.5,13.860579347104446,A
660,22017,CLE,CHI,113.0,103.0,0.48640000000000005,0.3919000000000001,0.8119,43.2,13.9,4.3,0.6956521739130435,0.7,1569.1900182316065,11,0.3,18.517733468362323,98.3,110.3,0.41669999999999996,0.36769999999999997,0.7461,42.3,12.9,2.7,0.14285714285714285,0.2222222222222222,1602.8665485019592,-8,0.7,14.386849713016558,A
661,22017,CLE,SAC,113.9,102.0,0.4985000000000001,0.3924,0.8242,43.0,12.7,3.8,0.7083333333333334,0.7,1588.923802547443,12,0.5,20.677842485440515,97.0,105.6,0.4591,0.3985,0.7656999999999999,37.5,14.6,4.8,0.30434782608695654,0.2,1480.7737919465071,-1,0.5,15.563694418509458,A
662,22017,CLE,IND,112.5,100.8,0.5017000000000001,0.39410000000000006,0.7960999999999999,42.2,12.8,3.7,0.72,0.8,1593.894280238604,13,0.7,18.516691884570466,108.3,104.4,0.48319999999999996,0.40519999999999995,0.8295,42.6,14.1,5.1,0.56,0.7,1546.3577484240325,2,0.3,18.01568338889145,B
663,22017,CLE,PHI,110.9,100.1,0.49849999999999994,0.3914000000000001,0.7941,41.5,12.6,3.7,0.6923076923076923,0.7,1586.4259489645628,-1,1.0,16.86770154499417,107.3,106.1,0.4507,0.3176,0.7727,50.5,16.0,5.6,0.5416666666666666,0.6,1408.8708057232009,-2,0.0,17.19961931487022,A
664,22017,CLE,ATL,109.8,101.1,0.49399999999999994,0.39120000000000005,0.7759999999999999,40.6,13.3,3.7,0.7037037037037037,0.8,1590.324556040898,1,0.5,17.80717155334531,103.0,109.2,0.45230000000000004,0.35219999999999996,0.7457,38.4,15.2,3.6,0.23076923076923078,0.2,1558.086021021896,-1,0.5,13.924746303882308,A
665,22017,CLE,LAL,110.2,101.6,0.4974,0.40259999999999996,0.7756,41.0,13.6,3.7,0.7142857142857143,0.9,1598.9356791286864,2,0.8,18.560437022390694,109.1,111.2,0.4588,0.3677,0.6810999999999999,44.7,16.3,5.1,0.38461538461538464,0.3,1479.7907608800783,-1,0.2,16.06261714663774,A
666,22017,CLE,UTA,112.3,102.9,0.5016,0.41100000000000003,0.7823,40.4,14.1,3.5,0.7241379310344828,1.0,1604.8890412420355,3,0.6,18.382518998164834,108.5,99.6,0.4937,0.4226,0.7762,40.9,13.8,3.9,0.4827586206896552,0.3,1492.8971427725808,1,0.4,16.171588568356704,A
667,22017,CLE,WAS,111.9,103.8,0.5071,0.41600000000000004,0.7904999999999999,39.9,14.1,3.3,0.7333333333333333,0.8,1611.038650083968,4,0.7,20.527007854757578,100.1,99.9,0.441,0.3343,0.7289,42.8,12.1,4.6,0.5517241379310345,0.6,1466.825633376745,2,0.3,16.603462213441116,A
668,22017,CLE,MIL,111.7,104.0,0.5048,0.4239,0.7998999999999999,39.6,13.6,3.5,0.7419354838709677,0.8,1615.6186809901603,5,0.8,21.17982704286095,108.2,104.0,0.4918,0.3428,0.7718999999999999,38.0,11.4,5.2,0.5357142857142857,0.7,1454.8274981196976,-3,0.2,20.067521672947606,B
