,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,H/A_A,ELO_A,MATCHUPS_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_A,BLK_B,H/A_B,ELO_B,MATCHUPS_B,WINNER
1416,109.1,107.1,0.45120000000000005,0.3757,0.7792,44.3,15.6,4.8,0.3,1368.5045020243099,0.5,103.5,113.1,0.47329999999999994,0.43739999999999996,0.7512999999999999,40.1,14.6,4.0,0.3,1331.951916389625,0.5,B
1417,105.4,100.2,0.46279999999999993,0.3519,0.8234999999999999,41.6,8.9,4.4,0.4,1512.0439543592593,0.3333333333333333,107.2,107.4,0.4659000000000001,0.3375,0.7716999999999998,43.5,16.3,4.9,0.6,1565.5564007397577,0.6666666666666666,B
1418,101.7,105.2,0.4468,0.3583,0.7541,43.4,14.2,5.3,0.5,1377.36447842417,0.0,98.8,103.0,0.44079999999999997,0.36029999999999995,0.7613,38.7,11.1,3.1,0.4,1420.5496594128813,1.0,A
1419,105.2,115.7,0.4312,0.2942,0.7432000000000001,46.7,15.0,6.2,0.4,1314.8443694198584,0.3333333333333333,110.7,105.2,0.48039999999999994,0.3236,0.718,46.0,14.8,3.9,0.3,1545.371731587928,0.6666666666666666,B
1420,108.5,103.4,0.49129999999999996,0.3589,0.7472,41.8,13.3,3.3,0.6,1559.0161095446936,1.0,101.3,108.7,0.4474,0.3255,0.8038000000000001,43.2,12.4,4.7,0.2,1391.7377753584817,0.0,A
1421,96.0,104.5,0.4192,0.26780000000000004,0.7032999999999998,48.2,9.9,3.7,0.2,1464.1506713797703,0.3333333333333333,103.3,109.1,0.4303,0.28670000000000007,0.7858999999999999,45.4,12.8,3.7,0.5,1368.8020588571833,0.6666666666666666,B
1422,100.5,99.7,0.4585000000000001,0.3649,0.748,45.2,14.2,4.8,0.7,1576.0364876944584,0.6666666666666666,104.4,108.9,0.46840000000000004,0.327,0.8281000000000001,41.6,14.2,4.6,0.3,1563.1883515538982,0.3333333333333333,A
1423,98.4,100.9,0.4518,0.37229999999999996,0.7670000000000001,42.4,12.9,4.8,0.2,1523.548103634688,0.0,100.3,98.7,0.46069999999999994,0.3694,0.8131,38.8,13.0,5.7,0.8,1495.0187812865156,1.0,A
1424,100.7,104.5,0.43889999999999996,0.3374,0.7168000000000001,43.2,17.2,5.7,0.4,1391.0563719327802,0.0,107.4,99.0,0.48019999999999996,0.37970000000000004,0.7388999999999999,45.1,15.2,6.9,0.5,1676.7455753488985,1.0,B
1425,112.9,111.3,0.46640000000000004,0.3574,0.7796000000000001,44.4,13.3,4.0,0.7,1538.8833302734006,0.3333333333333333,100.4,96.8,0.4467,0.3003,0.8085000000000001,46.4,14.1,5.2,0.5,1688.9434929625938,0.6666666666666666,B
1426,99.5,102.9,0.4338,0.34740000000000004,0.7742,41.3,12.5,3.1,0.5,1348.7316182134496,1.0,118.3,108.9,0.5045999999999999,0.3951,0.8095000000000001,44.5,14.4,3.5,0.5,1549.6237760810536,0.0,B
1427,104.3,98.7,0.4744999999999999,0.3892,0.7846,42.0,14.3,5.8,0.9,1541.7333791276978,1.0,110.9,120.7,0.4758,0.34829999999999994,0.7176,42.2,15.0,3.8,0.3,1496.729478651204,0.0,B
1428,103.3,109.1,0.4303,0.28670000000000007,0.7858999999999999,45.4,12.8,3.7,0.5,1382.161106312737,0.5,99.5,102.9,0.4338,0.34740000000000004,0.7742,41.3,12.5,3.1,0.5,1345.5429378195106,0.5,A
1429,109.1,109.2,0.4974,0.3643,0.736,41.7,11.2,3.6,0.7,1506.0706926743198,0.5,118.3,108.9,0.5045999999999999,0.3951,0.8095000000000001,44.5,14.4,3.5,0.5,1552.8124564749926,0.5,B
1430,106.3,102.7,0.44939999999999997,0.332,0.8326,44.2,15.2,3.9,0.4,1589.0862960590612,0.5,117.5,110.5,0.46449999999999997,0.3471000000000001,0.7585999999999999,46.1,13.6,3.6,0.7,1726.7344284141084,0.5,B
1431,107.9,101.2,0.4675999999999999,0.38079999999999997,0.7411999999999999,43.0,12.8,6.7,0.8,1492.7881658205083,0.3333333333333333,96.0,104.5,0.4192,0.26780000000000004,0.7032999999999998,48.2,9.9,3.7,0.2,1450.7916239242165,0.6666666666666666,A
1432,107.5,102.9,0.4800000000000001,0.4015000000000001,0.7571000000000001,46.5,15.1,5.0,0.5,1570.2106623978948,0.75,110.7,105.2,0.48039999999999994,0.3236,0.718,46.0,14.8,3.9,0.3,1548.58595611419,0.25,A
1433,99.0,99.6,0.4559,0.3654,0.7535000000000001,44.8,14.2,4.8,0.4,1584.6912414489816,0.6666666666666666,103.5,113.1,0.47329999999999994,0.43739999999999996,0.7512999999999999,40.1,14.6,4.0,0.3,1339.9611588967362,0.3333333333333333,A
1434,110.2,102.2,0.4943000000000001,0.34730000000000005,0.7697999999999999,42.9,12.6,3.5,0.7,1567.8219340667895,0.5,107.7,109.1,0.4502,0.34900000000000003,0.7733999999999999,44.0,15.3,4.7,0.3,1360.4952595171987,0.5,A
1435,107.2,107.4,0.4659000000000001,0.3375,0.7716999999999998,43.5,16.3,4.9,0.2,1574.5021020800627,0.6666666666666666,100.3,98.7,0.46069999999999994,0.3694,0.8131,38.8,13.0,5.7,0.8,1487.467617574408,0.3333333333333333,B
1436,97.0,103.5,0.4298,0.3573,0.7649999999999999,39.0,11.5,3.3,0.7,1409.9825190413767,0.6666666666666666,106.5,101.8,0.4568999999999999,0.35929999999999995,0.7254999999999999,44.9,12.9,4.7,0.4,1542.4773803755509,0.3333333333333333,B
1437,105.2,115.7,0.4312,0.2942,0.7432000000000001,46.7,15.0,6.2,0.1,1311.6301448935965,1.0,100.7,104.5,0.43889999999999996,0.3374,0.7168000000000001,43.2,17.2,5.7,0.4,1389.2022068232068,0.0,B
1438,103.5,113.1,0.47329999999999994,0.43739999999999996,0.7512999999999999,40.1,14.6,4.0,0.3,1337.1972972019507,0.0,100.6,108.1,0.44750000000000006,0.3237,0.8105,43.0,12.5,4.6,0.2,1382.9319508363858,1.0,A
1439,98.4,100.9,0.4518,0.37229999999999996,0.7670000000000001,42.4,12.9,4.8,0.2,1531.0992673467956,0.25,113.3,111.5,0.4694,0.3595,0.7971999999999999,44.1,13.3,4.4,0.7,1534.428621140492,0.75,A
1440,100.4,95.3,0.4481,0.30989999999999995,0.8013,47.2,14.4,5.1,0.7,1693.3982020955025,0.6666666666666666,104.7,101.2,0.4593999999999999,0.31889999999999996,0.8203000000000001,41.5,9.4,4.2,0.4,1503.0982530189542,0.3333333333333333,A
1441,98.1,101.2,0.4342,0.34639999999999993,0.7742,40.4,12.7,2.5,0.4,1338.2278643651985,0.6666666666666666,104.3,98.7,0.4744999999999999,0.3892,0.7846,42.0,14.3,5.8,0.9,1534.3277294151926,0.3333333333333333,B
1442,105.8,100.2,0.47490000000000004,0.41580000000000006,0.7445,47.1,14.5,4.2,0.7,1578.5807959377019,1.0,109.3,119.9,0.46929999999999994,0.3364,0.7031,41.5,13.5,3.6,0.1,1504.1351283637093,0.0,A
1443,101.7,105.2,0.4468,0.3583,0.7541,43.4,14.2,5.3,0.5,1387.9316187956747,0.5,107.3,101.9,0.46160000000000007,0.3367000000000001,0.8378000000000002,44.0,16.0,4.0,0.4,1585.9472147512902,0.5,B
1444,96.0,104.5,0.4192,0.26780000000000004,0.7032999999999998,48.2,9.9,3.7,0.2,1442.5070212172875,0.5,109.1,109.2,0.4974,0.3643,0.736,41.7,11.2,3.6,0.7,1497.9424880028266,0.5,B
1445,106.7,103.2,0.46040000000000003,0.352,0.7371000000000001,42.2,13.3,6.8,0.8,1501.0727685274373,0.5,105.2,115.7,0.4312,0.2942,0.7432000000000001,46.7,15.0,6.2,0.1,1308.6602737615929,0.5,A
1446,103.3,109.1,0.4303,0.28670000000000007,0.7858999999999999,45.4,12.8,3.7,0.2,1389.4761797670492,0.0,99.0,99.6,0.4559,0.3654,0.7535000000000001,44.8,14.2,4.8,0.7,1587.455103143767,1.0,B
1447,100.3,100.3,0.4488,0.37349999999999994,0.7831000000000001,43.4,12.4,4.7,0.6,1536.7585289328515,0.0,99.3,100.3,0.4617000000000001,0.369,0.8110000000000002,37.6,13.2,5.3,0.7,1499.6211553463527,1.0,A
1448,106.1,97.3,0.488,0.389,0.7348999999999999,44.5,15.4,6.9,0.9,1678.5997404584718,1.0,107.9,107.3,0.4481,0.343,0.7767,45.0,14.8,4.3,0.4,1358.264125034328,0.0,A
1449,108.5,102.2,0.4840000000000001,0.3451000000000001,0.7697999999999999,42.7,12.2,3.3,0.6,1570.0530685496603,0.6666666666666666,106.5,101.8,0.4568999999999999,0.35929999999999995,0.7254999999999999,44.9,12.9,4.7,0.4,1550.9019600431113,0.3333333333333333,B
1450,105.8,100.2,0.47490000000000004,0.41580000000000006,0.7445,47.1,14.5,4.2,0.5,1583.8208421698164,0.5,100.6,108.1,0.44750000000000006,0.3237,0.8105,43.0,12.5,4.6,0.2,1376.3695308562471,0.5,A
1451,116.5,110.8,0.49250000000000005,0.3758,0.8202,45.3,13.4,3.4,0.5,1560.9406611464858,0.6666666666666666,97.0,103.5,0.4298,0.3573,0.7649999999999999,39.0,11.5,3.3,0.7,1401.5579393738162,0.3333333333333333,B
1452,104.7,101.2,0.4593999999999999,0.31889999999999996,0.8203000000000001,41.5,9.4,4.2,0.4,1500.0372347009952,0.3333333333333333,106.8,106.9,0.4619,0.3449,0.7798999999999999,44.1,16.5,5.1,0.2,1562.348564308118,0.6666666666666666,B
1453,106.7,103.2,0.46040000000000003,0.352,0.7371000000000001,42.2,13.3,6.8,0.5,1508.6088485821842,1.0,113.3,111.5,0.4694,0.3595,0.7971999999999999,44.1,13.3,4.4,0.7,1528.769359554436,0.0,B
1454,100.4,95.3,0.4481,0.30989999999999995,0.8013,47.2,14.4,5.1,0.7,1696.4592204134615,0.3333333333333333,98.8,103.3,0.42729999999999996,0.3095,0.7052,44.3,17.4,5.4,0.3,1392.1720779552104,0.6666666666666666,A
1455,118.9,112.2,0.47780000000000006,0.35550000000000004,0.7646000000000001,45.4,14.2,3.6,0.6,1729.8735097218794,0.75,112.1,107.1,0.48789999999999994,0.33459999999999995,0.7093999999999999,45.4,14.5,3.7,0.8,1540.2158225743829,0.25,A
1456,103.3,109.1,0.4303,0.28670000000000007,0.7858999999999999,45.4,12.8,3.7,0.2,1384.0937547910262,0.5,109.3,119.9,0.46929999999999994,0.3364,0.7031,41.5,13.5,3.6,0.1,1498.8950821315948,0.5,B
1457,98.1,101.2,0.4342,0.34639999999999993,0.7742,40.4,12.7,2.5,0.4,1336.186534695526,0.5,103.5,104.8,0.4565,0.363,0.7605000000000001,43.9,13.9,5.1,0.5,1382.0493987288849,0.5,B
1458,100.4,95.3,0.4481,0.30989999999999995,0.8013,47.2,14.4,5.1,0.6,1699.8023405581864,0.6666666666666666,95.7,103.9,0.4183,0.28,0.7108999999999999,47.9,10.9,3.6,0.7,1428.3931501176799,0.3333333333333333,A
1459,118.9,112.2,0.47780000000000006,0.35550000000000004,0.7646000000000001,45.4,14.2,3.6,0.6,1734.4019125978814,0.5,99.3,100.3,0.4617000000000001,0.369,0.8110000000000002,37.6,13.2,5.3,0.7,1494.769981539726,0.5,A
1460,100.3,100.3,0.4488,0.37349999999999994,0.7831000000000001,43.4,12.4,4.7,0.6,1541.6097027394783,0.5,101.0,101.3,0.46340000000000003,0.384,0.7345999999999999,45.1,13.5,5.3,0.4,1592.83752811979,0.5,B
1461,103.7,112.0,0.47509999999999997,0.44630000000000003,0.7347999999999999,40.7,14.2,4.3,0.3,1343.7597171820894,1.0,109.2,103.1,0.4766,0.3648,0.7346999999999999,45.5,11.4,5.0,0.4,1558.442378509071,0.0,B
1462,106.4,108.9,0.4883,0.35150000000000003,0.7343,41.5,12.1,3.7,0.4,1512.0563591024343,0.5,116.5,110.8,0.49250000000000005,0.3758,0.8202,45.3,13.4,3.4,0.5,1542.905154055171,0.5,A
1463,103.2,95.7,0.47219999999999995,0.3678,0.7908000000000001,42.9,14.3,6.0,0.7,1536.369059084865,1.0,106.1,97.3,0.488,0.389,0.7348999999999999,44.5,15.4,6.9,0.9,1681.2639345979385,0.0,B
1464,106.7,103.2,0.46040000000000003,0.352,0.7371000000000001,42.2,13.3,6.8,0.8,1502.7456150494872,0.5,106.8,106.9,0.4619,0.3449,0.7798999999999999,44.1,16.5,5.1,0.2,1572.425637208307,0.5,A
1465,107.3,101.9,0.46160000000000007,0.3367000000000001,0.8378000000000002,44.0,16.0,4.0,0.4,1591.82943481808,1.0,105.4,110.4,0.47780000000000006,0.32200000000000006,0.8304,38.8,13.2,4.6,0.6,1554.533597799375,0.0,A
1466,107.9,107.3,0.4481,0.343,0.7767,45.0,14.8,4.3,0.4,1355.5999308948612,0.25,106.7,103.0,0.46699999999999997,0.33009999999999995,0.8215,40.6,8.9,4.2,0.5,1489.9601618008062,0.75,A
1467,103.1,114.6,0.43179999999999996,0.28359999999999996,0.7462000000000001,45.7,14.3,5.7,0.1,1301.124193706846,0.3333333333333333,112.4,105.8,0.49119999999999997,0.3516,0.7251000000000001,45.3,14.8,4.2,0.8,1535.6874196983808,0.6666666666666666,B
1468,108.5,102.2,0.4840000000000001,0.3451000000000001,0.7697999999999999,42.7,12.2,3.3,0.6,1562.5126500837007,1.0,106.4,108.9,0.4883,0.35150000000000003,0.7343,41.5,12.1,3.7,0.4,1519.9107857928875,0.0,A
1469,103.5,104.8,0.4565,0.363,0.7605000000000001,43.9,13.9,5.1,0.3,1390.2064512957652,0.5,95.7,103.9,0.4183,0.28,0.7108999999999999,47.9,10.9,3.6,0.7,1427.0171163236978,0.5,B
1470,106.1,97.3,0.488,0.389,0.7348999999999999,44.5,15.4,6.9,0.5,1684.297750758465,1.0,105.8,100.2,0.47490000000000004,0.41580000000000006,0.7445,47.1,14.5,4.2,0.5,1591.2479459931035,0.0,B
1471,100.2,107.1,0.45459999999999995,0.31409999999999993,0.8064,42.2,12.9,5.0,0.2,1368.94242703296,0.3333333333333333,99.3,100.3,0.4617000000000001,0.369,0.8110000000000002,37.6,13.2,5.3,0.7,1491.0536479636621,0.6666666666666666,B
1472,100.3,100.3,0.4488,0.37349999999999994,0.7831000000000001,43.4,12.4,4.7,0.6,1528.177752305444,0.5,98.8,103.3,0.42729999999999996,0.3095,0.7052,44.3,17.4,5.4,0.3,1388.8289578104855,0.5,A
1473,102.4,109.6,0.4726,0.4335000000000001,0.7302000000000001,40.1,14.0,4.6,0.3,1339.050666263631,0.5,104.0,110.9,0.43210000000000004,0.2786,0.7978,44.5,12.7,3.5,0.2,1381.5723843914232,0.5,A
1474,116.5,110.8,0.49250000000000005,0.3758,0.8202,45.3,13.4,3.4,0.5,1535.0507273647177,0.6666666666666666,109.0,119.6,0.4732,0.33609999999999995,0.7179,41.4,14.2,4.2,0.3,1501.4164525311978,0.3333333333333333,A
1475,118.5,112.3,0.47000000000000003,0.3357,0.7719000000000001,44.9,14.4,3.5,0.6,1738.1182461739452,0.5,104.1,97.8,0.45970000000000005,0.33849999999999997,0.8061,47.3,14.7,5.3,0.7,1701.1783743521685,0.5,B
1476,96.2,98.1,0.4244,0.3256,0.774,41.2,11.9,2.5,0.5,1328.0294821286457,0.75,101.0,101.3,0.46340000000000003,0.384,0.7345999999999999,45.1,13.5,5.3,0.4,1606.2694785538242,0.25,B
1477,112.2,110.1,0.47050000000000003,0.351,0.7757,43.0,13.5,4.2,0.7,1534.632593087133,1.0,109.2,103.1,0.4766,0.3648,0.7346999999999999,45.5,11.4,5.0,0.6,1563.1514294275294,0.0,A
1478,104.0,110.9,0.43210000000000004,0.2786,0.7978,44.5,12.7,3.5,0.2,1372.5924928931404,0.0,108.5,102.2,0.4840000000000001,0.3451000000000001,0.7697999999999999,42.7,12.2,3.3,0.6,1573.4329377607482,1.0,B
1479,112.2,110.1,0.47050000000000003,0.351,0.7757,43.0,13.5,4.2,0.7,1552.1345746249997,0.0,105.8,103.0,0.4631000000000001,0.3301,0.7228,42.8,13.8,6.6,0.8,1515.094216229037,1.0,B
1480,93.9,101.6,0.41690000000000005,0.337,0.7649999999999999,38.8,11.6,3.2,0.6,1419.5934464651311,0.5,96.2,98.1,0.4244,0.3256,0.774,41.2,11.9,2.5,0.3,1324.0100337537867,0.5,A
1481,107.4,104.0,0.46950000000000003,0.3218,0.8055999999999999,39.8,8.1,3.5,0.5,1470.2387546584657,0.5,101.2,111.9,0.42210000000000003,0.2746,0.7245000000000001,45.1,13.8,5.3,0.1,1293.9151860687934,0.5,A
1482,103.2,95.7,0.47219999999999995,0.3678,0.7908000000000001,42.9,14.3,6.0,0.7,1533.3352429243384,0.5,112.4,105.8,0.49119999999999997,0.3516,0.7251000000000001,45.3,14.8,4.2,0.8,1542.8964273364334,0.5,B
1483,109.0,119.6,0.4732,0.33609999999999995,0.7179,41.4,14.2,4.2,0.1,1492.8524311435006,0.0,106.4,108.9,0.4883,0.35150000000000003,0.7343,41.5,12.1,3.7,0.4,1508.99049811584,1.0,A
1484,100.2,107.1,0.45459999999999995,0.31409999999999993,0.8064,42.2,12.9,5.0,0.4,1363.464128775398,0.0,104.1,97.8,0.45970000000000005,0.33849999999999997,0.8061,47.3,14.7,5.3,0.6,1707.5494415133219,1.0,B
1485,108.4,107.4,0.44489999999999996,0.3421,0.7607999999999999,46.5,14.9,4.6,0.3,1375.3213380372017,0.0,105.8,104.3,0.45499999999999996,0.3322,0.8009999999999999,44.9,16.3,5.9,0.3,1560.0770360287572,1.0,B
1486,100.2,102.0,0.44819999999999993,0.3535,0.7818,42.5,13.4,5.0,0.2,1538.8571071302706,0.0,107.3,101.9,0.46160000000000007,0.3367000000000001,0.8378000000000002,44.0,16.0,4.0,0.9,1599.7029252148102,1.0,A
1487,93.9,101.6,0.41690000000000005,0.337,0.7649999999999999,38.8,11.6,3.2,0.6,1435.8784712735,0.0,118.5,112.3,0.47000000000000003,0.3357,0.7719000000000001,44.9,14.4,3.5,0.6,1731.7471790127918,1.0,B
1488,103.5,104.8,0.4565,0.363,0.7605000000000001,43.9,13.9,5.1,0.3,1377.9915307340025,0.0,96.7,101.2,0.41459999999999997,0.32530000000000003,0.7217,44.9,17.3,5.0,0.4,1378.149602985659,1.0,A
1489,102.4,109.6,0.4726,0.4335000000000001,0.7302000000000001,40.1,14.0,4.6,0.3,1348.0305577619138,0.5,116.5,110.7,0.48640000000000005,0.35939999999999994,0.8531000000000001,46.1,13.1,3.8,0.5,1543.614748752415,0.5,B
1490,109.6,97.5,0.4991,0.41659999999999997,0.7666999999999999,43.5,15.6,6.6,0.6,1664.332363454301,0.6666666666666666,106.2,112.7,0.47640000000000005,0.3420000000000001,0.8269,37.3,13.2,5.1,0.6,1546.6601074026448,0.3333333333333333,B
1491,101.0,101.3,0.46340000000000003,0.384,0.7345999999999999,45.1,13.5,5.3,0.4,1610.2889269286832,1.0,109.2,103.1,0.4766,0.3648,0.7346999999999999,45.5,11.4,5.0,0.6,1545.6494478896627,0.0,A
1492,103.8,96.5,0.4715,0.37370000000000003,0.7916,43.0,14.5,6.1,0.7,1523.3198439428006,0.75,118.5,112.3,0.47000000000000003,0.3357,0.7719000000000001,44.9,14.4,3.5,0.7,1736.2486661563885,0.25,B
1493,105.6,99.0,0.47330000000000005,0.3953999999999999,0.7422000000000001,47.5,13.9,4.2,0.6,1611.2133332972676,1.0,105.5,101.7,0.46720000000000006,0.3366,0.7284999999999999,42.2,13.6,6.6,0.5,1538.1901991372738,0.0,A
1494,96.2,98.1,0.4244,0.3256,0.774,41.2,11.9,2.5,0.5,1307.7250089454178,0.5,101.3,103.1,0.4786,0.37089999999999995,0.7843999999999999,37.9,12.7,5.2,0.7,1496.5319462212242,0.5,B
1495,111.7,103.8,0.4815999999999999,0.3419,0.7127000000000001,47.1,14.3,4.8,0.8,1552.9118263179712,0.6666666666666666,98.4,107.8,0.47009999999999996,0.39459999999999995,0.7183,39.3,14.2,4.6,0.3,1339.6786781555616,0.3333333333333333,A
1496,100.2,102.0,0.44819999999999993,0.3535,0.7818,42.5,13.4,5.0,0.2,1544.8167156642915,0.6666666666666666,105.8,104.3,0.45499999999999996,0.3322,0.8009999999999999,44.9,16.3,5.9,0.5,1568.156696390695,0.3333333333333333,A
1497,103.8,96.5,0.4715,0.37370000000000003,0.7916,43.0,14.5,6.1,0.8,1517.8678659586549,0.5,104.8,113.2,0.4307,0.2806,0.7871999999999999,45.0,13.1,3.9,0.2,1368.8475521425698,0.5,A
1498,116.5,110.7,0.48640000000000005,0.35939999999999994,0.8531000000000001,46.1,13.1,3.8,0.5,1551.9666283587671,0.6666666666666666,109.0,119.6,0.4732,0.33609999999999995,0.7179,41.4,14.2,4.2,0.1,1506.4871307463898,0.3333333333333333,B
1499,110.6,104.6,0.49119999999999997,0.3531,0.76,42.7,11.9,3.4,0.4,1577.1778785113188,1.0,103.5,104.8,0.4565,0.363,0.7605000000000001,43.9,13.9,5.1,0.5,1386.4091873481511,0.0,A
1500,99.7,107.2,0.4452999999999999,0.3008,0.8207000000000001,43.1,12.9,5.0,0.4,1359.7149060624677,0.5,93.9,101.6,0.41690000000000005,0.337,0.7649999999999999,38.8,11.6,3.2,0.4,1431.3769841299033,0.5,B
1501,101.2,111.9,0.42210000000000003,0.2746,0.7245000000000001,45.1,13.8,5.3,0.4,1289.9928359102191,0.0,106.4,108.9,0.4883,0.35150000000000003,0.7343,41.5,12.1,3.7,0.4,1495.3557985129507,1.0,B
1502,104.8,98.3,0.46530000000000005,0.358,0.8074999999999999,47.1,14.9,5.5,0.6,1711.2986642262522,1.0,108.4,107.4,0.44489999999999996,0.3421,0.7607999999999999,46.5,14.9,4.6,0.3,1367.2416776752639,0.0,A
1503,94.7,103.5,0.4141,0.275,0.7081999999999999,48.5,11.4,4.0,0.2,1439.2320368854605,0.0,100.7,98.7,0.46270000000000006,0.38720000000000004,0.7259999999999999,44.9,12.7,5.2,0.7,1621.6545549586979,1.0,B
1504,96.7,101.2,0.41459999999999997,0.32530000000000003,0.7217,44.9,17.3,5.0,0.4,1369.7319463715103,0.5,111.7,103.8,0.4815999999999999,0.3419,0.7127000000000001,47.1,14.3,4.8,0.4,1555.636688798103,0.5,B
1505,112.1,111.0,0.4678,0.34120000000000006,0.7733,42.7,13.3,3.8,0.7,1529.038591716763,0.5,106.2,112.7,0.47640000000000005,0.3420000000000001,0.8269,37.3,13.2,5.1,0.3,1557.981874153935,0.5,B
1506,106.3,106.5,0.4553000000000001,0.3242,0.7968,39.3,8.3,3.2,0.5,1474.16110481704,0.0,112.6,105.5,0.48410000000000003,0.3738,0.7335999999999999,45.9,10.6,5.2,0.6,1534.283819859648,1.0,B
1507,109.6,97.5,0.4991,0.41659999999999997,0.7666999999999999,43.5,15.6,6.6,0.9,1653.0105967030108,0.6666666666666666,109.0,119.6,0.4732,0.33609999999999995,0.7179,41.4,14.2,4.2,0.3,1517.90325516902,0.3333333333333333,A
1508,112.1,111.0,0.4678,0.34120000000000006,0.7733,42.7,13.3,3.8,0.6,1522.7321391684707,0.5,107.4,103.6,0.4574,0.3346,0.8371999999999999,43.7,16.2,4.2,0.8,1593.7433166807893,0.5,A
1509,104.8,113.2,0.4307,0.2806,0.7871999999999999,45.0,13.1,3.9,0.5,1355.5484961491961,0.3333333333333333,101.3,103.1,0.4786,0.37089999999999995,0.7843999999999999,37.9,12.7,5.2,0.7,1503.2063728908847,0.6666666666666666,A
1510,105.5,101.7,0.46720000000000006,0.3366,0.7284999999999999,42.2,13.6,6.6,0.5,1527.6588820163934,1.0,98.4,107.8,0.47009999999999996,0.39459999999999995,0.7183,39.3,14.2,4.6,0.2,1336.9538156754297,0.0,B
1511,112.6,105.5,0.48410000000000003,0.3738,0.7335999999999999,45.9,10.6,5.2,0.4,1539.2840669985844,0.25,103.8,96.5,0.4715,0.37370000000000003,0.7916,43.0,14.5,6.1,0.8,1531.1669219520286,0.75,B
1512,105.8,104.3,0.45499999999999996,0.3322,0.8009999999999999,44.9,16.3,5.9,0.3,1562.0775682869146,0.6666666666666666,99.7,107.2,0.4452999999999999,0.3008,0.8207000000000001,43.1,12.9,5.0,0.4,1350.4833834200147,0.3333333333333333,A
1513,116.7,113.8,0.4654999999999999,0.33469999999999994,0.7765000000000001,45.4,15.2,3.3,0.7,1741.7006441405342,1.0,112.2,105.0,0.4962,0.3676,0.7523,43.8,12.8,3.6,0.4,1580.5334626709916,0.0,A
1514,106.3,99.6,0.47109999999999996,0.4029999999999999,0.756,46.7,13.7,4.5,0.7,1621.744650418148,0.5,104.1,108.4,0.4829,0.35,0.7306,40.7,12.7,3.6,0.3,1502.4141710478484,0.5,A
1515,100.7,98.7,0.46270000000000006,0.38720000000000004,0.7259999999999999,44.9,12.7,5.2,0.7,1631.785102252614,1.0,103.0,114.5,0.42960000000000004,0.2764,0.6887000000000001,45.4,14.1,4.8,0.1,1282.9344633753215,0.0,A
1516,101.4,103.1,0.44769999999999993,0.38239999999999996,0.7912000000000001,43.2,12.6,5.4,0.6,1550.895843768072,0.0,104.8,98.3,0.46530000000000005,0.358,0.8074999999999999,47.1,14.9,5.5,0.6,1713.744638722433,1.0,B
1517,106.3,106.5,0.4553000000000001,0.3242,0.7968,39.3,8.3,3.2,0.5,1469.1608576781036,1.0,96.7,101.2,0.41459999999999997,0.32530000000000003,0.7217,44.9,17.3,5.0,0.4,1364.5582307996012,0.0,A
1518,92.5,103.2,0.40809999999999996,0.2806,0.7149999999999999,48.7,12.3,4.1,0.2,1429.1014895915444,1.0,116.5,110.7,0.48640000000000005,0.35939999999999994,0.8531000000000001,46.1,13.1,3.8,0.5,1540.550503936137,0.0,B
1519,104.0,102.6,0.45990000000000003,0.3879,0.7466,44.1,13.5,5.0,0.3,1383.0536031884783,0.5,97.4,96.4,0.42639999999999995,0.32809999999999995,0.7856000000000001,42.1,11.8,2.6,0.5,1301.0505822757573,0.5,A
1520,104.5,104.9,0.4519,0.32380000000000003,0.7934,45.7,16.5,5.7,0.5,1565.6227533649974,1.0,105.3,105.2,0.43689999999999996,0.3244,0.7634000000000001,45.6,14.6,4.7,0.4,1364.7957031790831,0.0,A
1521,98.4,107.8,0.47009999999999996,0.39459999999999995,0.7183,39.3,14.2,4.6,0.3,1348.1459231147112,0.25,111.8,96.6,0.5085,0.42160000000000003,0.7772,42.9,15.3,7.6,0.9,1659.267252288461,0.75,A
1522,107.2,120.5,0.47280000000000005,0.325,0.745,41.4,15.0,4.0,0.1,1511.64659958357,0.5,104.5,102.6,0.4596,0.3215,0.7308,42.8,13.8,6.0,0.5,1516.466774577112,0.5,B
1523,108.3,112.8,0.4307,0.3021,0.8196,46.7,12.9,4.1,0.5,1371.013691891805,0.0,109.2,103.3,0.4606,0.3346,0.8399000000000001,44.8,15.5,4.5,0.4,1588.594085331061,1.0,B
1524,95.2,104.1,0.42300000000000004,0.3465,0.7697999999999998,37.9,10.5,3.6,0.3,1440.6085067723563,0.0,104.8,98.3,0.46530000000000005,0.358,0.8074999999999999,47.1,14.9,5.5,0.7,1717.9338928880939,1.0,B
1525,111.7,103.8,0.4815999999999999,0.3419,0.7127000000000001,47.1,14.3,4.8,0.8,1560.810404370012,0.5,112.2,105.0,0.4962,0.3676,0.7523,43.8,12.8,3.6,0.4,1577.0004700122176,0.5,A
1526,107.8,112.9,0.48039999999999994,0.3610000000000001,0.8257999999999999,36.7,13.2,5.3,0.3,1564.2883267022273,0.0,103.8,96.5,0.4715,0.37370000000000003,0.7916,43.0,14.5,6.1,0.8,1538.415753779546,1.0,B
1527,104.0,102.6,0.45990000000000003,0.3879,0.7466,44.1,13.5,5.0,0.5,1385.9676851947816,1.0,105.1,107.2,0.483,0.3553,0.7022999999999999,41.8,12.1,3.3,0.3,1496.8658188230513,0.0,B
