,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,H/A_A,ELO_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_A,BLK_B,H/A_B,ELO_B,WINNER
729,90.4,93.0,0.46040000000000003,0.2784,0.6728,38.6,9.4,3.9,0.5,1474.4403012022633,104.3,103.7,0.4911,0.37570000000000003,0.7781,43.0,16.8,5.0,0.5,1556.1383599341923,B
730,98.4,95.1,0.458,0.3970000000000001,0.7438999999999999,37.4,11.3,5.7,0.7,1516.0463270819002,94.6,94.6,0.45649999999999996,0.377,0.7984,36.8,12.4,5.0,0.5,1491.1325772740988,A
731,98.4,101.8,0.4747,0.36910000000000004,0.8199,38.3,13.5,3.5,0.4,1475.2106374769764,107.8,98.3,0.4734,0.4181,0.7725,42.8,12.9,3.7,0.7,1606.045025735972,B
732,105.2,106.6,0.4377,0.3762,0.8135999999999999,42.5,13.6,3.5,0.2,1501.5549981188874,93.4,93.4,0.4542,0.3847,0.7026999999999999,40.6,15.7,5.2,0.6,1440.2935444455766,B
733,102.0,103.4,0.45759999999999995,0.3708,0.8093999999999999,37.8,14.0,4.2,0.3,1514.3823315627158,97.9,95.3,0.4443,0.34219999999999995,0.8069,42.9,12.3,4.3,0.8,1560.8130202588127,B
734,102.6,103.8,0.45809999999999995,0.30949999999999994,0.7923,42.5,13.4,3.7,0.6,1313.6277301622874,93.0,105.0,0.4408,0.39049999999999996,0.7971000000000001,36.4,15.1,6.5,0.2,1353.5181318619816,B
735,100.1,93.6,0.4702,0.3247,0.7312999999999998,43.0,12.9,3.8,0.8,1620.3924738258772,101.9,98.7,0.4761,0.34389999999999993,0.7647999999999999,44.7,15.1,6.2,0.5,1509.8196675025893,A
736,91.7,102.4,0.43679999999999997,0.36619999999999997,0.7455999999999999,37.8,16.3,3.3,0.1,1392.5666895048155,103.0,116.8,0.43999999999999995,0.3989,0.8371999999999999,34.5,16.3,3.6,0.1,1375.5126783497783,A
737,112.6,103.9,0.4988,0.3773,0.7584,43.2,13.6,6.0,0.7,1644.2306412634766,107.5,105.5,0.4619999999999999,0.35289999999999994,0.7985,43.7,14.9,3.1,0.3,1399.994681518327,A
738,103.8,102.6,0.4666,0.4008999999999999,0.7989999999999999,46.7,18.4,4.3,0.2,1463.1714015542523,103.7,104.4,0.4856000000000001,0.3306,0.7468,37.1,13.8,3.9,0.8,1539.767440051537,A
739,104.8,103.6,0.4845999999999999,0.3978,0.8556000000000001,40.0,13.9,5.1,0.8,1603.3811441453022,108.6,109.1,0.4609000000000001,0.44349999999999995,0.8009000000000001,43.5,13.9,7.2,0.1,1429.405131807844,B
740,105.2,106.6,0.4377,0.3762,0.8135999999999999,42.5,13.6,3.5,0.2,1484.191964435538,96.9,101.7,0.4671,0.33890000000000003,0.8083,38.8,13.2,3.4,0.4,1469.9482009061546,B
741,94.3,103.9,0.44140000000000007,0.3512,0.7695,41.6,15.5,3.5,0.4,1379.0748351418765,99.2,94.1,0.4763,0.3294,0.7438999999999999,41.6,14.3,6.7,0.5,1453.3730202253485,A
742,108.6,109.1,0.4609000000000001,0.44349999999999995,0.8009000000000001,43.5,13.9,7.2,0.1,1444.8326702961876,98.8,94.8,0.4520999999999999,0.3449,0.7812,42.6,12.9,4.6,0.8,1571.5666143271299,B
743,91.7,102.4,0.43679999999999997,0.36619999999999997,0.7455999999999999,37.8,16.3,3.3,0.2,1402.8970518937897,104.3,103.7,0.4911,0.37570000000000003,0.7781,43.0,16.8,5.0,0.5,1570.372820073223,B
744,99.2,94.1,0.4763,0.3294,0.7438999999999999,41.6,14.3,6.7,0.5,1448.1704641839447,105.3,89.9,0.5111,0.42210000000000003,0.783,41.5,14.8,4.4,0.9,1634.780362306587,B
745,98.4,95.1,0.458,0.3970000000000001,0.7438999999999999,37.4,11.3,5.7,0.4,1519.7255672777235,109.8,98.1,0.48139999999999994,0.41600000000000004,0.7461,44.3,12.6,3.5,0.8,1611.307462306794,A
746,104.8,103.6,0.4845999999999999,0.3978,0.8556000000000001,40.0,13.9,5.1,0.4,1587.9536056569586,103.4,100.7,0.4740000000000001,0.3619,0.7836000000000001,42.7,13.3,3.4,0.7,1584.6756188305578,A
747,90.4,93.0,0.46040000000000003,0.2784,0.6728,38.6,9.4,3.9,0.4,1460.2058410632326,100.0,95.0,0.4625,0.4638,0.74,42.0,11.3,4.6,0.5,1639.2171457882405,B
748,100.1,93.6,0.4702,0.3247,0.7312999999999998,43.0,12.9,3.8,0.8,1632.232961992239,94.5,95.1,0.4511,0.39929999999999993,0.7494000000000001,39.3,12.9,3.4,0.3,1364.3867792462675,A
749,105.3,107.6,0.44210000000000005,0.372,0.8060999999999998,41.1,14.1,4.2,0.7,1472.5972994289762,92.5,108.3,0.42869999999999997,0.3752,0.8157,34.8,14.2,5.6,0.0,1358.9463232894525,A
750,103.0,116.8,0.43999999999999995,0.3989,0.8371999999999999,34.5,16.3,3.6,0.3,1365.182315960804,107.5,105.5,0.4619999999999999,0.35289999999999994,0.7985,43.7,14.9,3.1,0.3,1396.5764068040287,A
751,102.7,104.1,0.4537,0.3129,0.8116000000000001,42.5,14.8,4.0,0.6,1308.1995387348165,106.4,101.7,0.4751,0.35,0.7399000000000001,43.4,17.5,6.3,0.5,1600.9490659690318,B
752,93.4,93.4,0.4542,0.3847,0.7026999999999999,40.6,15.7,5.2,0.6,1457.656578128926,96.9,101.7,0.4671,0.33890000000000003,0.8083,38.8,13.2,3.4,0.3,1481.5428659127165,A
753,103.7,104.4,0.4856000000000001,0.3306,0.7468,37.1,13.8,3.9,0.8,1526.314063427505,101.7,99.6,0.4697,0.3412,0.7388,45.2,14.6,6.4,0.5,1497.9791793362274,A
754,109.8,98.1,0.48139999999999994,0.41600000000000004,0.7461,44.3,12.6,3.5,0.7,1605.8222611609265,101.1,98.7,0.45970000000000005,0.31970000000000004,0.7343999999999998,39.1,13.7,3.5,0.7,1599.5982378526262,A
755,99.2,94.1,0.4763,0.3294,0.7438999999999999,41.6,14.3,6.7,0.6,1445.6934759441194,101.1,98.7,0.45970000000000005,0.31970000000000004,0.7343999999999998,39.1,13.7,3.5,0.3,1585.2844050504818,B
756,105.3,89.9,0.5111,0.42210000000000003,0.783,41.5,14.8,4.4,0.9,1637.2573505464122,97.2,102.1,0.4728,0.3471,0.8215,37.9,12.1,4.4,0.3,1454.8756807199668,A
757,102.7,100.6,0.4608,0.3485999999999999,0.7846,42.8,13.1,3.7,0.7,1562.5514145940042,98.8,94.8,0.4520999999999999,0.3449,0.7812,42.6,12.9,4.6,0.7,1579.164038669292,B
758,93.5,106.5,0.43920000000000003,0.3096,0.7675000000000001,40.7,15.1,3.0,0.1,1384.2773911832803,98.4,95.1,0.458,0.3970000000000001,0.7438999999999999,37.4,11.3,5.7,0.7,1525.210768423591,A
759,90.4,93.0,0.46040000000000003,0.2784,0.6728,38.6,9.4,3.9,0.4,1455.431193345464,92.5,108.3,0.42869999999999997,0.3752,0.8157,34.8,14.2,5.6,0.0,1351.2630688977595,B
760,105.5,103.6,0.49849999999999994,0.40309999999999996,0.8652,38.6,13.6,5.0,0.4,1610.0778098935123,105.3,107.6,0.44210000000000005,0.372,0.8060999999999998,41.1,14.1,4.2,0.7,1480.2805538206692,A
761,94.5,95.1,0.4511,0.39929999999999993,0.7494000000000001,39.3,12.9,3.4,0.3,1361.3739350519018,103.0,116.8,0.43999999999999995,0.3989,0.8371999999999999,34.5,16.3,3.6,0.3,1379.5642289633174,B
762,108.8,106.6,0.4694,0.35729999999999995,0.8125,43.2,14.5,2.6,0.3,1382.1944938015154,106.4,101.7,0.4751,0.35,0.7399000000000001,43.4,17.5,6.3,0.8,1604.0546121744617,B
763,102.7,104.1,0.4537,0.3129,0.8116000000000001,42.5,14.8,4.0,0.6,1305.0939925293867,105.2,105.6,0.4867,0.3906,0.7738,43.3,16.7,4.8,0.5,1576.928105249749,B
764,97.6,101.1,0.4441,0.3488,0.7920999999999999,37.9,14.0,4.2,0.3,1497.7013260226079,105.2,103.7,0.4727,0.4084,0.7904,46.4,17.7,4.2,0.6,1476.6247781782843,B
765,101.5,97.4,0.46610000000000007,0.45999999999999996,0.7349,42.0,11.2,4.6,0.6,1643.9917935060091,93.4,93.4,0.4542,0.3847,0.7026999999999999,40.6,15.7,5.2,0.6,1484.3237633216756,B
766,113.7,103.4,0.5007,0.3685,0.7485,44.7,13.2,6.5,0.9,1647.648915977775,107.7,106.8,0.46880000000000005,0.4499000000000001,0.8171999999999999,41.5,14.0,6.7,0.5,1437.2352459540255,A
767,101.5,97.4,0.46610000000000007,0.45999999999999996,0.7349,42.0,11.2,4.6,1.0,1630.2024669816353,105.5,103.6,0.49849999999999994,0.40309999999999996,0.8652,38.6,13.6,5.0,0.4,1619.9480818950751,A
768,103.7,104.4,0.4856000000000001,0.3306,0.7468,37.1,13.8,3.9,0.8,1540.5138225148228,102.1,94.0,0.47890000000000005,0.36310000000000003,0.7438999999999998,42.4,12.4,3.8,0.4,1614.7640681607022,A
769,109.8,98.1,0.48139999999999994,0.41600000000000004,0.7461,44.3,12.6,3.5,0.7,1620.1360939630708,97.6,101.1,0.4441,0.3488,0.7920999999999999,37.9,14.0,4.2,0.6,1481.2709909182236,A
770,93.4,93.4,0.4542,0.3847,0.7026999999999999,40.6,15.7,5.2,0.3,1498.1130898460494,94.0,107.0,0.4375,0.32619999999999993,0.7884,40.7,15.1,3.0,0.3,1400.4738988783424,A
771,99.1,95.6,0.4702,0.3233,0.7299,43.3,14.9,6.3,0.5,1438.5372505548755,98.8,94.8,0.4520999999999999,0.3449,0.7812,42.6,12.9,4.6,0.8,1587.6961602778408,B
772,94.5,95.1,0.4511,0.39929999999999993,0.7494000000000001,39.3,12.9,3.4,0.3,1349.9286270429268,113.7,103.4,0.5007,0.3685,0.7485,44.7,13.2,6.5,0.7,1656.8575131006576,B
773,96.5,109.4,0.4462,0.4004,0.8094000000000001,34.2,13.9,4.9,0.2,1364.0515207585274,94.8,104.0,0.45470000000000005,0.4144,0.7383,38.3,15.7,3.5,0.2,1416.8235047431663,A
774,97.2,94.5,0.4485,0.38750000000000007,0.7481000000000001,37.5,10.6,5.7,0.7,1509.0142607285288,104.4,92.3,0.49989999999999996,0.41200000000000003,0.7861999999999998,41.7,14.7,4.8,0.6,1642.8014855100753,B
775,89.1,91.0,0.46670000000000006,0.2995,0.6801000000000001,38.3,10.3,3.5,0.4,1442.642741484696,101.1,98.7,0.45970000000000005,0.31970000000000004,0.7343999999999998,39.1,13.7,3.5,0.3,1592.4406304397257,A
776,96.1,96.1,0.45549999999999996,0.38049999999999995,0.8072000000000001,36.9,12.7,4.8,0.5,1493.3807485500663,103.0,116.8,0.43999999999999995,0.3989,0.8371999999999999,34.5,16.3,3.6,0.3,1391.0095369722924,B
777,106.9,100.7,0.4878,0.37170000000000003,0.7542000000000001,42.9,16.8,6.7,0.8,1606.1250770672714,102.7,104.1,0.4537,0.3129,0.8116000000000001,42.5,14.8,4.0,0.7,1299.6467105506824,B
778,105.2,105.6,0.4867,0.3906,0.7738,43.3,16.7,4.8,0.5,1582.3753872284533,97.2,102.1,0.4728,0.3471,0.8215,37.9,12.1,4.4,0.4,1449.3315457563037,A
779,104.0,103.7,0.4678,0.38699999999999996,0.7868999999999999,45.9,17.2,4.3,0.6,1493.0551132826686,102.7,100.6,0.4608,0.3485999999999999,0.7846,42.8,13.1,3.7,0.3,1554.0192929854554,B
780,107.7,106.8,0.46880000000000005,0.4499000000000001,0.8171999999999999,41.5,14.0,6.7,0.5,1428.026648831143,104.3,107.0,0.43699999999999994,0.37229999999999996,0.8215,41.3,14.5,5.3,0.2,1470.4102818191063,A
781,94.8,104.0,0.45470000000000005,0.4144,0.7383,38.3,15.7,3.5,0.2,1404.3553846792847,105.1,104.0,0.4835,0.33999999999999997,0.7591,39.2,14.0,4.1,0.8,1558.6066582932706,B
782,102.2,99.6,0.4812,0.3168,0.7398,44.3,14.6,6.3,0.6,1483.7794202489097,97.6,101.1,0.4441,0.3488,0.7920999999999999,37.9,14.0,4.2,0.6,1478.5733735327308,B
783,104.5,104.7,0.4885,0.38710000000000006,0.8493999999999999,38.0,13.6,4.9,0.8,1606.415324346428,99.1,95.6,0.4702,0.3233,0.7299,43.3,14.9,6.3,0.5,1433.7089208468897,A
784,97.1,96.8,0.45489999999999997,0.4131,0.7997,36.8,13.5,4.5,0.5,1473.6824521563385,113.7,103.4,0.5007,0.3685,0.7485,44.7,13.2,6.5,0.7,1660.5618926135373,B
785,105.0,104.8,0.48230000000000006,0.4128,0.7613000000000001,44.1,16.5,5.0,0.5,1591.4442654318825,108.8,106.6,0.4694,0.35729999999999995,0.8125,43.2,14.5,2.6,0.7,1376.2600838585736,B
786,97.2,94.5,0.4485,0.38750000000000007,0.7481000000000001,37.5,10.6,5.7,0.4,1504.204620807105,100.9,94.3,0.4758,0.3607,0.7365,41.6,12.9,4.0,0.8,1596.6712323822544,A
787,106.3,106.9,0.4635000000000001,0.42219999999999996,0.8140999999999998,41.1,14.8,6.7,0.1,1446.3757140281018,106.9,100.7,0.4878,0.37170000000000003,0.7542000000000001,42.9,16.8,6.7,0.8,1588.6328174633957,B
788,94.0,107.0,0.4375,0.32619999999999993,0.7884,40.7,15.1,3.0,0.1,1391.004977717822,95.1,100.5,0.46979999999999994,0.3504,0.8065,37.8,12.3,4.4,0.4,1440.2626675528745,A
789,104.9,93.8,0.49899999999999994,0.4141,0.7708999999999999,43.1,14.4,4.9,0.7,1647.6111254314992,95.1,95.8,0.45620000000000005,0.383,0.7110999999999998,40.5,15.8,5.5,0.6,1507.58201100657,A
790,102.2,99.6,0.4812,0.3168,0.7398,44.3,14.6,6.3,0.3,1478.8546487135532,93.8,94.2,0.4683,0.3301,0.7355000000000002,39.2,10.5,3.3,0.6,1454.9977613875765,A
791,104.5,104.7,0.4885,0.38710000000000006,0.8493999999999999,38.0,13.6,4.9,0.4,1608.7085361677912,94.5,95.1,0.4511,0.39929999999999993,0.7494000000000001,39.3,12.9,3.4,0.5,1346.224247530047,A
792,96.5,109.4,0.4462,0.4004,0.8094000000000001,34.2,13.9,4.9,0.2,1376.5196408224092,102.7,100.6,0.4608,0.3485999999999999,0.7846,42.8,13.1,3.7,0.3,1561.6884194310815,B
793,100.9,100.2,0.4588,0.3612000000000001,0.7421,38.8,13.7,3.7,0.6,1580.0856105368453,93.7,99.6,0.4572000000000001,0.36100000000000004,0.817,37.5,11.9,4.6,0.3,1432.7516404361434,A
794,104.3,107.0,0.43699999999999994,0.37229999999999996,0.8215,41.3,14.5,5.3,0.2,1452.0612166221472,101.5,115.0,0.4319,0.39059999999999995,0.8247,35.5,15.5,3.6,0.3,1410.7078333660202,B
795,94.7,102.3,0.45219999999999994,0.41879999999999995,0.7383,39.0,15.9,3.7,0.2,1393.840094065302,102.3,106.2,0.4516,0.32669999999999993,0.8004,41.8,15.2,4.2,0.6,1317.1389701545581,A
796,94.0,107.0,0.4375,0.32619999999999993,0.7884,40.7,15.1,3.0,0.3,1398.516004834553,100.5,103.6,0.45410000000000006,0.34320000000000006,0.7948000000000001,38.5,13.9,3.9,0.3,1483.4981450680873,A
797,97.6,95.3,0.46369999999999995,0.2948,0.7343,42.2,14.7,6.4,0.5,1431.4157090255264,104.0,103.7,0.4678,0.38699999999999996,0.7868999999999999,45.9,17.2,4.3,0.6,1485.3859868370425,B
798,104.1,101.0,0.4536999999999999,0.376,0.7964,43.6,12.6,4.3,0.3,1568.2249228665721,106.3,106.9,0.4635000000000001,0.42219999999999996,0.8140999999999998,41.1,14.8,6.7,0.5,1434.9478040006695,A
799,97.0,94.6,0.4527,0.3644,0.7593000000000001,37.6,11.3,5.6,0.4,1515.6517350725508,105.1,101.5,0.48690000000000005,0.36710000000000004,0.7451000000000001,41.2,16.7,6.7,0.8,1600.060727490828,B
800,113.7,103.4,0.5007,0.3685,0.7485,44.7,13.2,6.5,0.7,1665.4340522219427,97.0,94.6,0.4527,0.3644,0.7593000000000001,37.6,11.3,5.6,0.4,1504.7841958847594,A
801,95.1,95.8,0.45620000000000005,0.383,0.7110999999999998,40.5,15.8,5.5,0.3,1499.1252040937222,96.6,91.5,0.4495000000000001,0.38869999999999993,0.7742000000000001,41.3,12.4,4.1,0.6,1342.0230466466903,B
802,104.9,101.9,0.4821999999999999,0.3456,0.7348,44.9,15.2,6.5,0.5,1486.5438983664094,101.8,97.0,0.4626999999999999,0.47300000000000003,0.7349,42.1,10.8,4.2,0.9,1653.9258926155696,B
803,100.5,103.6,0.45410000000000006,0.34320000000000006,0.7948000000000001,38.5,13.9,3.9,0.3,1477.0704419904807,93.8,94.2,0.4683,0.3301,0.7355000000000002,39.2,10.5,3.3,0.4,1447.3085117347202,B
804,105.4,103.2,0.4849,0.32639999999999997,0.7458,40.6,14.3,4.0,0.8,1569.1219489072532,104.3,107.0,0.43699999999999994,0.37229999999999996,0.8215,41.3,14.5,5.3,0.2,1443.9208480295622,A
805,100.9,100.2,0.4588,0.3612000000000001,0.7421,38.8,13.7,3.7,0.6,1592.0980769804396,109.1,106.9,0.4646,0.3524999999999999,0.7897000000000001,43.9,13.9,2.5,0.3,1409.210258008033,B
806,102.3,106.2,0.4516,0.32669999999999993,0.8004,41.8,15.2,4.2,0.6,1313.5754673558142,97.1,96.8,0.45489999999999997,0.4131,0.7997,36.8,13.5,4.5,0.6,1468.8102925479332,B
807,93.7,99.6,0.4572000000000001,0.36100000000000004,0.817,37.5,11.9,4.6,0.3,1420.739173992549,94.9,108.0,0.437,0.3707,0.7886999999999998,39.5,14.8,3.1,0.3,1404.9437079121597,A
808,104.4,95.6,0.5017,0.4081,0.7793,42.8,14.2,4.9,0.7,1662.6256334996854,104.0,103.7,0.4678,0.38699999999999996,0.7868999999999999,45.9,17.2,4.3,0.6,1494.3149652502602,A
809,104.5,105.3,0.48430000000000006,0.395,0.8427,38.5,13.3,5.8,0.4,1612.9097370511479,94.7,102.3,0.45219999999999994,0.41879999999999995,0.7383,39.0,15.9,3.7,0.2,1397.403596864046,B
810,105.3,96.2,0.46799999999999997,0.37529999999999997,0.7314,44.5,12.5,3.4,0.7,1631.6967618808571,106.3,106.9,0.4635000000000001,0.42219999999999996,0.8140999999999998,41.1,14.8,6.7,0.5,1432.1788228797543,A
811,100.1,96.0,0.45969999999999994,0.35259999999999997,0.7928000000000001,42.1,13.3,4.2,0.8,1585.9667888304882,105.1,101.5,0.48690000000000005,0.36710000000000004,0.7451000000000001,41.2,16.7,6.7,0.6,1610.9282666786194,B
812,104.9,101.9,0.4821999999999999,0.3456,0.7348,44.9,15.2,6.5,0.3,1480.2787529193688,93.7,99.6,0.4572000000000001,0.36100000000000004,0.817,37.5,11.9,4.6,0.3,1425.2939625495474,B
813,102.9,114.8,0.44420000000000004,0.40729999999999994,0.8241999999999999,35.6,14.9,3.8,0.1,1418.8482019586052,107.0,104.1,0.4845,0.4128,0.7599,44.3,15.4,4.6,0.5,1543.3043177149746,B
814,107.9,109.0,0.45339999999999997,0.366,0.8278000000000001,41.0,14.3,5.1,0.1,1438.1303238798098,98.9,108.3,0.4545,0.40750000000000003,0.7918000000000001,35.7,13.4,4.8,0.2,1369.9831373869185,B
815,100.9,94.3,0.4758,0.3607,0.7365,41.6,12.9,4.0,0.8,1585.2241181168085,104.1,101.0,0.4536999999999999,0.376,0.7964,43.6,12.6,4.3,0.3,1570.9939039874873,A
816,100.9,100.2,0.4588,0.3612000000000001,0.7421,38.8,13.7,3.7,0.4,1577.487466819119,104.5,105.3,0.48430000000000006,0.395,0.8427,38.5,13.3,5.8,0.9,1586.5570287403357,A
817,103.8,104.1,0.4812,0.31939999999999996,0.736,41.0,14.8,3.7,0.2,1574.9124730570056,101.3,105.1,0.4444,0.31629999999999997,0.8029999999999999,42.4,14.8,3.9,0.6,1308.547161015019,B
818,97.6,95.3,0.46369999999999995,0.2948,0.7343,42.2,14.7,6.4,0.5,1422.4867306123087,94.1,95.7,0.4579,0.3998,0.6900999999999999,38.3,16.0,4.8,0.6,1486.5337031183503,B
819,107.0,104.1,0.4845,0.4128,0.7599,44.3,15.4,4.6,0.5,1548.7240081517014,113.3,103.7,0.49720000000000003,0.3418,0.7767999999999999,44.4,12.3,6.3,0.7,1667.4683025694874,B
820,96.6,91.5,0.4495000000000001,0.38869999999999993,0.7742000000000001,41.3,12.4,4.1,0.3,1354.6145476220622,109.7,108.0,0.4718,0.3617,0.8147,42.7,14.1,2.0,0.6,1423.8208681693536,B
821,94.9,108.0,0.437,0.3707,0.7886999999999998,39.5,14.8,3.1,0.1,1400.3889193551613,95.0,95.8,0.46830000000000005,0.33599999999999997,0.7609000000000001,39.2,11.3,3.4,0.3,1458.131822356313,B
822,101.8,97.0,0.4626999999999999,0.47300000000000003,0.7349,42.1,10.8,4.2,0.6,1660.1910380626102,100.5,103.6,0.45410000000000006,0.34320000000000006,0.7948000000000001,38.5,13.9,3.9,0.6,1466.247131368888,A
823,96.2,94.4,0.4605,0.3532,0.7224,37.7,11.0,5.5,0.4,1502.7499455372147,102.9,114.8,0.44420000000000004,0.40729999999999994,0.8241999999999999,35.6,14.9,3.8,0.3,1413.4285115218784,A
824,105.1,101.5,0.48690000000000005,0.36710000000000004,0.7451000000000001,41.2,16.7,6.7,0.6,1618.5847608325887,97.7,94.7,0.4561,0.2798,0.7644,43.3,14.4,6.7,0.7,1419.3426804763787,A
825,102.1,94.9,0.4854,0.3787,0.7516,41.6,13.3,4.2,0.4,1589.0569399966885,109.7,108.0,0.4718,0.3617,0.8147,42.7,14.1,2.0,0.6,1431.2307907410996,B
826,100.1,96.0,0.45969999999999994,0.35259999999999997,0.7928000000000001,42.1,13.3,4.2,0.7,1578.3102946765189,103.8,104.1,0.4812,0.31939999999999996,0.736,41.0,14.8,3.7,0.8,1557.3260908189727,B
827,106.0,106.7,0.46240000000000003,0.4065,0.8147,40.7,14.3,6.6,0.1,1428.4087169193886,106.7,107.1,0.4779999999999999,0.37899999999999995,0.7905000000000001,44.8,16.9,4.3,0.7,1486.9294421841187,B
828,104.9,101.9,0.4821999999999999,0.3456,0.7348,44.9,15.2,6.5,0.3,1452.5427007554154,96.6,91.5,0.4495000000000001,0.38869999999999993,0.7742000000000001,41.3,12.4,4.1,0.3,1347.2046250503163,B
829,104.4,95.6,0.5017,0.4081,0.7793,42.8,14.2,4.9,0.7,1670.011156565827,104.4,104.6,0.46509999999999996,0.36160000000000003,0.7995000000000001,39.1,13.4,3.8,0.3,1460.4971072955118,A
830,105.3,96.2,0.46799999999999997,0.37529999999999997,0.7314,44.5,12.5,3.4,0.7,1635.466867841223,95.5,107.3,0.44539999999999996,0.3684,0.7673000000000001,35.9,14.5,4.3,0.2,1387.7320236803785,A
831,105.2,103.5,0.4798000000000001,0.4008999999999999,0.7788,44.0,15.6,4.7,0.4,1538.6872723578645,104.5,105.3,0.48430000000000006,0.395,0.8427,38.5,13.3,5.8,0.9,1579.2832129293208,B
832,102.9,114.8,0.44420000000000004,0.40729999999999994,0.8241999999999999,35.6,14.9,3.8,0.1,1404.869741893843,94.7,95.8,0.4372,0.374,0.8295,36.2,12.3,4.1,0.6,1473.8385988887285,B
833,94.6,100.2,0.44109999999999994,0.4088,0.7412,42.6,15.7,4.1,0.3,1423.7563051748582,101.8,97.0,0.4626999999999999,0.47300000000000003,0.7349,42.1,10.8,4.2,0.6,1665.9410621359864,A
834,95.1,94.4,0.4736000000000001,0.4103,0.6776,38.1,16.9,4.8,0.6,1489.6777532542803,103.7,98.2,0.483,0.338,0.7566999999999999,40.5,15.7,6.5,0.6,1622.8999541448743,A
835,97.7,94.7,0.4561,0.2798,0.7644,43.3,14.4,6.7,0.7,1415.0274871640931,96.5,98.6,0.4697,0.3713,0.7735,39.0,11.9,3.8,0.5,1463.181406809112,B
836,102.3,96.9,0.4715,0.3731999999999999,0.8152000000000001,42.4,13.1,4.1,0.8,1572.281216689261,102.9,114.8,0.44420000000000004,0.40729999999999994,0.8241999999999999,35.6,14.9,3.8,0.1,1401.187791382872,A
837,113.0,103.8,0.4927,0.34299999999999997,0.7617,45.4,12.3,5.8,0.7,1677.5050383633243,103.8,104.1,0.4812,0.31939999999999996,0.736,41.0,14.8,3.7,0.2,1563.3551688062305,A
838,96.8,92.9,0.4558,0.3773,0.7576,41.3,12.6,4.2,0.6,1354.0336373058692,108.3,107.2,0.4656999999999999,0.41930000000000006,0.8071999999999999,41.7,13.7,6.8,0.1,1417.21979096009,B
839,101.8,97.0,0.4626999999999999,0.47300000000000003,0.7349,42.1,10.8,4.2,0.6,1656.3372851888294,103.8,102.1,0.44509999999999994,0.3862,0.8148,44.0,13.2,4.3,0.8,1567.1610821076074,B
840,104.4,104.6,0.46509999999999996,0.36160000000000003,0.7995000000000001,39.1,13.4,3.8,0.6,1456.6556502347332,93.7,99.6,0.4572000000000001,0.36100000000000004,0.817,37.5,11.9,4.6,0.3,1457.5943317324636,A
841,105.8,101.9,0.487,0.37210000000000004,0.7281,43.4,15.1,6.2,0.5,1445.7136884998624,101.5,99.0,0.4612,0.3637,0.7185,40.3,13.3,4.0,0.6,1584.7612826301338,B
842,99.9,105.3,0.43579999999999997,0.2946,0.8090999999999999,42.1,14.6,3.8,0.5,1321.569226234089,94.7,95.8,0.4372,0.374,0.8295,36.2,12.3,4.1,0.4,1477.5205493996993,B
843,96.5,98.6,0.4697,0.3713,0.7735,39.0,11.9,3.8,0.3,1468.4325106062283,100.1,95.6,0.4676,0.3499,0.7626999999999999,40.2,15.7,6.3,0.7,1605.1127095032537,A
844,103.8,104.1,0.4812,0.31939999999999996,0.736,41.0,14.8,3.7,0.8,1551.7042454827922,102.0,95.6,0.4521,0.362,0.7373000000000001,44.6,13.8,3.5,0.7,1639.0272776783818,A
845,94.2,107.4,0.43699999999999994,0.3528,0.7802,40.1,15.1,2.9,0.3,1395.3393349023622,104.4,95.6,0.5017,0.4081,0.7793,42.8,14.2,4.9,0.7,1673.8526136266055,B
846,97.7,94.7,0.4561,0.2798,0.7644,43.3,14.4,6.7,0.7,1409.776383366977,103.8,102.1,0.44509999999999994,0.3862,0.8148,44.0,13.2,4.3,0.3,1581.1426613876183,B
847,95.1,94.4,0.4736000000000001,0.4103,0.6776,38.1,16.9,4.8,0.3,1507.464997895901,102.3,96.9,0.4715,0.3731999999999999,0.8152000000000001,42.4,13.1,4.1,0.8,1577.8476045930106,B
848,113.0,103.8,0.4927,0.34299999999999997,0.7617,45.4,12.3,5.8,0.7,1689.1559616867626,99.9,105.3,0.43579999999999997,0.2946,0.8090999999999999,42.1,14.6,3.8,0.6,1319.4884208815604,A
849,108.3,107.2,0.4656999999999999,0.41930000000000006,0.8071999999999999,41.7,13.7,6.8,0.1,1428.1946719558352,105.8,101.9,0.487,0.37210000000000004,0.7281,43.4,15.1,6.2,0.4,1432.0597045019435,B
850,102.0,95.6,0.4521,0.362,0.7373000000000001,44.6,13.8,3.5,0.7,1625.9862034846597,106.8,104.6,0.49240000000000006,0.3853,0.7881,43.7,15.8,5.0,0.5,1535.2278498188698,B
851,102.1,94.9,0.4854,0.3787,0.7516,41.6,13.3,4.2,0.4,1578.9325114071673,101.2,95.5,0.4574000000000001,0.43599999999999994,0.7434,42.0,11.6,4.7,0.9,1642.3557059088184,B
852,96.1,94.5,0.4643,0.35519999999999996,0.7224,38.4,11.8,5.9,0.6,1511.30871516525,106.8,106.0,0.49349999999999994,0.39669999999999994,0.8440999999999999,39.3,13.1,6.2,0.4,1582.7426354683155,B
853,96.8,92.9,0.4558,0.3773,0.7576,41.3,12.6,4.2,0.3,1343.058756310124,106.8,108.3,0.4581000000000001,0.383,0.8142999999999999,40.9,14.3,5.1,0.8,1414.6263570983538,B
