,SEASON_ID,TEAM_A,TEAM_B,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,TOV_A,SEASON_A_PCT,ELO_A,STREAK_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,TOV_B,SEASON_B_PCT,ELO_B,STREAK_B,PER_B,WINNER
2083,22011,MIL,IND,106.3,98.1,0.4915,0.3738,14.0,0.4915254237288136,1527.7692203427189,1,17.021555216827977,100.5,96.6,0.4575,0.3438,14.1,0.6271186440677966,1564.8878694001974,3,14.216420775586403,B
2084,22011,MIN,OKC,93.0,102.9,0.4206,0.32370000000000004,14.5,0.4166666666666667,1393.3837050783834,-8,10.392669653446271,99.5,91.4,0.4628,0.3776,15.4,0.7288135593220338,1691.139439348945,1,15.937738994716323,B
2085,22011,CLE,WAS,90.7,102.9,0.4041,0.32530000000000003,15.2,0.3333333333333333,1317.4244665263209,-2,9.156108155147301,93.5,97.1,0.4427999999999999,0.3442,15.7,0.23728813559322035,1334.0222832130662,-1,13.019293427084559,A
2086,22011,MEM,UTA,95.1,92.6,0.4343,0.3277,13.0,0.5862068965517241,1593.115894936725,-1,15.09918119728167,97.5,99.0,0.4502999999999999,0.31110000000000004,14.7,0.5166666666666667,1515.2008903795372,-1,14.66736890150268,A
2087,22011,DAL,LAL,95.0,95.4,0.4600000000000001,0.35390000000000005,13.9,0.5666666666666667,1550.6430030573279,3,14.928748999302794,101.1,100.3,0.4704999999999999,0.373,14.7,0.6333333333333333,1607.8723851622035,3,13.709387414377366,B
2088,22011,MIA,NYK,96.6,92.8,0.44880000000000003,0.29639999999999994,13.1,0.7068965517241379,1636.655044209428,1,13.063090183557984,97.8,90.2,0.4424,0.36340000000000006,15.4,0.5254237288135594,1571.8075596349681,2,14.206785206532064,A
2089,22011,CLE,ORL,93.0,103.1,0.42110000000000003,0.33340000000000003,15.4,0.3448275862068966,1327.7601909119487,1,10.435665831491788,95.0,98.4,0.4378,0.3537,13.0,0.576271186440678,1507.5418632026583,-2,10.00004511567982,B
2090,22011,DET,CHI,93.5,97.0,0.46530000000000005,0.3473,15.0,0.3728813559322034,1387.0415339242895,-1,12.177477108529645,93.1,90.6,0.42479999999999996,0.3718,14.3,0.7627118644067796,1680.4414917889037,2,14.675927186926236,B
2091,22011,ATL,TOR,103.9,97.8,0.4816,0.31020000000000003,13.5,0.5932203389830508,1539.2614551427744,1,14.16112326500023,90.8,91.6,0.4384,0.3808000000000001,13.0,0.35,1405.7761853453974,1,10.472497590997635,B
2092,22011,SAC,POR,97.0,106.7,0.4361,0.29209999999999997,15.5,0.31666666666666665,1374.500285514934,-7,13.550264373924167,100.7,100.1,0.4569,0.38310000000000005,13.1,0.4666666666666667,1479.0991220506644,-1,11.343391069165548,A
2093,22011,DEN,HOU,103.4,98.4,0.47680000000000006,0.3519,13.7,0.5423728813559322,1537.4515989070298,-1,16.35720379016436,99.9,98.0,0.45070000000000005,0.36569999999999997,13.0,0.5423728813559322,1520.3332496275714,-2,14.533791414162073,A
2094,22011,NOH,MEM,94.3,95.0,0.4887,0.45489999999999997,13.8,0.288135593220339,1422.1250253683108,2,14.17728510056099,96.5,92.6,0.4457,0.3748,13.5,0.5932203389830508,1598.2791834855961,1,15.184612164024463,A
2095,22011,CHA,BOS,90.3,106.2,0.43310000000000004,0.33680000000000004,14.7,0.1206896551724138,1188.7671543011922,-15,11.88839093003383,92.8,84.1,0.471,0.3912,14.8,0.5833333333333334,1591.1146035842924,1,12.339435311148392,B
2096,22011,SAS,GSW,106.3,97.5,0.4986,0.41590000000000005,14.7,0.7241379310344828,1668.9942614540525,2,16.451390522031282,101.4,108.0,0.47540000000000004,0.42729999999999996,14.0,0.3728813559322034,1403.8216423799392,-4,15.87023988186274,A
2097,22011,WAS,CHI,93.5,97.6,0.44419999999999993,0.341,15.0,0.23333333333333334,1323.6865588274384,-2,11.581781578349544,92.9,89.9,0.4279,0.38820000000000005,15.5,0.7666666666666667,1682.3943953975268,3,13.87640010443222,A
2098,22011,POR,PHX,101.1,101.2,0.4607,0.3902,13.8,0.45901639344262296,1473.3988388698626,-2,10.99744413208773,102.8,99.7,0.4622,0.3096,13.0,0.5166666666666667,1548.9343717420668,-1,15.330539097324971,B
2099,22011,NJN,MIA,98.5,98.0,0.4345,0.3371,13.7,0.36065573770491804,1367.311121338118,-1,12.736193311046051,95.3,92.8,0.4462,0.2904999999999999,13.3,0.711864406779661,1643.6939795398632,2,11.240106243825505,B
2100,22011,LAC,OKC,99.9,93.8,0.47750000000000004,0.3608,12.7,0.6166666666666667,1577.803715839919,3,15.212879294362926,100.1,92.9,0.44980000000000003,0.3703,15.4,0.7333333333333333,1692.8745427839094,2,15.981669416143447,A
2101,22011,ORL,PHI,93.3,96.7,0.42910000000000004,0.34750000000000003,12.7,0.5833333333333334,1513.985561947289,1,11.075792594463257,89.5,91.9,0.44139999999999996,0.29100000000000004,11.6,0.5254237288135594,1495.7595571980644,-1,13.606847626761676,A
2102,22011,DEN,HOU,102.7,97.9,0.47619999999999996,0.32689999999999997,14.4,0.55,1550.07931199924,1,15.98003417347342,97.2,97.5,0.43920000000000003,0.38420000000000004,13.0,0.5333333333333333,1507.7055365353613,-3,13.762547978233442,A
2103,22011,DAL,UTA,96.8,98.5,0.4600000000000001,0.37940000000000007,13.2,0.5573770491803278,1545.5827368860066,-1,14.277428125038721,99.1,99.9,0.45949999999999996,0.3266,14.6,0.5081967213114754,1510.037601830666,-2,14.665694911722547,B
2104,22011,IND,MIN,101.7,97.6,0.4585,0.3431,14.1,0.6333333333333333,1571.5983257736139,4,14.77196600092535,95.4,105.1,0.43179999999999996,0.32910000000000006,14.4,0.4098360655737705,1391.648601643419,-9,10.021209589135088,A
2105,22011,ATL,TOR,98.6,94.7,0.477,0.3013,13.6,0.5833333333333334,1517.7559652018372,-1,14.72617214270719,90.5,90.6,0.45309999999999995,0.35960000000000003,13.5,0.36065573770491804,1427.2816752863346,2,12.599785963210927,A
2106,22011,CHA,NOH,89.7,105.7,0.43690000000000007,0.3326,14.4,0.11864406779661017,1187.1862000014337,-16,11.36692969967705,92.9,93.8,0.47809999999999997,0.4144,14.4,0.3,1443.0572163580787,3,11.965435616492321,B
2107,22011,IND,PHI,102.5,95.2,0.44959999999999994,0.3532,13.8,0.639344262295082,1579.8729817071671,5,15.700882985604048,89.2,94.7,0.4425,0.28840000000000005,11.3,0.5166666666666667,1484.3158093558602,-2,13.508326030746488,A
2108,22011,SAS,LAL,106.6,96.2,0.48390000000000005,0.41030000000000005,14.6,0.7288135593220338,1673.9860352594983,3,18.588688981253586,103.0,100.9,0.47400000000000003,0.3755,14.2,0.639344262295082,1612.9326513335247,4,13.434863135610197,A
2109,22011,NYK,BOS,97.4,91.5,0.44980000000000003,0.3708,14.7,0.5166666666666667,1564.768624304533,-1,13.028099084686279,92.2,84.4,0.4709,0.3912,15.3,0.5901639344262295,1592.695557884051,2,14.24166951951805,A
2110,22011,DET,CLE,94.2,99.5,0.46240000000000003,0.3406,15.8,0.36666666666666664,1385.0886303156665,-2,12.526080289631238,93.0,101.0,0.4184,0.3377,16.1,0.3389830508474576,1321.316492167318,-1,10.13900857775399,A
2111,22011,MEM,MIN,94.1,91.9,0.4394,0.3759,13.9,0.5833333333333334,1577.3469924958283,-1,14.563161236799143,95.4,107.9,0.4279,0.31900000000000006,14.0,0.4032258064516129,1383.3739457098657,-10,10.183633865904687,A
2112,22011,GSW,LAL,101.3,109.8,0.46369999999999995,0.42060000000000003,13.9,0.36666666666666664,1398.8298685744935,-5,12.632089826034528,103.3,103.6,0.4812000000000001,0.36369999999999997,14.7,0.6290322580645161,1599.5848584886598,-1,14.179773086320496,B
2113,22011,OKC,PHX,97.6,92.8,0.44109999999999994,0.35130000000000006,16.3,0.7213114754098361,1673.3068336986214,-1,14.823680857491775,106.7,100.1,0.48469999999999996,0.3371,13.1,0.5245901639344263,1560.2226951432644,1,16.56657644311296,A
2114,22011,NJN,NYK,98.3,99.7,0.4356999999999999,0.32460000000000006,13.9,0.3548387096774194,1365.7614054389255,-2,13.763637726801322,98.4,93.9,0.45599999999999996,0.3949,15.0,0.5245901639344263,1574.800286925943,1,13.345046012834766,B
2115,22011,ORL,BOS,96.0,95.9,0.4375,0.374,11.9,0.5901639344262295,1525.4293097894931,2,14.938817368782557,94.1,89.0,0.47829999999999995,0.4051,14.8,0.5806451612903226,1582.6638952626408,-1,13.024729300086108,B
2116,22011,CLE,PHI,93.2,103.5,0.4141,0.3556,16.0,0.3333333333333333,1300.6656494991546,-2,12.030726715700881,91.3,95.2,0.4506,0.3027,11.8,0.5081967213114754,1479.5322727003545,-3,13.243776207542421,B
2117,22011,TOR,MIA,89.1,90.2,0.4431999999999999,0.36830000000000007,13.8,0.3548387096774194,1415.1117517210682,-1,11.51368602533133,94.1,92.5,0.4398000000000001,0.28809999999999997,13.9,0.7166666666666667,1645.2436954390557,3,11.554786111579281,B
2118,22011,POR,UTA,102.1,103.9,0.45680000000000004,0.3862,13.9,0.45161290322580644,1462.110515468665,-3,10.823809566007668,101.1,101.6,0.46749999999999997,0.3464,15.2,0.5161290322580645,1515.5179218743858,1,13.60080941304105,B
2119,22011,DAL,HOU,100.4,100.2,0.46060000000000006,0.38310000000000005,13.2,0.5483870967741935,1540.1024168422869,-2,14.13946292188942,99.3,99.0,0.43999999999999995,0.3832,12.9,0.5245901639344263,1502.9544560453025,-4,15.111315576459113,A
2120,22011,ATL,DET,99.4,92.6,0.4757999999999999,0.2995,12.4,0.5901639344262295,1529.9258887671035,1,12.423034994821222,98.7,98.9,0.48550000000000004,0.35769999999999996,16.0,0.3770491803278688,1405.73947298383,1,13.24670326166158,A
2121,22011,SAS,SAC,106.6,95.0,0.4934,0.4018,14.8,0.7333333333333333,1687.3338281043632,4,16.849611149320562,97.0,106.7,0.44020000000000004,0.3092,15.0,0.32786885245901637,1380.2005686957357,1,12.620209125143203,A
2122,22011,DEN,LAC,103.6,97.6,0.4824,0.3519,14.5,0.5573770491803278,1554.8303924892987,2,16.3783042205836,99.3,91.8,0.4699,0.3677,12.9,0.6229508196721312,1597.371424925207,4,15.278572609864122,B
2123,22011,MIL,WAS,105.4,98.5,0.48550000000000004,0.3674,13.8,0.48333333333333334,1521.0587639693024,-1,16.69888625478882,92.5,98.4,0.43409999999999993,0.32200000000000006,15.1,0.2459016393442623,1337.6027475389117,1,12.75934314028237,B
2124,22011,MEM,NOH,93.8,91.5,0.44430000000000003,0.3894,14.1,0.5901639344262295,1580.939420005109,1,11.993705341509704,91.1,90.6,0.4654000000000001,0.36970000000000003,14.2,0.3114754098360656,1445.8683721544946,4,10.857656483468265,A
2125,22011,CHA,CHI,85.7,102.2,0.42069999999999996,0.3025,14.3,0.11666666666666667,1184.3750442050177,-17,9.243872737083919,92.2,87.8,0.4187,0.3518,15.6,0.7540983606557377,1668.4782066860535,-1,12.53453481250137,B
2126,22011,PHX,LAC,107.2,103.5,0.47639999999999993,0.34709999999999996,12.6,0.5161290322580645,1552.9073525190793,-1,17.033495768246905,99.2,92.0,0.46440000000000003,0.37839999999999996,13.4,0.6290322580645161,1603.9385411041003,5,15.13706320383052,A
2127,22011,CHI,MIA,92.4,86.9,0.42000000000000004,0.34290000000000004,15.7,0.7580645161290323,1670.39612483369,1,13.686208948205957,96.5,90.6,0.45760000000000006,0.31049999999999994,14.3,0.7213114754098361,1651.849872187798,4,15.092096119093359,B
2128,22011,DET,MIN,96.1,99.8,0.4685999999999999,0.3457,15.8,0.3709677419354839,1392.0416088444124,-1,15.527949807139196,95.9,107.0,0.4288,0.32580000000000003,13.7,0.3968253968253968,1379.781518200585,-11,9.993200100354585,B
2129,22011,IND,MIL,102.3,94.7,0.4466,0.36740000000000006,13.1,0.6451612903225806,1584.6565183626728,6,15.525171852628006,104.5,102.2,0.4739,0.3312,14.2,0.47540983606557374,1504.1305289502711,-2,14.958710995719446,A
2130,22011,HOU,NOH,100.5,101.8,0.43789999999999996,0.3761,12.5,0.5161290322580645,1495.6547122313755,-5,15.099012836738309,91.7,92.1,0.4713,0.3783,15.8,0.3064516129032258,1439.2555571144078,-1,13.153993373605038,B
2131,22011,SAS,LAL,106.8,96.2,0.4929,0.3921,14.6,0.7377049180327869,1691.821388875396,5,19.08231398081264,101.2,101.1,0.47430000000000005,0.33610000000000007,14.6,0.6349206349206349,1604.386523743315,1,16.19055235805395,A
2132,22011,CLE,NYK,92.9,101.3,0.4182,0.3538,15.9,0.32786885245901637,1294.1927322507202,-3,12.232580919288168,99.8,93.4,0.45509999999999995,0.3967,14.3,0.532258064516129,1578.6510902083364,2,13.974611864701053,A
2133,22011,DAL,GSW,102.1,101.4,0.465,0.3936,13.5,0.5555555555555556,1547.402160656214,1,13.758527529657744,98.8,107.7,0.457,0.3893,14.5,0.36065573770491804,1394.0282033198384,-6,12.774497936872645,A
2134,22011,BOS,ATL,95.7,90.1,0.4868,0.40800000000000003,15.1,0.5873015873015873,1587.7240531357977,1,8.83324345027452,103.3,91.2,0.48519999999999996,0.2987,12.0,0.5967741935483871,1543.623752906521,2,13.834373846007786,B
2135,22011,OKC,SAC,99.3,94.7,0.4375,0.34440000000000004,16.5,0.7258064516129032,1680.6221763228066,1,14.214832396285733,97.3,108.3,0.4415,0.3202,14.4,0.3225806451612903,1375.7130079247029,-1,11.677760852468936,A
2136,22011,CHA,MEM,83.8,103.0,0.4102,0.2817,13.5,0.11475409836065574,1182.4571260573812,-18,11.356082043661967,94.3,91.2,0.4486,0.3729,13.9,0.5967741935483871,1587.5522350451959,2,13.595932804726312,B
2137,22011,CHI,DAL,91.3,88.1,0.4130000000000001,0.33870000000000006,15.2,0.746031746031746,1658.6228460247144,-1,14.709345034801771,105.0,101.4,0.4729,0.38770000000000004,14.0,0.5625,1552.81098773174,2,13.619544680189415,A
2138,22011,DEN,PHX,103.5,99.2,0.4796,0.3679,13.7,0.5483870967741935,1548.2632763104054,-1,16.214335454924374,105.6,102.5,0.4765999999999999,0.3619,12.9,0.5238095238095238,1559.5859143054029,1,16.544493738229022,A
2139,22011,GSW,HOU,98.8,108.3,0.4552999999999999,0.3978,14.1,0.3548387096774194,1388.6193762443124,-7,11.470432885730737,100.2,101.9,0.4359,0.3686999999999999,12.8,0.5079365079365079,1486.2534644712766,-6,15.110767874584454,B
2140,22011,WAS,MIA,95.4,99.7,0.44189999999999996,0.33580000000000004,14.9,0.25806451612903225,1354.530982557943,2,14.632326153853574,94.9,88.5,0.453,0.3182,13.9,0.7258064516129032,1663.6231509967736,5,10.254075082342242,A
2141,22011,ORL,UTA,96.0,96.1,0.43879999999999997,0.3646,11.9,0.5806451612903226,1520.3691519163362,-1,15.580714514907967,102.7,100.2,0.46950000000000003,0.3719,15.3,0.5238095238095238,1529.292150990152,2,13.818149116739168,B
2142,22011,NJN,MIL,97.6,100.1,0.43739999999999996,0.3246,13.9,0.3492063492063492,1361.9106021565321,-3,14.376678155152781,105.9,104.1,0.4744,0.3318,14.0,0.46774193548387094,1497.068149522585,-3,15.711512605299989,B
2143,22011,PHI,IND,92.1,94.9,0.4549,0.31270000000000003,12.3,0.5161290322580645,1486.005189948789,1,12.900249623662292,102.9,95.2,0.4462,0.3825,13.1,0.6507936507936508,1591.718897790359,7,16.268115802647788,A
2144,22011,POR,MEM,99.3,104.5,0.44370000000000004,0.3841,14.6,0.4444444444444444,1448.3362863528987,-4,11.096893907772358,94.3,89.7,0.45170000000000005,0.3541,14.7,0.6031746031746031,1588.4931275010474,3,13.030027641284713,B
2145,22011,CLE,SAS,92.9,99.6,0.4227,0.3546,15.6,0.3387096774193548,1313.873697532846,1,11.838316467238586,110.2,97.3,0.512,0.4338,14.5,0.7419354838709677,1704.936259276305,6,17.940398979927444,B
2146,22011,LAL,OKC,101.8,104.5,0.4696000000000001,0.3472,14.5,0.625,1591.271653342406,-1,16.509975225023677,100.8,94.5,0.44559999999999994,0.3539,16.4,0.7301587301587301,1683.2316459900271,2,14.299325508065523,A
2147,22011,NOH,LAC,94.7,92.8,0.47680000000000006,0.35390000000000005,15.7,0.31746031746031744,1448.6568048745066,1,13.08661116167219,98.8,93.8,0.4619999999999999,0.3753000000000001,13.3,0.6190476190476191,1597.2599793177767,-1,14.697510637260534,B
2148,22011,HOU,MIA,100.2,102.2,0.43629999999999997,0.37639999999999996,13.3,0.515625,1490.0190142202368,1,14.376773240778117,93.5,87.8,0.45600000000000007,0.3125,14.7,0.7142857142857143,1652.6385998176738,-1,12.908166665516603,B
2149,22011,TOR,DET,86.4,90.6,0.4368,0.3511000000000001,13.9,0.3492063492063492,1408.505574972326,-2,10.977323069579912,93.9,99.4,0.44830000000000003,0.3552,15.7,0.36507936507936506,1380.5289254469037,-2,12.728860576956208,B
2150,22011,ATL,NYK,103.0,91.4,0.4859,0.3305,12.2,0.6031746031746031,1551.8394747275497,3,16.038387653221516,99.7,95.7,0.45779999999999993,0.40099999999999997,13.8,0.5238095238095238,1558.9701249262105,-1,14.62669548643491,B
2151,22011,DEN,ORL,104.9,99.8,0.47919999999999996,0.372,13.0,0.5555555555555556,1559.737298721566,1,17.29682745135985,96.6,97.4,0.4406,0.3791,11.9,0.5714285714285714,1510.3297624419115,-2,12.006688771177554,A
2152,22011,GSW,MIN,98.7,108.8,0.4569,0.40409999999999996,14.7,0.3492063492063492,1384.8538264953522,-8,12.065805881287279,94.4,103.1,0.42919999999999997,0.322,14.3,0.40625,1391.2942015980937,1,10.832733651836556,A
2153,22011,CHA,SAC,82.5,99.5,0.4051,0.2793,14.4,0.11290322580645161,1181.5162336015296,-19,7.866558002822942,94.9,107.8,0.4318000000000001,0.3211,14.5,0.31746031746031744,1373.1035382574823,-2,10.481643089396242,B
2154,22011,POR,SAS,98.5,103.6,0.4377,0.3546,14.5,0.4375,1444.8267580697702,-5,10.90410377409459,108.8,96.8,0.5058,0.42380000000000007,14.6,0.746031746031746,1706.976249046098,7,18.6613140957097,B
2155,22011,PHI,NJN,93.7,95.6,0.454,0.31600000000000006,12.0,0.5238095238095238,1493.9151918423418,2,13.881046667992761,96.0,100.8,0.4372,0.32220000000000004,13.5,0.34375,1355.6554122178768,-4,12.928079843076965,A
2156,22011,MIL,TOR,105.3,103.8,0.4678,0.32259999999999994,13.3,0.47619047619047616,1503.3233394612403,1,15.976191401565803,84.5,89.5,0.4284,0.343,14.7,0.34375,1402.3274798006453,-3,10.844467414851236,A
2157,22011,IND,DET,102.6,96.5,0.4316,0.37110000000000004,12.9,0.640625,1583.8088958968062,-1,12.827267293729186,91.6,97.3,0.43199999999999994,0.32849999999999996,15.1,0.375,1386.7070206185845,1,13.313259633553445,A
2158,22011,WAS,CHA,94.2,96.9,0.43889999999999996,0.3358,14.6,0.2698412698412698,1365.5155337370427,3,12.873555579347348,82.3,101.4,0.40650000000000003,0.27590000000000003,14.5,0.1111111111111111,1172.9948481152942,-20,10.011923413232674,A
2159,22011,CLE,MEM,94.3,103.0,0.4305,0.3479,16.1,0.3333333333333333,1311.833707763053,-1,12.186004261077837,93.9,90.4,0.44980000000000003,0.3305,14.5,0.609375,1592.0026557841759,4,6.5348996189896615,B
2160,22011,GSW,NOH,98.2,107.2,0.45620000000000005,0.3945,13.9,0.359375,1392.0587601132809,1,11.578587145232726,95.1,94.3,0.4739000000000001,0.3289,15.7,0.3125,1443.466705536861,-1,13.324123707841755,B
2161,22011,MIA,BOS,95.0,86.9,0.457,0.3216,14.6,0.71875,1657.491080960903,1,10.445922149411267,96.3,90.5,0.4919999999999999,0.4112,14.9,0.578125,1579.508331314769,-1,10.556695434911397,B
2162,22011,UTA,PHX,104.2,101.2,0.47409999999999997,0.3952,14.7,0.53125,1539.3315404645768,3,16.08950752191932,105.6,103.8,0.47780000000000006,0.36229999999999996,13.5,0.515625,1548.1118918942423,-1,16.126285356742866,A
2163,22011,LAC,ATL,98.7,92.3,0.4596,0.3643,13.4,0.625,1602.4500786554224,1,15.255675339241737,105.2,93.2,0.4925,0.36710000000000004,13.1,0.59375,1547.9029629570202,-1,15.296082108950058,B
2164,22011,SAC,OKC,96.3,105.7,0.44110000000000005,0.3444,14.0,0.328125,1381.6249237437178,1,11.812819937803905,102.1,96.1,0.43899999999999995,0.3578,16.1,0.71875,1670.8963068199046,-1,12.094426753578674,B
2165,22011,LAC,NYK,99.6,94.7,0.4646,0.3801,13.0,0.6153846153846154,1592.2836219422306,-1,13.170825183616026,100.6,95.7,0.4664,0.42069999999999996,14.3,0.53125,1562.90663669674,1,14.025711861804528,B
2166,22011,PHX,SAS,104.5,103.3,0.47680000000000006,0.3476,13.4,0.5076923076923077,1536.0972761934509,-2,14.976513548510997,109.8,95.3,0.5144,0.45100000000000007,14.6,0.75,1714.3041424068847,8,14.598925765797878,B
2167,22011,ORL,CHA,94.5,97.3,0.43210000000000004,0.36350000000000005,12.5,0.5625,1493.5932724144523,-3,11.418923025608251,80.0,99.9,0.39380000000000004,0.25970000000000004,15.5,0.109375,1164.0484762027943,-21,9.941604579246187,A
2168,22011,CLE,WAS,92.7,101.7,0.43200000000000005,0.3437,16.2,0.328125,1309.3682837781016,-2,9.611758277264697,94.7,93.3,0.4479,0.31360000000000005,15.1,0.28125,1374.4619056495426,4,13.853265327424465,B
2169,22011,MIL,PHI,103.8,102.6,0.4479,0.33969999999999995,12.8,0.484375,1508.4548784620054,2,14.252026369720632,96.4,94.4,0.46480000000000005,0.32670000000000005,12.0,0.53125,1502.4425103542985,3,8.255385912753173,B
2170,22011,CHI,IND,92.8,87.2,0.4252000000000001,0.35040000000000004,15.1,0.75,1665.3635048112706,1,14.493687644359698,102.6,96.4,0.4284,0.3662,13.2,0.6461538461538462,1587.0592908754254,1,12.330155508171618,A
2171,22011,DEN,OKC,105.8,97.8,0.4934000000000001,0.3753,13.7,0.5625,1576.4737887490253,2,17.494124439999815,104.1,96.8,0.4417,0.3712000000000001,15.8,0.7230769230769231,1673.241940467445,1,14.36743480087045,A
2172,22011,SAS,GSW,112.4,96.8,0.5208,0.4582,14.6,0.7538461538461538,1717.2255417119388,9,16.132092822905292,95.1,105.8,0.4457,0.3993,14.1,0.35384615384615387,1388.0994954219839,-1,9.62799152599953,A
2173,22011,CHI,CLE,92.7,86.0,0.42390000000000005,0.35629999999999995,14.5,0.7538461538461538,1670.5182243638112,2,11.357093452482694,90.9,102.3,0.42799999999999994,0.3093,16.7,0.3230769230769231,1300.8402400397038,-3,12.589085338073124,A
2174,22011,BOS,MIL,95.5,89.9,0.4931,0.3945,14.7,0.5846153846153846,1594.6584904495396,1,11.196219591650866,102.8,102.6,0.4516,0.3439,13.7,0.47692307692307695,1501.2611322442613,-1,14.08774667767857,A
2175,22011,NOH,HOU,93.1,89.6,0.4708000000000001,0.32720000000000005,15.7,0.3230769230769231,1447.425970228158,1,11.76097989081208,97.8,101.2,0.43470000000000003,0.3526,13.7,0.5076923076923077,1485.1665330770077,-1,10.375960758086576,B
2176,22011,PHI,DET,97.2,94.1,0.4607,0.3195,12.4,0.5384615384615384,1509.6362565720426,4,6.561029773755968,91.7,97.5,0.4304,0.3318,15.2,0.36923076923076925,1383.4566256399653,-1,11.490154176380672,B
2177,22011,UTA,POR,103.7,99.3,0.4659999999999999,0.39269999999999994,14.5,0.5384615384615384,1551.3461561653683,4,10.2016876763506,97.3,107.2,0.4305,0.3421,14.4,0.4307692307692308,1437.4988647089835,-6,9.199789513100654,A
2178,22011,ATL,DAL,104.1,94.1,0.4859,0.36550000000000005,14.0,0.6,1558.069419670212,1,14.403100696130489,103.8,102.2,0.46210000000000007,0.3877,13.9,0.5538461538461539,1546.0703289451837,-1,13.510273524816178,A
2179,22011,LAL,SAC,101.9,104.3,0.45649999999999996,0.341,14.6,0.6307692307692307,1603.6069925125284,1,8.878635610741052,98.8,108.2,0.4518,0.3459,13.4,0.3230769230769231,1379.2792900961774,-1,11.560658947054648,B
2180,22011,MIN,DEN,92.4,100.8,0.41769999999999996,0.29650000000000004,14.4,0.4,1384.089267980165,-1,10.138990759731717,105.9,98.0,0.4976,0.36940000000000006,14.3,0.5692307692307692,1586.1729170447525,3,19.464500070500733,B
2181,22011,MIA,WAS,91.8,87.2,0.45200000000000007,0.32649999999999996,15.7,0.7076923076923077,1642.3409218261324,-1,8.211049359766015,94.9,91.9,0.44960000000000006,0.3053,14.8,0.2923076923076923,1382.9899493879404,5,13.925771291885171,B
2182,22011,NJN,TOR,96.0,102.2,0.44029999999999997,0.3175,14.4,0.3384615384615385,1347.12809370592,-5,10.927220943074929,83.2,90.9,0.4225,0.3287,15.6,0.3384615384615385,1397.1959407998802,-4,11.05785510478475,B
2183,22011,ORL,MEM,96.7,97.2,0.4306,0.3628,12.3,0.5692307692307692,1495.3301966266258,1,6.925075879101255,95.4,91.6,0.4579000000000001,0.324,14.7,0.6153846153846154,1594.4680797691274,5,14.802630530842329,B
2184,22011,NYK,CHA,100.9,97.0,0.46449999999999997,0.4062,13.9,0.5384615384615384,1571.4934460692884,2,13.933890475897964,81.0,98.8,0.3991,0.2558,15.3,0.1076923076923077,1162.3115519906207,-22,8.337257429338502,A
2185,22012,GSW,MEM,94.5,100.9,0.44670000000000004,0.3557,14.5,1.0,1394.156295358092,1,14.206503018503946,93.6,91.5,0.44350000000000006,0.2956,14.8,0.0,1591.846041424805,-1,11.578495693080695,B
2186,22012,LAC,LAL,99.6,95.0,0.4747,0.39449999999999996,13.8,1.0,1594.1045531357947,1,14.311742335008963,100.7,104.3,0.46299999999999997,0.3668,15.9,0.0,1549.2755202438987,-2,13.595457746900642,A
2187,22012,PHX,DET,99.7,103.5,0.4574000000000001,0.32180000000000003,14.7,0.0,1525.5187814051299,-1,8.578932654216478,95.7,94.9,0.44749999999999995,0.3623,14.5,0.0,1402.7150423014457,-1,16.416211520950895,A
2188,22012,CHI,CLE,93.5,83.6,0.438,0.34670000000000006,14.0,1.0,1676.5375327141844,1,16.683088141137937,89.7,100.8,0.42490000000000006,0.3121,16.0,1.0,1313.0285415582762,1,12.02188921974698,A
2189,22012,NOH,UTA,91.3,89.6,0.46049999999999996,0.2932,16.6,0.0,1438.4120458684968,-1,16.439660381945373,103.8,96.9,0.4586999999999999,0.3922,14.6,1.0,1569.5058029954644,1,17.839589512551626,A
2190,22012,OKC,POR,102.6,99.6,0.43899999999999995,0.37060000000000004,16.0,0.0,1659.6733108780547,-1,10.649187263778334,99.0,106.1,0.4389,0.3457,14.4,1.0,1450.2196488418294,1,20.186285876753487,A
2191,22012,SAS,UTA,112.0,96.2,0.5144,0.4043,13.9,1.0,1724.4266464644209,2,12.185495592937428,103.3,97.3,0.4574,0.39929999999999993,14.1,0.5,1562.1625232042932,-1,18.254437643373222,A
2192,22012,CHI,NOH,95.2,83.6,0.4585,0.3417,14.5,1.0,1680.1677286512474,2,18.61145697887517,89.6,88.6,0.4502999999999999,0.2845,15.9,0.5,1445.755325659668,1,12.329009493337066,B
2193,22012,LAC,GSW,100.1,94.7,0.47300000000000003,0.3996,13.8,1.0,1602.8372737068173,2,16.3416552924379,93.6,100.1,0.44480000000000003,0.36679999999999996,14.8,0.5,1389.807110419931,-1,12.777787944502048,B
2194,22012,POR,HOU,99.3,107.3,0.4351000000000001,0.3517,14.2,0.5,1445.1422150021724,-1,13.38354984676617,98.7,100.8,0.43439999999999995,0.33490000000000003,15.4,1.0,1510.2169753597407,2,13.001819502742707,A
2195,22012,DEN,MIA,102.1,96.5,0.48529999999999995,0.3456,15.0,0.0,1564.194669112284,-2,11.947049219060537,89.4,89.4,0.44819999999999993,0.3386,17.1,0.5,1587.322105566011,-1,16.251043832337515,B
