,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,H/A_A,ELO_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,H/A_B,ELO_B,SCORE_A,SCORE_B
4974,105.7,100.5,0.4915999999999999,0.4265,0.7411999999999999,40.6,13.5,5.7,0.8,1458.529145751917,103.9,107.0,0.4748,0.37829999999999997,0.7293,39.6,12.4,3.3,0.3,1396.135441963135,101,90
4975,106.6,96.3,0.4998,0.41689999999999994,0.6660999999999999,42.6,14.0,5.3,0.9,1464.1424288866801,99.6,111.9,0.4311999999999999,0.3551,0.7469999999999998,42.5,18.1,4.5,0.0,1478.060122545085,102,93
4976,99.4,101.4,0.47059999999999996,0.37429999999999997,0.7471,36.9,12.6,3.9,0.2,1418.0512082272483,94.4,103.7,0.4529000000000001,0.29989999999999994,0.6752,42.6,15.7,4.8,0.1,1644.4186515676677,76,88
4977,100.4,96.7,0.47970000000000007,0.30789999999999995,0.6794,47.0,14.2,6.8,0.5,1607.1501539483436,101.6,110.3,0.4537000000000001,0.32409999999999994,0.7383,40.2,14.7,3.6,0.5,1627.013972962755,71,80
4978,108.1,108.4,0.44630000000000003,0.302,0.8328000000000001,43.2,14.2,7.2,0.6,1686.1718895851827,104.2,100.3,0.475,0.33229999999999993,0.7372,42.7,15.5,4.0,0.7,1686.5143735925824,107,93
4979,104.4,108.2,0.45219999999999994,0.3592,0.7884,41.6,13.5,3.8,0.6,1628.8668526998451,109.5,111.9,0.4666,0.35419999999999996,0.8093,41.1,14.8,4.7,0.3,1513.1845332474645,96,109
4980,101.2,101.3,0.48810000000000003,0.3638,0.7666000000000001,38.6,13.8,4.0,0.3,1400.1796919917103,108.9,109.7,0.46450000000000014,0.42289999999999994,0.7484999999999999,40.8,14.1,5.1,0.7,1504.8930702351981,96,103
4981,95.6,97.4,0.4601,0.38920000000000005,0.8497,38.3,16.6,5.5,0.4,1274.6020116834206,101.6,98.8,0.4385,0.3676,0.7693,46.6,13.3,4.9,0.8,1532.9347348089223,100,101
4982,99.8,97.1,0.47709999999999997,0.3642,0.769,40.5,13.5,4.0,0.5,1536.9764839780355,100.4,96.7,0.47970000000000007,0.30789999999999995,0.6794,47.0,14.2,6.8,0.7,1598.1157934258192,89,100
4983,106.1,107.8,0.47430000000000005,0.36169999999999997,0.7433,46.1,18.0,3.8,0.5,1531.3508531461,96.6,103.1,0.44209999999999994,0.317,0.7893,42.2,16.0,4.4,0.6,1478.1593320254744,92,90
4984,105.0,105.2,0.4795999999999999,0.34529999999999994,0.784,40.6,11.7,3.9,0.5,1397.5293284780212,99.0,103.5,0.45909999999999995,0.3349,0.7371000000000001,39.1,13.7,3.0,0.6,1329.4139382090025,113,99
4985,101.3,91.0,0.48229999999999995,0.40890000000000004,0.7547999999999999,41.5,13.5,5.1,0.7,1608.1700361210117,97.4,113.1,0.4171,0.35730000000000006,0.7452,43.1,18.6,4.7,0.0,1467.8225942052854,103,92
4986,105.9,104.8,0.4626,0.35940000000000005,0.744,41.1,14.2,5.5,0.3,1553.451509753041,94.7,95.7,0.42539999999999994,0.3308,0.7792000000000001,40.3,12.9,3.4,0.5,1489.3692451995087,93,98
4987,101.1,101.8,0.48900000000000005,0.4175999999999999,0.6807,39.4,14.9,5.7,0.2,1453.9496077749213,102.0,93.0,0.47780000000000006,0.3863,0.8116,40.8,13.9,5.2,0.6,1462.4179902814415,100,107
4988,104.2,100.3,0.475,0.33229999999999993,0.7372,42.7,15.5,4.0,0.7,1673.6364816940415,102.4,98.3,0.43620000000000003,0.3393,0.7671999999999999,40.8,12.6,5.4,0.8,1557.4975610306535,106,112
4989,101.9,93.8,0.4891,0.3181999999999999,0.7851999999999999,42.9,14.0,6.6,0.5,1566.9117755938048,101.1,105.2,0.48319999999999996,0.4378,0.7518999999999998,39.0,17.1,5.2,0.4,1369.3261834252835,100,95
4990,104.4,108.2,0.45219999999999994,0.3592,0.7884,41.6,13.5,3.8,0.6,1611.0278120709506,96.6,103.1,0.44209999999999994,0.317,0.7893,42.2,16.0,4.4,0.0,1474.2287470965935,100,86
4991,105.8,102.3,0.48,0.41290000000000004,0.7575999999999999,40.8,13.6,5.7,0.8,1467.1535515109958,95.6,97.4,0.4601,0.38920000000000005,0.8497,38.3,16.6,5.5,0.4,1273.3669282632295,121,104
4992,99.8,97.1,0.47709999999999997,0.3642,0.769,40.5,13.5,4.0,0.5,1528.3070982084025,99.0,103.5,0.45909999999999995,0.3349,0.7371000000000001,39.1,13.7,3.0,0.4,1319.5779771507184,103,91
4993,94.4,101.6,0.45600000000000007,0.3249,0.6641,41.8,15.1,4.9,0.3,1648.628396426023,102.8,101.6,0.4856000000000001,0.375,0.7602,39.5,13.2,5.0,0.4,1394.6883751794403,93,77
4994,109.7,96.7,0.5012,0.40700000000000003,0.6698,43.9,13.9,6.2,0.9,1474.3799572264797,101.1,105.2,0.48319999999999996,0.4378,0.7518999999999998,39.0,17.1,5.2,0.2,1366.3752894385934,90,83
4995,101.1,101.8,0.48900000000000005,0.4175999999999999,0.6807,39.4,14.9,5.7,0.2,1445.7970859461577,109.2,109.3,0.46369999999999995,0.3505,0.8206,41.9,14.4,4.9,0.4,1531.023573876359,103,125
4996,105.8,108.2,0.4779,0.3634,0.7575999999999999,43.9,17.8,3.7,0.5,1535.281438074981,105.9,104.8,0.4626,0.35940000000000005,0.744,41.1,14.2,5.5,0.8,1544.6810312562707,84,104
4997,102.5,104.9,0.433,0.2556,0.8292999999999999,43.5,14.1,6.2,0.5,1699.0497814837236,101.9,93.8,0.4891,0.3181999999999999,0.7851999999999999,42.9,14.0,6.6,1.0,1569.8626695804949,100,92
4998,105.2,108.4,0.4727,0.3762,0.7302,40.7,11.7,3.2,0.2,1387.5110362040562,108.9,109.7,0.46450000000000014,0.42289999999999994,0.7484999999999999,40.8,14.1,5.1,0.4,1510.3843870474682,131,127
4999,95.5,100.5,0.4479000000000001,0.34480000000000005,0.7379,37.4,12.4,4.0,0.3,1413.8414633688928,104.6,106.4,0.4861,0.3433999999999999,0.7804,38.7,12.3,3.8,0.3,1407.3652895363052,91,97
5000,101.6,110.3,0.4537000000000001,0.32409999999999994,0.7383,40.2,14.7,3.6,0.5,1636.0483334852793,94.7,95.7,0.42539999999999994,0.3308,0.7792000000000001,40.3,12.9,3.4,0.5,1498.139723696279,90,80
5001,101.6,99.3,0.43290000000000006,0.35229999999999995,0.7575999999999998,41.1,12.7,4.9,0.3,1568.770352458637,98.5,95.6,0.4532999999999999,0.31520000000000004,0.7529000000000001,42.1,12.6,4.4,0.7,1447.1669337865417,93,101
5002,101.3,91.0,0.48229999999999995,0.40890000000000004,0.7547999999999999,41.5,13.5,5.1,0.9,1614.275008163289,104.0,93.4,0.4859000000000001,0.4044,0.8069999999999998,41.1,14.3,5.5,0.6,1470.570512110205,110,95
5003,102.5,104.9,0.433,0.2556,0.8292999999999999,43.5,14.1,6.2,0.5,1704.352527547611,97.4,113.1,0.4171,0.35730000000000006,0.7452,43.1,18.6,4.7,0.2,1461.7176221630082,93,99
5004,101.9,93.8,0.4891,0.3181999999999999,0.7851999999999999,42.9,14.0,6.6,0.5,1564.5599235166073,103.2,104.2,0.4937,0.4085,0.6916,37.9,14.5,5.8,0.2,1433.3469150146525,80,99
5005,95.6,97.4,0.4601,0.38920000000000005,0.8497,38.3,16.6,5.5,0.4,1267.1062823007412,108.0,106.3,0.4628,0.40219999999999995,0.7162999999999999,42.9,15.0,4.7,0.7,1500.988567759234,100,115
5006,104.2,100.3,0.475,0.33229999999999993,0.7372,42.7,15.5,4.0,0.7,1662.363690266058,102.8,101.6,0.4856000000000001,0.375,0.7602,39.5,13.2,5.0,0.4,1390.290387736538,99,94
5007,102.0,99.9,0.48630000000000007,0.33710000000000007,0.6736,45.6,15.0,6.7,0.5,1606.7851791954522,105.9,107.7,0.46129999999999993,0.40659999999999996,0.7761,41.3,14.6,5.0,0.6,1618.2782880715213,110,106
5008,94.7,95.7,0.42539999999999994,0.3308,0.7792000000000001,40.3,12.9,3.4,0.5,1492.3199461420288,99.3,97.2,0.4720000000000001,0.35940000000000005,0.7722,40.0,13.6,3.8,0.5,1532.9178000367394,99,94
5009,94.4,101.6,0.45600000000000007,0.3249,0.6641,41.8,15.1,4.9,0.3,1653.0263838689254,105.2,108.4,0.4727,0.3762,0.7302,40.7,11.7,3.2,0.3,1396.9068554922903,97,85
5010,105.9,104.8,0.4626,0.35940000000000005,0.744,41.1,14.2,5.5,0.3,1560.499304057447,100.0,103.4,0.4624999999999999,0.31679999999999997,0.7513,39.0,14.3,2.7,0.6,1314.9672753223815,99,89
5011,99.3,106.5,0.4791,0.3961,0.7529999999999999,38.7,18.1,5.1,0.2,1360.964171016806,95.5,100.5,0.4479000000000001,0.34480000000000005,0.7379,37.4,12.4,4.0,0.2,1405.9235923869905,68,100
5012,110.2,94.5,0.5003,0.4046,0.7049,45.0,14.5,6.0,0.7,1479.7910756482672,104.8,105.9,0.4862,0.34689999999999993,0.7846,40.0,13.5,4.0,0.3,1415.2831605182075,90,93
5013,105.0,111.6,0.45410000000000006,0.3357,0.7363000000000001,41.7,15.3,4.2,0.5,1641.8681110395294,104.0,93.4,0.4859000000000001,0.4044,0.8069999999999998,41.1,14.3,5.5,0.8,1463.223178317013,92,82
5014,105.9,99.3,0.45570000000000005,0.3914,0.7796000000000001,45.4,12.8,4.7,0.5,1534.1698182291134,108.0,106.3,0.4628,0.40219999999999995,0.7162999999999999,42.9,15.0,4.7,0.7,1505.67189813789,118,115
5015,105.0,111.6,0.45410000000000006,0.3357,0.7363000000000001,41.7,15.3,4.2,0.2,1646.651410305895,109.2,109.3,0.46369999999999995,0.3505,0.8206,41.9,14.4,4.9,0.4,1543.4737448078643,96,121
5016,101.3,91.0,0.48229999999999995,0.40890000000000004,0.7547999999999999,41.5,13.5,5.1,0.7,1621.622341956481,104.4,106.1,0.4727,0.3581,0.7718999999999999,44.0,18.5,3.9,0.5,1519.4631652738046,105,89
5017,108.3,103.4,0.47519999999999996,0.4176,0.7495,42.8,15.4,5.9,0.7,1473.4141974734841,98.5,95.6,0.4532999999999999,0.31520000000000004,0.7529000000000001,42.1,12.6,4.4,0.7,1460.607898932907,93,96
5018,100.0,103.4,0.4624999999999999,0.31679999999999997,0.7513,39.0,14.3,2.7,0.5,1311.5723810061884,93.3,95.8,0.4122,0.339,0.7736,40.3,13.2,3.0,0.5,1500.4396302179898,94,82
5019,105.1,103.0,0.4925,0.3498,0.7043999999999999,45.7,15.4,6.4,0.5,1613.3793101080987,104.4,95.1,0.5,0.3286,0.8051000000000001,42.4,14.1,6.7,1.0,1540.527706963253,75,92
5020,93.7,97.1,0.4638999999999999,0.3759,0.8257999999999999,38.8,17.7,5.6,0.4,1262.4229519220853,102.9,100.7,0.4394,0.35,0.7785,40.9,12.8,4.8,0.7,1555.3293873122718,88,110
5021,102.8,100.2,0.49090000000000006,0.3786,0.7734,39.6,13.5,4.4,0.5,1388.293459033258,101.6,104.0,0.4437000000000001,0.3306,0.7529000000000001,40.6,14.7,5.8,0.3,1563.8941983736402,75,81
5022,96.2,100.7,0.4476,0.3557,0.7342,36.8,12.2,3.7,0.3,1425.1998027435538,99.3,106.5,0.4791,0.3961,0.7529999999999999,38.7,18.1,5.1,0.4,1341.6879606602427,96,87
5023,104.0,93.4,0.4859000000000001,0.4044,0.8069999999999998,41.1,14.3,5.5,0.8,1458.4398790506473,107.1,103.8,0.4767,0.34739999999999993,0.7162999999999999,43.1,15.6,4.2,0.7,1664.360618969338,91,129
5024,105.9,107.7,0.46129999999999993,0.40659999999999996,0.7761,41.3,14.6,5.0,0.6,1611.6841571588748,97.0,112.8,0.4114,0.3437,0.7665,43.7,18.1,5.3,0.0,1477.1019146515675,94,91
5025,96.3,103.4,0.45660000000000006,0.3049,0.6780999999999999,42.5,14.8,4.6,0.1,1656.6244292004992,108.3,103.4,0.47519999999999996,0.4176,0.7495,42.8,15.4,5.9,0.8,1467.557605492492,103,77
5026,103.2,104.2,0.4937,0.4085,0.6916,37.9,14.5,5.8,0.2,1457.3791315680069,95.7,102.0,0.43810000000000004,0.3187,0.7762,43.0,15.8,4.1,0.6,1466.9782710960228,92,95
5027,110.2,94.5,0.5003,0.4046,0.7049,45.0,14.5,6.0,1.0,1472.8141689604572,104.4,106.1,0.4727,0.3581,0.7718999999999999,44.0,18.5,3.9,0.5,1510.1817301616854,93,97
5028,100.5,95.7,0.4622,0.3139,0.7726000000000001,41.9,12.9,4.2,0.8,1466.464490913899,105.2,108.4,0.4727,0.3762,0.7302,40.7,11.7,3.2,0.2,1393.3088101607166,96,108
5029,105.9,99.3,0.45570000000000005,0.3914,0.7796000000000001,45.4,12.8,4.7,0.8,1539.1884810703439,105.9,107.7,0.46129999999999993,0.40659999999999996,0.7761,41.3,14.6,5.0,0.3,1614.8685346941597,100,94
5030,110.0,111.4,0.46749999999999997,0.3659,0.8183999999999999,41.8,14.7,4.8,0.3,1570.3999889978586,105.1,103.0,0.4925,0.3498,0.7043999999999999,45.7,15.4,6.4,0.6,1594.6108858136024,120,97
5031,99.3,97.2,0.4720000000000001,0.35940000000000005,0.7722,40.0,13.6,3.8,0.5,1524.7981159607784,95.7,102.0,0.43810000000000004,0.3187,0.7762,43.0,15.8,4.1,0.6,1472.3730386259417,93,76
5032,97.6,102.7,0.45199999999999996,0.2931,0.6838,44.4,15.9,5.1,0.3,1665.2540665962215,102.9,100.7,0.4394,0.35,0.7785,40.9,12.8,4.8,0.3,1559.7636243789477,112,100
5033,100.9,89.4,0.4755999999999999,0.40360000000000007,0.7725,41.8,13.3,5.4,0.7,1630.9037770686002,102.5,104.9,0.433,0.2556,0.8292999999999999,43.5,14.1,6.2,0.5,1688.9682350590517,103,97
5034,107.1,103.8,0.4767,0.34739999999999993,0.7162999999999999,43.1,15.6,4.2,0.7,1674.816138557221,102.8,104.1,0.47519999999999996,0.3175,0.7639999999999999,41.2,14.3,3.5,0.3,1422.2600672060175,100,80
5035,108.3,103.4,0.47519999999999996,0.4176,0.7495,42.8,15.4,5.9,0.8,1458.9279680967697,105.9,107.7,0.46129999999999993,0.40659999999999996,0.7761,41.3,14.6,5.0,0.3,1604.8723624503746,97,99
5036,102.8,96.8,0.496,0.4107,0.7885,40.8,14.3,4.3,0.5,1384.6753123588287,110.2,94.5,0.5003,0.4046,0.7049,45.0,14.5,6.0,1.0,1467.3312965792838,97,94
5037,105.7,108.9,0.4718,0.3648,0.7426999999999999,41.4,12.7,3.9,0.3,1408.2329877867521,100.5,95.7,0.4622,0.3139,0.7726000000000001,41.9,12.9,4.2,0.7,1451.5403132878635,91,109
5038,95.7,102.0,0.43810000000000004,0.3187,0.7762,43.0,15.8,4.1,0.0,1460.4204152207128,91.9,95.5,0.40920000000000006,0.3295,0.7473,40.6,13.0,2.5,0.5,1479.937465983667,93,108
5039,101.3,102.9,0.46179999999999993,0.33430000000000004,0.7649999999999999,44.0,18.1,4.4,0.8,1515.6646025428588,108.0,106.3,0.4628,0.40219999999999995,0.7162999999999999,42.9,15.0,4.7,0.4,1500.6532352966594,83,94
5040,96.2,100.7,0.4476,0.3557,0.7342,36.8,12.2,3.7,0.3,1432.172168252462,104.4,95.1,0.5,0.3286,0.8051000000000001,42.4,14.1,6.7,1.0,1559.2961312577493,119,126
5041,103.4,100.5,0.4443,0.3707000000000001,0.7684999999999998,39.7,12.2,4.4,0.7,1552.194529492015,108.3,100.1,0.46640000000000004,0.4067,0.7885000000000001,45.7,13.1,4.2,0.5,1549.184653314129,126,114
5042,110.0,111.4,0.46749999999999997,0.3659,0.8183999999999999,41.8,14.7,4.8,0.3,1590.107042307058,97.0,112.8,0.4114,0.3437,0.7665,43.7,18.1,5.3,0.2,1473.9175371162826,87,84
5043,98.3,107.8,0.4715999999999999,0.3898,0.7529999999999999,37.9,18.2,5.0,0.4,1334.7155951513346,99.4,103.5,0.45409999999999995,0.3212,0.7535000000000001,38.7,14.6,2.7,0.5,1332.0745452405113,84,87
5044,104.3,110.8,0.4534000000000001,0.3113,0.7422000000000001,41.2,15.7,4.2,0.5,1619.7251661159007,104.8,104.3,0.4967,0.40650000000000003,0.718,38.4,14.3,5.5,0.3,1451.984364038088,89,99
5045,100.9,89.4,0.4755999999999999,0.40360000000000007,0.7725,41.8,13.3,5.4,0.8,1640.355993209586,92.1,95.9,0.4633000000000001,0.3701,0.8291999999999999,38.7,17.1,5.6,0.6,1257.9887148554094,105,92
5046,99.3,97.2,0.4720000000000001,0.35940000000000005,0.7722,40.0,13.6,3.8,0.5,1536.7507393660073,97.6,102.7,0.45199999999999996,0.2931,0.6838,44.4,15.9,5.1,0.3,1672.8231614831543,77,106
5047,102.5,104.9,0.433,0.2556,0.8292999999999999,43.5,14.1,6.2,0.6,1679.516018918066,101.6,91.6,0.47750000000000004,0.4048,0.7977000000000001,41.8,14.6,5.4,0.8,1447.9843594627644,111,105
5048,106.1,105.8,0.44960000000000006,0.37829999999999997,0.71,43.6,14.7,4.8,0.7,1512.279686898378,104.8,104.3,0.4967,0.40650000000000003,0.718,38.4,14.3,5.5,0.3,1469.345768742036,96,89
5049,107.1,103.8,0.4767,0.34739999999999993,0.7162999999999999,43.1,15.6,4.2,0.7,1679.9783982010256,110.7,111.2,0.46290000000000003,0.3446000000000001,0.8206,42.9,13.9,4.9,0.3,1593.5726264544573,122,116
5050,101.0,99.0,0.4598999999999999,0.30389999999999995,0.7698,39.8,13.2,3.9,0.7,1464.43536597643,108.3,100.1,0.46640000000000004,0.4067,0.7885000000000001,45.7,13.1,4.2,0.8,1537.6769509454641,87,104
5051,92.1,95.9,0.4633000000000001,0.3701,0.8291999999999999,38.7,17.1,5.6,0.4,1256.1186854209768,95.7,102.0,0.43810000000000004,0.3187,0.7762,43.0,15.8,4.1,0.6,1447.9078303661258,81,97
5052,99.4,103.5,0.45409999999999995,0.3212,0.7535000000000001,38.7,14.6,2.7,0.6,1337.7195858085975,105.1,96.8,0.5133,0.32699999999999996,0.7924,41.5,14.5,6.4,0.6,1564.256638899017,94,102
5053,100.9,89.4,0.4755999999999999,0.40360000000000007,0.7725,41.8,13.3,5.4,0.8,1642.2260226440185,95.8,100.5,0.4427,0.3646,0.7232000000000001,38.0,12.6,4.0,0.3,1427.2116606111942,99,109
5054,97.6,102.7,0.45199999999999996,0.2931,0.6838,44.4,15.9,5.1,0.1,1684.8902556210828,101.3,102.9,0.46179999999999993,0.33430000000000004,0.7649999999999999,44.0,18.1,4.4,0.8,1504.0381509411402,116,114
5055,108.9,104.7,0.48019999999999996,0.429,0.7379,42.5,16.0,5.6,0.7,1456.3188929096593,101.6,104.0,0.4437000000000001,0.3306,0.7529000000000001,40.6,14.7,5.8,0.7,1567.5123450480694,91,97
5056,102.8,100.3,0.4443,0.36560000000000004,0.7713999999999999,40.2,13.0,4.4,0.4,1563.7022318606798,101.6,91.6,0.47750000000000004,0.4048,0.7977000000000001,41.8,14.6,5.4,0.5,1445.2611815839057,106,85
5057,105.7,108.9,0.4718,0.3648,0.7426999999999999,41.4,12.7,3.9,0.2,1395.3379350981857,105.0,107.0,0.4564000000000001,0.38239999999999996,0.7593,41.7,15.2,5.4,0.3,1607.481437637485,106,105
5058,102.8,104.1,0.47519999999999996,0.3175,0.7639999999999999,41.2,14.3,3.5,0.3,1417.097807562213,102.8,96.8,0.496,0.4107,0.7885,40.8,14.3,4.3,0.5,1392.0597089235002,104,97
5059,98.3,107.8,0.4715999999999999,0.3898,0.7529999999999999,37.9,18.2,5.0,0.4,1329.0705545832484,105.8,93.6,0.4805999999999999,0.35019999999999996,0.671,44.8,13.7,5.2,0.7,1459.9469000146123,105,97
5060,106.6,105.3,0.46209999999999996,0.3658,0.7150999999999998,43.9,15.7,5.4,0.7,1519.4131018479372,97.1,94.8,0.4723,0.369,0.8057000000000001,40.0,14.0,3.3,0.5,1524.6836452280788,101,83
5061,103.6,101.4,0.4822,0.3428,0.704,46.0,15.6,6.7,0.7,1574.903832504403,98.3,107.8,0.4715999999999999,0.3898,0.7529999999999999,37.9,18.2,5.0,0.2,1342.8607347749082,87,77
5062,99.4,103.5,0.45409999999999995,0.3212,0.7535000000000001,38.7,14.6,2.7,0.5,1334.4377748675636,95.7,102.0,0.43810000000000004,0.3187,0.7762,43.0,15.8,4.1,0.6,1453.9773592829115,100,103
5063,102.9,104.3,0.4732,0.3328,0.7805,40.2,15.0,3.5,0.3,1424.752032145394,105.8,93.6,0.4805999999999999,0.35019999999999996,0.671,44.8,13.7,5.2,1.0,1446.1567198229525,123,88
5064,101.4,104.3,0.4319,0.2885,0.8432999999999999,43.4,14.3,5.5,0.5,1682.2391967969247,110.7,111.2,0.46290000000000003,0.3446000000000001,0.8206,42.9,13.9,4.9,0.4,1588.102429884051,124,94
5065,104.8,104.3,0.4967,0.40650000000000003,0.718,38.4,14.3,5.5,0.3,1462.2123537924767,101.0,99.0,0.4598999999999999,0.30389999999999995,0.7698,39.8,13.2,3.9,0.7,1453.4730479628179,85,89
5066,91.9,95.5,0.40920000000000006,0.3295,0.7473,40.6,13.0,2.5,0.5,1492.450050838254,100.9,89.4,0.4755999999999999,0.40360000000000007,0.7725,41.8,13.3,5.4,0.8,1622.7950503017717,104,85
5067,103.5,96.6,0.5065999999999999,0.30779999999999996,0.7847999999999999,43.0,15.0,5.9,0.9,1567.5384498400508,101.6,104.0,0.4437000000000001,0.3306,0.7529000000000001,40.6,14.7,5.8,0.3,1572.4153147881598,109,100
5068,105.1,108.7,0.45170000000000005,0.3215,0.7547,42.4,15.6,4.3,0.5,1602.3637614119527,102.8,100.3,0.4443,0.36560000000000004,0.7713999999999999,40.2,13.0,4.4,0.4,1574.1009327019556,81,72
5069,102.8,96.8,0.496,0.4107,0.7885,40.8,14.3,4.3,0.5,1384.4054843403192,92.2,95.7,0.46019999999999994,0.3731,0.8314999999999999,38.4,16.9,6.0,0.5,1250.0491565041912,98,95
5070,98.4,113.6,0.40469999999999995,0.35139999999999993,0.7832,47.0,19.0,5.5,0.2,1470.4519529688832,109.7,106.0,0.4824,0.42119999999999996,0.735,42.0,16.3,5.3,0.6,1451.415923169569,111,107
5071,97.6,102.7,0.45199999999999996,0.2931,0.6838,44.4,15.9,5.1,0.3,1687.0932183397942,103.3,103.0,0.4608,0.35500000000000004,0.7793000000000001,44.2,16.7,4.4,0.5,1501.8351882224288,107,96
5072,93.6,93.0,0.4208,0.3275,0.7426,41.3,13.5,2.7,0.5,1516.4252463777789,94.1,100.6,0.4396,0.3713,0.7134,37.9,13.5,4.3,0.3,1446.642632953441,94,96
5073,106.5,101.7,0.4715000000000001,0.3696,0.7202999999999999,43.1,15.4,4.7,0.7,1685.448594771432,99.5,91.9,0.47219999999999995,0.38770000000000004,0.7969999999999999,41.9,15.1,5.8,0.6,1434.86248074263,111,86
5074,97.1,94.8,0.4723,0.369,0.8057000000000001,40.0,14.0,3.3,0.5,1509.1566496815797,105.7,108.9,0.4718,0.3648,0.7426999999999999,41.4,12.7,3.9,0.2,1402.8569480783233,96,118
5075,106.5,101.7,0.4715000000000001,0.3696,0.7202999999999999,43.1,15.4,4.7,0.7,1691.5543799810794,92.1,99.7,0.4321,0.32489999999999997,0.7917000000000001,42.0,15.9,4.3,0.0,1457.390519750754,104,73
5076,103.6,101.4,0.4822,0.3428,0.704,46.0,15.6,6.7,0.7,1578.5486410427543,92.2,95.7,0.46019999999999994,0.3731,0.8314999999999999,38.4,16.9,6.0,0.4,1246.8614233545964,81,91
5077,105.8,93.6,0.4805999999999999,0.35019999999999996,0.671,44.8,13.7,5.2,1.0,1419.7205233624104,101.2,91.2,0.46709999999999996,0.40470000000000006,0.7764,42.7,13.4,5.9,0.8,1598.8198547622467,110,112
5078,103.5,96.6,0.5065999999999999,0.30779999999999996,0.7847999999999999,43.0,15.0,5.9,0.6,1577.447561947351,110.7,111.2,0.46290000000000003,0.3446000000000001,0.8206,42.9,13.9,4.9,0.4,1573.1471179576963,104,123
5079,104.7,104.8,0.45919999999999994,0.34819999999999995,0.7637,40.3,15.1,6.2,0.7,1562.5062026808596,105.1,108.7,0.45170000000000005,0.3215,0.7547,42.4,15.6,4.3,0.3,1611.1097659435757,88,83
5080,109.7,106.0,0.4824,0.42119999999999996,0.735,42.0,16.3,5.3,0.6,1445.527396429817,101.4,104.3,0.4319,0.2885,0.8432999999999999,43.4,14.3,5.5,0.6,1697.1945087232793,96,114
5081,104.8,104.3,0.4967,0.40650000000000003,0.718,38.4,14.3,5.5,0.3,1455.6832896714407,109.4,100.4,0.4688,0.4173,0.7992,45.8,14.3,3.9,0.8,1548.6392689590762,103,99
5082,104.6,107.0,0.44849999999999995,0.3536,0.7716000000000001,41.8,16.5,6.0,0.5,1599.9624246573474,100.7,97.3,0.4598999999999999,0.3268,0.7832000000000001,40.8,13.8,4.1,0.7,1460.002112083854,100,105
5083,105.7,108.9,0.4718,0.3648,0.7426999999999999,41.4,12.7,3.9,0.3,1427.6737458441269,94.1,100.6,0.4396,0.3713,0.7134,37.9,13.5,4.3,0.3,1452.77445245221,97,103
5084,105.6,104.3,0.4484,0.37740000000000007,0.7937,40.3,12.4,4.3,0.7,1565.3549281703326,95.2,101.4,0.4484,0.3341,0.6775,42.3,16.5,4.8,0.1,1692.0049082406333,92,78
5085,103.5,96.6,0.5065999999999999,0.30779999999999996,0.7847999999999999,43.0,15.0,5.9,0.6,1561.388659052213,102.6,94.6,0.49850000000000005,0.4206999999999999,0.7826000000000001,40.7,14.2,4.5,0.6,1387.593217489914,95,86
5086,99.5,91.9,0.47219999999999995,0.38770000000000004,0.7969999999999999,41.9,15.1,5.8,0.8,1428.7566955329826,98.3,107.8,0.4715999999999999,0.3898,0.7529999999999999,37.9,18.2,5.0,0.4,1339.215926236557,103,94
5087,95.2,101.4,0.4484,0.3341,0.6775,42.3,16.5,4.8,0.1,1672.6955485317976,106.8,105.3,0.4642999999999999,0.3587,0.7081999999999999,43.2,15.6,4.9,0.7,1534.9400973944364,94,115
5088,109.7,106.0,0.4824,0.42119999999999996,0.735,42.0,16.3,5.3,0.8,1440.7046924848898,104.8,104.3,0.4967,0.40650000000000003,0.718,38.4,14.3,5.5,0.3,1464.3013660720305,95,89
5089,97.1,94.8,0.4723,0.369,0.8057000000000001,40.0,14.0,3.3,0.5,1484.339851915776,105.1,108.7,0.45170000000000005,0.3215,0.7547,42.4,15.6,4.3,0.3,1602.770014596495,83,93
5090,103.6,101.4,0.4822,0.3428,0.704,46.0,15.6,6.7,0.5,1553.943049787509,103.4,93.7,0.4676,0.34080000000000005,0.6769999999999999,45.0,14.9,5.3,0.9,1417.4983716683005,96,94
5091,103.0,109.3,0.4619,0.3534,0.7252000000000001,40.8,13.7,4.4,0.3,1420.6399463090934,95.3,99.6,0.4484,0.3242,0.7242,38.8,14.0,2.4,0.5,1331.024614399721,97,94
5092,102.6,94.6,0.49850000000000005,0.4206999999999999,0.7826000000000001,40.7,14.2,4.5,0.5,1382.998149764772,110.1,112.0,0.45780000000000004,0.33980000000000005,0.8234,43.4,14.1,5.1,0.4,1589.2060208528344,92,104
5093,99.5,91.9,0.47219999999999995,0.38770000000000004,0.7969999999999999,41.9,15.1,5.8,0.8,1435.5494514269308,101.2,91.2,0.46709999999999996,0.40470000000000006,0.7764,42.7,13.4,5.9,0.7,1601.0420064563566,109,119
5094,102.3,102.1,0.4558,0.35070000000000007,0.7936000000000001,43.6,16.9,4.3,0.8,1496.9234983215897,97.1,109.2,0.4042,0.33149999999999996,0.7631999999999999,47.5,18.6,5.3,0.1,1476.3404797086353,106,84
