,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,WINNER
1570,105.5,116.8,0.4565,0.3447,0.7152000000000001,42.1,15.1,5.3,0.4,0.5,1401.177692623473,-1,103.0,105.7,0.46659999999999996,0.36569999999999997,0.7501000000000001,38.4,15.4,3.1,0.21739130434782608,0.2,1391.8742283975098,-1,A
1571,97.0,105.6,0.4591,0.3985,0.7656999999999999,37.5,14.6,4.8,0.30434782608695654,0.2,1348.9621713377385,-1,113.9,102.0,0.4985000000000001,0.3924,0.8242,43.0,12.7,3.8,0.7083333333333334,0.7,1569.108088863969,12,B
1572,102.1,102.9,0.47780000000000006,0.34419999999999995,0.7403,36.9,12.6,6.3,0.5454545454545454,0.6,1481.1739725175482,-1,101.8,104.5,0.453,0.37499999999999994,0.7344,39.6,15.3,3.7,0.6086956521739131,0.4,1483.9438070754486,-3,A
1573,110.1,106.1,0.48900000000000005,0.4199,0.8395000000000001,42.3,14.0,5.2,0.5416666666666666,0.6,1536.9870489372868,1,99.5,112.4,0.42349999999999993,0.3563,0.7439,42.8,12.3,3.0,0.13636363636363635,0.1,1373.149373339774,-9,A
1574,120.0,107.9,0.5172000000000001,0.39749999999999996,0.8112,44.5,15.4,7.5,0.76,0.8,1738.1076055186418,4,107.8,108.2,0.446,0.33490000000000003,0.7804000000000001,45.7,13.6,4.7,0.4090909090909091,0.7,1467.4962132534472,1,A
1575,110.9,114.4,0.4891,0.3788,0.7549999999999999,41.4,15.3,3.7,0.5,0.5,1500.0015677448464,-1,105.8,109.3,0.4506,0.36360000000000003,0.7384000000000001,44.6,15.9,4.5,0.5652173913043478,0.3,1511.3176589137065,-1,A
1576,108.7,112.6,0.45360000000000006,0.3395,0.6893999999999999,46.4,16.5,5.5,0.34782608695652173,0.2,1385.4849360937376,-5,108.4,106.3,0.4514,0.30100000000000005,0.7765,51.3,15.8,5.8,0.5652173913043478,0.7,1465.2352705829674,-1,A
1577,109.1,113.8,0.4623000000000001,0.339,0.7596,45.9,16.4,4.7,0.34615384615384615,0.3,1357.0326611866842,-1,99.6,102.2,0.43549999999999994,0.366,0.7769999999999999,41.8,11.9,4.0,0.5416666666666666,0.6,1540.897723522818,1,B
1578,99.6,99.3,0.4295,0.30910000000000004,0.7302000000000001,44.6,15.7,3.9,0.4782608695652174,0.2,1541.5656324761467,3,108.7,109.3,0.4607,0.3874999999999999,0.7297,45.6,15.9,4.1,0.391304347826087,0.4,1396.1428816367943,1,B
1579,110.5,95.9,0.4909,0.42860000000000004,0.7855000000000001,41.1,12.4,4.0,0.52,0.6,1587.8516826420241,-1,118.4,101.1,0.473,0.39720000000000005,0.7915999999999999,45.9,14.8,4.9,0.8181818181818182,0.9,1669.3541603345566,7,B
1580,101.0,94.9,0.4608,0.36950000000000005,0.8621000000000001,42.2,13.9,6.2,0.68,0.9,1618.7221739458862,2,108.4,102.2,0.4885,0.4142,0.7588999999999999,41.2,13.7,5.6,0.8461538461538461,0.9,1651.260545252661,4,A
1581,108.0,114.9,0.46510000000000007,0.3385,0.7167000000000001,42.7,15.2,5.5,0.4230769230769231,0.5,1407.2872784425479,1,109.0,111.7,0.4585,0.38120000000000004,0.7243999999999999,45.1,14.8,4.7,0.5416666666666666,0.3,1501.1750880729667,-2,B
1582,117.7,105.0,0.5099,0.40380000000000005,0.8030999999999999,44.4,15.6,8.1,0.7692307692307693,0.8,1741.7862532719087,5,102.3,105.0,0.45909999999999995,0.3678,0.7141,39.7,14.7,3.4,0.5833333333333334,0.8,1477.5548632776583,-4,A
1583,102.4,98.3,0.4548,0.36840000000000006,0.7556999999999999,44.3,12.1,3.6,0.28,0.2,1458.5439117077788,-1,101.5,102.6,0.4784,0.32609999999999995,0.7375,37.4,12.7,6.3,0.5652173913043478,0.7,1487.5629163153385,1,B
1584,112.5,100.8,0.5017000000000001,0.39410000000000006,0.7960999999999999,42.2,12.8,3.7,0.72,0.8,1571.9974009647942,13,108.3,104.4,0.48319999999999996,0.40519999999999995,0.8295,42.6,14.1,5.1,0.56,0.7,1539.3816377558958,2,B
1585,96.8,110.2,0.4189,0.34480000000000005,0.7016,43.9,12.8,3.3,0.13043478260869565,0.1,1370.754784521165,-10,105.8,106.8,0.43339999999999995,0.34340000000000004,0.789,46.5,13.5,4.5,0.391304347826087,0.6,1463.8175655001803,-1,A
1586,91.7,100.8,0.4351999999999999,0.3575,0.8229000000000001,37.2,14.7,5.2,0.3333333333333333,0.2,1437.2170236210936,-1,114.9,103.8,0.5096999999999999,0.3782,0.7833,41.9,14.4,5.9,0.6818181818181818,0.6,1632.6087930082256,4,B
1587,111.6,113.3,0.49210000000000004,0.3805,0.7204999999999999,43.1,15.2,3.9,0.52,0.5,1510.1441385855862,1,98.5,103.1,0.4692,0.40840000000000004,0.7595,39.1,14.8,5.1,0.2916666666666667,0.2,1346.0728592369132,-2,B
1588,98.2,110.0,0.4258,0.34480000000000005,0.7145999999999999,44.8,12.9,3.9,0.16666666666666666,0.2,1383.1309109956967,1,100.7,102.2,0.46560000000000007,0.36960000000000004,0.8162,45.2,16.6,4.5,0.5,0.2,1465.891127763447,1,A
1589,101.1,95.0,0.4635000000000001,0.3591,0.8710000000000001,42.4,13.9,5.8,0.6923076923076923,0.4,1624.9982130038682,3,106.8,113.4,0.4619,0.3288,0.7626,45.7,16.4,4.7,0.3333333333333333,0.2,1352.371513479658,-2,A
1590,98.7,105.9,0.45120000000000005,0.378,0.7655999999999998,39.1,15.7,4.3,0.4583333333333333,0.5,1499.0948058607912,-2,108.5,107.9,0.46019999999999994,0.3772,0.7304999999999999,46.2,16.0,4.5,0.4166666666666667,0.4,1407.2582018633755,2,A
1591,102.0,109.9,0.45990000000000003,0.34249999999999997,0.7493,40.3,15.8,5.3,0.34782608695652173,0.3,1466.4222823973762,-4,101.7,103.0,0.44799999999999995,0.3755,0.7655,41.0,11.8,4.0,0.56,0.6,1545.5588712298443,2,A
1592,107.3,106.1,0.4507,0.3176,0.7727,50.5,16.0,5.6,0.5416666666666666,0.6,1457.9165183530044,-2,110.9,100.1,0.49849999999999994,0.3914000000000001,0.7941,41.5,12.6,3.7,0.6923076923076923,0.7,1564.8957655403856,-1,B
1593,100.2,102.2,0.4387,0.35520000000000007,0.8135,46.2,14.7,5.7,0.5416666666666666,0.5,1522.6664828840787,-3,118.5,101.6,0.4753,0.40449999999999997,0.7916000000000001,45.9,15.0,5.0,0.8260869565217391,0.9,1677.3100670201504,8,B
1594,102.5,103.3,0.4753,0.323,0.7478,37.1,12.2,5.3,0.5833333333333334,0.7,1495.099680039116,2,109.9,95.3,0.4857,0.4191000000000001,0.7962,40.4,12.1,3.9,0.5,0.2,1579.8957759564303,-2,A
1595,103.1,106.1,0.4636,0.3592,0.7362,39.7,15.7,3.3,0.20833333333333334,0.2,1385.7646425784349,-2,107.2,114.7,0.46320000000000006,0.3281,0.7341000000000001,41.9,14.5,5.5,0.4074074074074074,0.2,1398.4804950773193,-1,A
1596,109.4,113.7,0.45499999999999996,0.3364,0.6779,45.5,16.1,5.6,0.375,0.2,1392.8036883237005,1,104.9,106.4,0.4215000000000001,0.3303,0.7849,47.3,13.3,5.4,0.375,0.6,1451.4414390256486,-2,A
1597,99.9,101.4,0.43220000000000003,0.3116,0.6959000000000001,45.2,15.5,4.0,0.4583333333333333,0.2,1530.4503122495655,-1,94.1,101.9,0.4492000000000001,0.3649,0.8219,35.9,15.1,4.8,0.32,0.1,1433.0900487941535,-2,A
1598,102.5,101.9,0.47990000000000005,0.3597,0.8280000000000001,44.9,17.1,4.4,0.48,0.7,1459.506896034113,-1,102.2,109.1,0.4516,0.36069999999999997,0.7457,38.4,15.0,3.3,0.24,0.2,1394.574792788004,1,A
1599,107.6,102.8,0.4867,0.396,0.7670999999999999,41.0,13.6,5.0,0.8148148148148148,0.8,1644.984506194679,-1,102.1,104.5,0.4585,0.3698,0.6866999999999999,40.3,14.9,2.8,0.56,0.7,1475.6826027196507,-5,A
1600,108.2,104.6,0.48360000000000003,0.3901,0.8253,42.4,14.1,4.9,0.5769230769230769,0.7,1546.4832731803044,3,104.7,109.2,0.445,0.3584,0.7295,44.7,14.6,5.0,0.56,0.3,1509.9818714381952,1,A
1601,113.6,103.2,0.5045,0.3734,0.7926,41.9,14.2,5.8,0.6956521739130435,0.6,1636.7357678351657,5,101.5,105.8,0.4753,0.4231000000000001,0.7571,39.4,15.5,5.0,0.32,0.4,1360.0176167773086,1,A
1602,103.9,98.1,0.4643,0.389,0.7521,43.8,12.2,3.5,0.2692307692307692,0.2,1451.0071479840012,-2,107.5,106.6,0.4767,0.3545999999999999,0.7927000000000002,41.3,11.9,3.4,0.5769230769230769,0.7,1500.7084765595446,1,B
1603,105.5,104.2,0.44959999999999994,0.31640000000000007,0.7977000000000001,50.4,16.8,5.3,0.52,0.6,1452.4804958159266,-3,111.1,110.3,0.48550000000000004,0.3798,0.7499999999999998,43.7,15.6,4.2,0.5,0.5,1496.1993810451909,-1,B
1604,116.1,103.7,0.5069,0.389,0.8108000000000001,43.2,15.5,8.2,0.7777777777777778,0.8,1743.6585138299163,6,103.7,106.0,0.45280000000000004,0.37110000000000004,0.7947,45.1,14.5,6.1,0.52,0.6,1518.308275540468,-4,A
1605,105.7,100.7,0.4833,0.39660000000000006,0.7640999999999998,40.7,13.3,5.0,0.8214285714285714,0.8,1649.9924486150826,1,99.2,109.9,0.4387,0.34220000000000006,0.7022999999999999,43.4,13.0,4.2,0.2,0.3,1389.5151427250307,2,B
1606,102.0,109.3,0.4640000000000001,0.3577,0.7582,38.1,15.3,4.7,0.375,0.3,1471.7035913358425,1,111.3,100.3,0.4901000000000001,0.35600000000000004,0.7659999999999999,42.6,13.4,5.4,0.7083333333333334,0.6,1640.4610332837426,6,A
1607,119.1,103.8,0.48080000000000006,0.4083,0.7893000000000001,44.7,14.9,4.7,0.8333333333333334,0.7,1681.6682743637612,9,112.8,112.0,0.4917000000000001,0.4143,0.7468999999999999,42.1,15.2,4.8,0.5185185185185185,0.6,1503.3103856498176,1,A
1608,104.6,108.7,0.42650000000000005,0.31999999999999995,0.7699,46.7,13.6,4.8,0.36,0.1,1437.9565188111258,-3,100.0,101.1,0.42750000000000005,0.30779999999999996,0.6873000000000001,45.8,15.6,4.2,0.48,0.8,1533.1760214667227,1,A
1609,99.7,106.0,0.4569,0.37899999999999995,0.7576999999999999,38.3,14.8,4.4,0.48,0.6,1507.1342867604194,1,95.0,102.1,0.4551,0.3776,0.8024000000000001,37.1,15.7,4.4,0.3076923076923077,0.1,1430.3643395769964,-3,A
1610,109.5,112.1,0.4671,0.35860000000000003,0.6678,44.4,16.6,5.5,0.4,0.3,1406.2886085382233,2,102.9,104.1,0.48550000000000004,0.3509,0.8144,43.1,16.1,4.3,0.5,0.7,1464.4082719060002,1,B
1611,105.6,107.3,0.4497,0.3572,0.7396999999999999,46.9,16.1,4.6,0.4,0.3,1399.2187209637473,-1,103.8,104.3,0.45719999999999994,0.3582,0.7736,41.1,11.8,3.9,0.5384615384615384,0.5,1540.277562291378,-1,A
1612,103.0,109.2,0.45230000000000004,0.35219999999999996,0.7457,38.4,15.2,3.6,0.23076923076923078,0.2,1389.6734169161168,-1,109.8,101.1,0.49399999999999994,0.39120000000000005,0.7759999999999999,40.6,13.3,3.7,0.7037037037037037,0.8,1570.3317880774634,1,B
1613,105.4,109.1,0.4474,0.35699999999999993,0.7422,44.7,14.8,4.7,0.5384615384615384,0.2,1500.954235219915,-1,100.2,103.9,0.44480000000000003,0.3681,0.6956,41.2,14.0,3.0,0.5384615384615384,0.7,1470.674660299247,-6,A
1614,101.9,96.6,0.4646,0.35839999999999994,0.843,42.4,13.6,5.9,0.7037037037037037,0.4,1626.579857611021,4,102.0,99.9,0.4619,0.3745,0.7456999999999999,42.2,11.6,3.8,0.25925925925925924,0.4,1445.200547846583,-3,B
1615,105.6,113.3,0.4551,0.3309,0.7698999999999999,44.9,16.3,4.4,0.32142857142857145,0.4,1350.7898688725052,-3,101.2,105.8,0.485,0.41950000000000004,0.7293000000000001,40.0,16.5,5.2,0.3076923076923077,0.4,1356.2923513287317,-1,B
1616,107.2,108.7,0.4436,0.32070000000000004,0.8195,49.6,16.5,5.0,0.5,0.5,1445.3694912112999,-4,107.0,104.0,0.4856,0.3692,0.7864,42.0,12.6,3.0,0.5925925925925926,0.7,1506.5150766969628,2,A
1617,107.4,98.5,0.48109999999999997,0.41270000000000007,0.7721000000000001,38.5,12.6,3.8,0.48148148148148145,0.2,1560.4216662392978,-3,102.0,107.4,0.44959999999999994,0.3598,0.6892999999999998,43.7,12.3,4.4,0.23076923076923078,0.3,1426.8327383023895,3,B
1618,104.1,111.9,0.4563999999999999,0.32099999999999995,0.7696999999999999,43.4,14.6,3.9,0.3103448275862069,0.2,1342.5466162891175,-4,109.7,101.5,0.4737000000000001,0.34550000000000003,0.752,42.9,13.5,4.9,0.68,0.6,1628.6575630437674,-1,B
1619,104.4,101.1,0.4814,0.38700000000000007,0.7579999999999999,41.6,13.8,4.8,0.7931034482758621,0.9,1612.6748530377238,-1,104.3,107.7,0.4492,0.34340000000000004,0.7601,44.2,15.1,4.7,0.5555555555555556,0.3,1515.0466485000568,1,A
1620,102.9,108.2,0.4612,0.3523,0.7731,39.4,15.1,4.8,0.4,0.2,1483.5070615758177,2,106.4,114.0,0.46159999999999995,0.33390000000000003,0.758,41.4,14.2,5.3,0.39285714285714285,0.4,1389.6703448677501,-2,A
1621,104.4,108.8,0.43019999999999997,0.3297,0.7614,45.6,13.3,4.5,0.38461538461538464,0.2,1454.7662093713398,1,120.8,103.2,0.49349999999999994,0.41529999999999995,0.7718999999999999,43.5,13.9,5.0,0.84,0.8,1685.5514641276254,10,B
1622,100.9,102.2,0.47079999999999994,0.3958,0.7512,38.3,14.6,5.0,0.5,0.4,1521.269431845679,2,103.9,108.1,0.4405000000000001,0.3485,0.8105,44.6,13.7,5.5,0.5,0.5,1515.2485635553464,-5,B
1623,108.8,106.7,0.4763,0.3823,0.8196,42.2,13.8,4.4,0.5925925925925926,0.7,1555.5109093985845,4,99.6,101.3,0.426,0.31100000000000005,0.7064000000000001,45.7,15.6,4.2,0.46153846153846156,0.2,1516.3663309065087,-1,B
1624,93.8,103.3,0.44830000000000003,0.3831,0.7762,35.0,15.5,3.9,0.2962962962962963,0.2,1416.2291944917367,-4,103.7,105.8,0.4445,0.33890000000000003,0.7847999999999998,41.4,11.1,4.1,0.5185185185185185,0.5,1529.2904317219998,-2,B
1625,114.4,116.0,0.5012,0.4396,0.709,41.7,15.4,4.8,0.5,0.6,1499.4271958859533,-1,106.3,102.2,0.4918,0.3402,0.7776,37.4,12.1,5.4,0.6,0.4,1514.5737897562485,3,A
1626,118.1,103.3,0.5206,0.4067,0.8039999999999999,43.5,14.7,8.3,0.7857142857142857,0.8,1746.7182258150378,7,101.3,97.8,0.46399999999999997,0.3908,0.744,42.6,11.3,3.7,0.2857142857142857,0.2,1458.5809794767515,1,A
1627,103.4,105.0,0.4868,0.35849999999999993,0.8046999999999999,43.3,16.3,4.3,0.5185185185185185,0.1,1469.4500274103852,2,104.8,105.3,0.4544,0.3472,0.7463,47.0,16.2,5.0,0.4230769230769231,0.3,1410.2058515331255,1,A
1628,110.2,101.6,0.4974,0.40259999999999996,0.7756,41.0,13.6,3.7,0.7142857142857143,0.9,1574.773934246685,2,109.1,111.2,0.4588,0.3677,0.6810999999999999,44.7,16.3,5.1,0.38461538461538464,0.3,1401.2468530338383,-1,A
1629,99.8,102.6,0.43600000000000005,0.3608,0.7282,41.8,14.7,3.0,0.5185185185185185,0.3,1456.5822470191054,-7,105.9,111.9,0.45549999999999996,0.3699,0.8005000000000001,38.3,14.7,3.3,0.2222222222222222,0.3,1385.2312707468952,-2,A
1630,105.8,104.0,0.4803,0.35159999999999997,0.7768,42.8,12.8,3.4,0.5714285714285714,0.6,1496.9683426707431,-1,101.3,103.6,0.47999999999999987,0.41130000000000005,0.7131000000000001,41.1,16.1,4.9,0.3333333333333333,0.3,1364.5356039121193,1,A
1631,108.9,111.8,0.45030000000000003,0.32860000000000006,0.8333,49.1,17.3,4.5,0.5185185185185185,0.6,1454.9162252375195,1,98.8,101.7,0.4213,0.3238,0.6997000000000001,45.9,15.3,4.3,0.48148148148148145,0.2,1524.4462784458392,1,B
1632,105.0,102.6,0.49470000000000003,0.3905,0.7691999999999999,40.0,14.3,4.5,0.8,0.9,1617.883352955204,1,108.8,98.1,0.492,0.41059999999999997,0.7826,39.9,12.9,4.2,0.4642857142857143,0.2,1551.867260016543,-4,B
1633,105.6,112.8,0.46040000000000003,0.3297,0.7519,40.8,14.2,5.5,0.3793103448275862,0.3,1382.128843247046,-3,104.1,108.4,0.45070000000000005,0.3442,0.8099999999999999,41.9,13.1,4.8,0.5185185185185185,0.5,1523.8485255469213,1,B
1634,101.8,95.4,0.465,0.35839999999999994,0.8129,43.4,13.0,5.9,0.6785714285714286,0.4,1613.1994259808525,-1,117.4,101.2,0.48999999999999994,0.40540000000000004,0.7482,42.9,13.5,4.6,0.8461538461538461,0.9,1689.665326756082,11,B
1635,102.9,103.1,0.45829999999999993,0.36490000000000006,0.6826999999999999,44.3,11.7,4.5,0.25925925925925924,0.1,1435.3871445251443,4,108.3,103.8,0.49379999999999996,0.3516,0.7670999999999999,37.9,12.1,5.2,0.5769230769230769,0.7,1505.6868135487725,-1,A
1636,100.4,101.9,0.43520000000000003,0.36629999999999996,0.7337,42.1,14.2,2.8,0.5357142857142857,0.4,1466.2852581850864,1,107.8,107.0,0.4796,0.37779999999999997,0.807,41.6,13.9,4.7,0.5714285714285714,0.7,1547.430961859254,-1,A
1637,114.4,117.7,0.5079999999999999,0.45830000000000004,0.7162999999999999,40.9,16.0,5.2,0.5172413793103449,0.5,1508.3141720934293,1,106.6,107.6,0.4585,0.34520000000000006,0.768,44.7,14.6,4.6,0.5357142857142857,0.9,1509.8381485825767,-1,B
1638,101.1,107.2,0.42429999999999995,0.31299999999999994,0.753,46.4,13.3,4.5,0.37037037037037035,0.5,1450.652346742883,-1,100.0,102.6,0.4686,0.4034,0.7245999999999999,37.1,14.6,4.7,0.48148148148148145,0.6,1512.6694698541041,-1,B
1639,100.6,101.6,0.44279999999999997,0.3465,0.7575000000000001,41.5,11.3,4.3,0.5357142857142857,0.5,1534.152270982509,1,105.0,107.0,0.46799999999999997,0.3672,0.7817,40.9,13.8,5.1,0.4230769230769231,0.3,1491.0485631965219,3,A
1640,104.7,110.8,0.45299999999999996,0.3709,0.7753,38.1,14.9,3.7,0.21428571428571427,0.2,1375.5282595809142,-3,93.3,102.2,0.4373,0.3813,0.8012,37.4,15.4,3.8,0.2857142857142857,0.1,1411.3673552312275,-5,B
1641,104.3,104.5,0.4471,0.338,0.7558,47.1,16.1,5.2,0.4074074074074074,0.5,1403.5302662097913,-1,111.2,103.3,0.4728,0.3545,0.7645,42.6,13.4,4.5,0.6923076923076923,0.9,1630.6902349317156,1,B
1642,101.5,99.6,0.4661999999999999,0.39320000000000005,0.7705,41.7,11.7,3.6,0.27586206896551724,0.2,1455.0809859951764,-1,102.1,99.2,0.46579999999999994,0.3729,0.7787,42.8,13.6,5.7,0.6551724137931034,0.9,1603.2601689343576,-2,B
1643,100.9,103.5,0.42000000000000004,0.3417,0.6773,47.4,15.6,4.2,0.5,0.3,1528.1195557057122,2,104.1,103.8,0.4816000000000001,0.3685,0.8054,43.5,15.7,3.8,0.5357142857142857,0.7,1476.1256127337194,3,B
1644,112.3,102.9,0.5016,0.41100000000000003,0.7823,40.4,14.1,3.5,0.7241379310344828,1.0,1579.3750610916525,3,108.5,99.6,0.4937,0.4226,0.7762,40.9,13.8,3.9,0.4827586206896552,0.3,1566.458862573953,1,A
1645,107.9,104.6,0.49870000000000003,0.35130000000000006,0.7684,38.0,11.7,5.1,0.5555555555555556,0.4,1495.8576754930632,-2,119.3,103.8,0.49239999999999995,0.39949999999999997,0.7472,42.9,13.3,4.0,0.8518518518518519,0.9,1699.604583802577,12,B
1646,102.5,106.7,0.4485,0.3464,0.7754,42.3,14.1,5.3,0.4074074074074074,0.3,1482.8005931752668,-1,99.5,102.7,0.4711,0.3902,0.7253,36.9,15.0,5.1,0.5,0.3,1518.735429422191,1,B
1647,105.5,107.1,0.45999999999999996,0.3617,0.8384,41.6,12.9,5.1,0.5357142857142857,0.6,1528.4827505688386,2,101.0,107.6,0.42699999999999994,0.3121,0.7677999999999999,45.1,14.1,4.3,0.35714285714285715,0.4,1444.5863871747963,-2,A
1648,105.9,111.9,0.46159999999999995,0.3443,0.7658000000000001,42.7,14.0,4.2,0.3,0.3,1340.5139444011693,-5,108.0,102.7,0.49239999999999995,0.358,0.8003,42.3,12.8,4.0,0.5862068965517241,0.6,1507.363434796541,1,A
1649,94.1,101.8,0.44349999999999995,0.39730000000000004,0.7828999999999999,38.2,16.2,4.1,0.3103448275862069,0.2,1415.5817262789876,1,103.7,103.5,0.4791,0.3795,0.7645,40.1,13.7,4.6,0.7741935483870968,0.7,1603.291750397794,-1,B
1650,106.9,107.0,0.47400000000000003,0.36549999999999994,0.8089000000000001,42.6,13.7,4.8,0.5517241379310345,0.5,1537.2643648349595,-2,100.5,103.8,0.43920000000000003,0.32839999999999997,0.7686,46.1,17.6,4.7,0.39285714285714285,0.3,1395.0846191258015,-2,A
1651,99.0,100.9,0.4253,0.3629,0.7275999999999999,42.5,14.3,3.6,0.5517241379310345,0.6,1476.451855209381,2,103.3,109.3,0.4532,0.3255,0.7579,41.2,14.8,5.3,0.36666666666666664,0.1,1377.4946182251288,-4,A
1652,113.2,101.2,0.48600000000000004,0.3427,0.7534,42.9,12.9,4.0,0.7037037037037037,0.9,1639.1358820157054,2,99.6,105.3,0.46609999999999996,0.4061,0.7321000000000001,40.9,15.8,4.7,0.32142857142857145,0.3,1354.1405117863214,-1,A
1653,100.1,99.9,0.441,0.3343,0.7289,42.8,12.1,4.6,0.5517241379310345,0.6,1542.400241003764,2,111.9,103.8,0.5071,0.41600000000000004,0.7904999999999999,39.9,14.1,3.3,0.7333333333333333,0.8,1588.6513427638547,4,B
1654,101.3,106.2,0.4448,0.3429,0.7331,43.2,14.1,5.3,0.39285714285714285,0.3,1476.6648887938748,-2,100.4,98.0,0.45870000000000005,0.35119999999999996,0.7715,42.6,13.3,5.4,0.6666666666666666,0.9,1605.841726869894,1,B
1655,115.0,103.6,0.5226999999999999,0.41229999999999994,0.7817999999999999,42.7,15.2,7.6,0.7931034482758621,0.8,1750.218219296613,8,107.6,112.4,0.4553,0.3592,0.6891,45.0,16.6,4.9,0.37037037037037035,0.5,1396.6457261888709,-2,A
1656,105.1,104.0,0.4699999999999999,0.3589,0.6671,44.6,11.5,4.3,0.2857142857142857,0.4,1445.2162825808537,5,107.6,112.6,0.4438000000000001,0.3098,0.8233,48.8,18.2,4.7,0.5,0.5,1451.2429479776465,-1,A
1657,118.3,105.4,0.48360000000000003,0.387,0.7543,42.1,13.0,4.0,0.8571428571428571,0.9,1702.1749926022612,13,106.4,99.7,0.48260000000000003,0.4163,0.7826,41.7,14.0,4.4,0.4666666666666667,0.3,1557.1825809017507,-1,A
1658,108.0,105.9,0.4819,0.3795,0.7878,43.3,13.3,5.3,0.5666666666666667,0.7,1543.6603699579166,1,103.1,101.0,0.476,0.37770000000000004,0.7788,40.7,13.7,4.8,0.78125,0.7,1607.5808266418687,1,B
1659,105.9,110.6,0.45680000000000004,0.3401,0.7794000000000001,44.2,15.1,4.4,0.3225806451612903,0.4,1348.579476938902,1,101.4,101.3,0.4657,0.386,0.7867000000000001,41.2,11.0,3.5,0.26666666666666666,0.5,1452.49942805964,-2,A
1660,98.5,101.9,0.4636,0.3839,0.7189,36.1,14.6,5.4,0.5172413793103449,0.6,1524.871133803583,2,102.5,110.0,0.4497,0.3677,0.7878000000000001,37.6,15.6,4.0,0.20689655172413793,0.3,1371.313888533154,-4,B
1661,105.0,101.7,0.4873,0.4058999999999999,0.8125,43.0,15.5,3.8,0.5517241379310345,0.2,1492.2600987399749,4,101.5,106.3,0.4245,0.3187,0.7551999999999999,46.0,13.4,4.2,0.3448275862068966,0.4,1441.1310400743,-3,B
1662,102.1,103.7,0.4568,0.36339999999999995,0.817,41.8,14.2,4.1,0.5517241379310345,0.7,1531.9380976693349,3,106.7,102.7,0.48180000000000006,0.3484,0.8004999999999999,40.6,12.1,4.3,0.5666666666666667,0.5,1499.2979022588083,-1,B
1663,107.9,109.5,0.45389999999999997,0.36150000000000004,0.7746,44.5,14.1,4.6,0.5517241379310345,0.3,1517.5275836593585,1,102.4,104.9,0.42610000000000003,0.349,0.6603999999999999,47.7,15.3,4.8,0.4827586206896552,0.7,1511.9850696994567,-1,B
1664,110.0,113.0,0.45470000000000005,0.3415,0.8154999999999999,48.2,18.8,5.3,0.4827586206896552,0.5,1446.3034628750975,-2,99.4,106.4,0.46719999999999995,0.396,0.7182000000000001,40.4,15.7,4.8,0.3103448275862069,0.3,1350.5797406730107,-2,B
1665,111.7,104.0,0.5048,0.4239,0.7998999999999999,39.6,13.6,3.5,0.7419354838709677,0.8,1595.690309531051,5,108.2,104.0,0.4918,0.3428,0.7718999999999999,38.0,11.4,5.2,0.5357142857142857,0.7,1493.287266693379,-3,B
1666,116.0,118.4,0.5147999999999999,0.4669,0.7181,40.6,16.3,5.1,0.5,0.4,1500.6247370166475,-1,100.8,101.6,0.4405,0.33499999999999996,0.7263999999999999,43.5,12.4,4.7,0.5333333333333333,0.6,1535.3612742365676,-1,B
1667,93.9,101.6,0.4385,0.38849999999999996,0.7835999999999999,38.3,15.9,4.3,0.3,0.2,1411.2926500349129,-1,115.6,105.5,0.5214,0.4144,0.7908000000000001,44.4,15.7,8.0,0.8,0.8,1751.0886043561636,9,B
1668,103.4,108.6,0.4579000000000001,0.338,0.7413000000000001,41.7,15.0,4.8,0.3548387096774194,0.1,1373.2596528759454,-5,106.9,105.1,0.47739999999999994,0.36529999999999996,0.6813,44.4,12.2,4.3,0.3103448275862069,0.5,1450.1557676834027,6,B
1669,98.5,105.3,0.4591,0.369,0.6894000000000001,40.7,15.4,4.8,0.3333333333333333,0.4,1361.204246126552,1,100.4,105.9,0.4366,0.31999999999999995,0.767,44.7,16.9,4.2,0.3793103448275862,0.3,1388.6886140028444,-3,A
1670,103.5,102.4,0.48109999999999997,0.3978,0.7558999999999999,40.5,14.0,4.5,0.7878787878787878,0.8,1610.726533305763,2,99.2,102.1,0.4652,0.37959999999999994,0.7372,36.1,15.0,5.5,0.5,0.6,1512.394461106014,-1,B
1671,105.2,109.8,0.4574,0.34340000000000004,0.7828,43.4,15.5,4.6,0.34375,0.5,1359.463357833582,2,98.4,105.6,0.44060000000000005,0.3382,0.6898,43.0,14.2,5.4,0.3793103448275862,0.4,1467.7691348505732,-3,B
1672,108.7,114.6,0.45990000000000003,0.36669999999999997,0.6799999999999999,44.2,16.4,5.2,0.35714285714285715,0.3,1395.7753411293202,-3,118.6,105.1,0.49189999999999995,0.38820000000000005,0.7622,43.1,13.6,4.1,0.8620689655172413,0.9,1711.367560848916,14,A
1673,102.0,104.0,0.46030000000000004,0.36760000000000004,0.8397,41.7,14.3,4.3,0.5333333333333333,0.4,1527.3990543139114,-1,100.9,97.6,0.4568,0.3487,0.7682,43.9,14.0,5.3,0.6774193548387096,0.4,1614.7374808131956,2,B
