,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
1085,LAL,1610612747,2019-01-11,95,113,0.359,0.185,0.667,55,13,5,0.5476190476190477,0.4,1515.5716942940458,2,14.903113679573213,0
1086,DAL,1610612742,2019-01-11,119,115,0.454,0.342,0.75,43,7,7,0.4634146341463415,0.1,1494.6482341585643,1,16.384510116100273,1
1087,MIN,1610612750,2019-01-11,115,119,0.461,0.417,0.846,53,13,10,0.4878048780487805,0.7,1527.3928260326627,3,18.89345707036095,0
1088,WAS,1610612764,2019-01-11,113,106,0.488,0.545,0.75,43,17,3,0.40476190476190477,0.8,1460.0451827131487,1,18.152021254977356,1
1089,MIL,1610612749,2019-01-11,106,113,0.449,0.325,0.765,43,15,6,0.725,0.6,1652.0472807819617,2,17.760962316142642,0
1090,BKN,1610612751,2019-01-11,105,122,0.42,0.367,0.667,54,17,4,0.4883720930232558,0.5,1492.7846681153055,1,13.906630922538616,0
1091,TOR,1610612761,2019-01-11,122,105,0.457,0.314,0.625,55,10,4,0.7209302325581395,0.8,1588.5446469559688,3,16.926318592908487,1
1092,DEN,1610612743,2019-01-12,93,102,0.386,0.323,0.682,50,17,6,0.7,0.5,1601.7646750296967,2,19.40731761815126,0
1093,PHX,1610612756,2019-01-12,102,93,0.413,0.308,0.72,49,9,9,0.23255813953488372,0.3,1357.7142574656013,-1,15.077236403282452,1
1094,LAC,1610612746,2019-01-12,104,109,0.486,0.5,0.793,38,17,5,0.5853658536585366,0.5,1523.7721424564095,-1,21.71530240058064,0
1095,DET,1610612765,2019-01-12,109,104,0.435,0.432,0.864,48,18,5,0.425,0.2,1435.4383515796312,-4,15.305667064609002,1
1096,BOS,1610612738,2019-01-12,103,105,0.422,0.25,0.679,46,8,3,0.6097560975609756,0.5,1593.648323044519,-1,19.896504666196993,0
1097,ORL,1610612753,2019-01-12,105,103,0.429,0.289,0.917,50,15,5,0.4146341463414634,0.4,1418.0605752464471,-4,16.760814002844572,1
1098,MIA,1610612748,2019-01-12,112,108,0.5,0.484,0.708,38,14,4,0.5,0.6,1511.402604987697,1,17.357837520421583,1
1099,MEM,1610612763,2019-01-12,108,112,0.481,0.31,0.778,38,13,6,0.4634146341463415,0.2,1460.7309025781828,1,15.108980465363672,0
1100,CHI,1610612741,2019-01-12,102,110,0.412,0.28,0.882,47,11,7,0.23809523809523808,0.3,1334.467116693803,-6,15.902626921358287,0
1101,UTA,1610612762,2019-01-12,110,102,0.432,0.356,0.72,52,13,11,0.5116279069767442,0.8,1559.8499686162954,2,17.392214505859553,1
1102,CHA,1610612766,2019-01-12,97,104,0.409,0.333,0.591,56,20,11,0.4634146341463415,0.2,1454.6798159090208,-2,16.06618471132938,0
1103,SAC,1610612758,2019-01-12,104,97,0.414,0.378,0.667,49,11,5,0.5,0.5,1477.5154129011742,1,20.930482752607844,1
1104,NOP,1610612740,2019-01-12,106,110,0.46,0.208,0.875,48,17,8,0.47619047619047616,0.3,1525.4761798662146,3,21.04033179037451,0
1105,MIN,1610612750,2019-01-12,110,106,0.43,0.282,0.792,50,15,5,0.47619047619047616,0.6,1520.2880520343963,-1,19.385716755772517,1
1106,SAS,1610612759,2019-01-12,112,122,0.458,0.323,0.7,52,14,7,0.5813953488372093,0.4,1595.8408386587444,1,19.350005907389978,0
1107,OKC,1610612760,2019-01-12,122,112,0.462,0.478,0.862,47,7,5,0.6097560975609756,0.6,1564.095397941695,-3,16.4559989002768,1
1108,CLE,1610612739,2019-01-13,101,95,0.427,0.381,0.739,52,13,2,0.18604651162790697,0.2,1303.193738679193,-12,16.531848806560923,1
1109,LAL,1610612747,2019-01-13,95,101,0.396,0.206,0.593,51,11,5,0.5348837209302325,0.6,1502.0177006737142,-1,14.879087265552393,0
1110,PHI,1610612755,2019-01-13,108,105,0.46,0.3,0.733,56,17,9,0.627906976744186,0.5,1532.726159075749,-2,22.09550604516951,1
1111,NYK,1610612752,2019-01-13,105,108,0.43,0.323,0.7,34,10,5,0.23809523809523808,0.2,1333.5030909821598,-3,11.589255786682537,0
1112,ORL,1610612753,2019-01-13,116,109,0.482,0.375,0.893,45,11,2,0.42857142857142855,0.5,1426.3036323120036,1,17.294500446593897,1
1113,HOU,1610612745,2019-01-13,109,116,0.442,0.238,0.852,38,10,1,0.5853658536585366,0.4,1576.436473711618,1,20.077203802208665,0
1114,DAL,1610612742,2019-01-13,114,119,0.418,0.421,0.759,51,12,4,0.47619047619047616,0.8,1501.7530081568307,2,15.476380199356388,0
1115,GSW,1610612744,2019-01-13,119,114,0.455,0.422,0.833,49,10,8,0.6666666666666666,0.7,1584.5566069689053,3,22.450043096011914,1
1116,MIL,1610612749,2019-01-13,133,114,0.533,0.367,0.727,39,14,4,0.7073170731707317,0.6,1637.1133406370393,-1,21.762055969929285,1
1117,ATL,1610612737,2019-01-13,114,133,0.406,0.316,0.8,54,24,5,0.30952380952380953,0.5,1392.7389297732605,1,16.526619435442253,0
1118,POR,1610612757,2019-01-13,113,116,0.455,0.353,0.955,39,9,1,0.6046511627906976,0.3,1558.062243085696,4,20.414121606062434,0
1119,DEN,1610612743,2019-01-13,116,113,0.556,0.409,0.85,35,12,0,0.6829268292682927,1.0,1582.340669871922,-1,19.054605372423488,1
1120,TOR,1610612761,2019-01-13,140,138,0.471,0.361,0.806,59,23,8,0.7272727272727273,0.4,1598.4921496593895,4,18.51046505991748,1
1121,WAS,1610612764,2019-01-13,138,140,0.458,0.432,0.611,51,20,7,0.4186046511627907,0.8,1474.9791228580712,2,18.15021636869202,0
1122,CHA,1610612766,2019-01-14,108,93,0.467,0.361,0.818,45,8,4,0.4523809523809524,0.2,1446.9602202052495,-3,16.35349716745589,1
1123,SAS,1610612759,2019-01-14,93,108,0.463,0.35,0.833,36,12,6,0.5681818181818182,0.9,1584.222692747404,-1,19.039869412345514,0
1124,BKN,1610612751,2019-01-14,109,102,0.43,0.342,0.88,55,17,7,0.4772727272727273,0.8,1482.8371654118848,-1,14.604017691199553,1
1125,BOS,1610612738,2019-01-14,102,109,0.407,0.306,0.739,41,12,8,0.5952380952380952,0.5,1585.4052659789625,-2,17.970061111586613,0
1126,NOP,1610612740,2019-01-14,121,117,0.438,0.32,0.75,49,7,7,0.46511627906976744,0.3,1519.0306266071484,-1,19.62882667860633,1
1127,LAC,1610612746,2019-01-14,117,121,0.477,0.5,0.708,50,17,7,0.5714285714285714,0.5,1514.314807614045,-2,20.412381181267772,0
1128,HOU,1610612745,2019-01-14,112,94,0.44,0.375,0.909,36,14,3,0.5714285714285714,0.9,1562.9831343976132,-1,16.627360513702467,1
1129,MEM,1610612763,2019-01-14,94,112,0.507,0.455,0.545,43,24,5,0.4523809523809524,0.2,1455.5331301180822,-1,14.583507993921973,0
1130,DET,1610612765,2019-01-14,94,100,0.389,0.306,0.813,38,11,4,0.43902439024390244,0.3,1444.8956864219956,1,16.721074451506084,0
1131,UTA,1610612762,2019-01-14,100,94,0.388,0.324,0.722,55,18,3,0.5227272727272727,0.8,1563.1515428008386,3,17.687515280710887,1
1132,POR,1610612757,2019-01-14,107,115,0.402,0.323,0.793,49,14,3,0.5909090909090909,0.3,1552.960742938085,-1,18.667484493909367,0
1133,SAC,1610612758,2019-01-14,115,107,0.494,0.385,0.792,48,13,6,0.5116279069767442,0.6,1485.2350086049455,2,18.74985604186224,1
1134,PHI,1610612755,2019-01-15,149,107,0.598,0.488,0.857,54,15,11,0.6363636363636364,0.7,1535.0510808495123,1,20.402754874026854,1
1135,MIN,1610612750,2019-01-15,107,149,0.389,0.348,0.829,34,11,2,0.4883720930232558,0.4,1526.7336052934625,1,20.943991724387953,0
1136,CHI,1610612741,2019-01-15,100,107,0.402,0.29,0.708,46,15,6,0.23255813953488372,0.3,1331.16554250926,-7,15.50498670873294,0
1137,LAL,1610612747,2019-01-15,107,100,0.463,0.308,0.676,51,17,4,0.5227272727272727,0.5,1488.0682191232956,-2,14.80539357776414,1
1138,MIA,1610612748,2019-01-15,86,124,0.419,0.235,0.75,43,18,6,0.5121951219512195,0.6,1516.6003774477977,2,19.26863164303073,0
1139,MIL,1610612749,2019-01-15,124,86,0.5,0.436,0.611,53,7,6,0.7142857142857143,0.8,1642.3165605475303,1,22.532079793523906,1
1140,PHX,1610612756,2019-01-15,97,131,0.421,0.296,0.5,43,19,6,0.25,0.3,1377.138262623376,1,17.295324834902626,0
1141,IND,1610612754,2019-01-15,131,97,0.517,0.48,0.75,52,14,7,0.6666666666666666,0.8,1586.8456553169603,1,21.378747537848856,1
1142,ATL,1610612737,2019-01-15,142,126,0.622,0.486,0.75,44,19,4,0.3023255813953488,0.5,1387.5357098627694,-1,15.6565184161797,1
1143,OKC,1610612760,2019-01-15,126,142,0.457,0.281,0.756,40,12,3,0.6190476190476191,0.5,1575.7135438530354,1,17.60446484326987,0
1144,GSW,1610612744,2019-01-15,142,111,0.6,0.538,0.7,50,10,4,0.6744186046511628,0.8,1589.6128868088201,4,22.381788472256737,1
1145,DEN,1610612743,2019-01-15,111,142,0.457,0.412,0.813,36,8,3,0.6904761904761905,1.0,1587.442170019533,1,19.73098818387033,0
1146,NOP,1610612740,2019-01-16,140,147,0.48,0.514,0.818,49,10,5,0.4772727272727273,0.3,1525.2457109994277,1,18.48168745539344,0
1147,GSW,1610612744,2019-01-16,147,140,0.48,0.49,0.806,57,10,5,0.6818181818181818,0.6,1611.8278944895007,5,23.53451017536731,1
1148,BOS,1610612738,2019-01-16,117,108,0.5,0.467,0.846,49,15,6,0.5813953488372093,0.8,1573.6108657513519,-3,19.889230978780173,1
1149,TOR,1610612761,2019-01-16,108,117,0.446,0.241,0.905,42,13,2,0.7333333333333333,0.5,1601.388939470474,5,18.334968987947878,0
1150,UTA,1610612762,2019-01-16,129,109,0.512,0.333,0.811,48,13,7,0.5333333333333333,0.3,1567.9001944110116,4,17.120211072182457,1
1151,LAC,1610612746,2019-01-16,109,129,0.459,0.455,0.643,41,12,1,0.5581395348837209,0.5,1508.0997232217658,-3,18.953751178643635,0
1152,HOU,1610612745,2019-01-16,142,145,0.429,0.329,0.853,47,10,8,0.5813953488372093,0.9,1572.803814520372,1,14.773455130146557,0
1153,BKN,1610612751,2019-01-16,145,142,0.519,0.444,0.773,57,14,3,0.4888888888888889,0.5,1494.6315656394954,1,14.58417262304537,1
1154,DET,1610612765,2019-01-16,120,115,0.478,0.4,0.8,47,13,4,0.42857142857142855,0.3,1440.1470348118226,-1,14.884349920464418,1
1155,ORL,1610612753,2019-01-16,115,120,0.5,0.359,0.538,37,12,3,0.4418604651162791,0.3,1439.7569716260084,2,17.83511996274373,0
1156,POR,1610612757,2019-01-16,129,112,0.528,0.552,0.826,41,4,6,0.5777777777777777,0.7,1541.513459534133,-2,20.87806686059436,1
1157,CLE,1610612739,2019-01-16,112,129,0.474,0.316,0.842,41,3,5,0.20454545454545456,0.2,1317.1432202296116,1,17.089082890445123,0
1158,DAL,1610612742,2019-01-16,101,105,0.43,0.357,0.75,42,14,3,0.46511627906976744,0.7,1496.6967283169158,-1,16.524102331754015,0
1159,SAS,1610612759,2019-01-16,105,101,0.494,0.433,0.833,36,9,6,0.5555555555555556,0.3,1563.4158683108728,-2,18.847427643357072,1
1160,MIL,1610612749,2019-01-16,111,101,0.476,0.353,0.864,50,16,8,0.7209302325581395,0.7,1657.753833679587,2,22.16416087499674,1
1161,MEM,1610612763,2019-01-16,101,111,0.389,0.323,0.68,48,15,9,0.4418604651162791,0.4,1445.7124499953234,-2,13.209731462234618,0
1162,IND,1610612754,2019-01-17,96,120,0.402,0.31,0.75,40,12,3,0.6744186046511628,0.9,1596.2924134656348,2,22.987026447022934,0
1163,PHI,1610612755,2019-01-17,120,96,0.529,0.529,0.909,51,18,6,0.6444444444444445,0.6,1562.222182779767,2,21.662525931505044,1
1164,CHI,1610612741,2019-01-17,105,135,0.473,0.357,0.636,45,12,3,0.22727272727272727,0.3,1326.8543387034044,-8,15.807277767037167,0
1165,DEN,1610612743,2019-01-17,135,105,0.521,0.5,0.75,45,7,2,0.6744186046511628,0.9,1565.2271623388524,-1,20.4013556681331,1
1166,SAC,1610612758,2019-01-17,95,114,0.443,0.333,0.462,42,18,3,0.5227272727272727,0.4,1496.6822920088975,3,19.29937910692226,0
1167,CHA,1610612766,2019-01-17,114,95,0.448,0.289,0.862,46,13,4,0.46511627906976744,0.6,1467.7670446417806,1,14.701463611734157,1
1168,PHX,1610612756,2019-01-17,109,111,0.429,0.3,0.778,46,16,8,0.24444444444444444,0.3,1367.6915044747016,-1,17.94220824322011,0
1169,TOR,1610612761,2019-01-17,111,109,0.5,0.25,0.72,39,14,8,0.717391304347826,0.8,1590.6396519669245,-1,15.421800510658324,1
1170,NYK,1610612752,2019-01-17,100,101,0.448,0.414,0.833,42,16,3,0.23255813953488372,0.2,1331.1781692083964,-4,13.332616883701563,0
1171,WAS,1610612764,2019-01-17,101,100,0.435,0.259,0.7,51,14,2,0.4090909090909091,0.7,1472.0823330469866,-1,16.698646231049015,1
1172,OKC,1610612760,2019-01-17,128,138,0.394,0.407,0.667,44,15,4,0.6046511627906976,0.7,1550.9842174276318,-1,19.022694843155225,0
1173,LAL,1610612747,2019-01-17,138,128,0.505,0.475,0.905,63,24,5,0.5333333333333333,0.4,1492.3794229291511,1,15.942562239030377,1
1174,BOS,1610612738,2019-01-18,122,116,0.512,0.447,0.773,52,17,9,0.5909090909090909,0.8,1584.3601532549014,1,20.88301863069034,1
1175,MEM,1610612763,2019-01-18,116,122,0.446,0.457,0.9,39,9,5,0.4318181818181818,0.1,1441.6696379033383,-3,13.27497696455025,0
1176,GSW,1610612744,2019-01-18,112,94,0.488,0.243,0.704,43,10,8,0.6888888888888889,0.9,1617.77461181754,6,24.661689736048743,1
1177,LAC,1610612746,2019-01-18,94,112,0.365,0.16,0.8,52,18,4,0.5454545454545454,0.5,1495.1316999504147,-4,15.114414433416995,0
1178,ORL,1610612753,2019-01-18,115,117,0.5,0.385,0.786,49,13,6,0.4318181818181818,0.6,1432.7296897716042,-1,17.376499389849872,0
1179,BKN,1610612751,2019-01-18,117,115,0.454,0.413,0.667,41,11,5,0.5,0.6,1501.9147270291244,2,16.299483376012734,1
1180,MIA,1610612748,2019-01-18,93,98,0.506,0.345,0.263,45,19,6,0.5,0.6,1501.163104315741,-1,15.621909853317984,0
1181,DET,1610612765,2019-01-18,98,93,0.427,0.394,0.833,42,12,2,0.4418604651162791,0.3,1447.1743166662268,1,16.25767479156167,1
1182,NOP,1610612740,2019-01-18,112,128,0.488,0.32,0.815,41,12,6,0.4666666666666667,0.2,1519.2989936713884,-1,20.644921978145018,0
1183,POR,1610612757,2019-01-18,128,112,0.466,0.324,0.808,53,7,3,0.5869565217391305,0.7,1546.8679247293799,1,22.421586142232066,1
1184,CLE,1610612739,2019-01-18,99,115,0.414,0.292,0.769,37,15,3,0.2,0.2,1311.7887550343648,-1,15.37032042036357,0
1185,UTA,1610612762,2019-01-18,115,99,0.518,0.351,0.933,48,19,5,0.5434782608695652,0.8,1580.8682176823627,5,16.507404558874324,1
1186,MIN,1610612750,2019-01-18,113,116,0.44,0.269,0.842,44,12,3,0.4772727272727273,0.6,1499.5625033632077,-1,15.688759377903398,0
1187,SAS,1610612759,2019-01-18,116,113,0.5,0.458,0.793,41,16,4,0.5652173913043478,0.4,1568.2807935155995,1,19.32596427126632,1
1188,PHI,1610612755,2019-01-19,115,117,0.469,0.344,0.718,47,19,7,0.6521739130434783,0.7,1583.2374189045722,3,23.15192447490864,0
1189,OKC,1610612760,2019-01-19,117,115,0.441,0.387,0.885,45,10,6,0.5909090909090909,0.5,1538.2768873450418,-2,17.76713574028973,1
1190,MIA,1610612748,2019-01-19,117,103,0.57,0.406,0.609,46,17,6,0.4883720930232558,0.5,1492.674250767817,-2,16.499084552802096,1
1191,CHI,1610612741,2019-01-19,103,117,0.393,0.444,0.808,43,14,1,0.2222222222222222,0.2,1319.425796923583,-9,16.325669497532456,0
1192,ORL,1610612753,2019-01-19,108,118,0.473,0.438,0.667,32,9,3,0.4222222222222222,0.6,1429.0510817212084,-2,17.26259584427725,0
1193,MIL,1610612749,2019-01-19,118,108,0.553,0.4,0.8,46,13,7,0.7272727272727273,0.7,1661.796645771572,3,22.89141648863973,1
1194,LAL,1610612747,2019-01-19,134,138,0.521,0.27,0.8,56,16,4,0.5434782608695652,0.4,1505.0867530117412,2,13.67553671528927,0
1195,HOU,1610612745,2019-01-19,138,134,0.42,0.368,0.806,39,12,4,0.5681818181818182,0.8,1565.520653130743,-1,16.954262377501344,1
1196,SAC,1610612758,2019-01-19,103,101,0.449,0.4,0.722,39,13,5,0.5111111111111111,0.4,1479.1562907867606,-1,18.998161877784533,1
1197,DET,1610612765,2019-01-19,101,103,0.439,0.345,0.76,46,17,2,0.45454545454545453,0.4,1455.6631702141508,2,16.001468506763768,0
1198,DAL,1610612742,2019-01-19,99,111,0.42,0.243,0.8,44,13,4,0.45454545454545453,0.2,1491.8318031121892,-2,15.203929812587612,0
1199,IND,1610612754,2019-01-19,111,99,0.494,0.333,0.792,45,11,4,0.6590909090909091,0.8,1575.2771773408297,-1,21.19731924648946,1
1200,ATL,1610612737,2019-01-19,105,113,0.435,0.293,0.929,49,20,6,0.3181818181818182,0.6,1412.265036288173,1,17.261885299951057,0
1201,BOS,1610612738,2019-01-19,113,105,0.443,0.375,0.92,43,15,8,0.6,0.4,1588.6003306879686,2,20.41462960975739,1
1202,DEN,1610612743,2019-01-19,124,102,0.562,0.405,0.818,43,12,2,0.6818181818181818,0.9,1572.6557041186738,1,20.77117938787593,1
1203,CLE,1610612739,2019-01-19,102,124,0.486,0.345,0.846,28,14,1,0.1956521739130435,0.1,1307.7343155504166,-2,15.79077748295049,0
1204,PHX,1610612756,2019-01-19,115,135,0.448,0.333,0.788,26,8,7,0.2391304347826087,0.3,1365.912104776776,-2,17.54935490215744,0
1205,CHA,1610612766,2019-01-19,135,115,0.545,0.471,0.852,53,18,8,0.4772727272727273,0.7,1485.2930458639175,2,17.623190738724013,1
1206,TOR,1610612761,2019-01-19,119,90,0.489,0.472,0.875,37,12,8,0.723404255319149,0.9,1592.41905166485,1,16.589124831750787,1
1207,MEM,1610612763,2019-01-19,90,119,0.425,0.345,0.8,42,26,3,0.4222222222222222,0.1,1437.4294604702711,-4,12.460010606073505,0
1208,LAC,1610612746,2019-01-20,103,95,0.459,0.524,0.583,41,12,2,0.5333333333333333,0.4,1485.9642358413948,-5,15.081588738523733,1
1209,SAS,1610612759,2019-01-20,95,103,0.464,0.421,0.529,51,18,8,0.574468085106383,0.8,1572.5454094537681,2,18.662188543792983,0
1210,IND,1610612754,2019-01-20,120,95,0.47,0.519,1.0,51,9,7,0.6666666666666666,0.8,1583.6146126275542,1,20.86333873882652,1
1211,CHA,1610612766,2019-01-20,95,120,0.402,0.343,0.68,44,16,6,0.4888888888888889,0.3,1495.3006981598921,3,19.068517225957592,0
1212,PHX,1610612756,2019-01-20,114,116,0.465,0.308,0.688,38,16,5,0.23404255319148937,0.3,1355.9044524808014,-3,14.268247083820297,0
1213,MIN,1610612750,2019-01-20,116,114,0.429,0.25,0.8,45,17,4,0.4666666666666667,0.6,1495.297887425039,-2,18.619242228523582,1
1214,PHI,1610612755,2019-01-21,121,93,0.489,0.348,0.818,55,13,14,0.6382978723404256,0.6,1577.5802665410285,-1,22.713587651163724,1
1215,HOU,1610612745,2019-01-21,93,121,0.36,0.262,0.769,38,12,6,0.5777777777777777,0.4,1570.5144690391737,1,15.350625916321386,0
1216,LAL,1610612747,2019-01-21,111,130,0.5,0.25,0.579,42,15,4,0.5319148936170213,0.5,1500.0929371033105,-1,15.40226903967988,0
1217,GSW,1610612744,2019-01-21,130,111,0.51,0.432,0.737,50,12,6,0.6956521739130435,0.9,1626.94207592656,7,26.495657419528243,1
1218,NYK,1610612752,2019-01-21,109,127,0.448,0.304,0.75,36,12,3,0.22727272727272727,0.2,1328.9430934729728,-5,9.31568620223078,0
1219,OKC,1610612760,2019-01-21,127,109,0.542,0.517,0.815,49,19,2,0.6,0.6,1543.9340397085855,1,20.115105570157066,1
1220,SAC,1610612758,2019-01-21,94,123,0.419,0.4,0.545,37,14,4,0.5217391304347826,0.4,1483.578809169901,1,17.2965105345351,0
1221,BKN,1610612751,2019-01-21,123,94,0.5,0.371,0.833,56,17,4,0.5106382978723404,0.9,1505.59333507952,3,16.378704383231362,1
1222,MIA,1610612748,2019-01-21,99,107,0.419,0.314,0.889,38,20,5,0.5,0.5,1498.7622183522046,1,17.27620101612986,0
1223,BOS,1610612738,2019-01-21,107,99,0.494,0.4,0.9,36,19,7,0.6086956521739131,0.8,1592.833205482157,3,20.89612484140715,1
1224,CLE,1610612739,2019-01-21,88,104,0.356,0.222,0.69,38,14,4,0.19148936170212766,0.2,1302.5698448536543,-3,14.775533489792114,0
1225,CHI,1610612741,2019-01-21,104,88,0.474,0.5,0.773,50,18,2,0.21739130434782608,0.3,1313.3378293391954,-10,13.69864865169427,1
1226,POR,1610612757,2019-01-21,109,104,0.5,0.444,0.733,44,11,9,0.5957446808510638,0.3,1559.5339489630098,2,21.8917395677359,1
1227,UTA,1610612762,2019-01-21,104,109,0.396,0.212,0.806,48,15,8,0.5531914893617021,0.8,1584.922657166311,6,18.82671529590794,0
1228,MIL,1610612749,2019-01-21,116,106,0.462,0.375,0.909,51,15,7,0.7333333333333333,0.8,1665.4280769708155,4,23.966086199875544,1
1229,DAL,1610612742,2019-01-21,106,116,0.414,0.35,0.588,48,11,11,0.4444444444444444,0.2,1483.4943678254647,-3,15.702698994260103,0
1230,ATL,1610612737,2019-01-21,103,122,0.453,0.3,0.696,44,14,3,0.3111111111111111,0.5,1408.0321614939846,-1,17.759692688473915,0
1231,ORL,1610612753,2019-01-21,122,103,0.505,0.379,0.905,45,11,8,0.41304347826086957,0.2,1425.419650521965,-3,17.414382416958095,1
1232,WAS,1610612764,2019-01-21,101,87,0.456,0.348,0.778,45,16,6,0.4222222222222222,0.7,1474.3174087824102,1,19.19947243172224,1
1233,DET,1610612765,2019-01-21,87,101,0.403,0.324,0.778,40,18,3,0.4444444444444444,0.3,1451.2406518310104,-1,16.34826273486476,0
1234,NOP,1610612740,2019-01-21,105,85,0.527,0.346,0.692,50,19,7,0.45652173913043476,0.2,1506.6329694377584,-2,16.67104713132059,1
1235,MEM,1610612763,2019-01-21,85,105,0.375,0.257,0.588,35,12,1,0.41304347826086957,0.3,1426.396108111805,-5,12.277102747839015,0
1236,PHX,1610612756,2019-01-22,91,118,0.425,0.206,0.556,34,14,9,0.22916666666666666,0.4,1353.213515145056,-4,13.580694379928824,0
1237,MIN,1610612750,2019-01-22,118,91,0.437,0.357,0.684,64,15,1,0.4782608695652174,0.4,1497.9888247607846,1,16.75689265371605,1
1238,DAL,1610612742,2019-01-22,106,98,0.469,0.294,0.69,48,13,6,0.43478260869565216,0.6,1478.7883060702532,-4,16.66691713442577,1
1239,LAC,1610612746,2019-01-22,98,106,0.363,0.278,0.759,41,8,4,0.5434782608695652,0.5,1498.1010730946737,1,19.024908896133443,0
1240,SAC,1610612758,2019-01-22,105,120,0.451,0.333,0.727,43,14,7,0.5106382978723404,0.3,1463.9412606223855,-1,18.632739581123143,0
1241,TOR,1610612761,2019-01-22,120,105,0.44,0.4,0.686,46,16,5,0.7291666666666666,0.9,1603.4524040233161,2,18.488085322678337,1
1242,POR,1610612757,2019-01-22,114,123,0.453,0.278,0.818,52,20,3,0.6041666666666666,0.4,1567.241206163505,3,23.013692569734417,0
1243,OKC,1610612760,2019-01-22,123,114,0.506,0.478,0.788,37,11,4,0.6086956521739131,0.6,1549.7782272254562,2,18.682522772948655,1
1244,PHI,1610612755,2019-01-23,122,120,0.505,0.472,0.786,42,12,5,0.6458333333333334,0.6,1597.841134354103,1,22.162910962465382,1
1245,SAS,1610612759,2019-01-23,120,122,0.573,0.481,0.867,36,15,6,0.5625,0.5,1560.4085722004893,-1,17.904106292255285,0
1246,ATL,1610612737,2019-01-23,121,101,0.5,0.375,0.762,51,17,2,0.30434782608695654,0.4,1393.2206461177495,-2,17.8833167919174,1
1247,CHI,1610612741,2019-01-23,101,121,0.443,0.308,0.852,37,15,6,0.23404255319148937,0.2,1326.8444881784355,1,16.358892640086705,0
1248,HOU,1610612745,2019-01-23,114,110,0.411,0.25,0.763,44,13,10,0.5652173913043478,0.3,1550.2536012260994,-1,17.396884298635875,1
1249,NYK,1610612752,2019-01-23,110,114,0.457,0.367,0.833,48,19,7,0.2222222222222222,0.1,1323.098905956102,-6,10.720891217232998,0
1250,BKN,1610612751,2019-01-23,114,110,0.478,0.313,0.783,45,17,2,0.5208333333333334,0.9,1525.2308836270356,4,17.247280829295416,1
1251,ORL,1610612753,2019-01-23,110,114,0.427,0.324,0.821,42,13,11,0.425531914893617,0.2,1440.2311658982,1,16.361434457869116,0
1252,CLE,1610612739,2019-01-23,103,123,0.437,0.433,0.7,44,21,4,0.1875,0.1,1289.0631860144142,-4,15.029621760823286,0
1253,BOS,1610612738,2019-01-23,123,103,0.523,0.48,0.913,43,14,5,0.6170212765957447,0.9,1599.0450945640569,4,16.814911362695238,1
1254,MIA,1610612748,2019-01-23,99,111,0.47,0.286,0.591,40,14,3,0.4888888888888889,0.6,1492.5503292703047,-1,16.489878568575232,0
1255,LAC,1610612746,2019-01-23,111,99,0.529,0.318,0.667,41,7,3,0.5319148936170213,0.4,1488.367202922905,-1,15.165929434175775,1
1256,UTA,1610612762,2019-01-23,114,108,0.432,0.413,0.704,40,13,7,0.5416666666666666,0.7,1577.2153999658158,-1,19.241755090365793,1
1257,DEN,1610612743,2019-01-23,108,114,0.477,0.296,0.8,50,16,9,0.6888888888888889,0.4,1577.820174815436,2,18.826835421304697,0
1258,TOR,1610612761,2019-01-23,106,110,0.413,0.308,0.783,45,9,5,0.7346938775510204,0.4,1610.9462641159857,3,18.133891520510634,0
1259,IND,1610612754,2019-01-23,110,106,0.435,0.346,0.84,48,7,7,0.6739130434782609,0.8,1597.0652578061363,2,19.402646856893828,1
1260,MEM,1610612763,2019-01-23,107,118,0.469,0.29,0.917,38,11,3,0.40425531914893614,0.3,1414.4966751558636,-6,13.495974471554726,0
1261,CHA,1610612766,2019-01-23,118,107,0.532,0.4,0.774,37,9,2,0.4782608695652174,0.2,1481.85005298131,-1,18.3615017372864,1
1262,NOP,1610612740,2019-01-23,94,98,0.462,0.273,0.444,49,12,9,0.46808510638297873,0.6,1518.5324023936998,1,17.28485089119226,0
1263,DET,1610612765,2019-01-23,98,94,0.404,0.333,0.684,49,9,3,0.43478260869565216,0.2,1439.4496670847734,-2,14.353906897688201,1
1264,LAL,1610612747,2019-01-24,105,120,0.506,0.286,0.643,39,20,5,0.5208333333333334,0.4,1490.7600776108313,-2,14.052370443087431,0
1265,MIN,1610612750,2019-01-24,120,105,0.431,0.303,0.88,55,14,3,0.48936170212765956,0.5,1508.989285582317,2,16.37382067854975,1
1266,PHX,1610612756,2019-01-24,106,120,0.409,0.342,0.778,39,16,4,0.22448979591836735,0.3,1342.2130543235235,-5,13.315381958278333,0
1267,POR,1610612757,2019-01-24,120,106,0.468,0.462,1.0,53,17,8,0.5918367346938775,0.4,1556.8737037510884,-1,19.27073970514736,1
1268,WAS,1610612764,2019-01-24,118,126,0.463,0.357,0.714,36,10,2,0.43478260869565216,0.8,1486.1083935286472,2,17.70395917692291,0
1269,GSW,1610612744,2019-01-24,126,118,0.568,0.35,0.905,50,15,6,0.7021276595744681,0.9,1636.2749354190391,8,26.770356427148663,1
