,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
14661,MIA,1610612748,2017-02-06,115,113,0.523,0.536,0.714,38,17,5,0.4117647058823529,0.3,1503.918646365357,10,19.233028984054595,1
14662,CLE,1610612739,2017-02-06,140,135,0.533,0.5,0.821,46,20,2,0.6938775510204082,0.5,1604.3349056143572,2,17.88650413256935,1
14663,WAS,1610612764,2017-02-06,135,140,0.505,0.414,0.885,43,12,5,0.6,1.0,1601.1166496314995,7,19.505218473517566,0
14664,LAC,1610612746,2017-02-06,109,118,0.467,0.371,0.667,39,9,5,0.6078431372549019,0.3,1543.4415767581586,-2,17.58838678354288,0
14665,TOR,1610612761,2017-02-06,118,109,0.488,0.417,0.897,47,11,1,0.5961538461538461,0.6,1548.5731782186906,1,18.791976241955986,1
14666,MEM,1610612763,2017-02-06,89,74,0.395,0.211,0.84,50,13,11,0.5849056603773585,0.5,1555.7867644289845,1,20.0093831547947,1
14667,SAS,1610612759,2017-02-06,74,89,0.366,0.211,0.556,44,17,6,0.78,0.6,1715.9945677037056,3,14.782699279644557,0
14668,NOP,1610612740,2017-02-06,111,106,0.457,0.346,0.818,48,13,11,0.37254901960784315,0.6,1405.8584315524208,-4,17.132975594455004,1
14669,PHX,1610612756,2017-02-06,106,111,0.43,0.185,0.84,49,16,10,0.3137254901960784,0.4,1349.325577678704,-1,15.64006612685322,0
14670,HOU,1610612745,2017-02-07,128,104,0.494,0.421,0.667,42,11,2,0.6851851851851852,0.7,1589.7560392757484,1,17.272921149590225,1
14671,ORL,1610612753,2017-02-07,104,128,0.477,0.24,0.7,47,16,4,0.37735849056603776,0.2,1376.3975140099628,-1,14.759351469493444,0
14672,DAL,1610612742,2017-02-07,113,114,0.493,0.429,0.844,30,7,6,0.39215686274509803,0.6,1480.348662803728,-1,16.59005568254581,0
14673,POR,1610612757,2017-02-07,114,113,0.488,0.393,0.792,55,15,2,0.4230769230769231,0.3,1493.929529777804,-2,15.381147311906988,1
14674,BKN,1610612751,2017-02-07,107,111,0.453,0.333,0.81,45,18,8,0.17647058823529413,0.1,1260.9408373286674,-9,14.50532895118589,0
14675,CHA,1610612766,2017-02-07,111,107,0.392,0.269,0.828,51,7,7,0.45098039215686275,0.6,1502.2508486581341,-7,17.601510258953333,1
14676,SAS,1610612759,2017-02-08,111,103,0.527,0.5,0.88,48,15,6,0.7647058823529411,0.5,1693.8961866725624,-1,19.26425423678993,1
14677,PHI,1610612755,2017-02-08,103,111,0.405,0.382,0.759,35,7,2,0.35294117647058826,0.8,1334.18732865206,-4,16.23263564143773,0
14678,CHI,1610612741,2017-02-08,92,123,0.402,0.167,0.737,44,15,2,0.5,0.5,1491.827593018062,1,13.384264417384196,0
14679,GSW,1610612744,2017-02-08,123,92,0.565,0.536,0.923,45,13,5,0.8431372549019608,0.9,1794.0755593725182,-1,24.583291913747885,1
14680,LAC,1610612746,2017-02-08,119,115,0.489,0.4,0.679,47,11,3,0.5961538461538461,0.3,1533.8907138530878,-3,16.93468648574941,1
14681,NYK,1610612752,2017-02-08,115,119,0.5,0.296,0.833,41,12,5,0.41509433962264153,0.2,1400.6578078101652,-2,17.18405316989188,0
14682,BKN,1610612751,2017-02-08,110,114,0.418,0.273,0.694,55,17,5,0.17307692307692307,0.0,1258.82517214959,-10,14.739439303700587,0
14683,WAS,1610612764,2017-02-08,114,110,0.412,0.36,0.758,54,13,5,0.5882352941176471,0.5,1594.1623631846535,-1,19.78040358492912,1
14684,DET,1610612765,2017-02-08,121,102,0.526,0.25,0.625,52,15,6,0.46153846153846156,0.7,1476.8160528320552,1,16.779321572604033,1
14685,LAL,1610612747,2017-02-08,102,121,0.43,0.261,0.846,41,21,3,0.3333333333333333,0.1,1367.3076703141785,1,11.203141550786903,0
14686,MIA,1610612748,2017-02-08,106,88,0.477,0.333,0.722,48,16,5,0.4230769230769231,0.4,1507.7629343044919,11,17.156982065683245,1
14687,MIL,1610612749,2017-02-08,88,106,0.465,0.4,0.571,33,13,4,0.44,0.4,1446.5299548999596,1,17.708945132362786,0
14688,IND,1610612754,2017-02-08,117,132,0.5,0.52,0.846,38,12,2,0.5686274509803921,0.9,1534.335062344631,7,14.809178875672297,0
14689,CLE,1610612739,2017-02-08,132,117,0.548,0.444,0.923,39,10,5,0.7,0.5,1611.2891920612033,3,17.680604608426314,1
14690,DEN,1610612743,2017-02-08,106,117,0.4,0.295,0.619,49,10,4,0.45098039215686275,0.3,1504.0905394177114,1,18.536661619290197,0
14691,ATL,1610612737,2017-02-08,117,106,0.505,0.296,0.833,48,11,4,0.5769230769230769,0.6,1497.8671346186993,-1,17.405648110603238,1
14692,BOS,1610612738,2017-02-08,92,108,0.397,0.313,0.889,39,18,2,0.6470588235294118,0.6,1607.7514420245689,7,19.344499223423192,0
14693,SAC,1610612758,2017-02-08,108,92,0.5,0.4,0.933,40,14,1,0.38461538461538464,0.2,1414.8894098739895,-1,12.36624918378674,1
14694,TOR,1610612761,2017-02-08,109,112,0.532,0.393,0.7,36,13,3,0.6037735849056604,0.3,1558.1240411237613,2,17.077688278738243,0
14695,MIN,1610612750,2017-02-08,112,109,0.488,0.368,0.9,36,8,3,0.36538461538461536,0.6,1441.4723122938697,-4,18.956272518682077,1
14696,PHX,1610612756,2017-02-08,91,110,0.333,0.217,0.824,46,16,5,0.3076923076923077,0.4,1343.678674687287,-2,14.983587019001316,0
14697,MEM,1610612763,2017-02-08,110,91,0.486,0.583,0.765,41,22,8,0.5925925925925926,0.6,1577.8851454601277,2,13.211083462862176,1
14698,NOP,1610612740,2017-02-08,94,127,0.455,0.208,0.76,37,13,6,0.38461538461538464,0.6,1411.5053345438378,1,17.23143842125497,0
14699,UTA,1610612762,2017-02-08,127,94,0.545,0.438,0.81,48,8,2,0.6346153846153846,0.6,1613.1875284790237,3,16.043496222798687,1
14700,PHI,1610612755,2017-02-09,112,111,0.421,0.393,0.778,45,15,5,0.34615384615384615,0.3,1332.6082817638328,-5,16.595357506865096,1
14701,ORL,1610612753,2017-02-09,111,112,0.488,0.476,0.792,47,21,8,0.37037037037037035,0.4,1369.1916846893914,-2,14.522407018950945,0
14702,POR,1610612757,2017-02-09,111,120,0.506,0.346,0.774,41,16,6,0.4339622641509434,0.6,1497.771782386714,1,16.024079747001558,0
14703,BOS,1610612738,2017-02-09,120,111,0.484,0.333,0.815,43,8,1,0.6346153846153846,0.6,1582.7442910893842,-1,17.401427004547813,1
14704,DAL,1610612742,2017-02-09,112,105,0.506,0.25,0.76,37,12,3,0.38461538461538464,0.6,1476.506410194818,-2,16.673564292199348,1
14705,UTA,1610612762,2017-02-09,105,112,0.459,0.448,0.824,43,21,3,0.6415094339622641,0.6,1622.8151571884794,4,16.57672496473346,0
14706,HOU,1610612745,2017-02-09,107,95,0.448,0.325,0.8,42,17,5,0.6909090909090909,0.5,1596.9618685963198,2,16.305067372300172,1
14707,CHA,1610612766,2017-02-09,95,107,0.435,0.308,0.929,47,22,5,0.46153846153846156,0.6,1504.3665138372116,1,17.7026218059871,0
14708,OKC,1610612760,2017-02-09,118,109,0.472,0.296,0.769,51,14,5,0.5660377358490566,0.8,1539.1865863034493,-1,18.324595462739776,1
14709,CLE,1610612739,2017-02-09,109,118,0.481,0.476,0.767,35,16,6,0.7058823529411765,0.5,1621.2078113078787,4,17.123571308393128,0
14710,DEN,1610612743,2017-02-10,131,123,0.568,0.5,0.7,44,15,5,0.4423076923076923,0.3,1492.8258717112253,-1,17.832573718714148,1
14711,NYK,1610612752,2017-02-10,123,131,0.559,0.421,0.6,33,11,5,0.4074074074074074,0.2,1397.0327763030489,-3,17.341787723068958,0
14712,CHI,1610612741,2017-02-10,97,115,0.43,0.263,0.818,41,11,5,0.49056603773584906,0.5,1486.4418843617514,-1,19.95408772698778,0
14713,PHX,1610612756,2017-02-10,115,97,0.505,0.421,0.846,43,9,8,0.3018867924528302,0.2,1338.1891238020312,-3,14.15279551638297,1
14714,MIA,1610612748,2017-02-10,108,99,0.446,0.304,0.905,46,14,7,0.4339622641509434,0.5,1519.7494459955155,12,16.975415765209306,1
14715,BKN,1610612751,2017-02-10,99,108,0.432,0.4,0.75,48,22,6,0.16981132075471697,0.0,1257.56145332882,-11,14.12865451270822,0
14716,SAS,1610612759,2017-02-10,103,92,0.5,0.474,0.8,52,20,5,0.7692307692307693,0.6,1695.4752335607895,1,18.918187397042637,1
14717,DET,1610612765,2017-02-10,92,103,0.424,0.294,0.692,35,10,3,0.4716981132075472,0.7,1486.9154401623955,2,17.300598466840285,0
14718,MIL,1610612749,2017-02-10,114,122,0.526,0.286,0.839,34,20,5,0.43137254901960786,0.4,1434.543443208936,-1,14.213553569752316,0
14719,LAL,1610612747,2017-02-10,122,114,0.52,0.484,0.829,33,19,3,0.32727272727272727,0.1,1357.2082829838382,-1,11.198886800985166,1
14720,SAC,1610612758,2017-02-10,108,107,0.475,0.5,0.667,39,18,2,0.39622641509433965,0.3,1439.8965608091742,1,13.503880806719016,1
14721,ATL,1610612737,2017-02-10,107,108,0.507,0.367,0.774,37,17,5,0.5849056603773585,0.7,1509.1318023251854,1,19.001629789587447,0
14722,MIN,1610612750,2017-02-10,106,122,0.463,0.222,0.75,34,13,0,0.37735849056603776,0.7,1449.6341673611869,1,18.5862489513334,0
14723,NOP,1610612740,2017-02-10,122,106,0.6,0.48,0.741,43,21,3,0.37735849056603776,0.3,1401.8777058343821,-1,14.519125216286172,1
14724,IND,1610612754,2017-02-10,107,112,0.489,0.19,0.867,42,11,5,0.5576923076923077,0.5,1524.4164430979556,-1,15.15181084204109,0
14725,WAS,1610612764,2017-02-10,112,107,0.466,0.345,0.667,46,11,4,0.5961538461538461,0.9,1595.4260820054233,1,21.445428273363504,1
14726,MEM,1610612763,2017-02-10,107,122,0.391,0.346,0.811,47,19,4,0.6,0.7,1583.3746963453834,3,18.676054536840297,0
14727,GSW,1610612744,2017-02-10,122,107,0.506,0.455,0.763,34,12,13,0.8461538461538461,0.7,1799.461268028829,1,23.789940513764577,1
14728,PHI,1610612755,2017-02-11,117,109,0.453,0.36,0.789,38,10,8,0.3584905660377358,0.7,1337.2088657017885,1,16.592294651797918,1
14729,MIA,1610612748,2017-02-11,109,117,0.459,0.292,0.857,49,20,4,0.4444444444444444,0.6,1522.6628947014344,13,18.450729069816614,0
14730,PHX,1610612756,2017-02-11,102,133,0.394,0.364,0.769,42,19,4,0.3148148148148148,0.4,1362.4253547300532,1,10.459780393665707,0
14731,HOU,1610612745,2017-02-11,133,102,0.494,0.5,0.795,55,21,4,0.6964285714285714,0.7,1604.9747382819996,3,13.923226755573339,1
14732,DEN,1610612743,2017-02-11,109,125,0.402,0.324,0.864,45,12,4,0.4528301886792453,0.3,1498.9909841810343,1,18.612151081244743,0
14733,CLE,1610612739,2017-02-11,125,109,0.548,0.5,0.818,45,16,3,0.6923076923076923,0.7,1608.3758197328339,-1,18.59417721221671,1
14734,BOS,1610612738,2017-02-11,112,104,0.592,0.433,0.652,37,16,4,0.6415094339622641,0.6,1589.6728774898918,1,17.381358412562214,1
14735,UTA,1610612762,2017-02-11,104,112,0.407,0.258,0.867,39,11,2,0.6296296296296297,0.8,1609.4963131613924,-1,16.690421298547978,0
14736,IND,1610612754,2017-02-11,100,116,0.479,0.455,0.833,36,14,6,0.5471698113207547,0.8,1519.09971476826,-2,16.16683460059026,0
14737,MIL,1610612749,2017-02-11,116,100,0.479,0.548,0.784,37,7,6,0.4230769230769231,0.3,1422.7460261881079,-2,16.761213902853818,1
14738,ORL,1610612753,2017-02-11,80,112,0.39,0.13,0.722,40,15,5,0.36363636363636365,0.2,1364.5911007514358,-3,13.832605892618874,0
14739,DAL,1610612742,2017-02-11,112,80,0.495,0.486,0.833,51,14,3,0.39622641509433965,0.6,1489.825254221905,1,17.688813068028725,1
14740,CHA,1610612766,2017-02-11,102,107,0.435,0.351,0.75,40,8,4,0.4528301886792453,0.5,1496.3536441515319,-1,16.138953055972024,0
14741,LAC,1610612746,2017-02-11,107,102,0.471,0.412,0.65,50,14,6,0.6037735849056604,0.4,1537.5157453602042,1,16.767283397369642,1
14742,OKC,1610612760,2017-02-11,114,130,0.482,0.25,0.778,43,19,8,0.5740740740740741,0.8,1552.0185778784942,1,14.12124712623399,0
14743,GSW,1610612744,2017-02-11,130,114,0.529,0.419,0.714,40,12,3,0.8490566037735849,0.7,1804.5983602645072,2,24.2920290235857,1
14744,SAS,1610612759,2017-02-12,90,94,0.363,0.207,0.818,46,11,1,0.7735849056603774,0.6,1699.842123886681,2,18.94044519049821,0
14745,NYK,1610612752,2017-02-12,94,90,0.5,0.643,0.81,44,20,8,0.4,0.2,1390.86766383324,-4,18.99114752787216,1
14746,NOP,1610612740,2017-02-12,99,105,0.415,0.419,0.857,36,18,2,0.3888888888888889,0.3,1418.4913501316482,1,14.899014363163033,0
14747,SAC,1610612758,2017-02-12,105,99,0.449,0.355,0.889,46,20,5,0.4074074074074074,0.4,1445.0170428926076,2,13.747711961041706,1
14748,CHI,1610612741,2017-02-12,89,117,0.417,0.4,0.692,35,18,2,0.48148148148148145,0.4,1462.2056534337294,-2,14.796641198278657,0
14749,MIN,1610612750,2017-02-12,117,89,0.543,0.25,0.885,46,15,4,0.37037037037037035,0.6,1433.0205230639208,-1,18.777834606793725,1
14750,TOR,1610612761,2017-02-12,101,102,0.507,0.5,0.68,38,11,5,0.5925925925925926,0.6,1549.9621860564441,-1,19.328028556558685,0
14751,DET,1610612765,2017-02-12,102,101,0.429,0.258,0.759,41,7,5,0.46296296296296297,0.3,1482.548549836504,-1,16.94673931664741,1
14752,PHX,1610612756,2017-02-13,108,110,0.43,0.348,0.833,43,19,3,0.3090909090909091,0.2,1354.9830239172256,-1,16.918875175876995,0
14753,NOP,1610612740,2017-02-13,110,108,0.474,0.286,0.8,37,16,5,0.38181818181818183,0.3,1411.496287874886,-1,15.121522756132286,1
14754,MEM,1610612763,2017-02-13,112,103,0.506,0.409,0.926,41,12,1,0.5892857142857143,0.6,1578.2376041097052,-1,18.591654115648232,1
14755,BKN,1610612751,2017-02-13,103,112,0.463,0.324,0.833,32,12,0,0.16666666666666666,0.0,1254.6480046229012,-12,15.134686446069432,0
14756,MIA,1610612748,2017-02-13,107,116,0.47,0.273,0.852,37,15,7,0.43636363636363634,0.8,1506.7964827314668,-1,19.914715508752995,0
14757,ORL,1610612753,2017-02-13,116,107,0.489,0.571,0.69,52,14,3,0.35714285714285715,0.2,1350.9590471662964,-4,14.187386594034935,1
14758,POR,1610612757,2017-02-13,104,109,0.359,0.381,0.56,66,17,4,0.42592592592592593,0.5,1490.8431959862064,-1,14.100576297086812,0
14759,ATL,1610612737,2017-02-13,109,104,0.386,0.286,0.771,52,9,11,0.5740740740740741,0.7,1504.011320241752,-1,17.604349196971675,1
14760,DET,1610612765,2017-02-13,89,102,0.436,0.333,0.737,44,17,1,0.4727272727272727,0.4,1487.6395892118212,1,15.832137185476444,0
14761,MIL,1610612749,2017-02-13,102,89,0.506,0.286,1.0,33,11,2,0.4339622641509434,0.3,1442.098204309834,1,17.36576880455666,1
14762,LAC,1610612746,2017-02-13,88,72,0.444,0.36,0.636,49,13,7,0.6111111111111112,0.5,1543.5253589139752,2,17.39133252997948,1
14763,UTA,1610612762,2017-02-13,72,88,0.322,0.174,0.667,49,11,4,0.6181818181818182,0.7,1599.7448851883,-2,16.2025646600064,0
14764,SAS,1610612759,2017-02-13,110,106,0.46,0.467,0.852,49,11,4,0.7592592592592593,0.6,1685.4677838184941,-1,18.62431045793774,1
14765,IND,1610612754,2017-02-13,106,110,0.487,0.45,0.7,37,11,3,0.5370370370370371,0.7,1499.7475366465337,-3,15.192048411660418,0
14766,DAL,1610612742,2017-02-13,98,111,0.455,0.333,0.76,37,12,2,0.4074074074074074,0.7,1503.4573078070443,2,18.663144040061262,0
14767,BOS,1610612738,2017-02-13,111,98,0.494,0.471,0.833,41,12,3,0.6481481481481481,0.6,1599.4243054629842,2,21.857502040000202,1
14768,GSW,1610612744,2017-02-13,110,132,0.489,0.25,0.923,27,9,6,0.8518518518518519,0.8,1809.0283788947338,3,19.76519833060785,0
14769,DEN,1610612743,2017-02-13,132,110,0.545,0.585,0.75,52,22,1,0.4444444444444444,0.7,1490.0042733393657,-1,18.986365509769115,1
14770,CHA,1610612766,2017-02-13,99,105,0.436,0.355,0.769,33,15,5,0.4444444444444444,0.5,1490.3440305977608,-2,15.99307818894918,0
14771,PHI,1610612755,2017-02-13,105,99,0.477,0.364,0.647,51,19,5,0.37037037037037035,0.3,1353.075277671756,2,17.177205503412893,1
14772,WAS,1610612764,2017-02-13,120,98,0.575,0.65,0.821,40,23,9,0.6037735849056604,0.9,1600.742810335119,2,20.61350784473699,1
14773,OKC,1610612760,2017-02-13,98,120,0.354,0.206,0.767,47,15,2,0.5636363636363636,0.4,1547.5885592482675,-1,12.41850592997622,0
14774,LAL,1610612747,2017-02-14,96,97,0.458,0.414,0.533,43,17,3,0.3392857142857143,0.5,1369.0057000046663,1,15.10425983888063,0
14775,SAC,1610612758,2017-02-14,97,96,0.493,0.292,0.72,38,17,3,0.41818181818181815,0.4,1452.0121051493697,3,14.279338673611656,1
14776,CHI,1610612741,2017-02-14,105,94,0.479,0.412,0.8,37,17,5,0.4727272727272727,0.5,1439.1254698947325,-3,17.2573943335465,1
14777,TOR,1610612761,2017-02-14,94,105,0.455,0.25,0.792,34,18,1,0.5818181818181818,0.2,1544.871146681127,-2,17.701131149958442,0
14778,CLE,1610612739,2017-02-14,116,108,0.512,0.333,0.682,43,10,4,0.6981132075471698,0.4,1617.3625305745024,1,19.72230584537073,1
14779,MIN,1610612750,2017-02-14,108,116,0.488,0.391,0.789,41,11,2,0.38181818181818183,0.6,1456.1007066029176,1,19.232933698553893,0
14780,GSW,1610612744,2017-02-15,109,86,0.488,0.361,0.667,46,8,10,0.8363636363636363,0.9,1768.4713904550722,-1,26.9088417298035,1
14781,SAC,1610612758,2017-02-15,86,109,0.371,0.292,0.765,50,18,6,0.42857142857142855,0.5,1454.9136423873088,4,15.627571656230371,0
14782,PHX,1610612756,2017-02-15,137,101,0.557,0.417,0.853,59,15,10,0.30357142857142855,0.2,1351.1055463933947,-2,15.66776639628744,1
14783,LAL,1610612747,2017-02-15,101,137,0.376,0.346,0.786,36,12,3,0.3333333333333333,0.2,1366.1041627667273,-1,13.709950681410103,0
14784,MIL,1610612749,2017-02-15,129,125,0.568,0.467,0.688,39,10,3,0.4444444444444444,0.3,1456.4715966524416,2,17.266846153732768,1
14785,BKN,1610612751,2017-02-15,125,129,0.523,0.389,0.826,42,17,8,0.16363636363636364,0.0,1252.5698251858287,-13,16.88031533741324,0
14786,PHI,1610612755,2017-02-15,108,116,0.473,0.258,0.667,47,22,5,0.38181818181818183,0.4,1365.0258624781172,3,16.795478581881916,0
14787,BOS,1610612738,2017-02-15,116,108,0.475,0.464,0.75,39,24,4,0.6545454545454545,0.8,1607.7379382467832,3,19.987343968747602,1
14788,ATL,1610612737,2017-02-15,84,99,0.405,0.269,0.684,45,23,1,0.5818181818181818,0.7,1510.7115172607935,1,17.61782196865991,0
14789,LAC,1610612746,2017-02-15,99,84,0.468,0.378,0.917,40,16,3,0.6181818181818182,0.6,1560.607431283098,3,17.680405579454778,1
14790,ORL,1610612753,2017-02-15,79,107,0.395,0.222,0.789,33,17,5,0.3684210526315789,0.3,1366.757434257444,1,12.982954952259288,0
14791,SAS,1610612759,2017-02-15,107,79,0.472,0.258,0.789,50,13,8,0.7636363636363637,0.6,1688.2823222451957,1,19.18088830295799,1
14792,HOU,1610612745,2017-02-15,109,117,0.414,0.325,0.774,41,8,1,0.7017543859649122,0.7,1612.4170690948272,4,14.8982962756075,0
14793,MIA,1610612748,2017-02-15,117,109,0.524,0.371,0.667,46,12,7,0.42857142857142855,0.5,1490.9980956403192,-2,20.527750322237853,1
14794,IND,1610612754,2017-02-15,104,113,0.465,0.5,0.857,43,12,1,0.5272727272727272,0.5,1496.9329982198321,-4,15.584186044117962,0
14795,CLE,1610612739,2017-02-15,113,104,0.476,0.462,0.895,40,8,2,0.7037037037037037,0.7,1621.9185566195092,2,19.809609601375936,1
14796,DET,1610612765,2017-02-15,98,91,0.439,0.316,0.909,55,15,4,0.4642857142857143,0.7,1473.2661968692137,-1,13.949383429519752,1
14797,DAL,1610612742,2017-02-15,91,98,0.38,0.27,1.0,39,6,2,0.4,0.5,1495.1436750232454,-1,18.911870104570937,0
14798,UTA,1610612762,2017-02-15,111,88,0.519,0.5,0.696,46,14,5,0.6071428571428571,0.6,1582.6628128191771,-3,17.83642449711975,1
14799,POR,1610612757,2017-02-15,88,111,0.405,0.409,0.75,41,17,3,0.41818181818181815,0.4,1484.1429989671649,-2,14.320862182872844,0
14800,MIN,1610612750,2017-02-15,112,99,0.477,0.333,0.857,45,7,4,0.375,0.2,1451.5446805579109,-1,17.746188636426997,1
14801,DEN,1610612743,2017-02-15,99,112,0.404,0.324,0.667,49,15,5,0.45454545454545453,0.8,1530.561261779027,1,16.86268105859971,0
14802,CHA,1610612766,2017-02-15,85,90,0.421,0.342,0.889,44,18,6,0.43636363636363634,0.0,1478.3934457913997,-3,15.882767069288798,0
14803,TOR,1610612761,2017-02-15,90,85,0.381,0.375,0.737,46,16,4,0.5714285714285714,0.6,1529.2900396260509,-3,13.760590549942927,1
14804,NYK,1610612752,2017-02-15,105,116,0.477,0.524,0.857,39,15,12,0.4107142857142857,0.4,1405.2420039014269,1,18.493244524908576,0
14805,OKC,1610612760,2017-02-15,116,105,0.466,0.522,0.71,48,12,4,0.5535714285714286,0.8,1533.3423515742975,-2,13.877603550084842,1
14806,MEM,1610612763,2017-02-15,91,95,0.371,0.182,0.76,48,15,3,0.5964912280701754,0.7,1580.3157835467778,1,18.477675017143365,0
14807,NOP,1610612740,2017-02-15,95,91,0.493,0.444,0.591,38,12,5,0.39285714285714285,0.4,1415.373765398717,1,14.945616741035359,1
14808,CHI,1610612741,2017-02-16,104,103,0.422,0.24,1.0,51,8,6,0.48214285714285715,0.6,1454.7065769498086,1,16.649312587316157,1
14809,BOS,1610612738,2017-02-16,103,104,0.468,0.378,0.85,31,7,4,0.6607142857142857,0.6,1610.752794354974,4,19.472299203140885,0
14810,IND,1610612754,2017-02-16,98,111,0.5,0.222,0.778,35,12,1,0.5178571428571429,0.6,1491.1367309679451,-5,14.782490431308634,0
14811,WAS,1610612764,2017-02-16,111,98,0.518,0.517,0.667,39,11,3,0.6111111111111112,0.6,1614.989018009089,3,23.091714988545053,1
14812,GSW,1610612744,2017-02-23,123,113,0.531,0.52,0.923,53,21,11,0.8392857142857143,0.9,1772.5519352365538,1,25.89990765361228,1
14813,LAC,1610612746,2017-02-23,113,123,0.409,0.393,0.703,38,15,0,0.625,0.5,1571.707484498716,4,17.807320933473566,0
14814,ORL,1610612753,2017-02-23,103,112,0.395,0.318,0.718,40,14,4,0.3620689655172414,0.2,1362.2652025462644,-1,10.530899658435887,0
14815,POR,1610612757,2017-02-23,112,103,0.506,0.5,0.778,45,20,7,0.4107142857142857,0.4,1472.0205859984235,-3,17.02072537166177,1
14816,CLE,1610612739,2017-02-23,119,104,0.529,0.395,0.8,44,13,10,0.7090909090909091,0.7,1627.7148238713962,3,18.278800621555956,1
14817,NYK,1610612752,2017-02-23,104,119,0.416,0.308,0.706,50,13,7,0.40350877192982454,0.3,1398.7784539130746,-1,15.686131076493531,0
14818,CHA,1610612766,2017-02-23,108,114,0.413,0.233,0.962,50,8,7,0.42857142857142855,0.0,1472.6149630258067,-4,15.404780256185651,0
14819,DET,1610612765,2017-02-23,114,108,0.411,0.405,0.917,57,9,2,0.47368421052631576,0.8,1482.3672882659232,1,17.71597932519836,1
14820,DEN,1610612743,2017-02-23,100,116,0.443,0.343,0.714,43,16,2,0.44642857142857145,0.3,1514.5572592812557,-1,18.242125682401884,0
14821,SAC,1610612758,2017-02-23,116,100,0.523,0.5,0.895,46,14,4,0.42105263157894735,0.5,1450.833097605827,-1,11.590843469516289,1
14822,NOP,1610612740,2017-02-23,99,129,0.419,0.194,0.808,44,20,8,0.40350877192982454,0.5,1425.879978060773,2,11.726585289803996,0
14823,HOU,1610612745,2017-02-23,129,99,0.495,0.392,0.792,48,17,5,0.6896551724137931,0.5,1598.9830359566388,-1,14.073045765675273,1
14824,PHI,1610612755,2017-02-24,120,112,0.494,0.345,0.8,48,17,7,0.375,0.8,1362.0110063699265,-1,16.17809633382734,1
14825,WAS,1610612764,2017-02-24,112,120,0.422,0.208,0.775,43,17,6,0.6181818181818182,0.7,1622.3233529217387,4,23.11884372845569,0
14826,PHX,1610612756,2017-02-24,121,128,0.527,0.333,0.6,43,19,6,0.3157894736842105,0.4,1377.4917379248618,1,16.1213627210479,0
14827,CHI,1610612741,2017-02-24,128,121,0.469,0.462,0.774,46,12,4,0.49122807017543857,0.6,1461.2702924006658,2,17.375086246633558,1
14828,SAS,1610612759,2017-02-24,105,97,0.427,0.346,0.867,51,15,7,0.7678571428571429,0.7,1692.7745539563753,2,17.84553230952843,1
14829,LAC,1610612746,2017-02-24,97,105,0.443,0.304,0.833,36,12,2,0.6140350877192983,0.7,1567.4271602631914,-1,21.08088576879871,0
14830,MIL,1610612749,2017-02-24,95,109,0.432,0.389,0.828,35,15,1,0.45454545454545453,0.3,1459.0399823859589,3,17.243772893957807,0
14831,UTA,1610612762,2017-02-24,109,95,0.5,0.348,0.9,41,16,5,0.6140350877192983,0.5,1594.7852257879185,1,19.17025765785361,1
14832,MEM,1610612763,2017-02-24,92,102,0.417,0.333,0.565,39,11,5,0.5862068965517241,0.6,1569.8095708847218,-1,18.30935774764637,0
14833,IND,1610612754,2017-02-24,102,92,0.513,0.423,1.0,50,17,7,0.5087719298245614,0.5,1483.8023960552955,-6,15.969865491894172,1
14834,ATL,1610612737,2017-02-24,90,108,0.38,0.3,0.667,45,10,6,0.5714285714285714,0.6,1499.6114640451756,-1,15.870845159062137,0
14835,MIA,1610612748,2017-02-24,108,90,0.404,0.459,0.846,54,13,5,0.43859649122807015,0.6,1504.4321287785076,1,17.395406267256597,1
14836,BKN,1610612751,2017-02-24,109,129,0.494,0.333,0.548,42,19,4,0.16071428571428573,0.1,1250.0014394523114,-14,15.589930367263403,0
14837,DEN,1610612743,2017-02-24,129,109,0.505,0.452,0.708,51,14,2,0.43859649122807015,0.8,1497.0565018524385,-2,16.307168368815514,1
14838,DAL,1610612742,2017-02-24,84,97,0.422,0.242,0.667,35,16,5,0.39285714285714285,0.4,1486.0425836265358,-2,17.821663443753827,0
14839,MIN,1610612750,2017-02-24,97,84,0.526,0.385,0.714,44,16,4,0.38596491228070173,0.5,1467.5486830556822,1,17.03438676385028,1
14840,BOS,1610612738,2017-02-24,97,107,0.423,0.316,0.864,36,12,3,0.6491228070175439,0.5,1604.1890789041167,-1,17.46512995654433,0
14841,TOR,1610612761,2017-02-24,107,97,0.494,0.333,0.759,41,11,4,0.5789473684210527,0.6,1535.068522391644,1,7.503842846781027,1
14842,OKC,1610612760,2017-02-24,110,93,0.454,0.417,0.706,59,17,6,0.5614035087719298,0.8,1539.8059015626498,1,14.289974402126978,1
14843,LAL,1610612747,2017-02-24,93,110,0.396,0.2,0.429,51,13,8,0.3275862068965517,0.2,1339.7179712352602,-2,11.953028845198826,0
14844,BKN,1610612751,2017-02-25,95,112,0.404,0.286,0.647,52,18,3,0.15789473684210525,0.1,1244.6859076113835,-15,14.427558159605395,0
14845,GSW,1610612744,2017-02-25,112,95,0.42,0.355,0.773,52,11,11,0.8421052631578947,0.9,1776.8322594720785,2,21.171454726042604,1
