,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
8768,MIA,1610612748,2017-03-17,123,105,0.588,0.308,0.789,40,15,9,0.4852941176470588,0.9,1570.817184440933,1,20.387546909493224,1
8769,MIN,1610612750,2017-03-17,105,123,0.5,0.167,0.955,28,11,6,0.417910447761194,0.4,1533.723854391705,-1,17.64878197343879,0
8770,DET,1610612765,2017-03-17,75,87,0.349,0.15,0.667,49,13,5,0.4852941176470588,0.7,1475.1455603321965,-2,15.962744779619385,0
8771,TOR,1610612761,2017-03-17,87,75,0.385,0.333,0.9,53,12,2,0.5735294117647058,0.4,1529.5467846698714,-1,14.081000163116824,1
8772,CHI,1610612741,2017-03-17,107,112,0.5,0.259,0.667,53,19,5,0.47058823529411764,0.3,1445.4410951499522,-1,14.267659968397092,0
8773,WAS,1610612764,2017-03-17,112,107,0.455,0.385,0.833,40,10,6,0.6119402985074627,0.6,1590.3553160787062,-2,20.749297217874627,1
8774,NOP,1610612740,2017-03-17,128,112,0.533,0.353,0.75,54,13,7,0.39705882352941174,0.4,1445.1809842843345,-1,13.389784542262703,1
8775,HOU,1610612745,2017-03-17,112,128,0.407,0.325,0.781,46,13,3,0.6911764705882353,0.6,1633.505391790506,3,18.263116724373713,0
8776,MIL,1610612749,2017-03-18,92,117,0.404,0.333,0.786,35,11,7,0.5,0.6,1500.1544601099833,2,16.13031483215573,0
8777,GSW,1610612744,2017-03-18,117,92,0.6,0.522,0.789,44,14,6,0.7941176470588235,0.9,1710.175579887342,2,18.42080461690631,1
8778,UTA,1610612762,2017-03-18,86,95,0.383,0.28,0.68,49,15,8,0.6231884057971014,0.6,1588.5415699041578,-1,17.204578781114105,0
8779,CHI,1610612741,2017-03-18,95,86,0.475,0.368,0.857,39,11,9,0.463768115942029,0.5,1441.6225273491018,-2,12.078203012161797,1
8780,CLE,1610612739,2017-03-18,78,108,0.386,0.185,0.692,40,12,0,0.6716417910447762,0.5,1588.1011790976079,2,12.516308823226058,0
8781,LAC,1610612746,2017-03-18,108,78,0.513,0.308,0.69,54,15,3,0.5797101449275363,0.5,1534.886098063506,-3,17.021159492708968,1
8782,POR,1610612757,2017-03-18,113,97,0.506,0.444,0.895,54,22,9,0.44776119402985076,0.5,1485.4002308632707,1,16.537287920639113,1
8783,ATL,1610612737,2017-03-18,97,113,0.364,0.269,0.813,35,13,7,0.5441176470588235,0.4,1492.6362894383317,-2,15.066179296122995,0
8784,HOU,1610612745,2017-03-18,109,105,0.458,0.208,0.8,48,14,5,0.6811594202898551,0.5,1608.7673749519506,-1,19.67324886855237,1
8785,DEN,1610612743,2017-03-18,105,109,0.427,0.323,0.633,45,14,3,0.4852941176470588,0.6,1558.3716916140352,4,19.738957066640644,0
8786,CHA,1610612766,2017-03-18,98,93,0.427,0.375,0.704,41,8,8,0.4264705882352941,0.3,1462.483217080465,-3,16.75086794011319,1
8787,WAS,1610612764,2017-03-18,93,98,0.367,0.333,0.774,44,13,7,0.6176470588235294,0.8,1594.1738838795566,1,20.506113635135392,0
8788,OKC,1610612760,2017-03-18,110,94,0.5,0.385,0.72,49,16,4,0.5735294117647058,0.8,1562.5827805215515,4,19.056577508059735,1
8789,SAC,1610612758,2017-03-18,94,110,0.412,0.238,0.826,35,14,2,0.39705882352941174,0.4,1414.7718791408695,2,13.625036940246607,0
8790,SAS,1610612759,2017-03-18,96,104,0.44,0.321,0.955,42,15,5,0.7761194029850746,0.7,1705.423880817589,-1,17.877142957186265,0
8791,MEM,1610612763,2017-03-18,104,96,0.421,0.433,0.871,35,10,3,0.5652173913043478,0.5,1529.0979763824644,3,17.737861705044526,1
8792,BOS,1610612738,2017-03-19,99,105,0.405,0.207,0.862,41,18,5,0.6376811594202898,0.5,1586.007794855408,3,14.497516162794234,0
8793,PHI,1610612755,2017-03-19,105,99,0.466,0.364,0.733,43,16,7,0.36764705882352944,0.5,1389.2828154701263,1,16.293728066858467,1
8794,SAS,1610612759,2017-03-19,118,102,0.494,0.393,0.778,45,8,3,0.7647058823529411,0.9,1689.9065661117354,-2,18.438794230632848,1
8795,SAC,1610612758,2017-03-19,102,118,0.494,0.7,0.765,40,11,4,0.391304347826087,0.3,1407.2475367620284,-1,12.592950720960243,0
8796,CLE,1610612739,2017-03-19,125,120,0.529,0.361,0.815,44,10,2,0.6617647058823529,0.4,1561.7931539248323,-1,17.90724576253244,1
8797,LAL,1610612747,2017-03-19,120,125,0.516,0.407,0.789,40,6,1,0.2898550724637681,0.2,1305.5341626624663,-4,14.299507419162207,0
8798,DAL,1610612742,2017-03-19,111,104,0.539,0.4,0.76,33,10,3,0.4264705882352941,0.3,1457.7929692225498,-1,15.106358221102367,1
8799,BKN,1610612751,2017-03-19,104,111,0.431,0.419,0.763,41,15,1,0.19117647058823528,0.1,1296.6785184392902,-1,15.15154671317746,0
8800,POR,1610612757,2017-03-19,115,104,0.506,0.5,0.75,43,12,6,0.45588235294117646,0.6,1499.835134051856,2,17.01622505764436,1
8801,MIA,1610612748,2017-03-19,104,115,0.466,0.3,0.65,39,9,8,0.4927536231884058,0.9,1584.035528279188,2,20.947716944882593,0
8802,DET,1610612765,2017-03-19,112,95,0.435,0.48,0.667,63,12,4,0.4782608695652174,0.6,1465.7265163421878,-3,16.19297409485395,1
8803,PHX,1610612756,2017-03-19,95,112,0.354,0.273,0.633,47,4,4,0.3188405797101449,0.3,1372.3139034798205,-3,14.671453305807082,0
8804,TOR,1610612761,2017-03-19,116,91,0.495,0.444,0.875,51,17,7,0.5797101449275363,0.6,1538.9658286598801,1,12.532906384526346,1
8805,IND,1610612754,2017-03-19,91,116,0.413,0.261,0.731,33,14,2,0.5147058823529411,0.3,1502.5603195241645,1,14.878582884870788,0
8806,NOP,1610612740,2017-03-19,123,109,0.544,0.467,0.733,43,16,2,0.4057971014492754,0.5,1469.91900112289,1,15.945370672011979,1
8807,MIN,1610612750,2017-03-19,109,123,0.512,0.36,0.706,35,15,6,0.4117647058823529,0.3,1520.50551055345,-2,17.606737758364755,0
8808,BOS,1610612738,2017-03-20,110,102,0.43,0.303,0.714,53,15,6,0.6285714285714286,0.9,1572.1268604373229,-1,20.018419948733747,1
8809,WAS,1610612764,2017-03-20,102,110,0.43,0.229,0.769,39,18,4,0.6086956521739131,0.7,1583.4612934974557,-1,20.276303582451703,0
8810,NYK,1610612752,2017-03-20,105,114,0.449,0.25,0.792,48,12,1,0.391304347826087,0.3,1370.1467415066093,-1,15.432095052807727,0
8811,LAC,1610612746,2017-03-20,114,105,0.494,0.323,0.75,43,10,4,0.5857142857142857,0.5,1561.1941232362817,1,17.123141178727636,1
8812,PHI,1610612755,2017-03-20,109,112,0.382,0.265,0.917,53,16,7,0.37681159420289856,0.3,1403.1637498882114,2,16.29664339428335,0
8813,ORL,1610612753,2017-03-20,112,109,0.372,0.174,0.826,55,18,4,0.35714285714285715,0.4,1363.339770780187,1,17.407413883844075,1
8814,HOU,1610612745,2017-03-20,125,124,0.506,0.447,0.783,35,12,2,0.6857142857142857,0.7,1613.9709795905328,1,17.62463349937903,1
8815,DEN,1610612743,2017-03-20,124,125,0.512,0.414,0.923,48,21,3,0.4782608695652174,0.5,1553.168086975453,-1,19.115758588414604,0
8816,UTA,1610612762,2017-03-20,100,107,0.455,0.24,0.7,49,11,11,0.6142857142857143,0.5,1573.1064314490343,-2,16.551311239643706,0
8817,IND,1610612754,2017-03-20,107,100,0.437,0.5,0.913,43,8,9,0.5072463768115942,0.6,1485.8759207185922,-1,15.300787932708952,1
8818,ATL,1610612737,2017-03-20,90,105,0.44,0.324,0.4,45,18,5,0.5362318840579711,0.5,1478.2013862497465,-3,17.1969338708942,0
8819,CHA,1610612766,2017-03-20,105,90,0.5,0.4,0.65,33,8,4,0.43478260869565216,0.4,1473.1958074625659,1,18.218261378887227,1
8820,OKC,1610612760,2017-03-20,95,111,0.425,0.19,0.548,40,11,2,0.5797101449275363,0.8,1570.1071229003926,5,18.972724631430403,0
8821,GSW,1610612744,2017-03-20,111,95,0.482,0.455,0.762,46,17,8,0.7971014492753623,0.5,1717.722167532338,3,20.673338904494543,1
8822,LAL,1610612747,2017-03-21,109,133,0.467,0.3,0.63,41,10,3,0.2857142857142857,0.2,1303.3597514894416,-5,16.975825177968172,0
8823,LAC,1610612746,2017-03-21,133,109,0.536,0.455,0.875,48,16,4,0.5915492957746479,0.5,1565.4121811380437,2,16.847147887930607,1
8824,DET,1610612765,2017-03-21,96,98,0.435,0.217,0.688,51,7,8,0.4857142857142857,0.3,1475.7769801386821,1,16.24336672163536,0
8825,BKN,1610612751,2017-03-21,98,96,0.432,0.345,0.632,46,11,6,0.18840579710144928,0.1,1292.4539588600896,-2,15.168761007868325,1
8826,PHX,1610612756,2017-03-21,97,112,0.439,0.25,0.724,41,24,5,0.3142857142857143,0.2,1362.2634396833262,-4,18.165393445424083,0
8827,MIA,1610612748,2017-03-21,112,97,0.438,0.407,0.739,49,15,5,0.4857142857142857,0.8,1569.4222702206623,-1,19.602608838415684,1
8828,POR,1610612757,2017-03-21,90,93,0.422,0.19,0.615,49,14,6,0.463768115942029,0.5,1514.4483921103815,3,18.46499312614313,0
8829,MIL,1610612749,2017-03-21,93,90,0.422,0.438,0.833,49,13,8,0.4927536231884058,0.6,1492.6078724649874,-1,16.857790916149057,1
8830,DAL,1610612742,2017-03-21,87,112,0.359,0.324,0.833,39,11,2,0.43478260869565216,0.8,1462.0175288017504,1,14.900528190027195,0
8831,GSW,1610612744,2017-03-21,112,87,0.551,0.433,0.813,46,16,2,0.8,0.5,1725.2535111615018,4,18.537293301332955,1
8832,MIN,1610612750,2017-03-21,93,100,0.444,0.467,0.88,39,23,2,0.4057971014492754,0.6,1505.1634071570356,-3,14.563710056975191,0
8833,SAS,1610612759,2017-03-21,100,93,0.481,0.333,0.818,33,16,5,0.7681159420289855,0.7,1693.672541391347,1,18.682377860361115,1
8834,TOR,1610612761,2017-03-21,122,120,0.495,0.348,0.741,50,17,4,0.5857142857142857,0.7,1555.6502274654524,2,14.136932811743284,1
8835,CHI,1610612741,2017-03-21,120,122,0.467,0.378,0.815,39,15,10,0.4714285714285714,0.3,1457.0576658042253,1,14.773917798470345,0
8836,NOP,1610612740,2017-03-21,95,82,0.398,0.31,0.842,51,13,3,0.4142857142857143,0.5,1485.2611045193044,2,16.65746165790327,1
8837,MEM,1610612763,2017-03-21,82,95,0.405,0.257,0.692,41,15,3,0.5714285714285714,0.6,1544.615291088318,4,15.189523288816503,0
8838,CHI,1610612741,2017-03-22,117,95,0.588,0.478,0.632,36,11,2,0.4647887323943662,0.6,1453.8169054874468,-1,13.194725603164935,1
8839,DET,1610612765,2017-03-22,95,117,0.443,0.35,0.588,44,16,1,0.4788732394366197,0.2,1467.3765271233574,-1,17.575427701728405,0
8840,BOS,1610612738,2017-03-22,109,100,0.512,0.407,0.857,43,17,2,0.6338028169014085,0.9,1581.5880514846658,1,17.883723940359683,1
8841,IND,1610612754,2017-03-22,100,109,0.437,0.393,0.684,45,13,6,0.5142857142857142,0.2,1497.1439149222929,1,15.288718056151838,0
8842,CHA,1610612766,2017-03-22,109,102,0.467,0.333,0.889,43,10,3,0.44285714285714284,0.3,1486.9081372789412,2,18.31060709053203,1
8843,ORL,1610612753,2017-03-22,102,109,0.455,0.35,0.8,43,14,3,0.36619718309859156,0.4,1369.7733766235303,2,16.807578012957038,0
8844,UTA,1610612762,2017-03-22,108,101,0.456,0.25,0.655,48,8,7,0.6056338028169014,0.6,1561.8384372453336,-3,17.13807483699694,1
8845,NYK,1610612752,2017-03-22,101,108,0.475,0.429,0.889,36,12,1,0.38571428571428573,0.3,1365.9286836048473,-2,14.868744014076347,0
8846,SAC,1610612758,2017-03-22,98,116,0.488,0.385,0.6,37,13,6,0.38571428571428573,0.4,1403.4815614824167,-2,14.710788766067836,0
8847,MIL,1610612749,2017-03-22,116,98,0.531,0.457,0.737,38,11,4,0.5,0.7,1498.655125085778,1,16.193435549815923,1
8848,CLE,1610612739,2017-03-22,113,126,0.506,0.405,0.857,38,10,4,0.6666666666666666,0.4,1563.967565097857,1,23.200028301397026,0
8849,DEN,1610612743,2017-03-22,126,113,0.531,0.423,1.0,44,6,0,0.4714285714285714,0.5,1549.9814036365585,-2,19.384766133969993,1
8850,ATL,1610612737,2017-03-22,100,104,0.395,0.32,0.828,44,16,5,0.5285714285714286,0.4,1464.4890564333712,-4,17.19446388802947,0
8851,WAS,1610612764,2017-03-22,104,100,0.4,0.324,0.739,54,19,6,0.6,0.6,1574.0001024501128,-2,18.286668658125453,1
8852,OKC,1610612760,2017-03-22,122,97,0.545,0.25,0.733,54,16,8,0.5714285714285714,0.7,1562.5757792712288,-1,18.48655989036288,1
8853,PHI,1610612755,2017-03-22,97,122,0.425,0.32,0.882,25,10,4,0.37142857142857144,0.3,1396.7301440448682,-1,14.138126855644062,0
8854,MEM,1610612763,2017-03-23,90,97,0.436,0.345,0.8,42,14,4,0.5633802816901409,0.5,1529.5752817228233,-1,16.097630954486682,0
8855,SAS,1610612759,2017-03-23,97,90,0.481,0.308,0.652,35,6,5,0.7714285714285715,0.9,1697.3647399149622,2,18.64875492072301,1
8856,PHX,1610612756,2017-03-23,98,126,0.366,0.28,0.676,50,20,3,0.30985915492957744,0.2,1356.8857624806903,-5,14.144290144276983,0
8857,BKN,1610612751,2017-03-23,126,98,0.453,0.276,0.762,61,17,5,0.2,0.2,1300.8544118754144,1,14.760084649506751,1
8858,TOR,1610612761,2017-03-23,101,84,0.443,0.261,0.781,51,18,3,0.5915492957746479,0.5,1558.890987782231,3,12.517225868891023,1
8859,MIA,1610612748,2017-03-23,84,101,0.39,0.261,0.609,36,17,11,0.49295774647887325,0.8,1574.7999474232981,1,19.091716062582083,0
8860,POR,1610612757,2017-03-23,110,95,0.488,0.524,0.724,50,13,2,0.45714285714285713,0.4,1508.4011394895908,-1,16.586133127387452,1
8861,NYK,1610612752,2017-03-23,95,110,0.409,0.227,0.9,40,11,9,0.38028169014084506,0.2,1362.3711146468866,-3,12.12015565071455,0
8862,LAC,1610612746,2017-03-23,95,97,0.45,0.333,0.667,45,17,2,0.5972222222222222,0.5,1570.9900699862205,3,19.77180979765199,0
8863,DAL,1610612742,2017-03-23,97,95,0.463,0.346,0.667,34,9,4,0.42857142857142855,0.7,1456.3114058911622,-1,15.899592489016811,1
8864,SAC,1610612758,2017-03-24,100,114,0.482,0.476,0.769,37,21,4,0.38028169014084506,0.3,1393.1114290071848,-3,12.595031700152022,0
8865,GSW,1610612744,2017-03-24,114,100,0.494,0.323,0.889,44,13,8,0.8028169014084507,0.9,1730.95963407209,5,21.807612388623234,1
8866,LAL,1610612747,2017-03-24,130,119,0.523,0.609,0.857,42,20,2,0.28169014084507044,0.1,1297.7818626412648,-6,15.501500628202614,1
8867,MIN,1610612750,2017-03-24,119,130,0.484,0.333,0.909,37,14,10,0.4,0.3,1501.4712086334205,-4,16.284506533016835,0
8868,CHI,1610612741,2017-03-24,107,117,0.407,0.417,0.742,39,15,5,0.4722222222222222,0.6,1472.2096457292548,1,13.184408973616863,0
8869,PHI,1610612755,2017-03-24,117,107,0.554,0.32,0.739,46,19,4,0.36619718309859156,0.2,1387.3210848899857,-2,15.38822575343222,1
8870,PHX,1610612756,2017-03-24,120,130,0.453,0.316,0.735,49,13,3,0.3055555555555556,0.1,1331.6299682555104,-6,12.55263816415806,0
8871,BOS,1610612738,2017-03-24,130,120,0.468,0.341,0.8,50,15,5,0.6388888888888888,0.9,1588.5324548399587,2,16.73570186699048,1
8872,ORL,1610612753,2017-03-24,115,87,0.516,0.462,0.692,47,11,6,0.3611111111111111,0.4,1364.5807031063594,-1,18.226976780891473,1
8873,DET,1610612765,2017-03-24,87,115,0.354,0.091,0.85,50,9,3,0.4722222222222222,0.2,1448.9837868815493,-2,12.228190684537802,0
8874,HOU,1610612745,2017-03-24,117,107,0.473,0.359,0.75,59,19,3,0.6901408450704225,0.7,1617.1576629294273,2,18.616095023406324,1
8875,NOP,1610612740,2017-03-24,107,117,0.451,0.368,0.786,36,10,7,0.4225352112676056,0.5,1500.301113884799,3,15.838016171124004,0
8876,ATL,1610612737,2017-03-24,97,100,0.41,0.364,0.875,49,17,3,0.5211267605633803,0.4,1460.4486028713227,-5,17.66621747086859,0
8877,MIL,1610612749,2017-03-24,100,97,0.443,0.296,0.875,35,9,6,0.5070422535211268,0.7,1509.02525756101,2,17.682739559661986,1
8878,IND,1610612754,2017-03-24,117,125,0.505,0.542,0.727,39,13,8,0.5070422535211268,0.6,1490.199511567,-1,16.373083173977236,0
8879,DEN,1610612743,2017-03-24,125,117,0.476,0.259,0.93,45,13,4,0.4788732394366197,0.4,1562.8713856910501,1,20.529568957030037,1
8880,CLE,1610612739,2017-03-24,112,105,0.554,0.36,0.875,38,12,5,0.6571428571428571,0.4,1551.0775830433654,-1,19.776493183100555,1
8881,CHA,1610612766,2017-03-24,105,112,0.422,0.263,0.792,42,11,4,0.4507042253521127,0.5,1492.1008107961122,3,16.945242466282547,0
8882,WAS,1610612764,2017-03-24,129,108,0.505,0.385,0.955,46,10,5,0.6056338028169014,0.6,1578.0405560121612,1,19.608443674787843,1
8883,BKN,1610612751,2017-03-24,108,129,0.524,0.2,0.731,38,14,4,0.2112676056338028,0.3,1326.1102061005943,2,16.767239365010603,0
8884,NYK,1610612752,2017-03-25,98,106,0.471,0.3,0.867,45,16,5,0.375,0.2,1355.1041606002118,-4,14.158560913791852,0
8885,SAS,1610612759,2017-03-25,106,98,0.455,0.4,0.75,50,14,6,0.7746478873239436,0.9,1701.454610973475,3,18.532980134432023,1
8886,LAC,1610612746,2017-03-25,108,95,0.452,0.259,0.893,47,10,5,0.589041095890411,0.6,1563.9752883072474,-1,18.243070717060004,1
8887,UTA,1610612762,2017-03-25,95,108,0.43,0.308,0.722,43,14,3,0.6111111111111112,0.5,1565.3960062032943,1,16.453743119539165,0
8888,CLE,1610612739,2017-03-25,115,127,0.494,0.364,0.778,32,13,6,0.6619718309859155,0.8,1557.7605396590345,1,21.6020486251849,0
8889,WAS,1610612764,2017-03-25,127,115,0.598,0.444,0.808,40,12,4,0.6111111111111112,0.6,1583.3994483832141,2,18.651732919201468,1
8890,MIN,1610612750,2017-03-25,100,112,0.487,0.2,0.75,27,8,3,0.39436619718309857,0.3,1481.3808537430182,-5,16.575307490546138,0
8891,POR,1610612757,2017-03-25,112,100,0.634,0.5,0.647,35,15,3,0.4647887323943662,0.5,1515.6680935362656,1,16.88219762239568,1
8892,TOR,1610612761,2017-03-25,94,86,0.481,0.429,0.778,44,15,3,0.5972222222222222,0.5,1574.4061604855528,4,13.419306236378542,1
8893,DAL,1610612742,2017-03-25,86,94,0.378,0.25,0.85,40,12,4,0.43661971830985913,0.7,1463.3261875701353,1,16.126896702529073,0
8894,GSW,1610612744,2017-03-26,106,94,0.549,0.548,0.733,37,18,4,0.8055555555555556,0.9,1733.4933429937664,6,21.344187362061742,1
8895,MEM,1610612763,2017-03-26,94,106,0.447,0.276,0.667,37,15,0,0.5555555555555556,0.5,1525.4854106643106,-2,14.231891747189435,0
8896,POR,1610612757,2017-03-26,97,81,0.404,0.429,0.722,61,13,4,0.4722222222222222,0.6,1525.879584472566,2,16.45425576090244,1
8897,LAL,1610612747,2017-03-26,81,97,0.393,0.238,0.588,42,10,3,0.2916666666666667,0.1,1317.872217531667,1,17.04274433119992,0
8898,BOS,1610612738,2017-03-26,112,108,0.532,0.333,0.88,35,19,3,0.6438356164383562,0.9,1591.7278837664414,3,18.16495132300943,1
8899,MIA,1610612748,2017-03-26,108,112,0.451,0.241,0.792,40,16,5,0.4861111111111111,0.6,1559.2847747199762,-1,18.37196796967641,0
8900,LAC,1610612746,2017-03-26,97,98,0.41,0.345,0.821,45,10,2,0.5945945945945946,0.7,1576.2921730604783,1,17.365477132387745,0
8901,SAC,1610612758,2017-03-26,98,97,0.452,0.464,0.692,46,12,4,0.375,0.2,1390.5777200855084,-4,12.934500575081529,1
8902,HOU,1610612745,2017-03-26,137,125,0.633,0.513,0.81,36,20,4,0.6944444444444444,0.7,1623.5711573888532,3,19.13537648837806,1
8903,OKC,1610612760,2017-03-26,125,137,0.5,0.367,0.714,41,16,3,0.5774647887323944,0.3,1571.9848384261113,1,20.545012201117725,0
8904,IND,1610612754,2017-03-26,107,94,0.427,0.412,0.828,51,11,4,0.5,0.5,1483.3880691655697,-2,14.452659016655618,1
8905,PHI,1610612755,2017-03-26,94,107,0.398,0.341,0.714,48,16,5,0.375,0.2,1401.122088432279,1,17.572570646998006,0
8906,MIL,1610612749,2017-03-26,94,109,0.44,0.304,0.765,34,10,0,0.5138888888888888,0.8,1513.6591960279002,3,17.597286516117244,0
8907,CHI,1610612741,2017-03-26,109,94,0.541,0.476,0.7,49,15,2,0.4657534246575342,0.2,1458.4086421869615,-1,15.20728594737564,1
8908,BKN,1610612751,2017-03-26,107,92,0.442,0.273,0.833,50,18,7,0.20833333333333334,0.3,1320.7513137295414,-1,17.029957283737325,1
8909,ATL,1610612737,2017-03-26,92,107,0.347,0.185,0.594,58,21,3,0.5138888888888888,0.4,1455.8146644044325,-6,17.59831586985573,0
8910,NOP,1610612740,2017-03-26,115,90,0.495,0.333,0.833,60,9,4,0.4166666666666667,0.4,1493.887619425373,-1,16.751694242257095,1
8911,DEN,1610612743,2017-03-26,90,115,0.379,0.24,0.857,48,9,1,0.4861111111111111,0.6,1569.6828280924803,2,18.268655500791933,0
8912,PHX,1610612756,2017-03-26,106,120,0.506,0.375,0.818,39,12,3,0.3013698630136986,0.1,1328.4345393290278,-7,15.680457897827052,0
8913,CHA,1610612766,2017-03-26,120,106,0.483,0.467,0.917,41,7,2,0.4444444444444444,0.4,1485.417854180443,-1,17.769782279163934,1
8914,CLE,1610612739,2017-03-27,74,103,0.373,0.154,0.615,40,19,2,0.6527777777777778,0.4,1547.1981076741877,-1,19.22472278437742,0
8915,SAS,1610612759,2017-03-27,103,74,0.477,0.269,0.824,52,12,7,0.7777777777777778,0.9,1703.15888774317,4,24.61641564617021,1
8916,DET,1610612765,2017-03-27,95,109,0.429,0.391,0.667,42,20,3,0.4657534246575342,0.2,1421.3651296950131,-3,15.015149826671276,0
8917,NYK,1610612752,2017-03-27,109,95,0.536,0.333,0.923,37,13,5,0.3698630136986301,0.3,1353.3998838305167,-5,15.21017488406113,1
8918,NOP,1610612740,2017-03-27,100,108,0.463,0.4,0.667,37,9,7,0.4246575342465753,0.5,1518.6802032922535,1,16.069466195099075,0
8919,UTA,1610612762,2017-03-27,108,100,0.482,0.556,0.611,49,12,7,0.6027397260273972,0.7,1553.0791214500634,-1,15.801321078797042,1
8920,DAL,1610612742,2017-03-27,91,92,0.413,0.345,0.789,39,15,4,0.4305555555555556,0.7,1457.5664685494096,-1,15.776364997045919,0
8921,OKC,1610612760,2017-03-27,92,91,0.435,0.261,0.857,48,18,7,0.5694444444444444,0.2,1562.4569591844263,-1,20.41910812763019,1
8922,MEM,1610612763,2017-03-27,90,91,0.344,0.192,0.793,45,8,2,0.547945205479452,0.4,1520.8576886755388,-3,11.289062278690755,0
8923,SAC,1610612758,2017-03-27,91,90,0.463,0.24,0.767,36,12,6,0.3835616438356164,0.3,1397.6455374689344,1,15.238776127650537,1
8924,TOR,1610612761,2017-03-27,131,112,0.59,0.667,0.657,43,15,8,0.6027397260273972,0.7,1580.1658795062785,5,15.100627316509517,1
8925,ORL,1610612753,2017-03-27,112,131,0.489,0.2,0.786,33,12,3,0.3698630136986301,0.2,1392.1993602928956,1,17.22628343916966,0
8926,WAS,1610612764,2017-03-28,119,108,0.511,0.261,0.68,41,13,3,0.6164383561643836,0.6,1593.961880368061,3,19.194789548103834,1
8927,LAL,1610612747,2017-03-28,108,119,0.506,0.364,0.875,43,18,9,0.2876712328767123,0.1,1312.2811030049984,-1,15.120019418687367,0
8928,PHI,1610612755,2017-03-28,106,101,0.429,0.303,0.857,53,16,9,0.3698630136986301,0.2,1392.2982195816726,-1,14.905319698276816,1
8929,BKN,1610612751,2017-03-28,101,106,0.404,0.281,0.667,50,13,5,0.2191780821917808,0.3,1341.4348500465167,1,16.78547033638574,0
8930,HOU,1610612745,2017-03-28,106,113,0.388,0.161,0.897,38,14,2,0.6986301369863014,0.7,1633.0990366305382,4,19.300253703457898,0
8931,GSW,1610612744,2017-03-28,113,106,0.511,0.268,0.75,44,17,7,0.8082191780821918,0.5,1738.1210649825382,7,23.41230696559956,1
8932,DET,1610612765,2017-03-28,96,97,0.424,0.296,0.762,51,13,5,0.4594594594594595,0.7,1405.1366785424368,-4,13.195761739210546,0
8933,MIA,1610612748,2017-03-28,97,96,0.456,0.238,0.714,44,13,4,0.4794520547945205,0.5,1553.6943539580666,-2,18.01343660524591,1
8934,POR,1610612757,2017-03-28,122,113,0.495,0.296,0.727,47,9,5,0.4794520547945205,0.5,1531.4706989992346,3,16.39665047677092,1
8935,DEN,1610612743,2017-03-28,113,122,0.468,0.3,0.8,47,13,6,0.4794520547945205,0.5,1544.8902442255999,-1,20.47785061876176,0
8936,IND,1610612754,2017-03-28,114,115,0.494,0.278,0.829,37,15,5,0.5068493150684932,0.6,1492.2119380161762,1,17.572299780709404,0
8937,MIN,1610612750,2017-03-28,115,114,0.474,0.45,0.865,35,14,9,0.3888888888888889,0.2,1471.1693628067178,-6,18.150047630628436,1
8938,PHX,1610612756,2017-03-28,91,95,0.365,0.226,0.583,48,15,6,0.2972972972972973,0.1,1321.8459971109505,-8,13.734683770908724,0
8939,ATL,1610612737,2017-03-28,95,91,0.4,0.222,0.724,51,19,6,0.5068493150684932,0.3,1435.1311280874575,-7,16.86394147090283,1
8940,CHA,1610612766,2017-03-28,108,118,0.488,0.25,0.793,31,4,1,0.4520547945205479,0.5,1492.0063963985203,1,17.78233039770326,0
8941,MIL,1610612749,2017-03-28,118,108,0.622,0.467,0.706,42,14,3,0.5068493150684932,0.7,1497.351795064573,-1,17.073606058853123,1
8942,PHI,1610612755,2017-03-29,92,99,0.414,0.282,0.818,40,15,3,0.3783783783783784,0.6,1398.077482910595,1,13.606400646802218,0
8943,ATL,1610612737,2017-03-29,99,92,0.425,0.5,0.846,47,17,3,0.5135135135135135,0.3,1439.1034620432954,1,16.55659697921875,1
8944,SAS,1610612759,2017-03-29,98,110,0.41,0.375,0.808,42,17,9,0.7808219178082192,0.9,1714.1409455953653,5,18.978407878639956,0
8945,GSW,1610612744,2017-03-29,110,98,0.506,0.5,1.0,35,15,7,0.8108108108108109,0.6,1743.6048284337471,8,21.656764767237032,1
8946,NYK,1610612752,2017-03-29,88,105,0.371,0.2,0.81,52,16,6,0.3783783783783784,0.4,1369.628334983093,1,13.442560791462494,0
8947,MIA,1610612748,2017-03-29,105,88,0.476,0.48,0.765,40,11,7,0.4864864864864865,0.5,1555.8499759672782,1,18.703033373917087,1
8948,MIL,1610612749,2017-03-29,103,100,0.526,0.364,0.765,35,16,8,0.5135135135135135,0.7,1507.526153882259,1,16.756608901388244,1
8949,BOS,1610612738,2017-03-29,100,103,0.398,0.324,0.783,42,16,3,0.6486486486486487,0.9,1597.318304528351,4,19.291304372256153,0
8950,WAS,1610612764,2017-03-29,124,133,0.495,0.382,0.655,43,11,0,0.6216216216216216,0.7,1596.9273763977303,4,19.86532669871448,0
8951,LAC,1610612746,2017-03-29,133,124,0.566,0.4,0.73,41,10,4,0.5866666666666667,0.6,1569.2243556770522,-1,19.906175763550525,1
8952,OKC,1610612760,2017-03-29,114,106,0.422,0.303,0.643,57,12,7,0.5753424657534246,0.3,1565.093178277037,1,18.51000903248455,1
