,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,ODDS_A,ODDS_OPP,WINNER
643,NOP,1610612740,2021-04-04,122,115,0.462,0.432,0.629,55,15,9,0.4375,0.3,1496.4631993521039,1322.8873772288007,-2,18.158591629679034,1.7,2.23,1
644,GSW,1610612744,2021-04-04,111,117,0.467,0.25,0.714,45,16,6,0.46938775510204084,0.2,1429.318295751603,1539.5960564122468,-2,19.78980474242963,2.04,1.83,0
645,ATL,1610612737,2021-04-04,117,111,0.432,0.375,0.778,49,15,3,0.5102040816326531,0.6,1539.5960564122468,1429.318295751603,2,21.043275416282754,1.83,2.04,1
646,ORL,1610612753,2021-04-04,109,119,0.472,0.371,0.706,36,12,4,0.3469387755102041,0.2,1395.594831284517,1611.7010726263538,-1,17.634895964675213,13.27,1.04,0
647,DEN,1610612743,2021-04-04,119,109,0.489,0.31,0.774,54,15,5,0.625,0.7,1611.7010726263538,1395.594831284517,4,23.03853847096045,1.04,13.27,1
648,SAS,1610612759,2021-04-05,101,125,0.422,0.192,0.813,38,10,3,0.5106382978723404,0.3,1477.8314860000091,1358.6030465892306,-2,16.735899447556744,1.29,3.81,0
649,CLE,1610612739,2021-04-05,125,101,0.523,0.353,0.852,47,9,4,0.3469387755102041,0.3,1358.6030465892306,1477.8314860000091,-5,16.175368270221178,3.81,1.29,1
650,NYK,1610612752,2021-04-05,112,114,0.465,0.483,0.818,41,12,4,0.5,0.4,1514.787809779783,1587.2186613986405,1,15.695483774708652,3.1,1.4,0
651,BKN,1610612751,2021-04-05,114,112,0.457,0.313,0.769,45,10,6,0.68,0.9,1587.2186613986405,1514.787809779783,-1,14.682639437909794,1.4,3.1,1
652,HOU,1610612745,2021-04-05,130,133,0.544,0.515,0.818,38,18,3,0.2653061224489796,0.1,1318.91166189022,1650.68693527962,-4,18.037469108743927,8.39,1.09,0
653,PHX,1610612756,2021-04-05,133,130,0.512,0.486,0.871,37,11,3,0.7083333333333334,0.9,1650.68693527962,1318.91166189022,5,22.052631718730872,1.09,8.39,1
654,UTA,1610612762,2021-04-05,103,111,0.42,0.273,0.773,48,9,4,0.7755102040816326,0.5,1688.963494791848,1569.600758794916,9,22.624469913533147,1.45,2.89,0
655,DAL,1610612742,2021-04-05,111,103,0.451,0.469,0.75,44,10,2,0.5625,0.7,1569.600758794916,1688.963494791848,4,18.14279661094113,2.89,1.45,1
656,WAS,1610612764,2021-04-05,101,103,0.394,0.343,0.833,54,18,5,0.3541666666666667,0.3,1397.0736092662908,1457.1204603325134,-3,14.495264756524325,2.84,1.46,0
657,TOR,1610612761,2021-04-05,103,101,0.468,0.212,0.727,45,13,9,0.3877551020408163,0.4,1457.1204603325134,1397.0736092662908,1,15.016446447768654,1.46,2.84,1
658,MIL,1610612749,2021-04-06,121,122,0.512,0.438,0.864,40,14,2,0.6530612244897959,0.7,1607.4554082146913,1424.395078234492,3,21.357560884768365,1.69,2.24,0
659,GSW,1610612744,2021-04-06,122,121,0.479,0.375,0.882,42,11,5,0.46,0.6,1424.395078234492,1607.4554082146913,-3,19.07530403692987,2.24,1.69,1
660,PHI,1610612755,2021-04-06,106,96,0.466,0.375,0.744,38,13,4,0.68,0.7,1603.1850743037253,1522.1207155328698,-1,23.14533057637762,1.9,1.96,1
661,BOS,1610612738,2021-04-06,96,106,0.471,0.412,0.889,32,22,6,0.5,0.6,1522.1207155328698,1603.1850743037253,2,19.015838473466566,1.96,1.9,0
662,POR,1610612757,2021-04-06,116,133,0.402,0.306,0.838,48,7,5,0.6122448979591837,0.6,1529.1238705119542,1616.2749798825732,1,23.025636955784847,3.11,1.4,0
663,LAC,1610612746,2021-04-06,133,116,0.517,0.39,0.833,48,8,5,0.6470588235294118,0.7,1616.2749798825732,1529.1238705119542,1,19.238130605410916,1.4,3.11,1
664,MEM,1610612763,2021-04-06,124,112,0.548,0.415,0.75,42,14,2,0.5106382978723404,0.5,1540.4748807340068,1515.6293812212464,2,20.955198016418006,3.07,1.41,1
665,MIA,1610612748,2021-04-06,112,124,0.537,0.394,0.611,35,14,4,0.52,0.5,1515.6293812212464,1540.4748807340068,4,16.8805862007626,1.41,3.07,0
666,CHI,1610612741,2021-04-06,113,97,0.468,0.424,0.786,57,21,5,0.4166666666666667,0.4,1465.382196240806,1489.6412829997628,1,18.577715226841406,1.79,2.1,1
667,IND,1610612754,2021-04-06,97,113,0.432,0.3,0.75,33,15,12,0.4583333333333333,0.2,1489.6412829997628,1465.382196240806,1,17.623328684151648,2.1,1.79,0
668,NOP,1610612740,2021-04-06,107,123,0.407,0.316,0.75,49,14,7,0.4489795918367347,0.4,1500.4389146906844,1544.5192739293577,1,18.631462260415088,2.4,1.62,0
669,ATL,1610612737,2021-04-06,123,107,0.5,0.645,0.682,42,11,6,0.52,0.7,1544.5192739293577,1500.4389146906844,3,17.817834690483814,1.62,2.4,1
670,UTA,1610612762,2021-04-07,113,117,0.447,0.25,0.667,45,13,4,0.76,0.5,1675.6067018826423,1651.8267550644503,-1,22.95059471317397,1.73,2.18,0
671,PHX,1610612756,2021-04-07,117,113,0.446,0.324,0.8,61,14,5,0.7142857142857143,0.7,1651.8267550644503,1675.6067018826423,6,22.618777963018196,2.18,1.73,1
672,BOS,1610612738,2021-04-07,101,99,0.419,0.375,0.7,53,20,7,0.49019607843137253,0.5,1514.6086677268224,1511.1591739708385,-1,19.936098324970814,1.64,2.35,1
673,NYK,1610612752,2021-04-07,99,101,0.417,0.485,0.813,39,14,4,0.49019607843137253,0.4,1511.1591739708385,1514.6086677268224,-1,15.997884211748545,2.35,1.64,0
674,WAS,1610612764,2021-04-07,131,116,0.576,0.528,0.875,37,13,3,0.3469387755102041,0.2,1393.2521849868178,1391.635607560685,-4,18.205491141562725,1.53,2.63,1
675,ORL,1610612753,2021-04-07,116,131,0.473,0.387,0.696,39,11,3,0.34,0.3,1391.635607560685,1393.2521849868178,-2,15.860149256021542,2.63,1.53,0
676,DAL,1610612742,2021-04-07,93,102,0.379,0.256,0.773,46,9,5,0.5714285714285714,0.7,1582.9575517041217,1317.7718421053899,5,22.367709858393248,1.18,5.19,0
677,HOU,1610612745,2021-04-07,102,93,0.432,0.386,0.563,49,11,5,0.26,0.1,1317.7718421053899,1582.9575517041217,-5,19.66928645564636,5.19,1.18,1
678,MEM,1610612763,2021-04-07,131,113,0.539,0.425,0.857,54,14,5,0.5208333333333334,0.6,1551.0698040306024,1556.3852612599512,3,22.2358267228655,1.86,2.01,1
679,ATL,1610612737,2021-04-07,113,131,0.446,0.357,0.867,42,7,3,0.5294117647058824,0.8,1556.3852612599512,1551.0698040306024,4,16.24944120573018,2.01,1.86,0
680,IND,1610612754,2021-04-07,141,137,0.591,0.5,0.895,35,13,7,0.4489795918367347,0.1,1474.3050389792422,1353.76413953586,-1,19.006969222114147,2.03,1.84,1
681,MIN,1610612750,2021-04-07,137,141,0.527,0.357,0.775,42,13,2,0.2549019607843137,0.2,1353.76413953586,1474.3050389792422,1,20.36687366261171,1.84,2.03,0
682,SAS,1610612759,2021-04-07,96,106,0.418,0.25,0.667,42,15,4,0.5,0.6,1450.4463388027539,1621.4421648123641,-3,18.16684504709453,2.81,1.47,0
683,DEN,1610612743,2021-04-07,106,96,0.44,0.308,0.75,53,19,6,0.64,0.7,1621.4421648123641,1450.4463388027539,6,16.837082418278296,1.47,2.81,1
684,CHA,1610612766,2021-04-07,113,102,0.443,0.341,0.923,42,12,5,0.5102040816326531,0.5,1484.4593586412618,1365.1884775197746,-1,16.4195801920485,1.47,2.81,1
685,OKC,1610612760,2021-04-07,102,113,0.435,0.39,0.706,46,22,5,0.4,0.4,1365.1884775197746,1484.4593586412618,-3,14.966562574699585,2.81,1.47,0
686,PHX,1610612756,2021-04-08,103,113,0.507,0.25,0.833,36,15,6,0.72,0.9,1658.7143443975322,1626.6033340669167,7,22.42352832572792,2.94,1.44,0
687,LAC,1610612746,2021-04-08,113,103,0.5,0.486,0.917,35,11,1,0.6538461538461539,0.8,1626.6033340669167,1658.7143443975322,2,19.914370518832992,1.44,2.94,1
688,LAL,1610612747,2021-04-08,104,110,0.443,0.343,0.88,40,22,3,0.6274509803921569,0.4,1558.5675898956245,1505.0344579246507,1,8.034414959282312,4.57,1.22,0
689,MIA,1610612748,2021-04-08,110,104,0.479,0.4,0.8,38,21,8,0.5098039215686274,0.4,1505.0344579246507,1558.5675898956245,-1,20.32824208516147,1.22,4.57,1
690,UTA,1610612762,2021-04-08,122,103,0.453,0.286,0.889,58,7,3,0.7450980392156863,1.0,1668.7191125495604,1518.7955163276108,-2,21.340871385400565,1.45,2.85,1
691,POR,1610612757,2021-04-08,103,122,0.396,0.271,0.778,41,6,5,0.6,0.5,1518.7955163276108,1668.7191125495604,-1,21.72552023938539,2.85,1.45,0
692,MIL,1610612749,2021-04-08,101,116,0.38,0.364,0.813,52,9,1,0.64,0.7,1600.4328057138182,1562.658485388296,-1,21.574290094662274,2.21,1.71,0
693,DAL,1610612742,2021-04-08,116,101,0.443,0.378,0.722,56,11,8,0.56,0.7,1562.658485388296,1600.4328057138182,-1,17.6241850464888,1.71,2.21,1
694,DET,1610612765,2021-04-08,113,101,0.524,0.348,0.85,43,16,4,0.29411764705882354,0.3,1417.0333955423428,1435.2237650770396,-1,15.855701321360899,3.6,1.32,1
695,SAC,1610612758,2021-04-08,101,113,0.442,0.233,0.692,38,12,4,0.43137254901960786,0.5,1435.2237650770396,1417.0333955423428,-4,20.17778455876608,1.32,3.6,0
696,TOR,1610612761,2021-04-08,113,122,0.433,0.324,0.818,41,10,4,0.39215686274509803,0.4,1454.1884054077918,1480.7184402613266,-1,17.026708126720152,2.5,1.59,0
697,CHI,1610612741,2021-04-08,122,113,0.54,0.4,0.889,49,16,3,0.42857142857142855,0.4,1480.7184402613266,1454.1884054077918,2,18.059108770178423,1.59,2.5,1
698,OKC,1610612760,2021-04-08,102,129,0.449,0.406,0.692,44,18,5,0.39215686274509803,0.3,1358.4576211258143,1385.988193786486,-4,15.087365468046395,2.48,1.58,0
699,CLE,1610612739,2021-04-08,129,102,0.511,0.351,0.833,44,7,3,0.36,0.3,1385.988193786486,1358.4576211258143,1,14.387088311251013,1.58,2.48,1
700,ORL,1610612753,2021-04-09,106,111,0.422,0.25,0.774,50,15,8,0.3333333333333333,0.2,1378.2520976710161,1478.1485582288485,-3,18.23864315893151,3.07,1.41,0
701,IND,1610612754,2021-04-09,111,106,0.413,0.333,0.857,49,14,10,0.46,0.6,1478.1485582288485,1378.2520976710161,1,20.22224760481996,1.41,3.07,1
702,MIL,1610612749,2021-04-09,119,127,0.449,0.368,0.739,48,17,3,0.6274509803921569,0.7,1585.046322265707,1491.190215035222,-2,13.180612254562107,2.25,1.68,0
703,CHA,1610612766,2021-04-09,127,119,0.484,0.38,0.909,49,20,10,0.52,0.5,1491.190215035222,1585.046322265707,1,17.09374775152745,1.68,2.25,1
704,CHI,1610612741,2021-04-09,108,120,0.477,0.394,0.929,38,13,1,0.44,0.5,1489.5235597711562,1540.8557285957845,3,19.27269767192431,2.22,1.7,0
705,ATL,1610612737,2021-04-09,120,108,0.56,0.259,0.826,41,9,4,0.5192307692307693,0.7,1540.8557285957845,1489.5235597711562,-1,20.327190470048787,1.7,2.22,1
706,SAS,1610612759,2021-04-09,119,121,0.462,0.333,0.857,38,9,2,0.4897959183673469,0.5,1445.4796996665932,1626.4088039485248,-4,18.54181689346843,3.25,1.37,0
707,DEN,1610612743,2021-04-09,121,119,0.544,0.519,0.913,46,18,4,0.6470588235294118,0.8,1626.4088039485248,1445.4796996665932,7,21.444129912099342,1.37,3.25,1
708,GSW,1610612744,2021-04-10,125,109,0.538,0.4,0.813,45,16,5,0.46153846153846156,0.6,1425.3078383234179,1334.5072809099124,-1,18.00623537085635,1.34,3.42,1
709,HOU,1610612745,2021-04-10,109,125,0.466,0.351,0.7,45,18,3,0.2692307692307692,0.1,1334.5072809099124,1425.3078383234179,-1,19.382230300576673,3.42,1.34,0
710,WAS,1610612764,2021-04-10,106,134,0.464,0.36,0.679,49,16,1,0.37254901960784315,0.3,1412.745537288434,1647.0815981658454,2,13.803307605994842,8.28,1.09,0
711,PHX,1610612756,2021-04-10,134,106,0.514,0.395,1.0,45,3,3,0.7058823529411765,0.8,1647.0815981658454,1412.745537288434,-1,21.593324994958763,1.09,8.28,1
712,LAL,1610612747,2021-04-10,126,101,0.505,0.559,0.65,47,15,4,0.6153846153846154,0.4,1549.253862977042,1604.5712570112557,-1,12.18347593164818,6.41,1.14,1
713,BKN,1610612751,2021-04-10,101,126,0.438,0.185,0.867,42,19,10,0.6923076923076923,0.9,1604.5712570112557,1549.253862977042,2,19.27515762430504,1.14,6.41,0
714,CLE,1610612739,2021-04-10,115,135,0.453,0.429,0.846,32,17,5,0.37254901960784315,0.4,1404.2439244344926,1445.3832858979622,2,18.3681247672004,1.67,2.28,0
715,TOR,1610612761,2021-04-10,135,115,0.616,0.531,0.857,39,19,11,0.38461538461538464,0.1,1445.3832858979622,1404.2439244344926,-2,15.079540794825288,2.28,1.67,1
716,POR,1610612757,2021-04-10,118,103,0.478,0.448,0.792,49,16,8,0.5882352941176471,0.6,1510.4194519763337,1429.4591040098335,-2,21.807356577500613,1.14,6.28,1
717,DET,1610612765,2021-04-10,103,118,0.446,0.346,0.714,38,12,6,0.3076923076923077,0.4,1429.4591040098335,1510.4194519763337,1,12.73257833373799,6.28,1.14,0
718,TOR,1610612761,2021-04-11,96,102,0.418,0.324,0.826,40,17,7,0.39622641509433965,0.1,1459.3725944575983,1514.1729612324893,1,18.421148086577674,2.37,1.63,0
719,NYK,1610612752,2021-04-11,102,96,0.398,0.257,0.852,46,13,4,0.49056603773584906,0.7,1514.1729612324893,1459.3725944575983,1,16.328181692927195,1.63,2.37,1
720,ORL,1610612753,2021-04-11,87,124,0.372,0.222,0.789,37,14,6,0.3269230769230769,0.2,1373.5592115236468,1572.6408357970706,-4,13.753563238119536,4.21,1.25,0
721,MIL,1610612749,2021-04-11,124,87,0.489,0.475,0.867,56,12,7,0.6153846153846154,0.7,1572.6408357970706,1373.5592115236468,-3,19.962941303179253,1.25,4.21,1
722,CLE,1610612739,2021-04-11,109,116,0.482,0.325,0.824,36,17,5,0.36538461538461536,0.4,1390.2546158748564,1487.8007458865106,-1,11.561535627697884,4.39,1.24,0
723,NOP,1610612740,2021-04-11,116,109,0.512,0.292,0.808,50,16,3,0.4423076923076923,0.4,1487.8007458865106,1390.2546158748564,1,19.16642762872795,1.24,4.39,1
724,MIA,1610612748,2021-04-11,107,98,0.494,0.414,0.65,30,8,4,0.5192307692307693,0.8,1514.3481848432332,1520.1696939592427,1,20.79352500456526,1.95,1.91,1
725,POR,1610612757,2021-04-11,98,107,0.481,0.314,0.684,41,17,5,0.5961538461538461,0.6,1520.1696939592427,1514.3481848432332,1,20.119543242968298,1.91,1.95,0
726,SAS,1610612759,2021-04-11,119,117,0.542,0.381,0.778,41,15,7,0.48,0.4,1443.2775770295352,1578.0449688364072,-5,19.005334642008822,3.08,1.41,1
727,DAL,1610612742,2021-04-11,117,119,0.479,0.31,0.933,37,12,3,0.5686274509803921,0.7,1578.0449688364072,1443.2775770295352,1,19.595410815784554,1.41,3.08,0
728,DEN,1610612743,2021-04-11,87,105,0.364,0.235,0.833,46,9,4,0.6538461538461539,0.9,1628.6109265855828,1524.0731122687655,8,20.260977690024696,1.62,2.4,0
729,BOS,1610612738,2021-04-11,105,87,0.448,0.212,0.87,52,11,7,0.5094339622641509,0.3,1524.0731122687655,1628.6109265855828,2,23.23850400344825,2.4,1.62,1
730,MIN,1610612750,2021-04-11,121,117,0.494,0.444,1.0,36,15,6,0.24528301886792453,0.4,1345.2269035868667,1479.9858203403905,-2,20.012336201584954,2.45,1.6,1
731,CHI,1610612741,2021-04-11,117,121,0.511,0.395,0.615,38,14,8,0.43137254901960786,0.4,1479.9858203403905,1345.2269035868667,-1,18.9513182028764,1.6,2.45,0
732,CHA,1610612766,2021-04-11,101,105,0.463,0.349,0.857,38,12,5,0.5294117647058824,0.8,1503.5957015038584,1550.3934680265502,2,18.4253231434356,1.72,2.21,0
733,ATL,1610612737,2021-04-11,105,101,0.452,0.436,0.75,41,12,1,0.5283018867924528,0.6,1550.3934680265502,1503.5957015038584,1,16.171507558497083,2.21,1.72,1
734,MEM,1610612763,2021-04-11,125,132,0.461,0.3,0.684,50,6,6,0.52,0.5,1558.8148215905621,1482.8414443762179,-1,21.560442017036472,1.61,2.42,0
735,IND,1610612754,2021-04-11,132,125,0.525,0.351,0.882,53,12,10,0.47058823529411764,0.6,1482.8414443762179,1558.8148215905621,2,18.226346415864167,2.42,1.61,1
736,DEN,1610612743,2021-04-12,107,116,0.47,0.308,0.84,41,20,2,0.6415094339622641,0.8,1607.135255298207,1435.0649472314437,-1,22.91449747883525,1.49,2.75,0
737,GSW,1610612744,2021-04-12,116,107,0.481,0.409,0.909,36,16,3,0.4716981132075472,0.6,1435.0649472314437,1607.135255298207,1,18.37643139616429,2.75,1.49,1
738,HOU,1610612745,2021-04-12,120,126,0.506,0.405,0.789,51,21,3,0.2641509433962264,0.1,1324.7501720018865,1654.2991997482306,-2,19.59272611883297,7.15,1.11,0
739,PHX,1610612756,2021-04-12,126,120,0.479,0.556,0.611,42,14,3,0.7115384615384616,0.8,1654.2991997482306,1324.7501720018865,1,22.296433658967374,1.11,7.15,1
740,SAS,1610612759,2021-04-12,120,97,0.516,0.4,0.778,47,9,5,0.49019607843137253,0.4,1450.6946819683592,1362.946018445068,1,20.03642301621893,1.37,3.24,1
741,ORL,1610612753,2021-04-12,97,120,0.45,0.25,0.625,44,15,2,0.32075471698113206,0.2,1362.946018445068,1450.6946819683592,-5,16.228014567688724,3.24,1.37,0
742,UTA,1610612762,2021-04-12,121,125,0.482,0.417,0.774,43,14,3,0.7547169811320755,1.0,1681.4847875244855,1405.5279357060488,2,20.930085948573502,1.16,5.7,0
743,WAS,1610612764,2021-04-12,125,121,0.522,0.474,0.786,44,8,4,0.36538461538461536,0.2,1405.5279357060488,1681.4847875244855,-1,23.54622076088821,5.7,1.16,1
744,PHI,1610612755,2021-04-12,113,95,0.488,0.387,0.697,40,9,4,0.6792452830188679,0.7,1603.4598057852193,1570.6278638975832,1,21.483210664307045,1.61,2.43,1
745,DAL,1610612742,2021-04-12,95,113,0.422,0.25,0.8,46,15,3,0.5576923076923077,0.7,1570.6278638975832,1603.4598057852193,-1,17.417153129663035,2.43,1.61,0
746,NOP,1610612740,2021-04-12,117,110,0.545,0.316,0.692,51,23,5,0.4528301886792453,0.5,1493.4693454555036,1418.408445985901,2,18.70639595783273,1.77,2.12,1
747,SAC,1610612758,2021-04-12,110,117,0.433,0.286,0.595,34,10,3,0.41509433962264153,0.4,1418.408445985901,1493.4693454555036,-6,16.59119047085158,2.12,1.77,0
748,MIA,1610612748,2021-04-13,86,106,0.378,0.205,0.789,36,18,2,0.5283018867924528,0.8,1524.2914033227223,1655.895683542265,2,20.878429173515233,2.44,1.6,0
749,PHX,1610612756,2021-04-13,106,86,0.463,0.31,0.944,48,21,2,0.7169811320754716,0.9,1655.895683542265,1524.2914033227223,2,22.812714800127182,1.6,2.44,1
750,OKC,1610612760,2021-04-13,96,106,0.387,0.412,0.556,50,14,1,0.37735849056603776,0.4,1334.4874284722705,1668.0053578269121,-6,12.460856516283016,11.38,1.06,0
751,UTA,1610612762,2021-04-13,106,96,0.419,0.362,0.85,51,14,10,0.7407407407407407,0.9,1668.0053578269121,1334.4874284722705,-1,22.626172744277763,1.06,11.38,1
752,LAC,1610612746,2021-04-13,126,115,0.539,0.464,0.895,48,14,5,0.6727272727272727,0.4,1644.9116224918394,1493.7266364238874,5,18.980892225236754,1.65,2.32,1
753,IND,1610612754,2021-04-13,115,126,0.458,0.225,0.818,42,12,5,0.4807692307692308,0.2,1493.7266364238874,1644.9116224918394,3,19.376611804988237,2.32,1.65,0
754,BKN,1610612751,2021-04-13,127,97,0.505,0.417,0.833,57,19,4,0.6792452830188679,0.7,1581.344539673359,1354.9348388739004,-1,15.554633625712825,1.34,3.47,1
755,MIN,1610612750,2021-04-13,97,127,0.345,0.265,0.727,44,14,12,0.25925925925925924,0.5,1354.9348388739004,1581.344539673359,1,15.693008657093754,3.47,1.34,0
756,CHA,1610612766,2021-04-13,93,101,0.434,0.257,0.667,45,18,3,0.5192307692307693,0.7,1498.3157499214565,1556.3426717148736,-1,15.972170154118349,2.01,1.85,0
757,LAL,1610612747,2021-04-13,101,93,0.415,0.364,0.944,38,11,2,0.6111111111111112,0.4,1556.3426717148736,1498.3157499214565,-1,15.347303427929116,1.85,2.01,1
758,TOR,1610612761,2021-04-13,103,108,0.477,0.256,0.692,42,13,4,0.3888888888888889,0.3,1453.1234832129276,1555.6734196089521,-1,16.14155359164144,1.84,2.03,0
759,ATL,1610612737,2021-04-13,108,103,0.476,0.433,0.682,39,14,2,0.5370370370370371,0.6,1555.6734196089521,1453.1234832129276,2,17.011458948158378,2.03,1.84,1
760,BKN,1610612751,2021-04-14,117,123,0.518,0.19,0.9,43,16,3,0.6851851851851852,0.7,1589.2531178884394,1616.9022510896089,1,18.89058925961452,4.16,1.25,0
761,PHI,1610612755,2021-04-14,123,117,0.517,0.464,0.8,32,10,9,0.6851851851851852,0.7,1616.9022510896089,1589.2531178884394,2,21.696184456712974,1.25,4.16,1
762,ORL,1610612753,2021-04-14,115,106,0.494,0.444,0.75,46,7,10,0.3148148148148148,0.2,1350.2385016931214,1462.1898228236769,-6,15.901088435319243,4.81,1.21,1
763,CHI,1610612741,2021-04-14,106,115,0.477,0.459,0.778,40,12,6,0.41509433962264153,0.3,1462.1898228236769,1350.2385016931214,-3,18.864675979695555,1.21,4.81,0
764,IND,1610612754,2021-04-14,132,124,0.532,0.417,0.773,48,18,6,0.4716981132075472,0.7,1487.9271044952957,1323.1536882078522,-1,17.712502221982813,1.61,2.41,1
765,HOU,1610612745,2021-04-14,124,132,0.462,0.294,0.818,47,15,6,0.25925925925925924,0.2,1323.1536882078522,1487.9271044952957,-3,20.109921201143322,2.41,1.61,0
766,LAC,1610612746,2021-04-14,100,98,0.398,0.241,0.905,47,11,2,0.6785714285714286,0.5,1650.711154420431,1416.5969473449916,6,14.47495430954978,1.79,2.09,1
767,DET,1610612765,2021-04-14,98,100,0.435,0.292,0.773,46,16,4,0.2962962962962963,0.3,1416.5969473449916,1650.711154420431,-2,15.339389767867765,2.09,1.79,0
768,WAS,1610612764,2021-04-14,123,111,0.522,0.292,0.815,56,26,3,0.37735849056603776,0.3,1419.007365403622,1412.1606125941216,1,17.399578804595492,1.79,2.08,1
769,SAC,1610612758,2021-04-14,111,123,0.462,0.333,0.75,30,17,8,0.4074074074074074,0.5,1412.1606125941216,1419.007365403622,-7,18.52533182836761,2.08,1.79,0
770,MIA,1610612748,2021-04-14,106,123,0.494,0.406,0.833,30,8,8,0.5185185185185185,0.7,1514.8311353550778,1590.673583177179,-1,20.122495091291857,2.74,1.49,0
771,DEN,1610612743,2021-04-14,123,106,0.539,0.472,0.769,43,11,7,0.6296296296296297,0.8,1590.673583177179,1514.8311353550778,-2,18.366389894452382,1.49,2.74,1
772,MIL,1610612749,2021-04-14,130,105,0.469,0.475,0.826,52,16,4,0.6226415094339622,0.7,1583.2540288756495,1347.0262606588199,1,21.21545990760736,1.19,5.05,1
773,MIN,1610612750,2021-04-14,105,130,0.37,0.366,0.71,47,16,7,0.2545454545454545,0.5,1347.0262606588199,1583.2540288756495,-1,17.728409052892246,5.05,1.19,0
774,CHA,1610612766,2021-04-14,90,103,0.405,0.364,0.5,38,13,5,0.5094339622641509,0.6,1491.0750022388013,1384.5860163058635,-2,18.214809657406445,1.66,2.31,0
775,CLE,1610612739,2021-04-14,103,90,0.487,0.419,0.842,47,16,7,0.3584905660377358,0.3,1384.5860163058635,1491.0750022388013,-2,14.987953998363045,2.31,1.66,1
776,TOR,1610612761,2021-04-14,117,112,0.466,0.467,0.84,54,16,5,0.38181818181818183,0.3,1448.4854865736775,1463.4021987203057,-2,19.15489317239204,2.85,1.45,1
777,SAS,1610612759,2021-04-14,112,117,0.427,0.436,0.704,41,13,7,0.5,0.5,1463.4021987203057,1448.4854865736775,2,20.282688304781733,1.45,2.85,0
778,DAL,1610612742,2021-04-14,114,113,0.5,0.325,0.765,45,11,3,0.5471698113207547,0.7,1557.1854185931936,1556.0176917725726,-2,19.21552485347803,1.67,2.28,1
779,MEM,1610612763,2021-04-14,113,114,0.467,0.382,0.762,45,7,3,0.5192307692307693,0.6,1556.0176917725726,1557.1854185931936,1,22.490144069424726,2.28,1.67,0
780,BOS,1610612738,2021-04-15,121,113,0.565,0.438,0.846,48,21,6,0.5272727272727272,0.5,1549.0813574038345,1563.5834193975288,4,21.506182082323637,1.33,3.52,1
781,LAL,1610612747,2021-04-15,113,121,0.449,0.324,0.684,36,8,2,0.6181818181818182,0.6,1563.5834193975288,1549.0813574038345,1,13.212411167304571,3.52,1.33,0
782,PHX,1610612756,2021-04-15,122,114,0.558,0.368,0.857,39,11,4,0.7222222222222222,0.9,1665.3559515099096,1400.8158172639262,3,21.6071460625195,1.11,7.19,1
783,SAC,1610612758,2021-04-15,114,122,0.551,0.467,0.737,32,15,4,0.4,0.4,1400.8158172639262,1665.3559515099096,-8,15.93818169641671,7.19,1.11,0
784,CLE,1610612739,2021-04-15,101,119,0.432,0.323,0.778,39,15,2,0.37037037037037035,0.4,1401.961141259939,1467.4364488382153,1,17.890004395381126,2.86,1.45,0
785,GSW,1610612744,2021-04-15,119,101,0.511,0.37,0.8,47,16,5,0.4909090909090909,0.3,1467.4364488382153,1401.961141259939,3,20.924084042036636,1.45,2.86,1
786,ATL,1610612737,2021-04-15,109,120,0.453,0.412,0.895,39,12,4,0.5454545454545454,0.8,1560.3114162482022,1589.8414859948934,3,19.849887324253515,2.54,1.56,0
787,MIL,1610612749,2021-04-15,120,109,0.484,0.372,0.706,51,9,1,0.6296296296296297,0.7,1589.8414859948934,1560.3114162482022,2,19.765995928958382,1.56,2.54,1
788,LAC,1610612746,2021-04-16,103,106,0.451,0.487,0.625,43,19,3,0.6842105263157895,0.5,1652.3898995571187,1623.8668478411257,7,19.12413875006932,2.6,1.54,0
789,PHI,1610612755,2021-04-16,106,103,0.422,0.318,0.733,46,13,7,0.6909090909090909,0.7,1623.8668478411257,1652.3898995571187,3,20.416245466581593,1.54,2.6,1
790,SAS,1610612759,2021-04-16,106,107,0.474,0.304,0.9,49,14,9,0.49056603773584906,0.3,1455.9742270606368,1506.6939016320603,-1,20.00695891631464,1.85,2.02,0
791,POR,1610612757,2021-04-16,107,106,0.461,0.379,0.875,38,11,6,0.5740740740740741,0.5,1506.6939016320603,1455.9742270606368,-2,18.75846570368703,2.02,1.85,1
792,MEM,1610612763,2021-04-16,126,115,0.523,0.425,0.792,42,6,4,0.5094339622641509,0.5,1551.9931253663913,1448.1679505905158,-1,22.211226429639076,1.6,2.44,1
793,CHI,1610612741,2021-04-16,115,126,0.469,0.382,0.8,46,12,1,0.4074074074074074,0.3,1448.1679505905158,1551.9931253663913,-4,14.743295607065411,2.44,1.6,0
794,CHA,1610612766,2021-04-16,115,130,0.53,0.353,0.75,37,19,3,0.5,0.6,1473.6998772847257,1582.2885211369226,-3,17.21873089092525,6.74,1.12,0
795,BKN,1610612751,2021-04-16,130,115,0.553,0.512,0.938,37,18,5,0.6727272727272727,0.9,1582.2885211369226,1473.6998772847257,-1,21.848944263305924,1.12,6.74,1
