,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,ODDS_A,ODDS_OPP,WINNER
308,ATL,1610612737,2019-12-28,81,116,0.372,0.265,0.727,39,21,5,0.1875,0.1,1331.2228796809054,1453.0914359579065,-9,13.230542313252899,4.92,1.2,0
309,CHI,1610612741,2019-12-28,116,81,0.494,0.484,0.789,51,17,5,0.375,0.4,1453.0914359579065,1331.2228796809054,-1,15.79126674992029,1.2,4.92,1
310,TOR,1610612761,2019-12-28,113,97,0.524,0.412,0.647,53,22,3,0.6774193548387096,0.6,1575.2524445686631,1638.4864300687705,-2,14.957274282394454,3.44,1.33,1
311,BOS,1610612738,2019-12-28,97,113,0.397,0.219,0.778,31,15,4,0.7586206896551724,0.9,1638.4864300687705,1575.2524445686631,5,22.63052532078193,1.33,3.44,0
312,UTA,1610612762,2019-12-28,120,107,0.523,0.486,0.765,47,13,2,0.6129032258064516,0.5,1526.4257645546768,1618.6482265001835,1,19.26239081799752,3.77,1.29,1
313,LAC,1610612746,2019-12-28,107,120,0.368,0.3,0.926,46,8,4,0.696969696969697,0.9,1618.6482265001835,1526.4257645546768,1,20.435269627119517,1.29,3.77,0
314,HOU,1610612745,2019-12-28,108,98,0.436,0.31,0.438,54,14,6,0.6774193548387096,0.7,1576.4248400174135,1495.3784990144172,-1,18.734922016211737,1.22,4.6,1
315,BKN,1610612751,2019-12-28,98,108,0.402,0.282,0.619,47,15,5,0.5333333333333333,0.6,1495.3784990144172,1576.4248400174135,-1,17.98812819824073,4.6,1.22,0
316,MIA,1610612748,2019-12-28,117,116,0.447,0.357,0.793,43,8,4,0.7419354838709677,0.9,1590.248944960439,1590.681570931714,4,19.80958535852577,1.85,2.0,1
317,PHI,1610612755,2019-12-28,116,117,0.472,0.333,0.759,47,11,4,0.6764705882352942,0.4,1590.681570931714,1590.248944960439,-1,20.59943902360627,2.0,1.85,0
318,POR,1610612757,2019-12-28,120,128,0.477,0.429,0.852,39,16,8,0.4375,0.7,1476.7067210420716,1609.9700200285313,-2,19.158880014559017,2.9,1.44,0
319,LAL,1610612747,2019-12-28,128,120,0.516,0.344,0.821,44,11,7,0.7741935483870968,0.8,1609.9700200285313,1476.7067210420716,-4,20.546374622445633,1.44,2.9,1
320,MIL,1610612749,2019-12-28,111,100,0.512,0.351,0.667,58,25,5,0.8484848484848485,0.9,1688.380992035406,1479.6904273323087,1,19.567115768113634,1.38,3.19,1
321,ORL,1610612753,2019-12-28,100,111,0.402,0.4,0.842,34,11,7,0.45161290322580644,0.4,1479.6904273323087,1688.380992035406,2,18.40330849324127,3.19,1.38,0
322,SAC,1610612758,2019-12-28,110,112,0.488,0.387,0.667,36,12,4,0.3870967741935484,0.6,1441.375791141249,1437.688050959691,-5,14.326176070786316,1.69,2.23,0
323,PHX,1610612756,2019-12-28,112,110,0.523,0.346,0.867,40,14,2,0.3548387096774194,0.3,1437.688050959691,1441.375791141249,-8,17.13197778947073,2.23,1.69,1
324,MEM,1610612763,2019-12-28,110,119,0.488,0.3,0.76,45,17,5,0.375,0.5,1428.6355203126354,1587.796654036997,1,18.98543112707455,4.56,1.22,0
325,DEN,1610612743,2019-12-28,119,110,0.484,0.31,0.741,43,10,4,0.7,0.8,1587.796654036997,1428.6355203126354,-1,19.034085826509163,1.22,4.56,1
326,NYK,1610612752,2019-12-28,107,100,0.447,0.355,0.769,56,22,5,0.25,0.3,1387.0331920568406,1409.5216253364574,1,16.613096922935053,1.62,2.38,1
327,WAS,1610612764,2019-12-28,100,107,0.344,0.4,0.774,49,12,3,0.3,0.4,1409.5216253364574,1387.0331920568406,-1,19.446224000567696,2.38,1.62,0
328,LAL,1610612747,2019-12-29,108,95,0.487,0.391,0.821,39,16,7,0.78125,0.6,1615.173406368811,1622.2498589687289,1,19.340814157495856,1.49,2.74,1
329,DAL,1610612742,2019-12-29,95,108,0.36,0.302,0.9,45,19,4,0.6774193548387096,0.8,1622.2498589687289,1615.173406368811,2,20.978472598811813,2.74,1.49,0
330,SAC,1610612758,2019-12-29,115,120,0.529,0.382,0.706,35,14,4,0.375,0.3,1436.4781935608962,1592.7309090864476,-6,18.608582382090056,3.79,1.29,0
331,DEN,1610612743,2019-12-29,120,115,0.519,0.276,0.903,37,12,4,0.7096774193548387,0.8,1592.7309090864476,1436.4781935608962,1,19.65874478191453,1.29,3.79,1
332,CHA,1610612766,2019-12-29,104,117,0.43,0.29,0.656,42,14,4,0.38235294117647056,0.3,1406.8973267715444,1423.701265263185,-4,14.01469675556523,2.26,1.68,0
333,MEM,1610612763,2019-12-29,117,104,0.484,0.286,1.0,51,14,5,0.36363636363636365,0.3,1423.701265263185,1406.8973267715444,-1,22.846359062498838,1.68,2.26,1
334,NOP,1610612740,2019-12-29,127,112,0.49,0.409,0.692,46,9,4,0.30303030303030304,0.3,1453.9603748657378,1583.9374683732472,3,18.610590795302663,1.47,2.78,1
335,HOU,1610612745,2019-12-29,112,127,0.519,0.385,0.65,41,17,3,0.6875,0.6,1583.9374683732472,1453.9603748657378,1,11.66915617949943,2.78,1.47,0
336,CHI,1610612741,2019-12-30,102,123,0.374,0.386,0.625,43,10,2,0.3939393939393939,0.5,1467.8771015627594,1692.7449648986671,1,18.3647379216066,4.48,1.23,0
337,MIL,1610612749,2019-12-30,123,102,0.548,0.344,0.833,59,18,9,0.8529411764705882,0.9,1692.7449648986671,1467.8771015627594,2,22.195308210411728,1.23,4.48,1
338,ORL,1610612753,2019-12-30,93,101,0.416,0.2,0.583,40,9,6,0.4375,0.7,1475.3264544690476,1316.4372140760524,-1,18.854176128962376,1.16,5.77,0
339,ATL,1610612737,2019-12-30,101,93,0.481,0.31,0.824,52,21,4,0.18181818181818182,0.1,1316.4372140760524,1475.3264544690476,-10,15.485666041986644,5.77,1.16,1
340,PHX,1610612756,2019-12-30,122,116,0.478,0.565,0.955,44,11,4,0.375,0.4,1442.5856485400438,1471.503334701792,1,17.680749981697417,2.49,1.57,1
341,POR,1610612757,2019-12-30,116,122,0.458,0.412,0.778,42,9,4,0.42424242424242425,0.6,1471.503334701792,1442.5856485400438,-3,19.48119260551015,1.57,2.49,0
342,MIN,1610612750,2019-12-30,122,115,0.404,0.386,0.724,60,14,8,0.3548387096774194,0.1,1397.8777636769307,1487.8658706585836,-1,11.011664077437368,2.62,1.53,1
343,BKN,1610612751,2019-12-30,115,122,0.404,0.366,0.741,58,17,6,0.5161290322580645,0.6,1487.8658706585836,1397.8777636769307,-2,16.354241352105184,1.53,2.62,0
344,WAS,1610612764,2019-12-30,123,105,0.512,0.459,0.667,40,10,6,0.2903225806451613,0.4,1400.4010007878398,1594.2972899150457,-2,17.110900819365213,6.1,1.14,1
345,MIA,1610612748,2019-12-30,105,123,0.452,0.357,0.744,44,19,1,0.75,0.6,1594.2972899150457,1400.4010007878398,5,20.097674814613008,1.14,6.1,0
346,SAS,1610612759,2019-12-31,117,113,0.469,0.452,0.765,53,10,6,0.41935483870967744,0.5,1480.2268011614278,1384.5050544931491,1,18.96373095492826,1.15,5.89,1
347,GSW,1610612744,2019-12-31,113,117,0.458,0.444,0.722,44,9,6,0.2647058823529412,0.2,1384.5050544931491,1480.2268011614278,-1,17.932994455730576,5.89,1.15,0
348,HOU,1610612745,2019-12-31,130,104,0.529,0.471,0.71,43,15,7,0.6666666666666666,0.7,1563.5386923495919,1596.3485619751148,-1,20.81045571955127,1.41,3.06,1
349,DEN,1610612743,2019-12-31,104,130,0.464,0.32,0.667,39,16,5,0.71875,0.6,1596.3485619751148,1563.5386923495919,2,20.424340515104326,3.06,1.41,0
350,IND,1610612754,2019-12-31,115,97,0.488,0.44,0.769,38,6,6,0.6363636363636364,0.9,1554.9232926940497,1586.6332259771075,-2,17.75359453781326,1.64,2.34,1
351,PHI,1610612755,2019-12-31,97,115,0.407,0.207,0.85,47,15,6,0.6571428571428571,0.4,1586.6332259771075,1554.9232926940497,-2,16.831567747361703,2.34,1.64,0
352,BOS,1610612738,2019-12-31,109,92,0.454,0.368,0.7,54,13,9,0.7333333333333333,0.5,1621.013110156125,1395.3913723977114,-1,20.093694784172254,1.3,3.74,1
353,CHA,1610612766,2019-12-31,92,109,0.395,0.353,0.75,41,17,4,0.37142857142857144,0.4,1395.3913723977114,1621.013110156125,-5,13.447720160127808,3.74,1.3,0
354,CLE,1610612739,2019-12-31,97,117,0.425,0.263,0.813,41,15,4,0.3125,0.2,1390.8656687095972,1587.5199370879968,1,15.280567623440536,4.14,1.26,0
355,TOR,1610612761,2019-12-31,117,97,0.476,0.436,0.8,45,12,7,0.6666666666666666,0.5,1587.5199370879968,1390.8656687095972,-1,16.01173826525085,1.26,4.14,1
356,LAL,1610612747,2020-01-01,117,107,0.478,0.25,0.706,45,13,5,0.7878787878787878,0.7,1627.7468954812773,1451.158836853517,2,18.06633796991086,1.15,5.95,1
357,PHX,1610612756,2020-01-01,107,117,0.488,0.261,0.739,47,15,3,0.3939393939393939,0.4,1451.158836853517,1627.7468954812773,2,20.15877515273,5.95,1.15,0
358,NYK,1610612752,2020-01-01,117,93,0.48,0.389,0.643,55,7,6,0.2727272727272727,0.2,1396.1538166054581,1462.930146388319,2,19.186633748362546,2.52,1.56,1
359,POR,1610612757,2020-01-01,93,117,0.394,0.313,0.6,47,9,5,0.4117647058823529,0.3,1462.930146388319,1396.1538166054581,-4,19.627992381958972,1.56,2.52,0
360,MIN,1610612750,2020-01-01,104,106,0.374,0.326,0.75,48,12,8,0.375,0.3,1409.2400116262947,1698.9242520925725,1,10.151906352264065,15.76,1.03,0
361,MIL,1610612749,2020-01-01,106,104,0.426,0.25,0.654,60,17,12,0.8571428571428571,0.9,1698.9242520925725,1409.2400116262947,3,22.676963198912983,1.03,15.76,1
362,ORL,1610612753,2020-01-01,122,101,0.474,0.375,0.741,52,9,6,0.42424242424242425,0.4,1460.474244930271,1427.5592173491714,-2,17.11022339691977,1.66,2.31,1
363,WAS,1610612764,2020-01-01,101,122,0.379,0.29,0.839,46,13,4,0.3125,0.4,1427.5592173491714,1460.474244930271,1,18.767552413893863,2.31,1.66,0
364,OKC,1610612760,2020-01-02,109,103,0.483,0.36,0.7,43,4,6,0.5454545454545454,0.6,1532.829695686966,1484.522575659744,3,22.288108442204496,2.2,1.71,1
365,SAS,1610612759,2020-01-02,103,109,0.435,0.419,0.833,45,9,8,0.4375,0.6,1484.522575659744,1532.829695686966,2,18.937360113840974,1.71,2.2,0
366,CLE,1610612739,2020-01-02,106,109,0.506,0.371,0.786,42,15,3,0.30303030303030304,0.4,1383.9647766371127,1390.0716193136425,-1,15.682784669515152,1.78,2.1,0
367,CHA,1610612766,2020-01-02,109,106,0.446,0.395,0.833,39,11,0,0.3611111111111111,0.3,1390.0716193136425,1383.9647766371127,-6,13.671468543151999,2.1,1.78,1
368,TOR,1610612761,2020-01-02,76,84,0.315,0.143,0.824,48,11,6,0.6764705882352942,0.6,1594.4208291604814,1567.1390733537141,1,17.032078318047727,2.77,1.47,0
369,MIA,1610612748,2020-01-02,84,76,0.407,0.324,0.545,50,16,4,0.7272727272727273,0.9,1567.1390733537141,1594.4208291604814,-1,18.350547371586927,1.47,2.77,1
370,SAC,1610612758,2020-01-02,128,123,0.489,0.412,0.839,41,13,8,0.35294117647058826,0.4,1425.5044084537888,1435.207219637018,-8,18.74071074419386,1.53,2.62,1
371,MEM,1610612763,2020-01-02,123,128,0.484,0.382,0.952,42,17,0,0.38235294117647056,0.4,1435.207219637018,1425.5044084537888,1,18.26115743294694,2.62,1.53,0
372,GSW,1610612744,2020-01-02,84,99,0.429,0.15,0.714,43,17,1,0.2571428571428571,0.1,1380.209279994833,1407.9945296633846,-2,11.11577668316656,2.25,1.68,0
373,MIN,1610612750,2020-01-02,99,84,0.4,0.302,0.588,52,15,7,0.36363636363636365,0.1,1407.9945296633846,1380.209279994833,-1,11.258093302472435,1.68,2.25,1
374,NOP,1610612740,2020-01-03,113,123,0.471,0.297,0.857,40,12,10,0.3235294117647059,0.3,1474.359150889393,1632.5789862290087,4,19.616447116475904,5.32,1.18,0
375,LAL,1610612747,2020-01-03,123,113,0.5,0.483,0.821,47,14,4,0.7941176470588235,0.7,1632.5789862290087,1474.359150889393,3,18.212575741372618,1.18,5.32,1
376,TOR,1610612761,2020-01-04,121,102,0.454,0.406,0.714,43,8,4,0.6571428571428571,0.6,1584.4115876817439,1469.5358874037433,-1,16.60207036074924,2.06,1.8,1
377,BKN,1610612751,2020-01-04,102,121,0.478,0.371,0.735,38,24,11,0.48484848484848486,0.6,1469.5358874037433,1584.4115876817439,-4,14.846364923501909,1.8,2.06,0
378,LAC,1610612746,2020-01-04,114,140,0.446,0.233,0.773,49,13,1,0.6944444444444444,0.8,1615.4092465505069,1427.916772592556,2,18.446994579999597,1.18,5.36,0
379,MEM,1610612763,2020-01-04,140,114,0.51,0.462,0.857,54,9,10,0.37142857142857144,0.4,1427.916772592556,1615.4092465505069,-1,18.58908290209147,5.36,1.18,1
380,UTA,1610612762,2020-01-04,109,96,0.452,0.4,0.643,51,8,3,0.6470588235294118,0.6,1559.706181430958,1498.3349995750696,4,19.37824383334353,1.61,2.4,1
381,ORL,1610612753,2020-01-04,96,109,0.447,0.297,0.75,46,10,5,0.45714285714285713,0.6,1498.3349995750696,1559.706181430958,2,16.13059748437218,2.4,1.61,0
382,ATL,1610612737,2020-01-04,116,111,0.512,0.313,0.917,40,14,4,0.2,0.1,1329.8902392599844,1562.9672190785009,-1,14.243413056018646,3.48,1.33,1
383,IND,1610612754,2020-01-04,111,116,0.414,0.37,0.829,39,11,4,0.6285714285714286,0.5,1562.9672190785009,1329.8902392599844,-1,18.36495651194865,1.33,3.48,0
384,WAS,1610612764,2020-01-04,128,114,0.549,0.375,0.815,49,11,6,0.29411764705882354,0.3,1398.3278012756869,1583.1980576253825,-2,16.76322345547361,7.59,1.1,1
385,DEN,1610612743,2020-01-04,114,128,0.46,0.207,0.824,33,12,2,0.7058823529411765,0.5,1583.1980576253825,1398.3278012756869,1,19.696555052009092,1.1,7.59,0
386,PHX,1610612756,2020-01-05,114,121,0.453,0.231,0.846,46,10,4,0.4,0.2,1454.5323206703838,1462.5436739762526,1,20.083529826477072,1.38,3.21,0
387,MEM,1610612763,2020-01-05,121,114,0.542,0.429,0.765,42,17,8,0.3888888888888889,0.4,1462.5436739762526,1454.5323206703838,1,19.48505144136974,3.21,1.38,1
388,MIN,1610612750,2020-01-05,118,103,0.495,0.368,0.769,43,17,8,0.38235294117647056,0.2,1420.114177934125,1371.7262830178,1,14.191276868719578,1.41,3.02,1
389,CLE,1610612739,2020-01-05,103,118,0.476,0.32,0.789,44,20,2,0.2857142857142857,0.3,1371.7262830178,1420.114177934125,-3,16.96277417585089,3.02,1.41,0
390,PHI,1610612755,2020-01-06,120,113,0.511,0.5,0.833,42,10,0,0.6216216216216216,0.8,1559.813274123419,1546.0190128181744,-4,18.90188575625323,1.3,3.67,1
391,OKC,1610612760,2020-01-06,113,120,0.449,0.414,0.677,47,13,3,0.5714285714285714,0.7,1546.0190128181744,1559.813274123419,5,22.077932141232953,3.67,1.3,0
392,MIL,1610612749,2020-01-06,104,126,0.4,0.333,0.929,38,8,5,0.8648648648648649,0.9,1703.7708234441882,1474.5050037755923,5,23.491572359313743,1.28,3.85,0
393,SAS,1610612759,2020-01-06,126,104,0.511,0.543,0.895,54,13,2,0.4117647058823529,0.6,1474.5050037755923,1703.7708234441882,-2,20.285017237577613,3.85,1.28,1
394,ATL,1610612737,2020-01-06,115,123,0.455,0.462,0.844,34,10,5,0.2222222222222222,0.2,1343.6056690699043,1560.7534645850444,1,18.065783262419018,3.52,1.32,0
395,DEN,1610612743,2020-01-06,123,115,0.511,0.333,0.741,41,4,6,0.6857142857142857,0.4,1560.7534645850444,1343.6056690699043,-1,19.81907889181276,1.32,3.52,1
396,GSW,1610612744,2020-01-06,98,111,0.395,0.192,0.781,44,19,4,0.24324324324324326,0.1,1361.4669224577433,1428.5878212853931,-4,15.889236105069793,5.33,1.17,0
397,SAC,1610612758,2020-01-06,111,98,0.481,0.5,0.783,43,23,3,0.3611111111111111,0.3,1428.5878212853931,1361.4669224577433,-1,16.14217225270925,1.17,5.33,1
398,IND,1610612754,2020-01-06,115,104,0.528,0.385,0.786,43,11,5,0.6111111111111112,0.4,1549.251789268581,1405.927017093302,-2,20.444125241402315,1.42,3.0,1
399,CHA,1610612766,2020-01-06,104,115,0.457,0.333,0.909,38,12,3,0.39473684210526316,0.4,1405.927017093302,1549.251789268581,2,14.940476845459454,3.0,1.42,0
400,BOS,1610612738,2020-01-06,94,99,0.347,0.216,0.769,55,17,8,0.7575757575757576,0.6,1631.770734802087,1420.772394316025,3,17.344150672167835,1.25,4.21,0
401,WAS,1610612764,2020-01-06,99,94,0.464,0.333,0.609,47,14,9,0.3142857142857143,0.3,1420.772394316025,1631.770734802087,1,16.552330911755988,4.21,1.25,1
402,UTA,1610612762,2020-01-06,128,126,0.511,0.485,0.833,43,8,3,0.6571428571428571,0.7,1569.3436876309847,1473.2817201124103,5,18.904092574435662,1.59,2.47,1
403,NOP,1610612740,2020-01-06,126,128,0.479,0.387,0.8,48,6,5,0.3333333333333333,0.3,1473.2817201124103,1569.3436876309847,1,19.11344467267259,2.47,1.59,0
404,PHX,1610612756,2020-01-07,103,114,0.481,0.314,0.818,41,19,2,0.3888888888888889,0.2,1446.3658472780558,1437.997254857236,-1,19.686313413728712,1.38,3.17,0
405,SAC,1610612758,2020-01-07,114,103,0.44,0.417,0.893,41,16,1,0.3783783783783784,0.3,1437.997254857236,1446.3658472780558,1,16.49631677263099,3.17,1.38,1
406,DET,1610612765,2020-01-07,115,113,0.462,0.394,0.857,40,9,3,0.35135135135135137,0.4,1432.4296118533466,1360.5581889738437,-1,15.57230211954166,1.62,2.38,1
407,CLE,1610612739,2020-01-07,113,115,0.494,0.452,0.938,46,17,4,0.2777777777777778,0.3,1360.5581889738437,1432.4296118533466,-4,16.670879328077003,2.38,1.62,0
408,POR,1610612757,2020-01-07,101,99,0.432,0.371,0.857,45,11,11,0.40540540540540543,0.3,1446.4748650456456,1594.2693992805594,-1,20.808185161928446,2.18,1.72,1
409,TOR,1610612761,2020-01-07,99,101,0.365,0.357,0.737,57,13,7,0.6666666666666666,0.5,1594.2693992805594,1446.4748650456456,1,15.726016376652254,1.72,2.18,0
410,MEM,1610612763,2020-01-07,119,112,0.517,0.286,0.905,44,15,6,0.40540540540540543,0.4,1470.7101473685807,1431.2822719780813,2,20.130218181870738,1.55,2.55,1
411,MIN,1610612750,2020-01-07,112,119,0.444,0.319,0.81,40,20,1,0.4,0.2,1431.2822719780813,1470.7101473685807,2,15.66678852779448,2.55,1.55,0
412,SAS,1610612759,2020-01-08,129,114,0.552,0.31,0.923,49,15,6,0.42857142857142855,0.3,1508.3483379024563,1618.7134679794663,1,21.54624754920381,3.39,1.34,1
413,BOS,1610612738,2020-01-08,114,129,0.416,0.342,0.9,39,15,2,0.7352941176470589,0.8,1618.7134679794663,1508.3483379024563,-1,16.656333902090083,1.34,3.39,0
414,ORL,1610612753,2020-01-08,123,89,0.494,0.37,0.794,51,17,3,0.4594594594594595,0.6,1499.1220407710541,1433.8296611386456,1,14.72521758866333,1.2,4.9,1
415,WAS,1610612764,2020-01-08,89,123,0.429,0.261,0.579,40,23,5,0.3333333333333333,0.2,1433.8296611386456,1499.1220407710541,2,10.986863364009366,4.9,1.2,0
416,MIA,1610612748,2020-01-08,122,108,0.531,0.421,0.8,41,11,4,0.7222222222222222,0.4,1561.5659068487107,1555.2717383498507,1,17.932686118926476,1.97,1.88,1
417,IND,1610612754,2020-01-08,108,122,0.476,0.333,0.76,37,12,3,0.6216216216216216,0.8,1555.2717383498507,1561.5659068487107,1,18.47885288036954,1.88,1.97,0
418,HOU,1610612745,2020-01-08,122,115,0.424,0.289,0.756,59,13,7,0.6857142857142857,0.6,1595.4652221685615,1340.1602786793305,2,18.037201124302527,1.29,3.77,1
419,ATL,1610612737,2020-01-08,115,122,0.368,0.295,0.889,54,11,8,0.21621621621621623,0.2,1340.1602786793305,1595.4652221685615,-1,16.017461331618936,3.77,1.29,0
420,DEN,1610612743,2020-01-08,107,106,0.482,0.375,0.8,38,13,5,0.6944444444444444,0.5,1564.1988549756181,1601.8155497121213,1,18.062033845532532,2.49,1.58,1
421,DAL,1610612742,2020-01-08,106,107,0.506,0.343,0.667,38,13,6,0.6388888888888888,0.5,1601.8155497121213,1564.1988549756181,1,20.397611155363293,1.58,2.49,0
422,CHA,1610612766,2020-01-08,110,112,0.442,0.405,0.731,50,20,6,0.38461538461538464,0.3,1399.9070680120324,1586.5897295581917,-1,15.90968439672366,2.2,1.71,0
423,TOR,1610612761,2020-01-08,112,110,0.447,0.389,0.7,46,13,5,0.6486486486486487,0.6,1586.5897295581917,1399.9070680120324,-1,14.811420960923078,1.71,2.2,1
424,PHI,1610612755,2020-01-09,109,98,0.489,0.407,0.706,48,13,5,0.631578947368421,0.8,1567.8040203297871,1599.406905934235,1,15.19650605046798,1.91,1.94,1
425,BOS,1610612738,2020-01-09,98,109,0.432,0.389,1.0,38,15,1,0.7142857142857143,0.5,1599.406905934235,1567.8040203297871,-2,19.71375338384712,1.94,1.91,0
426,CLE,1610612739,2020-01-09,115,112,0.527,0.25,0.7,39,15,5,0.2702702702702703,0.2,1356.9209687802747,1436.0668320469156,-5,16.177604026437272,3.46,1.33,1
427,DET,1610612765,2020-01-09,112,115,0.49,0.3,0.625,46,16,9,0.3684210526315789,0.3,1436.0668320469156,1356.9209687802747,1,16.903594013988414,1.33,3.46,0
428,POR,1610612757,2020-01-09,102,116,0.365,0.297,0.677,41,12,6,0.42105263157894735,0.4,1454.1545347680133,1424.0483079041906,1,18.34123207310427,1.9,1.95,0
429,MIN,1610612750,2020-01-09,116,102,0.494,0.406,0.714,56,15,9,0.3888888888888889,0.2,1424.0483079041906,1454.1545347680133,-1,13.708990568290345,1.95,1.9,1
430,HOU,1610612745,2020-01-09,92,113,0.382,0.275,0.929,39,14,3,0.6944444444444444,0.7,1598.0778945461072,1544.3854038952882,3,20.77487330837865,1.6,2.43,0
431,OKC,1610612760,2020-01-09,113,92,0.494,0.344,0.8,52,13,2,0.5675675675675675,0.7,1544.3854038952882,1598.0778945461072,1,21.802942520017087,2.43,1.6,1
432,IND,1610612754,2020-01-10,116,105,0.571,0.367,0.643,46,14,5,0.6052631578947368,0.5,1542.706302129113,1435.9545816491332,-1,17.911006320514815,1.95,1.9,1
433,CHI,1610612741,2020-01-10,105,116,0.463,0.439,0.813,36,16,3,0.34210526315789475,0.4,1435.9545816491332,1542.706302129113,-5,18.199311369396373,1.9,1.95,0
434,PHX,1610612756,2020-01-10,98,94,0.418,0.321,0.885,44,15,8,0.3783783783783784,0.2,1435.0133015854694,1517.6636835975623,-2,20.07812774841581,1.55,2.55,1
435,ORL,1610612753,2020-01-10,94,98,0.371,0.273,0.792,49,16,6,0.47368421052631576,0.5,1517.6636835975623,1435.0133015854694,2,16.85403801826657,2.55,1.55,0
436,BKN,1610612751,2020-01-10,117,113,0.484,0.341,0.632,51,10,4,0.4444444444444444,0.5,1442.8963911254345,1574.1313430694483,-7,15.52151087666172,2.51,1.57,1
437,MIA,1610612748,2020-01-10,113,117,0.518,0.241,0.857,40,8,3,0.7297297297297297,0.5,1574.1313430694483,1442.8963911254345,2,19.666632242686486,1.57,2.51,0
438,GSW,1610612744,2020-01-10,100,109,0.385,0.205,0.72,46,10,1,0.23076923076923078,0.1,1349.9115651013203,1583.4786123931813,-6,17.20138230770742,9.51,1.07,0
439,LAC,1610612746,2020-01-10,109,100,0.488,0.282,0.727,54,19,7,0.6842105263157895,0.7,1583.4786123931813,1349.9115651013203,1,21.75800301137529,1.07,9.51,1
440,UTA,1610612762,2020-01-10,109,92,0.506,0.429,0.786,40,16,6,0.6756756756756757,0.8,1581.5062763938092,1397.7670306762725,7,17.065509524816825,1.11,7.03,1
441,CHA,1610612766,2020-01-10,92,109,0.467,0.308,0.737,37,21,3,0.375,0.5,1397.7670306762725,1581.5062763938092,-2,14.80502755169553,7.03,1.11,0
442,DAL,1610612742,2020-01-10,114,129,0.406,0.289,0.676,47,9,3,0.6216216216216216,0.5,1597.1987912152917,1648.9683892758967,-1,18.652891164208285,1.77,2.12,0
443,LAL,1610612747,2020-01-10,129,114,0.528,0.417,0.781,49,7,5,0.8108108108108109,0.8,1648.9683892758967,1597.1987912152917,6,15.550888901825362,2.12,1.77,1
444,SAS,1610612759,2020-01-10,121,134,0.483,0.425,0.87,37,11,6,0.4444444444444444,0.4,1527.6548999476875,1477.9441114424715,2,21.288553921393316,1.92,1.93,0
445,MEM,1610612763,2020-01-10,134,121,0.52,0.421,0.875,49,8,6,0.42105263157894735,0.5,1477.9441114424715,1527.6548999476875,3,21.868523146497857,1.93,1.92,1
446,MIN,1610612750,2020-01-11,109,139,0.379,0.271,0.667,44,18,4,0.40540540540540543,0.2,1438.3665664853734,1577.6546359827846,1,14.213570773950547,5.08,1.19,0
447,HOU,1610612745,2020-01-11,139,109,0.516,0.4,0.793,58,22,6,0.6756756756756757,0.7,1577.6546359827846,1438.3665664853734,-1,17.665174975211862,1.19,5.08,1
448,CHI,1610612741,2020-01-11,108,99,0.506,0.314,0.929,38,15,6,0.3333333333333333,0.3,1428.8321919611906,1428.7617177168706,-6,17.856114466766428,2.42,1.61,1
449,DET,1610612765,2020-01-11,99,108,0.462,0.321,0.667,42,19,4,0.358974358974359,0.3,1428.7617177168706,1428.8321919611906,-1,14.68240642218375,1.61,2.42,0
450,MIL,1610612749,2020-01-11,122,101,0.456,0.368,0.7,60,10,5,0.85,0.8,1678.3218615549101,1439.8362761868304,2,24.883120317554315,1.3,3.69,1
451,POR,1610612757,2020-01-11,101,122,0.389,0.278,0.81,48,13,4,0.41025641025641024,0.5,1439.8362761868304,1678.3218615549101,-1,15.02683350857832,3.69,1.3,0
452,PHI,1610612755,2020-01-11,91,109,0.378,0.243,0.667,43,4,5,0.6410256410256411,0.3,1580.1257524601772,1586.1829627351797,2,16.25550081838779,2.19,1.72,0
453,DAL,1610612742,2020-01-11,109,91,0.506,0.407,0.667,54,16,8,0.6052631578947368,0.4,1586.1829627351797,1580.1257524601772,-2,19.042575581745357,1.72,2.19,1
454,LAL,1610612747,2020-01-11,125,110,0.515,0.469,0.8,54,12,4,0.8157894736842105,0.8,1659.9842177560088,1564.8086624586108,7,14.325559742882527,4.22,1.25,1
455,OKC,1610612760,2020-01-11,110,125,0.467,0.29,0.882,37,7,6,0.5789473684210527,0.8,1564.8086624586108,1659.9842177560088,2,22.555575729052826,1.25,4.22,0
456,NYK,1610612752,2020-01-12,124,121,0.511,0.29,0.821,39,6,3,0.2564102564102564,0.2,1384.0261608135918,1564.5161021640183,-5,14.450414933574315,3.75,1.29,1
457,MIA,1610612748,2020-01-12,121,124,0.538,0.4,0.821,39,15,5,0.7105263157894737,0.5,1564.5161021640183,1384.0261608135918,-1,19.86551237884886,1.29,3.75,0
458,CHA,1610612766,2020-01-12,92,100,0.419,0.229,0.667,37,16,3,0.36585365853658536,0.4,1391.1838802419384,1443.366734544417,-3,14.17460112432788,4.03,1.26,0
459,PHX,1610612756,2020-01-12,100,92,0.5,0.333,0.611,51,18,5,0.39473684210526316,0.3,1443.366734544417,1391.1838802419384,1,20.830617194106033,1.26,4.03,1
460,BKN,1610612751,2020-01-12,108,86,0.532,0.385,0.552,62,26,2,0.4594594594594595,0.5,1452.5116320308646,1329.9280002344312,1,17.32529761010268,1.23,4.44,1
