,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,PER_A,WINNER
1829,DAL,1610612742,2019-03-10,93,94,0.413,0.281,0.815,51,17,9,0.4153846153846154,0.5,1402.9904498293852,1621.760111427918,15.852217328256371,0
1830,NYK,1610612752,2019-03-10,92,103,0.43,0.4,0.571,43,19,8,0.19696969696969696,0.1,1285.7703533066415,1486.5992412920082,17.378746265812364,0
1831,MIN,1610612750,2019-03-10,103,92,0.447,0.3,0.769,40,11,10,0.4696969696969697,0.7,1486.5992412920082,1285.7703533066415,15.792513651205795,1
1832,MEM,1610612763,2019-03-10,105,97,0.415,0.29,0.903,45,12,6,0.40298507462686567,0.6,1450.1419433225406,1530.277332576368,20.680701521175315,1
1833,ORL,1610612753,2019-03-10,97,105,0.356,0.316,0.852,53,14,4,0.4626865671641791,0.5,1530.277332576368,1450.1419433225406,18.63082801923796,0
1834,DET,1610612765,2019-03-11,75,103,0.278,0.235,0.813,49,13,3,0.5230769230769231,0.6,1550.4774948253348,1480.4677715778066,20.68607491930922,0
1835,BKN,1610612751,2019-03-11,103,75,0.494,0.355,0.636,53,17,4,0.5147058823529411,0.5,1480.4677715778066,1550.4774948253348,16.916183887925342,1
1836,LAC,1610612746,2019-03-11,140,115,0.616,0.464,0.84,47,20,1,0.5671641791044776,0.5,1526.7309594393626,1604.8747351368497,17.657485326208487,1
1837,BOS,1610612738,2019-03-11,115,140,0.484,0.389,0.684,29,13,4,0.6119402985074627,0.7,1604.8747351368497,1526.7309594393626,18.344922784676722,0
1838,HOU,1610612745,2019-03-11,118,106,0.418,0.395,0.926,55,14,4,0.6212121212121212,0.7,1623.2811404173642,1450.48295970394,18.12601244112801,1
1839,CHA,1610612766,2019-03-11,106,118,0.427,0.39,0.933,39,12,4,0.45454545454545453,0.3,1450.48295970394,1623.2811404173642,15.375882367621788,0
1840,TOR,1610612761,2019-03-11,101,126,0.476,0.282,0.588,43,20,3,0.7164179104477612,0.6,1632.9377935785485,1315.678620952672,21.566889663653114,0
1841,CLE,1610612739,2019-03-11,126,101,0.468,0.439,0.952,51,15,1,0.24242424242424243,0.5,1315.678620952672,1632.9377935785485,16.003854370936473,1
1842,UTA,1610612762,2019-03-11,89,98,0.364,0.302,0.706,48,14,6,0.5692307692307692,0.8,1586.2400871659152,1551.004111685119,18.589537109867184,0
1843,OKC,1610612760,2019-03-11,98,89,0.456,0.318,0.704,48,16,5,0.6060606060606061,0.4,1551.004111685119,1586.2400871659152,17.628712902884452,1
1844,SAC,1610612758,2019-03-11,115,121,0.451,0.333,0.75,47,16,3,0.5076923076923077,0.4,1484.3450198033745,1461.6915830746916,18.11888915170309,0
1845,WAS,1610612764,2019-03-11,121,115,0.465,0.378,0.818,47,17,1,0.4090909090909091,0.6,1461.6915830746916,1484.3450198033745,19.19394323063777,1
1846,CLE,1610612739,2019-03-12,99,106,0.396,0.342,0.75,37,8,2,0.2537313432835821,0.2,1359.9383072550095,1593.9703298649742,16.246027930039403,0
1847,PHI,1610612755,2019-03-12,106,99,0.494,0.348,0.824,60,22,7,0.6268656716417911,0.6,1593.9703298649742,1359.9383072550095,17.19404775182013,1
1848,CHI,1610612741,2019-03-12,107,123,0.462,0.407,1.0,44,16,0,0.27941176470588236,0.3,1374.8491038067332,1404.6111443669708,18.24223285457174,0
1849,LAL,1610612747,2019-03-12,123,107,0.547,0.394,0.8,41,14,5,0.45454545454545453,0.2,1404.6111443669708,1374.8491038067332,15.326209418155933,1
1850,POR,1610612757,2019-03-12,125,104,0.49,0.387,0.731,50,12,3,0.6060606060606061,0.6,1598.4020780762419,1551.7049008643555,21.03828260099891,1
1851,LAC,1610612746,2019-03-12,104,125,0.4,0.6,0.704,51,12,3,0.5735294117647058,0.6,1551.7049008643555,1598.4020780762419,20.09376577073658,0
1852,IND,1610612754,2019-03-12,103,98,0.435,0.286,0.724,42,10,3,0.6268656716417911,0.7,1554.3020832312475,1281.228232646241,17.318814205712904,1
1853,NYK,1610612752,2019-03-12,98,103,0.438,0.464,0.833,48,19,5,0.19402985074626866,0.1,1281.228232646241,1554.3020832312475,16.158754428695893,0
1854,DAL,1610612742,2019-03-12,105,112,0.463,0.359,0.577,38,14,2,0.4090909090909091,0.4,1401.469420839939,1538.7251433359752,16.94037296134491,0
1855,SAS,1610612759,2019-03-12,112,105,0.524,0.364,1.0,38,12,3,0.5671641791044776,0.3,1538.7251433359752,1401.469420839939,17.29885249368541,1
1856,MIN,1610612750,2019-03-12,107,133,0.461,0.367,1.0,35,15,6,0.47761194029850745,0.1,1491.1413619524087,1574.2407527281584,17.595303636035943,0
1857,DEN,1610612743,2019-03-12,133,107,0.6,0.6,0.867,36,14,6,0.6615384615384615,0.8,1574.2407527281584,1491.1413619524087,18.07797207618563,1
1858,MIL,1610612749,2019-03-12,130,113,0.495,0.278,0.857,52,13,4,0.746268656716418,0.7,1664.511709906194,1464.4152469767398,19.417662202468804,1
1859,NOP,1610612740,2019-03-12,113,130,0.43,0.213,0.688,50,15,4,0.43478260869565216,0.3,1464.4152469767398,1664.511709906194,13.606445921986825,0
1860,UTA,1610612762,2019-03-13,114,97,0.467,0.364,0.72,52,12,4,0.5606060606060606,0.5,1575.2115692864422,1338.1772646827867,19.699943909773886,1
1861,PHX,1610612756,2019-03-13,97,114,0.439,0.368,0.783,35,12,3,0.23529411764705882,0.4,1338.1772646827867,1575.2115692864422,20.387783267943327,0
1862,GSW,1610612744,2019-03-13,106,104,0.494,0.375,1.0,44,15,2,0.6818181818181818,0.7,1611.0120005812848,1628.801224276662,19.419674216981253,1
1863,HOU,1610612745,2019-03-13,104,106,0.474,0.268,0.826,31,11,3,0.6268656716417911,0.8,1628.801224276662,1611.0120005812848,19.838976189361855,0
1864,DET,1610612765,2019-03-13,74,108,0.351,0.216,0.667,37,18,7,0.5151515151515151,0.6,1524.064732276292,1470.0209127398934,21.494118000342244,0
1865,MIA,1610612748,2019-03-13,108,74,0.464,0.393,0.792,51,11,5,0.4696969696969697,0.4,1470.0209127398934,1524.064732276292,14.127506534681679,1
1866,ATL,1610612737,2019-03-13,132,111,0.505,0.378,0.786,51,12,9,0.3382352941176471,0.4,1390.2916610043242,1462.0419059830451,17.169383277584153,1
1867,MEM,1610612763,2019-03-13,111,132,0.427,0.35,0.808,35,14,6,0.4117647058823529,0.2,1462.0419059830451,1390.2916610043242,19.32922644664317,0
1868,WAS,1610612764,2019-03-13,100,90,0.467,0.296,0.667,46,9,2,0.417910447761194,0.6,1470.0798036500394,1518.3773699158635,19.93448727990592,1
1869,ORL,1610612753,2019-03-13,90,100,0.389,0.364,0.889,48,11,3,0.45588235294117646,0.5,1518.3773699158635,1470.0798036500394,17.958054236117903,0
1870,OKC,1610612760,2019-03-13,108,96,0.427,0.393,0.789,51,12,6,0.6119402985074627,0.8,1562.0326295645918,1506.8805341268494,17.223824372373006,1
1871,BKN,1610612751,2019-03-13,96,108,0.417,0.371,0.684,43,17,5,0.5217391304347826,0.5,1506.8805341268494,1562.0326295645918,19.02625956658219,0
1872,SAC,1610612758,2019-03-14,120,126,0.505,0.324,0.565,47,10,2,0.5,0.3,1475.9567992280267,1579.9007937118567,18.852476392410537,0
1873,BOS,1610612738,2019-03-14,126,120,0.505,0.321,0.731,52,13,2,0.6029411764705882,0.5,1579.9007937118567,1475.9567992280267,18.355841400705863,1
1874,ORL,1610612753,2019-03-14,120,91,0.484,0.452,0.762,50,9,3,0.4492753623188406,0.6,1506.0917890825124,1357.0141825448902,18.297663028510293,1
1875,CLE,1610612739,2019-03-14,91,120,0.407,0.226,0.933,43,16,4,0.25,0.2,1357.0141825448902,1506.0917890825124,17.563599327434513,0
1876,UTA,1610612762,2019-03-14,120,100,0.494,0.342,0.704,49,12,8,0.5671641791044776,0.7,1580.2231476677728,1476.9923940696142,19.112721074575113,1
1877,MIN,1610612750,2019-03-14,100,120,0.462,0.208,0.733,38,11,2,0.47058823529411764,0.1,1476.9923940696142,1580.2231476677728,18.12905566456353,0
1878,OKC,1610612760,2019-03-14,106,108,0.442,0.467,0.8,44,18,5,0.6176470588235294,0.4,1571.4227582788153,1556.2882097427528,19.349731584139928,0
1879,IND,1610612754,2019-03-14,108,106,0.451,0.318,0.844,39,16,3,0.6323529411764706,0.8,1556.2882097427528,1571.4227582788153,17.90872267829711,1
1880,DAL,1610612742,2019-03-14,99,100,0.425,0.324,0.765,40,9,1,0.40298507462686567,0.2,1396.7370427497433,1588.389720610953,17.793759115464088,0
1881,DEN,1610612743,2019-03-14,100,99,0.481,0.276,0.824,44,11,7,0.6666666666666666,0.8,1588.389720610953,1396.7370427497433,19.596232079236888,1
1882,LAL,1610612747,2019-03-14,98,111,0.447,0.226,0.625,46,21,3,0.4626865671641791,0.3,1417.1693727598904,1588.678107276211,12.490531374576872,0
1883,TOR,1610612761,2019-03-14,111,98,0.396,0.39,0.793,52,17,6,0.7058823529411765,0.7,1588.678107276211,1417.1693727598904,17.669921099024418,1
1884,SAC,1610612758,2019-03-15,114,123,0.457,0.333,0.792,40,9,2,0.4925373134328358,0.3,1470.8920334145266,1596.8944545750935,18.17161363937323,0
1885,PHI,1610612755,2019-03-15,123,114,0.505,0.292,0.889,49,11,6,0.6323529411764706,0.6,1596.8944545750935,1470.8920334145266,18.825879096221353,1
1886,NYK,1610612752,2019-03-15,83,109,0.407,0.4,0.556,41,16,4,0.19117647058823528,0.1,1279.2421061347356,1543.4575214261708,16.629963395373796,0
1887,SAS,1610612759,2019-03-15,109,83,0.534,0.333,0.8,45,10,6,0.5735294117647058,0.8,1543.4575214261708,1279.2421061347356,19.203609085674934,1
1888,LAC,1610612746,2019-03-15,128,121,0.444,0.5,0.857,43,8,5,0.5652173913043478,0.6,1537.5503288290063,1362.2908754138136,21.202243083851748,1
1889,CHI,1610612741,2019-03-15,121,128,0.525,0.524,0.788,44,17,6,0.2753623188405797,0.6,1362.2908754138136,1537.5503288290063,18.176730344487595,0
1890,HOU,1610612745,2019-03-15,108,102,0.434,0.275,0.758,42,14,6,0.6176470588235294,0.7,1623.6488517383705,1333.1656863014562,19.15392064074396,1
1891,PHX,1610612756,2019-03-15,102,108,0.427,0.269,0.76,49,21,4,0.2318840579710145,0.2,1333.1656863014562,1623.6488517383705,18.50400368878421,0
1892,MIA,1610612748,2019-03-15,98,113,0.409,0.364,0.56,45,12,5,0.47761194029850745,0.5,1498.9288161319632,1670.576162001152,18.756777435632852,0
1893,MIL,1610612749,2019-03-15,113,98,0.477,0.364,0.708,52,15,9,0.75,0.7,1670.576162001152,1498.9288161319632,21.6338107556678,1
1894,LAL,1610612747,2019-03-15,97,111,0.419,0.24,0.731,47,14,4,0.45588235294117646,0.2,1411.319945364531,1495.1568288842223,13.037300329849057,0
1895,DET,1610612765,2019-03-15,111,97,0.43,0.436,0.625,50,15,4,0.5074626865671642,0.8,1495.1568288842223,1411.319945364531,19.69696729179001,1
1896,WAS,1610612764,2019-03-15,110,116,0.488,0.382,0.789,45,17,5,0.4264705882352941,0.6,1482.3653844833905,1444.9628758446422,18.80221351526682,0
1897,CHA,1610612766,2019-03-15,116,110,0.455,0.452,0.833,46,12,7,0.44776119402985076,0.3,1444.9628758446422,1482.3653844833905,17.285672913884763,1
1898,NOP,1610612740,2019-03-15,110,122,0.479,0.267,0.48,45,11,6,0.42857142857142855,0.3,1458.350794881782,1612.5566501115911,15.363155026741403,0
1899,POR,1610612757,2019-03-15,122,110,0.448,0.37,0.813,54,15,8,0.6119402985074627,0.6,1612.5566501115911,1458.350794881782,18.513832126964108,1
1900,SAS,1610612759,2019-03-16,108,103,0.468,0.471,0.867,44,10,10,0.5797101449275363,0.9,1549.2952461461384,1618.5974127403083,18.40166967763667,1
1901,POR,1610612757,2019-03-16,103,108,0.416,0.25,0.857,51,9,2,0.6176470588235294,0.7,1618.5974127403083,1549.2952461461384,20.380084556790745,0
1902,BOS,1610612738,2019-03-16,129,120,0.473,0.361,0.757,46,14,7,0.6086956521739131,0.6,1584.9655595253569,1411.932415251951,18.349727516952882,1
1903,ATL,1610612737,2019-03-16,120,129,0.43,0.375,0.792,50,17,5,0.34782608695652173,0.5,1411.932415251951,1584.9655595253569,22.660360797530885,0
1904,BKN,1610612751,2019-03-16,98,114,0.347,0.333,0.909,44,7,5,0.5142857142857142,0.4,1497.490405412626,1590.985971486687,16.813994110621472,0
1905,UTA,1610612762,2019-03-16,114,98,0.429,0.361,0.742,65,15,7,0.5735294117647058,0.7,1590.985971486687,1497.490405412626,20.79304131945757,1
1906,DAL,1610612742,2019-03-16,121,116,0.517,0.471,0.813,40,5,5,0.39705882352941174,0.3,1394.9908290053168,1345.664838972154,13.784724429558226,1
1907,CLE,1610612739,2019-03-16,116,121,0.465,0.395,0.955,33,6,0,0.2463768115942029,0.2,1345.664838972154,1394.9908290053168,18.031234342284698,0
1908,IND,1610612754,2019-03-16,100,102,0.453,0.25,0.703,41,11,2,0.6376811594202898,0.3,1561.3922181808045,1590.1359343553795,18.478071693886235,0
1909,DEN,1610612743,2019-03-16,102,100,0.476,0.289,0.65,39,11,5,0.6716417910447762,0.8,1590.1359343553795,1561.3922181808045,19.497122097384135,1
1910,MEM,1610612763,2019-03-16,128,135,0.533,0.364,0.769,40,10,3,0.4057971014492754,0.2,1440.4011517354184,1473.5393115068334,16.486448375091882,0
1911,WAS,1610612764,2019-03-16,135,128,0.506,0.486,0.837,45,13,7,0.42028985507246375,0.6,1473.5393115068334,1440.4011517354184,18.1725689746614,1
1912,OKC,1610612760,2019-03-16,88,110,0.323,0.317,0.565,52,16,5,0.6086956521739131,0.8,1566.3187498407635,1616.1643731195763,16.101915903731918,0
1913,GSW,1610612744,2019-03-16,110,88,0.47,0.429,0.773,53,17,6,0.6865671641791045,0.7,1616.1643731195763,1566.3187498407635,19.475935400165927,1
1914,NOP,1610612740,2019-03-16,136,138,0.461,0.5,0.659,57,23,4,0.4225352112676056,0.3,1452.3100322530647,1331.1811945272366,18.89090013199662,0
1915,PHX,1610612756,2019-03-16,138,136,0.51,0.31,0.75,48,22,7,0.22857142857142856,0.2,1331.1811945272366,1452.3100322530647,16.135241236516904,1
1916,LAL,1610612747,2019-03-17,123,124,0.485,0.259,0.786,35,10,5,0.4492753623188406,0.2,1402.119981189338,1273.404381414768,13.723178430398839,0
1917,NYK,1610612752,2019-03-17,124,123,0.579,0.462,0.828,45,24,5,0.18840579710144928,0.2,1273.404381414768,1402.119981189338,14.190309662473654,1
1918,LAC,1610612746,2019-03-17,119,116,0.433,0.387,0.821,54,14,6,0.5714285714285714,0.7,1541.493281303128,1487.847514744463,21.879445605806268,1
1919,BKN,1610612751,2019-03-17,116,119,0.42,0.368,0.72,51,14,7,0.5070422535211268,0.3,1487.847514744463,1541.493281303128,18.156864435090828,0
1920,ORL,1610612753,2019-03-17,101,91,0.388,0.243,0.788,55,15,3,0.45714285714285713,0.7,1517.4411326552486,1407.3201204907082,16.031826629489707,1
1921,ATL,1610612737,2019-03-17,91,101,0.418,0.229,0.7,50,18,3,0.34285714285714286,0.4,1407.3201204907082,1517.4411326552486,17.760587278093546,0
1922,MIN,1610612750,2019-03-17,102,117,0.413,0.313,0.696,52,14,4,0.463768115942029,0.1,1466.2295702507,1625.63334351259,20.65858820698514,0
1923,HOU,1610612745,2019-03-17,117,102,0.457,0.42,0.714,44,10,3,0.6231884057971014,0.7,1625.63334351259,1466.2295702507,17.191875341456573,1
1924,CHA,1610612766,2019-03-17,75,93,0.313,0.194,0.889,44,13,5,0.45588235294117646,0.3,1453.7889488211993,1492.5057774757697,17.80093034786003,0
1925,MIA,1610612748,2019-03-17,93,75,0.395,0.394,0.632,55,12,7,0.47058823529411764,0.5,1492.5057774757697,1453.7889488211993,16.78400637430373,1
1926,TOR,1610612761,2019-03-17,107,110,0.476,0.5,0.786,38,12,2,0.7101449275362319,0.6,1594.5275346715705,1504.3567930594152,19.738414634074232,0
1927,DET,1610612765,2019-03-17,110,107,0.47,0.296,0.889,44,10,3,0.5147058823529411,0.9,1504.3567930594152,1594.5275346715705,18.737933964071452,1
1928,MIL,1610612749,2019-03-17,125,130,0.453,0.32,0.821,45,10,6,0.7536231884057971,0.9,1676.9992006573455,1602.6636616062676,21.503484105781553,0
1929,PHI,1610612755,2019-03-17,130,125,0.47,0.469,0.7,54,13,2,0.6376811594202898,0.6,1602.6636616062676,1676.9992006573455,19.0458721127179,1
1930,CHI,1610612741,2019-03-17,102,129,0.443,0.385,0.667,39,20,6,0.2714285714285714,0.5,1358.347922939692,1465.1228263833525,16.057755684298368,0
1931,SAC,1610612758,2019-03-17,129,102,0.524,0.348,0.813,48,12,7,0.4852941176470588,0.6,1465.1228263833525,1358.347922939692,16.63122071623389,1
1932,SAS,1610612759,2019-03-18,111,105,0.466,0.385,0.864,46,10,5,0.5857142857142857,1.0,1558.2124081920933,1630.6037247152933,19.273295075904834,1
1933,GSW,1610612744,2019-03-18,105,111,0.466,0.333,0.833,43,13,6,0.6911764705882353,0.7,1630.6037247152933,1558.2124081920933,21.199558407614113,0
1934,CHI,1610612741,2019-03-18,116,101,0.517,0.25,0.833,49,13,4,0.2676056338028169,0.5,1345.2447862185552,1338.324770300973,17.972405142695102,1
1935,PHX,1610612756,2019-03-18,101,116,0.464,0.269,0.615,38,12,5,0.23943661971830985,0.3,1338.324770300973,1345.2447862185552,15.326221084997634,0
1936,DEN,1610612743,2019-03-18,114,105,0.489,0.359,0.8,51,19,5,0.6764705882352942,0.5,1594.469316990855,1589.5778542865996,20.259646062670903,1
1937,BOS,1610612738,2019-03-18,105,114,0.419,0.308,0.789,37,13,5,0.6142857142857143,0.6,1589.5778542865996,1594.469316990855,19.23158433911462,0
1938,CLE,1610612739,2019-03-18,126,119,0.582,0.5,0.852,36,8,3,0.24285714285714285,0.5,1339.8493940862695,1511.911611636417,15.573736529891862,1
1939,DET,1610612765,2019-03-18,119,126,0.447,0.409,0.81,47,12,4,0.5217391304347826,0.5,1511.911611636417,1339.8493940862695,17.78740114765603,0
1940,IND,1610612754,2019-03-18,98,106,0.422,0.417,0.818,39,14,3,0.6285714285714286,0.3,1557.058835545329,1609.6802506943534,17.460912556020848,0
1941,POR,1610612757,2019-03-18,106,98,0.468,0.406,0.905,38,18,9,0.6086956521739131,0.8,1609.6802506943534,1557.058835545329,18.241332125612317,1
1942,NOP,1610612740,2019-03-18,129,125,0.471,0.308,0.864,55,17,6,0.4166666666666667,0.5,1445.1664564793284,1400.8062738912013,16.591506451728744,1
1943,DAL,1610612742,2019-03-18,125,129,0.438,0.257,0.828,50,16,6,0.4057971014492754,0.4,1400.8062738912013,1445.1664564793284,17.347364407060088,0
1944,WAS,1610612764,2019-03-18,95,116,0.42,0.296,0.864,34,16,2,0.42857142857142855,0.6,1480.955490157504,1600.62886215485,19.71917216097381,0
1945,UTA,1610612762,2019-03-18,116,95,0.538,0.378,0.667,41,17,8,0.5797101449275363,0.5,1600.62886215485,1480.955490157504,18.396667967844095,1
1946,NYK,1610612752,2019-03-18,92,128,0.329,0.229,0.875,36,14,4,0.2,0.1,1279.5071894252667,1586.9727160945686,12.886918330762722,0
1947,TOR,1610612761,2019-03-18,128,92,0.557,0.425,0.591,50,15,6,0.7,0.7,1586.9727160945686,1279.5071894252667,15.796916458746818,1
1948,MIA,1610612748,2019-03-18,116,107,0.474,0.31,0.938,44,9,4,0.4782608695652174,0.5,1505.6392533976732,1551.8793982450466,16.455469871667216,1
1949,OKC,1610612760,2019-03-18,107,116,0.437,0.27,0.778,49,19,8,0.6,0.7,1551.8793982450466,1505.6392533976732,13.715405262080067,0
1950,IND,1610612754,2019-03-19,109,115,0.517,0.333,0.706,46,20,6,0.6197183098591549,0.3,1549.6558708172076,1546.032659863744,16.189875499514024,0
1951,LAC,1610612746,2019-03-19,115,109,0.483,0.294,0.704,39,13,2,0.5774647887323944,0.7,1546.032659863744,1549.6558708172076,22.65545524073073,1
1952,LAL,1610612747,2019-03-19,101,115,0.384,0.372,0.826,42,19,5,0.44285714285714284,0.2,1396.0171731788394,1667.939967931296,14.039081532000314,0
1953,MIL,1610612749,2019-03-19,115,101,0.461,0.319,0.667,54,18,4,0.7428571428571429,0.8,1667.939967931296,1396.0171731788394,15.964369778121554,1
1954,HOU,1610612745,2019-03-19,121,105,0.513,0.404,0.733,37,14,2,0.6285714285714286,0.8,1632.4502363552606,1400.7083796061,19.70010292602547,1
1955,ATL,1610612737,2019-03-19,105,121,0.464,0.375,0.8,45,19,1,0.3380281690140845,0.5,1400.7083796061,1632.4502363552606,20.152690834947382,0
1956,SAC,1610612758,2019-03-19,121,123,0.516,0.36,0.7,46,21,1,0.4927536231884058,0.6,1478.2259631044892,1483.3081361838472,20.334972942477844,0
1957,BKN,1610612751,2019-03-19,123,121,0.5,0.343,0.739,41,18,4,0.5,0.3,1483.3081361838472,1478.2259631044892,19.141958310504947,1
1958,MIN,1610612750,2019-03-19,107,117,0.404,0.25,0.813,52,13,0,0.45714285714285713,0.8,1459.4126774080294,1620.709740286309,18.48107575150735,0
1959,GSW,1610612744,2019-03-19,117,107,0.484,0.452,0.714,46,13,7,0.6811594202898551,0.6,1620.709740286309,1459.4126774080294,21.316136958245337,1
1960,PHI,1610612755,2019-03-19,118,114,0.5,0.344,0.75,44,7,4,0.6428571428571429,0.6,1611.722894332317,1440.6554728992958,17.139565098667806,1
1961,CHA,1610612766,2019-03-19,114,118,0.434,0.257,0.75,46,9,2,0.4492753623188406,0.4,1440.6554728992958,1611.722894332317,15.60133146348883,0
1962,BOS,1610612738,2019-03-20,115,118,0.469,0.375,0.813,46,9,3,0.6056338028169014,0.6,1580.018463547773,1614.7486521954543,17.926957555299634,0
1963,PHI,1610612755,2019-03-20,118,115,0.378,0.333,0.907,54,9,5,0.647887323943662,0.7,1614.7486521954543,1580.018463547773,22.125151960816122,1
1964,MIA,1610612748,2019-03-20,110,105,0.465,0.457,0.778,48,10,5,0.4857142857142857,0.5,1517.084339521039,1568.1063926210777,16.200657104321316,1
1965,SAS,1610612759,2019-03-20,105,110,0.432,0.412,0.714,46,8,3,0.5915492957746479,1.0,1568.1063926210777,1517.084339521039,16.66971563198145,0
1966,CHI,1610612741,2019-03-20,126,120,0.472,0.522,0.824,48,14,2,0.2777777777777778,0.3,1358.3674787793195,1470.6150353174125,14.49817199555712,1
1967,WAS,1610612764,2019-03-20,120,126,0.473,0.333,0.783,50,16,9,0.4225352112676056,0.2,1470.6150353174125,1358.3674787793195,19.30281174090783,0
1968,NYK,1610612752,2019-03-20,116,137,0.523,0.419,0.619,40,14,6,0.19718309859154928,0.3,1273.6682592898746,1610.9693169949414,13.490791861165967,0
1969,UTA,1610612762,2019-03-20,137,116,0.565,0.476,0.84,40,10,3,0.5857142857142857,0.6,1610.9693169949414,1273.6682592898746,21.531734548248345,1
1970,NOP,1610612740,2019-03-20,96,119,0.373,0.294,0.769,49,13,2,0.4246575342465753,0.5,1450.498472846401,1524.0528735398568,12.638708666948302,0
1971,ORL,1610612753,2019-03-20,119,96,0.451,0.395,0.857,65,14,10,0.4647887323943662,0.8,1524.0528735398568,1450.498472846401,15.843540672027144,1
1972,CLE,1610612739,2019-03-20,107,102,0.419,0.282,0.75,54,12,6,0.2535211267605634,0.6,1354.0766195256613,1671.5925829020757,16.86970948353366,1
1973,MIL,1610612749,2019-03-20,102,107,0.396,0.406,0.81,51,10,7,0.7464788732394366,0.7,1671.5925829020757,1354.0766195256613,16.031665528701197,0
1974,POR,1610612757,2019-03-20,126,118,0.495,0.444,0.8,48,14,4,0.6142857142857143,0.8,1617.0832154224747,1395.4742575241287,16.343204699277532,1
1975,DAL,1610612742,2019-03-20,118,126,0.494,0.333,0.88,35,14,6,0.4,0.2,1395.4742575241287,1617.0832154224747,16.207936993658045,0
1976,OKC,1610612760,2019-03-20,114,123,0.417,0.302,0.517,48,17,2,0.5915492957746479,0.6,1540.4343121216807,1592.8116462299606,15.582138321762796,0
1977,TOR,1610612761,2019-03-20,123,114,0.517,0.389,0.905,52,19,5,0.704225352112676,0.6,1592.8116462299606,1540.4343121216807,20.10987279099657,1
1978,HOU,1610612745,2019-03-20,125,126,0.447,0.438,1.0,39,14,4,0.6338028169014085,0.8,1637.3957043286794,1432.9849730847477,17.774623496428912,0
1979,MEM,1610612763,2019-03-20,126,125,0.461,0.351,0.795,51,17,0,0.4,0.6,1432.9849730847477,1637.3957043286794,15.808421551028731,1
1980,GSW,1610612744,2019-03-21,112,89,0.494,0.361,0.688,50,16,8,0.6857142857142857,0.6,1625.9163226622147,1541.8197918596202,20.86399945626148,1
1981,IND,1610612754,2019-03-21,89,112,0.385,0.261,0.765,47,16,3,0.6111111111111112,0.3,1541.8197918596202,1625.9163226622147,15.874136513088844,0
1982,DET,1610612765,2019-03-21,118,98,0.422,0.405,0.735,46,15,6,0.5142857142857142,0.5,1497.6843861970253,1325.2020777402086,18.313159898485836,1
1983,PHX,1610612756,2019-03-21,98,118,0.479,0.269,0.808,35,19,4,0.2361111111111111,0.3,1325.2020777402086,1497.6843861970253,17.264735525697787,0
1984,ATL,1610612737,2019-03-21,117,114,0.471,0.475,0.696,43,17,5,0.3333333333333333,0.4,1395.7629116326812,1614.3182984142547,20.82333291057515,1
1985,UTA,1610612762,2019-03-21,114,117,0.457,0.313,0.692,49,15,3,0.5915492957746479,0.6,1614.3182984142547,1395.7629116326812,22.096802115335073,0
1986,DAL,1610612742,2019-03-21,100,116,0.391,0.3,0.696,43,8,6,0.39436619718309857,0.1,1392.1073898306317,1473.4840519281574,17.804268338726686,0
1987,SAC,1610612758,2019-03-21,116,100,0.471,0.371,0.75,58,12,9,0.4857142857142857,0.5,1473.4840519281574,1392.1073898306317,21.48156274850935,1
1988,CHA,1610612766,2019-03-21,113,106,0.43,0.31,0.75,55,10,6,0.44285714285714284,0.3,1437.6297150361586,1454.2060950321236,16.58482297579813,1
1989,MIN,1610612750,2019-03-21,106,113,0.443,0.357,0.621,49,13,7,0.4507042253521127,0.1,1454.2060950321236,1437.6297150361586,18.52682078526701,0
1990,WAS,1610612764,2019-03-21,108,113,0.506,0.286,0.952,38,12,2,0.4166666666666667,0.6,1459.4663700033516,1604.0287077296816,20.63992373589751,0
1991,DEN,1610612743,2019-03-21,113,108,0.529,0.467,0.636,40,8,4,0.6811594202898551,0.5,1604.0287077296816,1459.4663700033516,17.949775266913715,1
1992,BKN,1610612751,2019-03-22,111,106,0.402,0.381,0.75,47,14,4,0.5068493150684932,0.4,1488.050047360179,1392.3645582080596,19.178038352558303,1
1993,LAL,1610612747,2019-03-22,106,111,0.385,0.25,0.719,59,16,9,0.43661971830985913,0.3,1392.3645582080596,1488.050047360179,16.559306928707947,0
1994,DEN,1610612743,2019-03-22,111,93,0.417,0.395,0.842,62,9,5,0.6857142857142857,0.5,1607.8536356551656,1270.3192778705613,18.88106467862186,1
1995,NYK,1610612752,2019-03-22,93,111,0.378,0.281,0.762,45,7,5,0.19444444444444445,0.3,1270.3192778705613,1607.8536356551656,14.017534561955067,0
1996,ORL,1610612753,2019-03-22,123,119,0.473,0.359,0.778,44,9,5,0.4722222222222222,0.9,1537.5574822505885,1440.3718074815536,17.51953521855783,1
1997,MEM,1610612763,2019-03-22,119,123,0.505,0.395,0.476,52,13,6,0.4084507042253521,0.2,1440.3718074815536,1537.5574822505885,13.370217754492604,0
1998,HOU,1610612745,2019-03-22,111,105,0.419,0.378,0.781,48,10,4,0.625,0.7,1630.0088699318735,1559.6997831217902,20.711634534186683,1
1999,SAS,1610612759,2019-03-22,105,111,0.456,0.292,0.941,48,11,7,0.5833333333333334,0.3,1559.6997831217902,1630.0088699318735,19.078258781291353,0
